####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/HAN                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,11,1,524.48503125
2009,11,2,529.9708425
2009,11,3,532.63707875
2009,11,4,527.01880875
2009,11,5,530.7982825
2009,11,6,532.7174925
2009,11,7,535.73275625
2009,11,8,541.971605
2009,11,9,544.49774125
2009,11,10,544.2299775
2009,11,11,548.223225
2009,11,12,551.22620125
2009,11,13,554.64197625
2009,11,14,551.73388625
2009,11,15,542.2952325
2009,11,16,537.1108175
2009,11,17,536.9227
2009,11,18,544.39126
2009,11,19,537.09601125
2009,11,20,532.75499625
2009,11,21,532.882755
2009,11,22,529.44521125
2009,11,23,531.150775
2009,11,24,534.9696975
2009,11,25,533.4001525
2009,11,26,534.364865
2009,11,27,537.706115
2009,11,28,537.60980625
2009,11,29,539.240395
2009,11,30,543.3540125
2010,11,1,521.71425125
2010,11,2,528.3335
2010,11,3,532.3242425
2010,11,4,534.68119625
2010,11,5,534.92957125
2010,11,6,532.75454
2010,11,7,535.54156375
2010,11,8,545.64073125
2010,11,9,549.676205
2010,11,10,541.20289875
2010,11,11,532.1700275
2010,11,12,526.80039125
2010,11,13,524.4976375
2010,11,14,523.80549375
2010,11,15,524.5007675
2010,11,16,529.00073375
2010,11,17,531.07046875
2010,11,18,528.9326825
2010,11,19,526.64776375
2010,11,20,526.4535075
2010,11,21,526.06307375
2010,11,22,525.72821
2010,11,23,524.774355
2010,11,24,523.90369375
2010,11,25,523.817035
2010,11,26,523.00304375
2010,11,27,520.0125525
2010,11,28,519.4048725
2010,11,29,522.18012875
2010,11,30,526.95666125
2011,11,1,533.79395625
2011,11,2,542.477075
2011,11,3,551.41178625
2011,11,4,553.727385
2011,11,5,552.4858275
2011,11,6,550.7542525
2011,11,7,548.560315
2011,11,8,544.5819825
2011,11,9,540.46749625
2011,11,10,534.4501275
2011,11,11,535.41750875
2011,11,12,538.671485
2011,11,13,546.17631875
2011,11,14,547.72833625
2011,11,15,544.2483375
2011,11,16,536.51012375
2011,11,17,535.76768
2011,11,18,535.9054775
2011,11,19,539.9822025
2011,11,20,542.96208125
2011,11,21,537.2535775
2011,11,22,536.5144475
2011,11,23,534.31710625
2011,11,24,532.79857125
2011,11,25,539.38208625
2011,11,26,543.4018375
2011,11,27,538.10273
2011,11,28,532.76818875
2011,11,29,531.7810875
2011,11,30,530.42348375
2012,11,1,532.33702625
2012,11,2,537.29587
2012,11,3,542.81882375
2012,11,4,539.5740325
2012,11,5,535.5400675
2012,11,6,530.45220625
2012,11,7,531.9191825
2012,11,8,537.3462725
2012,11,9,533.28502875
2012,11,10,535.676625
2012,11,11,541.1232725
2012,11,12,544.723295
2012,11,13,541.66199
2012,11,14,544.42617375
2012,11,15,545.0047025
2012,11,16,536.8337725
2012,11,17,532.311865
2012,11,18,532.2215425
2012,11,19,533.7108
2012,11,20,536.5664175
2012,11,21,538.41607125
2012,11,22,541.1600425
2012,11,23,535.2550225
2012,11,24,533.925475
2012,11,25,536.07034
2012,11,26,538.505125
2012,11,27,536.327575
2012,11,28,535.05472
2012,11,29,534.79498875
2012,11,30,536.6361575
2013,11,1,530.75965125
2013,11,2,524.5398675
2013,11,3,523.095705
2013,11,4,521.19121875
2013,11,5,519.08193875
2013,11,6,522.1037625
2013,11,7,526.07488
2013,11,8,528.52235125
2013,11,9,530.23513375
2013,11,10,535.4722175
2013,11,11,534.44629875
2013,11,12,530.78125875
2013,11,13,531.94919
2013,11,14,531.61222625
2013,11,15,531.1090175
2013,11,16,530.07881625
2013,11,17,530.520865
2013,11,18,532.50042625
2013,11,19,531.41959875
2013,11,20,531.49123375
2013,11,21,538.70758375
2013,11,22,544.82559625
2013,11,23,543.77625375
2013,11,24,543.66559875
2013,11,25,539.91730125
2013,11,26,543.13334625
2013,11,27,545.51780375
2013,11,28,545.797085
2013,11,29,543.87043
2013,11,30,535.361225
2014,11,1,529.55013625
2014,11,2,529.56123125
2014,11,3,531.81306625
2014,11,4,533.72140625
2014,11,5,534.8212325
2014,11,6,537.03551875
2014,11,7,537.57631125
2014,11,8,535.21494
2014,11,9,534.548105
2014,11,10,534.24191125
2014,11,11,532.98721
2014,11,12,531.3382125
2014,11,13,529.88732875
2014,11,14,526.7202775
2014,11,15,523.41507125
2014,11,16,528.20483125
2014,11,17,529.72704375
2014,11,18,527.20214375
2014,11,19,531.28242375
2014,11,20,533.4099775
2014,11,21,532.25178625
2014,11,22,531.82280375
2014,11,23,532.33675375
2014,11,24,532.67312375
2014,11,25,531.4521725
2014,11,26,531.7722075
2014,11,27,534.2279325
2014,11,28,535.627025
2014,11,29,535.00830375
2014,11,30,531.321985
2015,11,1,520.4729425
2015,11,2,521.1014925
2015,11,3,522.805205
2015,11,4,525.27882375
2015,11,5,521.905465
