####################################################################################################
# Month: 08Aug                                                                                     #
# Station: SUF                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2009,08,1,0,0.558323
2009,08,1,1,0.651035
2009,08,1,2,0.760773
2009,08,1,3,0.590089
2009,08,1,4,0.445863
2009,08,1,5,0.4285
2009,08,1,6,0.432614
2009,08,1,7,0.366562
2009,08,2,0,0.298086
2009,08,2,1,0.243519
2009,08,2,2,0.267541
2009,08,2,3,0.360854
2009,08,2,4,0.383826
2009,08,2,5,0.466333
2009,08,2,6,0.569846
2009,08,2,7,0.644519
2009,08,3,0,0.622983
2009,08,3,1,0.618539
2009,08,3,2,0.6289
2009,08,3,3,0.576823
2009,08,3,4,0.572934
2009,08,3,5,0.65416
2009,08,3,6,0.701061
2009,08,3,7,0.690017
2009,08,4,0,0.715568
2009,08,4,1,0.737934
2009,08,4,2,0.720124
2009,08,4,3,0.605888
2009,08,4,4,0.516525
2009,08,4,5,0.532769
2009,08,4,6,0.563987
2009,08,4,7,0.575159
2009,08,5,0,0.566929
2009,08,5,1,0.583377
2009,08,5,2,0.581283
2009,08,5,3,0.494786
2009,08,5,4,0.442078
2009,08,5,5,0.462541
2009,08,5,6,0.494697
2009,08,5,7,0.516902
2009,08,6,0,0.525237
2009,08,6,1,0.541872
2009,08,6,2,0.563531
2009,08,6,3,0.530903
2009,08,6,4,0.478566
2009,08,6,5,0.478534
2009,08,6,6,0.495386
2009,08,6,7,0.501527
2009,08,7,0,0.471541
2009,08,7,1,0.450283
2009,08,7,2,0.463943
2009,08,7,3,0.437497
2009,08,7,4,0.406864
2009,08,7,5,0.39935
2009,08,7,6,0.401333
2009,08,7,7,0.399744
2009,08,8,0,0.379493
2009,08,8,1,0.380953
2009,08,8,2,0.385444
2009,08,8,3,0.369714
2009,08,8,4,0.352723
2009,08,8,5,0.372751
2009,08,8,6,0.458184
2009,08,8,7,0.52063
2009,08,9,0,0.48632
2009,08,9,1,0.472469
2009,08,9,2,0.45108
2009,08,9,3,0.443058
