####################################################################################################
# Month: 10Oct                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/GAM                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,10,1,0,721.85438
2009,10,1,1,720.94398
2009,10,1,2,719.6854
2009,10,1,3,718.05922
2009,10,1,4,717.41088
2009,10,1,5,717.21689
2009,10,1,6,716.88887
2009,10,1,7,716.67271
2009,10,2,0,717.13067
2009,10,2,1,717.79162
2009,10,2,2,717.99457
2009,10,2,3,718.21127
2009,10,2,4,718.15626
2009,10,2,5,717.99356
2009,10,2,6,717.99473
2009,10,2,7,718.16265
2009,10,3,0,718.7854
2009,10,3,1,719.14143
2009,10,3,2,719.24523
2009,10,3,3,719.77963
2009,10,3,4,720.66817
2009,10,3,5,720.83399
2009,10,3,6,721.26826
2009,10,3,7,722.0695
2009,10,4,0,722.70953
2009,10,4,1,722.67259
2009,10,4,2,722.39621
2009,10,4,3,722.15915
2009,10,4,4,721.93314
2009,10,4,5,721.01884
2009,10,4,6,720.12435
2009,10,4,7,719.79376
2009,10,5,0,719.54006
2009,10,5,1,719.24857
2009,10,5,2,719.25073
2009,10,5,3,719.39371
2009,10,5,4,719.74384
2009,10,5,5,720.10196
2009,10,5,6,720.77208
2009,10,5,7,721.29565
2009,10,6,0,721.68494
2009,10,6,1,721.79517
2009,10,6,2,722.1439
2009,10,6,3,722.47909
2009,10,6,4,722.78136
2009,10,6,5,722.90048
2009,10,6,6,723.11698
2009,10,6,7,723.32816
2009,10,7,0,723.5782
2009,10,7,1,723.65125
2009,10,7,2,723.43815
2009,10,7,3,723.10375
2009,10,7,4,722.93778
2009,10,7,5,722.62637
2009,10,7,6,722.60133
2009,10,7,7,722.32927
2009,10,8,0,721.55679
2009,10,8,1,720.49345
2009,10,8,2,719.72324
2009,10,8,3,719.09439
2009,10,8,4,718.20329
2009,10,8,5,717.40502
2009,10,8,6,717.16757
2009,10,8,7,716.6415
2009,10,9,0,715.86832
2009,10,9,1,715.20042
2009,10,9,2,715.3444
2009,10,9,3,715.60103
2009,10,9,4,715.69993
2009,10,9,5,715.98658
2009,10,9,6,717.05396
2009,10,9,7,717.9604
2009,10,10,0,718.40748
2009,10,10,1,718.20865
2009,10,10,2,718.68325
2009,10,10,3,719.03059
2009,10,10,4,719.30437
2009,10,10,5,719.14223
2009,10,10,6,718.65367
2009,10,10,7,718.42923
2009,10,11,0,718.02293
2009,10,11,1,716.83536
2009,10,11,2,716.22274
2009,10,11,3,715.76697
2009,10,11,4,715.02343
2009,10,11,5,714.09775
2009,10,11,6,713.52312
2009,10,11,7,713.22284
