####################################################################################################
# Month: 12Dec                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/FLWO                         #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,12,1,697.34224125
2009,12,2,695.2584225
2009,12,3,694.00878125
2009,12,4,693.9742025
2009,12,5,695.71607625
2009,12,6,699.84677
2009,12,7,696.876155
2009,12,8,695.99796125
2009,12,9,695.85601
2009,12,10,694.27591625
2009,12,11,691.69111125
2009,12,12,695.27466875
2009,12,13,697.05133875
2009,12,14,695.96850375
2009,12,15,696.9445275
2009,12,16,697.7297375
2009,12,17,692.87991
2009,12,18,688.05498875
2009,12,19,687.0281625
2009,12,20,688.44249875
2009,12,21,689.7774075
2009,12,22,690.4159425
2009,12,23,690.28705875
2009,12,24,693.84136375
2009,12,25,694.5432175
2009,12,26,694.86958125
2009,12,27,693.89936875
2009,12,28,694.175345
2009,12,29,695.83277
2009,12,30,696.88257875
2009,12,31,698.281295
2010,12,1,688.82204125
2010,12,2,691.5854625
2010,12,3,695.1990075
2010,12,4,694.85443875
2010,12,5,697.5841775
2010,12,6,704.3984225
2010,12,7,712.99435
2010,12,8,720.236625
2010,12,9,706.7115375
2010,12,10,702.4448125
2010,12,11,701.2564075
2010,12,12,701.61342125
2010,12,13,699.21738
2010,12,14,699.54027125
2010,12,15,701.459745
2010,12,16,696.848
2010,12,17,698.68534375
2010,12,18,698.6386025
2010,12,19,696.54880625
2010,12,20,695.61267375
2010,12,21,698.16087625
2010,12,22,699.74684375
2010,12,23,701.0624675
2010,12,24,702.46905875
2010,12,25,704.59106375
2010,12,26,705.0556225
2010,12,27,702.81804
2010,12,28,700.04496375
2010,12,29,699.471695
2010,12,30,700.36533125
2010,12,31,699.18460125
2011,12,1,683.85607125
2011,12,2,685.85095625
2011,12,3,688.8974575
2011,12,4,690.799645
2011,12,5,691.528965
2011,12,6,688.72838375
2011,12,7,688.48141875
2011,12,8,687.37052375
2011,12,9,683.48818875
2011,12,10,683.2009475
2011,12,11,686.292485
2011,12,12,689.36113
2011,12,13,686.94493125
2011,12,14,685.774425
2011,12,15,690.42084625
2011,12,16,691.51387
2011,12,17,692.79311375
2011,12,18,691.0492725
2011,12,19,693.97509625
2011,12,20,694.62893125
2011,12,21,697.07787875
2011,12,22,695.2502025
2011,12,23,697.91803375
2011,12,24,698.86330375
2011,12,25,695.9763025
2011,12,26,695.38269
2011,12,27,695.5474825
2011,12,28,693.54762625
2011,12,29,691.05969375
2011,12,30,693.74202
2011,12,31,692.94345625
2012,12,1,694.73513375
2012,12,2,694.28962125
2012,12,3,696.0635575
2012,12,4,698.43434
2012,12,5,696.55162
2012,12,6,696.04618
2012,12,7,698.33015875
2012,12,8,697.5772225
2012,12,9,696.98802375
2012,12,10,698.93975375
2012,12,11,696.60345625
2012,12,12,695.23732
2012,12,13,695.92400625
2012,12,14,696.293385
2012,12,15,695.36948375
2012,12,16,695.98210875
2012,12,17,696.35826375
2012,12,18,696.7693575
2012,12,19,700.1200075
2012,12,20,700.54880875
2012,12,21,700.94791125
2012,12,22,703.56131625
2012,12,23,705.5316725
2012,12,24,704.71680875
2012,12,25,705.3394175
2012,12,26,708.695535
2012,12,27,706.13630875
2012,12,28,700.6977925
2012,12,29,698.8510425
2012,12,30,697.9421675
2012,12,31,697.48538625
2013,12,1,692.13904125
2013,12,2,692.9405875
2013,12,3,692.37428125
2013,12,4,689.4584225
2013,12,5,690.1953675
2013,12,6,692.35424375
2013,12,7,690.4707275
2013,12,8,697.19698625
2013,12,9,697.77685
2013,12,10,695.44041
2013,12,11,695.44462375
2013,12,12,697.131165
2013,12,13,695.17229375
2013,12,14,692.92184875
2013,12,15,695.66843875
2013,12,16,697.85972375
2013,12,17,696.6669475
2013,12,18,695.3459925
2013,12,19,696.68856375
2013,12,20,697.20624125
2013,12,21,693.1695375
2013,12,22,692.3742375
2013,12,23,693.4814725
2013,12,24,697.2979725
2013,12,25,697.15386125
2013,12,26,694.65237
2013,12,27,694.511755
2013,12,28,698.58457375
2013,12,29,698.7177675
2013,12,30,699.257965
2013,12,31,701.18736
2014,12,1,690.10525625
2014,12,2,685.9093975
2014,12,3,689.01606375
2014,12,4,690.18363875
