####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/KEN                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,02,1,626.14817125
2009,02,2,630.88257125
2009,02,3,628.5660275
2009,02,4,624.60499875
2009,02,5,622.01754875
2009,02,6,618.2748525
2009,02,7,620.3625475
2009,02,8,622.77313875
2009,02,9,622.89241375
2009,02,10,622.36796625
2009,02,11,621.40207
2009,02,12,621.67592875
2009,02,13,623.47226375
2009,02,14,621.00788875
2009,02,15,616.9380225
2009,02,16,616.67542375
2009,02,17,617.906635
2009,02,18,619.0020475
2009,02,19,622.76509625
2009,02,20,622.06647125
2009,02,21,616.890735
2009,02,22,620.80044375
2009,02,23,624.2005025
2009,02,24,613.57337
2009,02,25,611.735365
2009,02,26,617.77797125
2009,02,27,616.46158125
2009,02,28,615.11605375
2010,02,1,628.12809125
2010,02,2,629.38506625
2010,02,3,627.57687125
2010,02,4,629.26553
2010,02,5,635.10924875
2010,02,6,632.137175
2010,02,7,628.29499375
2010,02,8,628.84695125
2010,02,9,634.17485125
2010,02,10,634.7007775
2010,02,11,635.82916125
2010,02,12,633.81660125
2010,02,13,627.355175
2010,02,14,623.41509125
2010,02,15,621.2180775
2010,02,16,622.1191475
2010,02,17,623.6877575
2010,02,18,622.4728875
2010,02,19,623.4341075
2010,02,20,624.53792875
2010,02,21,625.743295
2010,02,22,627.26203375
2010,02,23,628.24023375
2010,02,24,627.49863
2010,02,25,623.1764425
2010,02,26,618.7850875
2010,02,27,618.73896625
2010,02,28,620.61181
2011,02,1,624.99793
2011,02,2,624.55864875
2011,02,3,627.51592125
2011,02,4,629.4030325
2011,02,5,630.2311575
2011,02,6,626.87995
2011,02,7,623.81732
2011,02,8,627.53687375
2011,02,9,624.31707375
2011,02,10,621.2146225
2011,02,11,626.15947625
2011,02,12,628.110855
2011,02,13,625.78166875
2011,02,14,623.77050875
2011,02,15,629.2010375
2011,02,16,627.29943125
2011,02,17,624.343385
2011,02,18,625.251205
2011,02,19,625.33302375
2011,02,20,620.69656625
2011,02,21,624.5525775
2011,02,22,628.00293
2011,02,23,623.139625
2011,02,24,618.65521125
2011,02,25,620.5551025
2011,02,26,620.38667375
2011,02,27,616.92242375
2011,02,28,619.5918
2012,02,1,617.8191675
2012,02,2,617.53888875
2012,02,3,614.26301625
2012,02,4,616.92453
2012,02,5,622.83268125
2012,02,6,628.0289675
2012,02,7,631.35350375
2012,02,8,631.2137775
2012,02,9,630.28236125
2012,02,10,623.36603625
2012,02,11,617.90537
2012,02,12,626.14128625
2012,02,13,628.73406125
2012,02,14,626.16097375
2012,02,15,622.75233625
2012,02,16,621.87120125
2012,02,17,629.35061375
2012,02,18,636.4807
2012,02,19,636.9028325
2012,02,20,624.08489875
2012,02,21,620.32746875
2012,02,22,623.22214
2012,02,23,619.8863875
2012,02,24,621.80314
2012,02,25,624.1823925
2012,02,26,622.1989025
2012,02,27,618.94899625
2012,02,28,619.38789
2012,02,29,620.95628625
2013,02,1,620.0343925
2013,02,2,619.45314625
2013,02,3,617.14133
2013,02,4,614.93369125
2013,02,5,613.67848875
2013,02,6,613.3896
2013,02,7,612.58954125
2013,02,8,613.70356625
2013,02,9,614.93265375
2013,02,10,615.09459625
2013,02,11,616.3280825
2013,02,12,618.17173875
2013,02,13,619.1636475
2013,02,14,621.66862
2013,02,15,621.16175
2013,02,16,617.55628875
2013,02,17,616.51940875
2013,02,18,619.53647625
2013,02,19,622.4484375
2013,02,20,625.0124425
2013,02,21,623.62445625
2013,02,22,621.73203375
2013,02,23,623.19269125
2013,02,24,624.1991325
2013,02,25,620.2162175
2013,02,26,615.719685
2013,02,27,617.1895475
2013,02,28,621.00133
2014,02,1,621.99760875
2014,02,2,622.97955125
2014,02,3,624.973505
2014,02,4,622.62865125
2014,02,5,620.14784
2014,02,6,624.49934
2014,02,7,626.3149975
2014,02,8,627.20511875
2014,02,9,628.5055825
2014,02,10,630.283
2014,02,11,631.324075
2014,02,12,629.43147625
2014,02,13,623.66887875
2014,02,14,624.1785375
2014,02,15,624.65533875
2014,02,16,620.66842125
2014,02,17,616.2154825
2014,02,18,618.47791
2014,02,19,620.4154375
2014,02,20,615.3456075
2014,02,21,613.53011375
2014,02,22,617.52023625
2014,02,23,616.48845125
2014,02,24,616.49066625
2014,02,25,617.2249875
2014,02,26,617.58562
2014,02,27,616.1576475
2014,02,28,614.2541
2015,02,1,624.18291125
2015,02,2,622.63643
2015,02,3,622.878725
2015,02,4,625.2314175
2015,02,5,626.0239825
2015,02,6,626.08418375
2015,02,7,624.691455
2015,02,8,624.66326
2015,02,9,625.2595025
2015,02,10,623.19134125
2015,02,11,620.1194575
2015,02,12,618.9659975
2015,02,13,618.17906375
2015,02,14,619.811315
2015,02,15,621.19025125
2015,02,16,621.83358125
2015,02,17,622.0578875
2015,02,18,621.70646625
2015,02,19,619.31506125
2015,02,20,618.74133
2015,02,21,619.732305
2015,02,22,617.77143625
2015,02,23,614.97816
2015,02,24,612.212845
2015,02,25,613.9917125
2015,02,26,620.336095
2015,02,27,619.489375
2015,02,28,618.10962875
2016,02,1,615.1554875
2016,02,2,621.04703875
2016,02,3,625.62273375
2016,02,4,623.32307125
2016,02,5,621.7459075
2016,02,6,622.3548325
2016,02,7,622.03367
2016,02,8,619.71207125
