####################################################################################################
# Month: 12Dec                                                                                     #
# Station: SAS                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2009,12,1,0.84010562
2009,12,2,0.61348375
2009,12,3,0.65828338
2009,12,4,0.44977338
2009,12,5,0.21781988
2009,12,6,0.17402725
2009,12,7,0.21715013
2009,12,8,0.20229725
2009,12,9,0.729352
2009,12,10,0.8852375
2009,12,11,0.3779695
2009,12,12,0.11234562
2009,12,13,0.736861
2009,12,14,0.46533875
2009,12,15,0.51591175
2009,12,16,0.67996475
2009,12,17,0.8128495
2009,12,18,0.86637162
2009,12,19,0.7961905
2009,12,20,0.59743075
2009,12,21,0.67797075
2009,12,22,0.8897375
2009,12,23,0.87872275
2009,12,24,0.86396988
2009,12,25,0.8482145
2009,12,26,0.84740538
2009,12,27,0.86483987
2009,12,28,0.89959012
2009,12,29,0.83312875
2009,12,30,0.51665438
2009,12,31,0.51142975
2010,12,1,0.41412525
2010,12,2,0.66699238
2010,12,3,0.36992638
2010,12,4,0.57865775
2010,12,5,0.88685138
2010,12,6,0.83845525
2010,12,7,0.77160312
2010,12,8,0.79146738
2010,12,9,0.863644
2010,12,10,0.59523612
2010,12,11,0.71889375
2010,12,12,0.90755375
2010,12,13,0.72481788
2010,12,14,0.21545675
2010,12,15,0.14285038
2010,12,16,0.3345845
2010,12,17,0.69305375
2010,12,18,0.79534738
2010,12,19,0.86066588
2010,12,20,0.8294995
2010,12,21,0.86047138
2010,12,22,0.815754
2010,12,23,0.89900925
2010,12,24,0.76840112
2010,12,25,0.81672175
2010,12,26,0.90636062
2010,12,27,0.78397012
2010,12,28,0.87111512
2010,12,29,0.87260762
2010,12,30,0.656922
2010,12,31,0.350143
2011,12,1,0.64188763
2011,12,2,0.74323287
2011,12,3,0.46693938
2011,12,4,0.14551538
2011,12,5,0.10862975
2011,12,6,0.587489
2011,12,7,0.33266875
2011,12,8,0.389659
2011,12,9,0.64872625
2011,12,10,0.77498125
2011,12,11,0.90081288
2011,12,12,0.89282025
2011,12,13,0.83380462
2011,12,14,0.7869285
2011,12,15,0.78173875
2011,12,16,0.3795705
