####################################################################################################
# Month: 01Jan                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/CAS                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,01,1,848.60433125
2009,01,2,847.838945
2009,01,3,850.739245
2009,01,4,852.5922825
2009,01,5,850.20009375
2009,01,6,850.655815
2009,01,7,851.029025
2009,01,8,847.10008125
2009,01,9,846.48159875
2009,01,10,851.22482
2009,01,11,847.4485825
2009,01,12,843.91825875
2009,01,13,845.7530675
2009,01,14,845.62066
2009,01,15,847.84596875
2009,01,16,848.60907125
2009,01,17,843.91045875
2009,01,18,840.52372875
2009,01,19,841.85652375
2009,01,20,847.35731625
2009,01,21,845.6563725
2009,01,22,843.89851875
2009,01,23,849.2817
2009,01,24,843.92121375
2009,01,25,843.35274875
2009,01,26,845.5390275
2009,01,27,845.91055
2009,01,28,842.04023375
2009,01,29,841.18003
2009,01,30,847.1395375
2009,01,31,848.2462025
2010,01,1,854.32898
2010,01,2,859.77478875
2010,01,3,857.8321825
2010,01,4,858.9741025
2010,01,5,858.24381625
2010,01,6,855.76478
2010,01,7,856.0853975
2010,01,8,858.16003125
2010,01,9,858.52293125
2010,01,10,852.94498
2010,01,11,851.45789125
2010,01,12,850.17261625
2010,01,13,848.37308625
2010,01,14,851.130675
2010,01,15,850.96605875
2010,01,16,848.6143675
2010,01,17,847.5520525
2010,01,18,853.51550625
2010,01,19,853.40092
2010,01,20,850.5124725
2010,01,21,853.8017325
2010,01,22,856.66419
2010,01,23,853.14533125
2010,01,24,849.78551375
2010,01,25,853.64018125
2010,01,26,850.90996875
2010,01,27,852.76238
2010,01,28,854.87063625
2010,01,29,852.40764
2010,01,30,849.7524625
2010,01,31,848.73417
2011,01,1,849.34373875
2011,01,2,848.57302375
2011,01,3,851.78782625
2011,01,4,850.06797625
2011,01,5,844.315245
2011,01,6,846.627155
2011,01,7,847.34419625
