####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/CAS                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,02,1,0,851.56496
2009,02,1,1,850.60815
2009,02,1,2,849.75677
2009,02,1,3,848.49756
2009,02,1,4,847.63574
2009,02,1,5,847.31383
2009,02,1,6,846.90231
2009,02,1,7,846.7779
2009,02,2,0,847.71254
2009,02,2,1,848.35154
2009,02,2,2,848.38191
2009,02,2,3,848.42616
2009,02,2,4,847.84568
2009,02,2,5,847.46373
2009,02,2,6,847.81044
2009,02,2,7,848.39481
2009,02,3,0,848.87902
2009,02,3,1,849.07934
2009,02,3,2,849.35977
2009,02,3,3,849.99281
2009,02,3,4,851.17197
2009,02,3,5,851.5461
2009,02,3,6,851.93994
2009,02,3,7,852.81238
2009,02,4,0,853.7357
2009,02,4,1,853.75971
2009,02,4,2,853.68975
2009,02,4,3,853.66401
2009,02,4,4,853.51691
2009,02,4,5,852.51394
2009,02,4,6,851.42845
2009,02,4,7,850.88516
2009,02,5,0,850.6469
2009,02,5,1,850.47385
2009,02,5,2,850.1633
2009,02,5,3,849.93595
2009,02,5,4,849.97018
2009,02,5,5,849.84244
2009,02,5,6,850.1144
2009,02,5,7,850.41368
2009,02,6,0,850.49459
2009,02,6,1,850.39568
2009,02,6,2,850.64244
2009,02,6,3,850.78816
2009,02,6,4,850.96472
2009,02,6,5,850.97366
2009,02,6,6,851.11967
2009,02,6,7,851.30213
2009,02,7,0,851.48419
2009,02,7,1,851.55517
2009,02,7,2,851.39898
2009,02,7,3,851.10656
2009,02,7,4,851.05465
2009,02,7,5,850.84164
2009,02,7,6,850.87977
2009,02,7,7,850.67869
2009,02,8,0,849.94775
2009,02,8,1,848.98895
2009,02,8,2,848.01964
2009,02,8,3,847.43005
2009,02,8,4,846.43534
2009,02,8,5,845.56419
2009,02,8,6,845.80278
2009,02,8,7,845.66151
2009,02,9,0,844.71117
2009,02,9,1,844.03146
2009,02,9,2,844.47514
2009,02,9,3,845.10286
2009,02,9,4,845.4021
2009,02,9,5,845.97234
2009,02,9,6,848.1831
2009,02,9,7,850.07316
2009,02,10,0,850.59917
2009,02,10,1,850.45166
2009,02,10,2,850.91768
2009,02,10,3,851.16179
2009,02,10,4,851.77945
2009,02,10,5,851.94621
2009,02,10,6,851.4238
2009,02,10,7,851.13007
2009,02,11,0,850.87202
2009,02,11,1,849.74719
2009,02,11,2,849.03699
2009,02,11,3,848.50023
2009,02,11,4,848.01863
2009,02,11,5,847.19116
2009,02,11,6,846.05672
2009,02,11,7,845.38624
2009,02,12,0,844.76895
2009,02,12,1,844.17827
2009,02,12,2,843.97172
2009,02,12,3,844.09383
2009,02,12,4,844.11049
2009,02,12,5,844.02306
2009,02,12,6,844.40292
2009,02,12,7,844.77792
2009,02,13,0,845.20962
2009,02,13,1,845.52878
2009,02,13,2,846.07682
2009,02,13,3,846.44933
2009,02,13,4,846.71544
2009,02,13,5,846.19551
2009,02,13,6,846.07329
2009,02,13,7,846.25242
2009,02,14,0,845.79921
2009,02,14,1,844.78286
2009,02,14,2,845.24743
2009,02,14,3,845.7315
2009,02,14,4,845.50684
2009,02,14,5,845.27316
2009,02,14,6,846.2763
2009,02,14,7,847.0148
2009,02,15,0,847.09368
2009,02,15,1,847.06239
2009,02,15,2,847.48626
2009,02,15,3,847.58263
2009,02,15,4,847.49155
2009,02,15,5,847.78995
2009,02,15,6,848.55298
