####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/MOR                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,02,1,0,692.04462
2009,02,1,1,691.20246
2009,02,1,2,689.82879
2009,02,1,3,688.13555
2009,02,1,4,687.55449
2009,02,1,5,687.38766
2009,02,1,6,687.06679
2009,02,1,7,686.80987
2009,02,2,0,687.1402
2009,02,2,1,687.82312
2009,02,2,2,688.08402
2009,02,2,3,688.35628
2009,02,2,4,688.39343
2009,02,2,5,688.22934
2009,02,2,6,688.17399
2009,02,2,7,688.32062
2009,02,3,0,689.01939
2009,02,3,1,689.42605
2009,02,3,2,689.51993
2009,02,3,3,690.04259
2009,02,3,4,690.79369
2009,02,3,5,690.84353
2009,02,3,6,691.3083
2009,02,3,7,692.13178
2009,02,4,0,692.68438
2009,02,4,1,692.60491
2009,02,4,2,692.29298
2009,02,4,3,692.02072
2009,02,4,4,691.75432
2009,02,4,5,690.84138
2009,02,4,6,690.02134
2009,02,4,7,689.77706
2009,02,5,0,689.47102
2009,02,5,1,689.11163
2009,02,5,2,689.22803
2009,02,5,3,689.50397
2009,02,5,4,689.96247
2009,02,5,5,690.45835
2009,02,5,6,691.20835
2009,02,5,7,691.76394
2009,02,6,0,692.21326
2009,02,6,1,692.35894
2009,02,6,2,692.71187
2009,02,6,3,693.07088
2009,02,6,4,693.38001
2009,02,6,5,693.50055
2009,02,6,6,693.71827
2009,02,6,7,693.916
2009,02,7,0,694.20646
2009,02,7,1,694.31265
2009,02,7,2,694.05842
2009,02,7,3,693.66908
2009,02,7,4,693.51979
2009,02,7,5,693.24724
2009,02,7,6,693.13444
2009,02,7,7,692.76892
2009,02,8,0,691.96036
2009,02,8,1,690.83168
2009,02,8,2,690.12001
2009,02,8,3,689.50717
2009,02,8,4,688.74913
2009,02,8,5,688.06113
2009,02,8,6,687.68022
2009,02,8,7,687.01992
2009,02,9,0,686.29358
2009,02,9,1,685.63705
2009,02,9,2,685.7021
2009,02,9,3,685.88321
2009,02,9,4,685.9924
2009,02,9,5,686.2567
2009,02,9,6,687.06721
2009,02,9,7,687.74371
2009,02,10,0,688.14734
2009,02,10,1,687.90123
2009,02,10,2,688.37023
2009,02,10,3,688.74571
2009,02,10,4,688.93605
2009,02,10,5,688.68949
2009,02,10,6,688.19872
2009,02,10,7,687.98226
2009,02,11,0,687.51391
2009,02,11,1,686.27404
2009,02,11,2,685.67475
2009,02,11,3,685.22799
2009,02,11,4,684.43867
2009,02,11,5,683.51556
2009,02,11,6,683.07364
2009,02,11,7,682.86437
2009,02,12,0,682.52907
2009,02,12,1,682.2024
2009,02,12,2,682.17224
2009,02,12,3,682.37296
2009,02,12,4,682.40634
2009,02,12,5,682.38459
2009,02,12,6,682.67816
2009,02,12,7,683.03131
2009,02,13,0,683.68343
2009,02,13,1,684.1772
2009,02,13,2,684.79776
2009,02,13,3,685.16519
2009,02,13,4,685.12865
2009,02,13,5,684.55135
2009,02,13,6,684.48669
2009,02,13,7,684.59863
2009,02,14,0,684.5239
2009,02,14,1,684.05311
2009,02,14,2,683.96009
2009,02,14,3,683.92541
2009,02,14,4,683.68426
2009,02,14,5,683.41663
2009,02,14,6,684.39101
2009,02,14,7,685.05091
2009,02,15,0,684.78682
2009,02,15,1,684.29213
2009,02,15,2,684.57575
2009,02,15,3,684.74841
2009,02,15,4,684.52772
2009,02,15,5,684.59311
2009,02,15,6,685.09995
2009,02,15,7,685.26239
2009,02,16,0,685.77815
2009,02,16,1,685.81487
2009,02,16,2,685.72578
2009,02,16,3,685.69052
2009,02,16,4,685.63853
2009,02,16,5,685.23127
2009,02,16,6,684.94589
2009,02,16,7,684.7163
2009,02,17,0,684.34085
2009,02,17,1,683.58344
2009,02,17,2,682.89624
2009,02,17,3,682.13144
2009,02,17,4,681.50306
2009,02,17,5,680.73974
2009,02,17,6,679.86594
2009,02,17,7,679.0293
2009,02,18,0,678.22742
2009,02,18,1,677.60975
2009,02,18,2,677.53266
2009,02,18,3,677.60459
2009,02,18,4,677.84949
2009,02,18,5,677.52644
2009,02,18,6,677.47504
2009,02,18,7,677.67802
2009,02,19,0,677.97961
2009,02,19,1,678.28279
2009,02,19,2,678.45592
2009,02,19,3,679.14088
2009,02,19,4,679.81951
2009,02,19,5,680.13877
2009,02,19,6,681.29735
2009,02,19,7,682.53137
2009,02,20,0,683.26891
2009,02,20,1,683.62229
2009,02,20,2,684.5584
2009,02,20,3,685.44463
2009,02,20,4,686.40514
2009,02,20,5,686.62248
