####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/KP                                    #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,05,1,0,760.61874
2009,05,1,1,759.65641
2009,05,1,2,758.54319
2009,05,1,3,757.0455
2009,05,1,4,756.33151
2009,05,1,5,756.0713
2009,05,1,6,755.70175
2009,05,1,7,755.48312
2009,05,2,0,756.14281
2009,05,2,1,756.78943
2009,05,2,2,756.94931
2009,05,2,3,757.14735
2009,05,2,4,756.93593
2009,05,2,5,756.72405
2009,05,2,6,756.80205
2009,05,2,7,757.04842
2009,05,3,0,757.57941
2009,05,3,1,757.86309
2009,05,3,2,757.99262
2009,05,3,3,758.5357
2009,05,3,4,759.57805
2009,05,3,5,759.88335
2009,05,3,6,760.29603
2009,05,3,7,761.08044
2009,05,4,0,761.81273
2009,05,4,1,761.81012
2009,05,4,2,761.61004
2009,05,4,3,761.44678
2009,05,4,4,761.26232
2009,05,4,5,760.34853
2009,05,4,6,759.39615
2009,05,4,7,758.97531
2009,05,5,0,758.73265
2009,05,5,1,758.47736
2009,05,5,2,758.35842
2009,05,5,3,758.36619
2009,05,5,4,758.58159
2009,05,5,5,758.74328
2009,05,5,6,759.28501
2009,05,5,7,759.76905
2009,05,6,0,760.09672
2009,05,6,1,760.17207
2009,05,6,2,760.50527
2009,05,6,3,760.80054
2009,05,6,4,761.08651
2009,05,6,5,761.19211
2009,05,6,6,761.39079
2009,05,6,7,761.59982
2009,05,7,0,761.79811
2009,05,7,1,761.83967
2009,05,7,2,761.66752
2009,05,7,3,761.39074
2009,05,7,4,761.23321
2009,05,7,5,760.90279
2009,05,7,6,760.94333
2009,05,7,7,760.74476
2009,05,8,0,760.01702
2009,05,8,1,759.04097
2009,05,8,2,758.17424
2009,05,8,3,757.52496
2009,05,8,4,756.51887
2009,05,8,5,755.62209
2009,05,8,6,755.5475
2009,05,8,7,755.17468
2009,05,9,0,754.34935
2009,05,9,1,753.65715
2009,05,9,2,753.86758
2009,05,9,3,754.20628
2009,05,9,4,754.31935
2009,05,9,5,754.67487
2009,05,9,6,756.09418
2009,05,9,7,757.31416
2009,05,10,0,757.82072
2009,05,10,1,757.68129
2009,05,10,2,758.15094
