####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/KP                           #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,05,1,763.099545
2009,05,2,761.49672625
2009,05,3,759.6897975
2009,05,4,757.623635
2009,05,5,759.22490375
2009,05,6,761.93755375
2009,05,7,759.48026375
2009,05,8,748.90528875
2009,05,9,752.113065
2009,05,10,754.7191325
2009,05,11,751.38096625
2009,05,12,746.4282625
2009,05,13,746.23425875
2009,05,14,749.6685
2009,05,15,756.22949
2009,05,16,760.46488625
2009,05,17,757.38383125
2009,05,18,755.809635
2009,05,19,748.3524325
2009,05,20,745.85912375
2009,05,21,752.9182775
2009,05,22,747.12794625
2009,05,23,752.22608
2009,05,24,763.1405675
2009,05,25,762.00856625
2009,05,26,756.3404375
2009,05,27,765.0349075
2009,05,28,755.23221875
2009,05,29,761.2797525
2009,05,30,762.1905625
2009,05,31,764.21838375
2010,05,1,754.25706
2010,05,2,754.33738625
2010,05,3,750.75099875
2010,05,4,758.26986875
2010,05,5,763.71864375
2010,05,6,764.99552625
2010,05,7,765.8868925
2010,05,8,763.05457
2010,05,9,756.52135125
2010,05,10,756.1205475
2010,05,11,754.0962775
2010,05,12,752.5723075
2010,05,13,751.679605
2010,05,14,751.43665125
2010,05,15,749.26245875
2010,05,16,740.8725575
2010,05,17,740.37653125
2010,05,18,748.00057
2010,05,19,748.3483375
2010,05,20,743.79915
2010,05,21,745.59994
2010,05,22,751.54397125
2010,05,23,751.78045625
2010,05,24,747.67762625
2010,05,25,750.09389625
2010,05,26,750.73149125
2010,05,27,749.1305025
2010,05,28,753.69114
2010,05,29,756.84220625
2010,05,30,750.85594125
2010,05,31,746.503235
2011,05,1,750.0341525
2011,05,2,748.38550375
2011,05,3,747.292615
2011,05,4,747.42206
2011,05,5,748.96276875
2011,05,6,745.66159
2011,05,7,747.51063
2011,05,8,751.01136
2011,05,9,753.952515
2011,05,10,758.24940875
2011,05,11,754.9685025
2011,05,12,753.08518875
2011,05,13,752.54964125
2011,05,14,751.77798625
2011,05,15,752.6178775
2011,05,16,752.13406375
2011,05,17,750.56383375
2011,05,18,745.81178625
2011,05,19,743.335155
2011,05,20,745.9014575
2011,05,21,744.41589875
2011,05,22,744.39902875
2011,05,23,746.434835
2011,05,24,747.72186125
2011,05,25,747.341695
2011,05,26,741.59739875
2011,05,27,744.50249875
2011,05,28,750.23781
2011,05,29,750.233635
2011,05,30,752.73247875
2011,05,31,757.10733875
2012,05,1,748.93046875
2012,05,2,745.82312625
2012,05,3,745.85254
2012,05,4,748.51950375
2012,05,5,750.19033625
2012,05,6,750.99562625
2012,05,7,756.974065
2012,05,8,764.25445
2012,05,9,763.6257675
2012,05,10,762.837795
2012,05,11,759.8602125
2012,05,12,755.19157375
2012,05,13,756.72841375
2012,05,14,762.64119375
2012,05,15,757.90260875
2012,05,16,755.62309
2012,05,17,753.2091725
2012,05,18,746.5815125
2012,05,19,744.80408
2012,05,20,750.8513075
2012,05,21,754.5963275
2012,05,22,750.2917425
2012,05,23,741.87518625
2012,05,24,739.53224625
2012,05,25,746.3667325
2012,05,26,748.74810625
2012,05,27,747.51637375
2012,05,28,750.3611925
2012,05,29,749.252665
2012,05,30,746.555565
2012,05,31,746.79034625
2013,05,1,755.351885
2013,05,2,751.41334875
2013,05,3,750.82188
2013,05,4,748.2847175
2013,05,5,746.99173875
2013,05,6,747.891055
2013,05,7,747.88269875
2013,05,8,749.76131625
2013,05,9,746.37178375
2013,05,10,743.77902625
2013,05,11,747.82371375
2013,05,12,748.384935
2013,05,13,751.4042275
2013,05,14,752.582225
2013,05,15,750.29023875
2013,05,16,749.5913925
2013,05,17,750.66793875
2013,05,18,750.573815
2013,05,19,751.771125
2013,05,20,751.0644525
2013,05,21,747.53423375
2013,05,22,748.009715
2013,05,23,750.8775975
2013,05,24,752.48348875
2013,05,25,748.56547375
2013,05,26,748.0138625
2013,05,27,749.82290875
2013,05,28,749.89988125
2013,05,29,753.48698625
2013,05,30,754.82892125
2013,05,31,753.14984875
2014,05,1,753.7340225
2014,05,2,757.26599625
2014,05,3,761.1183725
2014,05,4,763.36615875
2014,05,5,760.9089825
2014,05,6,755.6119675
2014,05,7,755.36695125
2014,05,8,755.269905
2014,05,9,762.1921025
2014,05,10,764.23502625
2014,05,11,765.91732875
2014,05,12,764.6340225
2014,05,13,761.2458275
2014,05,14,753.38068625
2014,05,15,751.40198625
2014,05,16,750.47322125
2014,05,17,745.02135875
2014,05,18,747.142405
2014,05,19,747.7777825
2014,05,20,749.3226025
2014,05,21,755.75272125
2014,05,22,754.55558375
2014,05,23,753.50345125
2014,05,24,753.34025625
2014,05,25,756.2294775
2014,05,26,754.89987875
2014,05,27,764.707595
2014,05,28,767.0402875
2014,05,29,762.25608375
2014,05,30,757.1398175
2014,05,31,757.6715225
2015,05,1,748.68950375
2015,05,2,749.19318
2015,05,3,749.17452625
2015,05,4,745.3768425
2015,05,5,752.02107
2015,05,6,758.74028625
2015,05,7,755.1654975
2015,05,8,754.65769625
2015,05,9,757.36469375
2015,05,10,757.39740625
2015,05,11,753.4533225
2015,05,12,751.42246875
2015,05,13,749.32327125
2015,05,14,744.3405575
2015,05,15,742.2340475
2015,05,16,744.947085
2015,05,17,747.38866875
2015,05,18,744.48673125
2015,05,19,748.828775
2015,05,20,751.57834875
2015,05,21,742.97586
2015,05,22,746.51957625
2015,05,23,749.89128
2015,05,24,750.356395
2015,05,25,745.91776625
2015,05,26,741.56378625
2015,05,27,748.41929
2015,05,28,753.49818875
2015,05,29,751.95029
2015,05,30,750.7611875
2015,05,31,750.54154
2016,05,1,748.7018825
2016,05,2,749.357875
2016,05,3,755.35805875
2016,05,4,757.31260375
2016,05,5,754.02870625
2016,05,6,753.61429875
2016,05,7,756.96584625
2016,05,8,755.7984675
2016,05,9,754.84159625
2016,05,10,752.26575125
2016,05,11,749.5798025
2016,05,12,753.37637
2016,05,13,748.78268625
2016,05,14,743.57974125
2016,05,15,744.48697625
2016,05,16,746.40900875
2016,05,17,751.3782775
2016,05,18,755.86053375
2016,05,19,755.12354875
2016,05,20,751.1661475
2016,05,21,750.3670075
2016,05,22,748.3628675
2016,05,23,744.20079
2016,05,24,750.1401925
2016,05,25,751.48250875
2016,05,26,749.74653875
2016,05,27,744.19953375
2016,05,28,748.60513875
2016,05,29,753.06030625
2016,05,30,750.30485125
2016,05,31,744.85780625
2017,05,1,750.834105
2017,05,2,749.7235225
2017,05,3,750.41133375
2017,05,4,747.57284375
2017,05,5,743.866235
2017,05,6,744.82760875
2017,05,7,746.73207
2017,05,8,740.16226625
2017,05,9,741.36418
2017,05,10,748.3153825
2017,05,11,748.03605
2017,05,12,745.937
2017,05,13,748.94187
2017,05,14,752.25305875
2017,05,15,756.84885375
2017,05,16,758.3832975
2017,05,17,761.2155125
2017,05,18,758.87639625
2017,05,19,750.93387125
2017,05,20,749.3708175
2017,05,21,750.3728625
2017,05,22,750.74404
2017,05,23,753.1321875
2017,05,24,757.07445625
2017,05,25,759.57487
2017,05,26,757.62199875
2017,05,27,756.208405
2017,05,28,755.88038625
2017,05,29,755.30749
2017,05,30,752.26490625
2017,05,31,749.25530875
2018,05,1,745.7262575
2018,05,2,745.29823125
2018,05,3,750.54531
2018,05,4,752.2493325
2018,05,5,750.14250625
2018,05,6,746.37264125
2018,05,7,746.81149375
2018,05,8,751.78319
2018,05,9,746.8622425
2018,05,10,749.17453
2018,05,11,755.41377625
2018,05,12,757.6256875
2018,05,13,757.9625125
2018,05,14,755.288005
2018,05,15,755.60341875
2018,05,16,757.31227
2018,05,17,754.981595
2018,05,18,752.23555875
2018,05,19,752.23481125
2018,05,20,756.6136675
2018,05,21,759.19826625
2018,05,22,759.09340875
2018,05,23,755.2217975
2018,05,24,751.51315375
2018,05,25,749.01367875
2018,05,26,749.15783375
2018,05,27,753.922185
2018,05,28,753.28373875
2018,05,29,753.80976
2018,05,30,758.34785375
2018,05,31,761.50398625
2019,05,1,751.48521375
2019,05,2,750.1766725
2019,05,3,753.24322125
2019,05,4,759.87039
2019,05,5,758.8575325
2019,05,6,757.215015
2019,05,7,754.7717925
2019,05,8,754.00208
2019,05,9,754.1427375
2019,05,10,751.44567125
2019,05,11,746.1668825
2019,05,12,746.91705625
2019,05,13,747.6571125
2019,05,14,750.63103625
2019,05,15,753.2098275
2019,05,16,757.431
2019,05,17,755.434695
2019,05,18,753.30187
2019,05,19,755.33832
2019,05,20,758.930065
2019,05,21,757.79830875
2019,05,22,752.76575875
2019,05,23,754.5269325
2019,05,24,756.90516
2019,05,25,760.85954
2019,05,26,765.99060625
2019,05,27,770.3316
2019,05,28,767.88264375
2019,05,29,768.9786225
2019,05,30,766.20339375
2019,05,31,760.4372675
