####################################################################################################
# Month: 01Jan                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/BAN                                   #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,01,1,0,2.27237
2009,01,1,1,1.79748
2009,01,1,2,1.67578
2009,01,1,3,1.45368
2009,01,1,4,1.25812
2009,01,1,5,1.18329
2009,01,1,6,1.1551
2009,01,1,7,1.07038
2009,01,2,0,1.02881
2009,01,2,1,0.908592
2009,01,2,2,0.8323400000000001
2009,01,2,3,0.8113640000000001
2009,01,2,4,0.8482390000000001
2009,01,2,5,0.867005
2009,01,2,6,0.850481
2009,01,2,7,0.804462
2009,01,3,0,0.791369
2009,01,3,1,0.79976
2009,01,3,2,0.804671
2009,01,3,3,0.961059
2009,01,3,4,1.32835
2009,01,3,5,1.4496900000000001
2009,01,3,6,1.51469
2009,01,3,7,1.56852
2009,01,4,0,1.47823
2009,01,4,1,1.71444
2009,01,4,2,1.2368800000000002
2009,01,4,3,1.16168
2009,01,4,4,1.42435
2009,01,4,5,1.77535
2009,01,4,6,2.5576999999999996
2009,01,4,7,3.17915
2009,01,5,0,4.0759
2009,01,5,1,4.593
2009,01,5,2,4.18023
2009,01,5,3,4.28449
2009,01,5,4,4.389270000000001
2009,01,5,5,4.33583
2009,01,5,6,4.03861
2009,01,5,7,3.3074299999999996
2009,01,6,0,2.71292
2009,01,6,1,2.58547
2009,01,6,2,1.54352
2009,01,6,3,1.2455999999999998
2009,01,6,4,1.1220999999999999
2009,01,6,5,1.0044
2009,01,6,6,1.03176
2009,01,6,7,1.17603
2009,01,7,0,1.51951
2009,01,7,1,2.44936
2009,01,7,2,2.93898
2009,01,7,3,3.24646
2009,01,7,4,4.11122
2009,01,7,5,3.46616
2009,01,7,6,3.25047
2009,01,7,7,2.71742
2009,01,8,0,3.3479099999999997
2009,01,8,1,3.69502
2009,01,8,2,4.37008
2009,01,8,3,4.50079
2009,01,8,4,4.04881
2009,01,8,5,3.5070799999999998
2009,01,8,6,2.03245
2009,01,8,7,1.02409
2009,01,9,0,0.644788
2009,01,9,1,0.539489
2009,01,9,2,0.8715539999999999
2009,01,9,3,1.32225
2009,01,9,4,2.4483800000000002
2009,01,9,5,3.23062
2009,01,9,6,3.35602
2009,01,9,7,2.6869
2009,01,10,0,2.8430500000000003
2009,01,10,1,2.98366
2009,01,10,2,3.31725
2009,01,10,3,3.20633
2009,01,10,4,3.2530799999999997
2009,01,10,5,3.14085
2009,01,10,6,2.8978200000000003
2009,01,10,7,2.39048
2009,01,11,0,1.9750999999999999
2009,01,11,1,1.91094
2009,01,11,2,2.11336
2009,01,11,3,3.6669
2009,01,11,4,4.582529999999999
2009,01,11,5,3.73725
2009,01,11,6,3.02596
2009,01,11,7,2.66919
2009,01,12,0,2.64119
2009,01,12,1,2.18287
2009,01,12,2,1.91816
2009,01,12,3,2.27343
2009,01,12,4,3.0830300000000004
2009,01,12,5,3.9070500000000004
2009,01,12,6,4.86745
2009,01,12,7,6.38642
2009,01,13,0,7.02933
2009,01,13,1,5.490939999999999
2009,01,13,2,5.2226099999999995
2009,01,13,3,3.61613
2009,01,13,4,2.71483
2009,01,13,5,2.97779
2009,01,13,6,3.53511
2009,01,13,7,3.72492
2009,01,14,0,4.02134
2009,01,14,1,4.7836300000000005
2009,01,14,2,5.18744
2009,01,14,3,5.87053
2009,01,14,4,6.37383
2009,01,14,5,6.47451
2009,01,14,6,6.28923
2009,01,14,7,6.28899
2009,01,15,0,7.04094
2009,01,15,1,6.9037299999999995
2009,01,15,2,6.92134
2009,01,15,3,5.55948
2009,01,15,4,3.97056
2009,01,15,5,3.44141
2009,01,15,6,3.80473
2009,01,15,7,2.6743200000000003
2009,01,16,0,2.1505300000000003
2009,01,16,1,2.86747
2009,01,16,2,3.96677
2009,01,16,3,2.91673
2009,01,16,4,3.68641
2009,01,16,5,2.80907
2009,01,16,6,3.0936500000000002
2009,01,16,7,2.26023
2009,01,17,0,2.5237800000000004
2009,01,17,1,2.40776
2009,01,17,2,2.39013
2009,01,17,3,2.03168
2009,01,17,4,3.1197199999999996
2009,01,17,5,3.61276
2009,01,17,6,3.98425
2009,01,17,7,4.372649999999999
2009,01,18,0,2.30437
2009,01,18,1,2.0548699999999998
2009,01,18,2,1.37768
2009,01,18,3,1.1179400000000002
2009,01,18,4,1.3743299999999998
2009,01,18,5,1.10236
2009,01,18,6,0.973851
2009,01,18,7,1.0593800000000002
2009,01,19,0,0.8952619999999999
2009,01,19,1,0.7565660000000001
2009,01,19,2,0.6827580000000001
2009,01,19,3,0.760893
2009,01,19,4,0.884833
2009,01,19,5,0.8914070000000001
2009,01,19,6,0.642408
2009,01,19,7,1.39642
2009,01,20,0,1.43497
2009,01,20,1,1.60192
2009,01,20,2,1.46967
2009,01,20,3,1.0751199999999999
2009,01,20,4,0.963357
2009,01,20,5,1.2338699999999998
2009,01,20,6,1.41477
2009,01,20,7,1.3642699999999999
2009,01,21,0,1.2598
2009,01,21,1,1.40148
2009,01,21,2,1.6511099999999999
2009,01,21,3,1.67297
2009,01,21,4,1.7013900000000002
2009,01,21,5,2.27723
2009,01,21,6,2.67575
2009,01,21,7,3.67054
2009,01,22,0,4.93928
2009,01,22,1,3.29208
2009,01,22,2,2.08977
2009,01,22,3,1.8876600000000001
2009,01,22,4,1.71296
