####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/HAY                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,05,1,284.5
2009,05,2,283.9625
2009,05,3,282.6125
2009,05,4,282.8125
2009,05,5,279.8875
2009,05,6,279.075
2009,05,7,285.9125
2009,05,8,285.2
2009,05,9,288.325
2009,05,10,283.8
2009,05,11,277.7625
2009,05,12,280.675
2009,05,13,281.9625
2009,05,14,281.8625
2009,05,15,285.325
2009,05,16,288.1875
2009,05,17,284.4625
2009,05,18,276.7375
2009,05,19,278.775
2009,05,20,287.4625
2009,05,21,293.7625
2009,05,22,293.5
2009,05,23,284.8625
2009,05,24,288.6125
2009,05,25,288.2125
2009,05,26,279.1875
2009,05,27,281.075
2009,05,28,281.3375
2009,05,29,284.7
2009,05,30,287.4375
2009,05,31,288.225
2010,05,1,288.0875
2010,05,2,295.0875
2010,05,3,294.025
2010,05,4,289.35
2010,05,5,285.925
2010,05,6,289.3875
2010,05,7,281.6375
2010,05,8,285.275
2010,05,9,276.025
2010,05,10,273.3625
2010,05,11,274.9
2010,05,12,277.3625
2010,05,13,278.8875
2010,05,14,282.3375
2010,05,15,285.1625
2010,05,16,282.3
2010,05,17,285.45
2010,05,18,285.675
2010,05,19,279.675
2010,05,20,285.175
2010,05,21,289.55
2010,05,22,289.3875
2010,05,23,287.7875
2010,05,24,288.5875
2010,05,25,293.225
2010,05,26,296.5625
2010,05,27,288.9375
2010,05,28,286.3
2010,05,29,288.5375
2010,05,30,289.4875
2010,05,31,287.0875
2011,05,1,278.5625
2011,05,2,280.9375
2011,05,3,285.2375
2011,05,4,284.6125
2011,05,5,276.575
2011,05,6,279.9125
2011,05,7,283.725
2011,05,8,282.0
2011,05,9,281.6625
2011,05,10,280.4625
2011,05,11,278.475
2011,05,12,279.5375
2011,05,13,282.7125
2011,05,14,284.1875
2011,05,15,284.35
2011,05,16,283.25
2011,05,17,284.45
2011,05,18,285.825
2011,05,19,285.6875
2011,05,20,286.2875
2011,05,21,285.7
2011,05,22,281.4375
2011,05,23,282.65
2011,05,24,289.1375
2011,05,25,288.425
2011,05,26,290.125
2011,05,27,294.075
2011,05,28,292.2375
2011,05,29,290.7
2011,05,30,293.55
2011,05,31,291.575
2012,05,1,278.325
2012,05,2,276.9125
2012,05,3,280.4875
2012,05,4,282.975
2012,05,5,282.775
2012,05,6,280.8375
2012,05,7,282.7375
2012,05,8,281.8625
2012,05,9,285.35
2012,05,10,284.3375
2012,05,11,279.0875
2012,05,12,284.675
2012,05,13,290.1
2012,05,14,288.725
2012,05,15,285.7625
2012,05,16,287.225
2012,05,17,283.5375
2012,05,18,283.1625
2012,05,19,286.8375
2012,05,20,290.6375
2012,05,21,288.5125
2012,05,22,286.8
2012,05,23,286.9375
2012,05,24,288.05
2012,05,25,288.0125
2012,05,26,291.825
2012,05,27,290.6
2012,05,28,290.425
2012,05,29,293.6125
2012,05,30,291.425
2012,05,31,289.825
2013,05,1,282.7125
2013,05,2,284.9875
2013,05,3,277.725
2013,05,4,280.3375
2013,05,5,279.825
2013,05,6,283.3375
2013,05,7,285.95
2013,05,8,286.0625
2013,05,9,284.9375
2013,05,10,286.475
2013,05,11,288.7625
2013,05,12,285.125
2013,05,13,276.5625
2013,05,14,276.3125
2013,05,15,279.3125
2013,05,16,286.3625
2013,05,17,282.7375
2013,05,18,283.1125
2013,05,19,283.1
2013,05,20,286.6125
2013,05,21,290.4875
2013,05,22,288.0
2013,05,23,290.8625
2013,05,24,287.225
2013,05,25,277.25
2013,05,26,275.1625
2013,05,27,281.4625
2013,05,28,284.9875
2013,05,29,286.5
2013,05,30,292.6125
2013,05,31,295.55
2014,05,1,282.2125
2014,05,2,283.4625
2014,05,3,282.45
2014,05,4,281.5625
2014,05,5,278.55
2014,05,6,279.125
2014,05,7,279.7875
2014,05,8,283.8125
2014,05,9,283.925
2014,05,10,287.9625
2014,05,11,287.7
2014,05,12,290.0625
2014,05,13,282.4
2014,05,14,283.575
2014,05,15,287.6875
2014,05,16,287.3375
2014,05,17,286.6875
2014,05,18,281.9625
2014,05,19,280.6375
2014,05,20,283.075
2014,05,21,286.4
2014,05,22,284.6125
2014,05,23,282.825
2014,05,24,281.5625
2014,05,25,284.45
2014,05,26,288.8125
2014,05,27,289.5375
2014,05,28,278.5875
2014,05,29,279.6875
2014,05,30,284.0875
2014,05,31,281.95
2015,05,1,276.9625
2015,05,2,280.2875
2015,05,3,285.7875
2015,05,4,288.9625
2015,05,5,288.1
2015,05,6,286.2375
2015,05,7,289.2625
2015,05,8,290.2125
2015,05,9,287.5375
2015,05,10,290.2375
2015,05,11,292.0125
2015,05,12,290.3625
2015,05,13,281.625
2015,05,14,279.75
2015,05,15,283.0125
2015,05,16,285.3625
2015,05,17,289.05
2015,05,18,285.9375
2015,05,19,287.15
2015,05,20,283.2625
2015,05,21,280.6625
2015,05,22,283.475
2015,05,23,276.675
2015,05,24,285.8625
2015,05,25,290.3625
2015,05,26,291.9125
2015,05,27,293.0625
2015,05,28,292.35
2015,05,29,287.8
2015,05,30,291.1625
2015,05,31,289.9375
2016,05,1,278.15
2016,05,2,277.7875
2016,05,3,277.7625
2016,05,4,276.7625
2016,05,5,275.1
2016,05,6,278.075
2016,05,7,281.4625
2016,05,8,280.7625
2016,05,9,277.1375
2016,05,10,278.725
2016,05,11,283.7
2016,05,12,286.1875
2016,05,13,287.8875
2016,05,14,286.3625
2016,05,15,279.925
2016,05,16,273.85
2016,05,17,280.525
2016,05,18,281.6875
2016,05,19,282.5875
2016,05,20,282.8625
2016,05,21,286.375
2016,05,22,283.4625
2016,05,23,285.675
2016,05,24,284.1625
2016,05,25,288.325
2016,05,26,291.6375
2016,05,27,292.55
2016,05,28,294.5875
2016,05,29,292.9375
2016,05,30,289.9375
2016,05,31,291.1125
2017,05,1,281.2375
2017,05,2,286.8375
2017,05,3,280.2875
2017,05,4,277.8625
2017,05,5,279.425
2017,05,6,286.4
2017,05,7,281.0
2017,05,8,274.8375
2017,05,9,274.225
2017,05,10,276.6625
2017,05,11,277.3625
2017,05,12,277.3625
2017,05,13,278.75
2017,05,14,276.7
2017,05,15,278.7625
2017,05,16,285.4375
2017,05,17,291.9875
2017,05,18,297.7125
2017,05,19,294.95
2017,05,20,281.5875
2017,05,21,283.075
2017,05,22,281.1875
2017,05,23,283.775
2017,05,24,286.75
2017,05,25,283.75
2017,05,26,281.75
2017,05,27,282.625
2017,05,28,286.05
2017,05,29,282.025
2017,05,30,281.0875
2017,05,31,284.575
2018,05,1,277.5875
2018,05,2,291.1375
2018,05,3,294.0375
2018,05,4,291.1375
2018,05,5,285.2625
2018,05,6,286.1625
2018,05,7,282.8375
2018,05,8,284.425
2018,05,9,286.9625
2018,05,10,285.2375
2018,05,11,283.325
2018,05,12,279.2625
2018,05,13,280.4625
2018,05,14,282.475
2018,05,15,291.1
2018,05,16,283.2875
2018,05,17,286.7625
2018,05,18,283.0
2018,05,19,281.9375
2018,05,20,289.7
2018,05,21,286.1375
2018,05,22,288.7375
2018,05,23,286.4875
2018,05,24,286.45
2018,05,25,291.675
2018,05,26,294.7125
2018,05,27,284.85
2018,05,28,283.25
2018,05,29,291.675
2018,05,30,290.6875
2018,05,31,290.4625
2019,05,1,277.25
2019,05,2,280.5875
2019,05,3,280.725
2019,05,4,284.9875
2019,05,5,282.7875
2019,05,6,280.2375
2019,05,7,284.275
2019,05,8,281.1625
2019,05,9,277.9875
2019,05,10,281.675
2019,05,11,282.125
2019,05,12,276.0625
2019,05,13,276.35
2019,05,14,273.7375
2019,05,15,276.3375
2019,05,16,281.6125
2019,05,17,285.35
2019,05,18,283.45
2019,05,19,286.975
2019,05,20,291.975
2019,05,21,283.575
2019,05,22,280.5125
2019,05,23,284.7
2019,05,24,285.6125
2019,05,25,284.5875
2019,05,26,288.9
2019,05,27,290.2625
2019,05,28,283.1125
2019,05,29,280.65
2019,05,30,283.55
2019,05,31,288.05
