####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/YAN                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,11,1,271.175
2009,11,2,270.525
2009,11,3,271.25
2009,11,4,270.725
2009,11,5,271.0875
2009,11,6,271.6875
2009,11,7,271.925
2009,11,8,271.2375
2009,11,9,271.9
2009,11,10,273.825
2009,11,11,273.55
2009,11,12,272.0625
2009,11,13,272.35
2009,11,14,273.2125
2009,11,15,272.2625
2009,11,16,272.5125
2009,11,17,272.025
2009,11,18,273.025
2009,11,19,272.9375
2009,11,20,272.7875
2009,11,21,272.8375
2009,11,22,272.625
2009,11,23,271.925
2009,11,24,273.475
2009,11,25,272.6875
2009,11,26,273.475
2009,11,27,272.875
2009,11,28,273.3
2009,11,29,273.3875
2009,11,30,273.9
2010,11,1,271.3375
2010,11,2,271.6125
2010,11,3,271.9875
2010,11,4,272.475
2010,11,5,273.675
2010,11,6,272.35
2010,11,7,271.225
2010,11,8,272.5125
2010,11,9,272.725
2010,11,10,271.6875
2010,11,11,270.7875
2010,11,12,270.45
2010,11,13,271.225
2010,11,14,271.2125
2010,11,15,270.7625
2010,11,16,271.3625
2010,11,17,271.5125
2010,11,18,270.95
2010,11,19,270.5375
2010,11,20,271.2
2010,11,21,270.425
2010,11,22,271.0625
2010,11,23,270.175
2010,11,24,270.7
2010,11,25,270.725
2010,11,26,270.9875
2010,11,27,270.5125
2010,11,28,270.65
2010,11,29,271.15
2010,11,30,271.35
2011,11,1,271.75
2011,11,2,272.5875
2011,11,3,272.775
2011,11,4,272.9125
2011,11,5,273.45
2011,11,6,274.4875
2011,11,7,274.0
2011,11,8,272.4125
2011,11,9,272.5375
2011,11,10,271.6125
2011,11,11,271.825
2011,11,12,271.0875
2011,11,13,272.2375
2011,11,14,273.2
2011,11,15,272.7375
2011,11,16,271.7625
2011,11,17,271.2375
2011,11,18,271.7
2011,11,19,271.5125
2011,11,20,272.125
2011,11,21,272.75
2011,11,22,272.975
2011,11,23,272.125
2011,11,24,272.4875
2011,11,25,273.05
2011,11,26,273.825
2011,11,27,272.4125
2011,11,28,271.8
2011,11,29,272.0125
2011,11,30,272.125
2012,11,1,270.5625
2012,11,2,271.6375
2012,11,3,271.375
2012,11,4,272.575
2012,11,5,272.05
2012,11,6,271.9
2012,11,7,271.7875
2012,11,8,271.4875
2012,11,9,272.55
2012,11,10,272.8
2012,11,11,272.7125
2012,11,12,273.85
2012,11,13,272.725
2012,11,14,271.8125
2012,11,15,272.4875
2012,11,16,271.775
2012,11,17,272.3375
2012,11,18,272.025
2012,11,19,271.95
2012,11,20,272.225
2012,11,21,271.3625
2012,11,22,273.1
2012,11,23,272.4625
2012,11,24,272.2625
2012,11,25,271.9625
2012,11,26,272.3375
2012,11,27,273.1
2012,11,28,272.1375
2012,11,29,270.075
2012,11,30,271.0
2013,11,1,271.3375
2013,11,2,270.525
2013,11,3,270.425
2013,11,4,270.175
2013,11,5,269.6375
2013,11,6,270.2625
2013,11,7,270.775
2013,11,8,270.2
2013,11,9,271.1875
2013,11,10,272.0875
2013,11,11,272.7
2013,11,12,271.875
2013,11,13,270.3125
2013,11,14,271.6375
2013,11,15,272.075
2013,11,16,272.875
2013,11,17,271.8125
2013,11,18,271.9875
2013,11,19,270.675
2013,11,20,270.9625
2013,11,21,271.9625
2013,11,22,271.675
2013,11,23,271.525
2013,11,24,271.975
2013,11,25,272.275
2013,11,26,272.4
2013,11,27,272.45
2013,11,28,272.8875
2013,11,29,273.6875
2013,11,30,271.8375
2014,11,1,270.875
2014,11,2,270.95
2014,11,3,272.7625
2014,11,4,273.0125
2014,11,5,272.8625
2014,11,6,272.4875
2014,11,7,272.7
2014,11,8,273.35
2014,11,9,273.3125
2014,11,10,271.3
2014,11,11,272.15
2014,11,12,272.3375
2014,11,13,271.1625
2014,11,14,270.525
2014,11,15,270.5375
2014,11,16,270.3625
2014,11,17,270.0125
2014,11,18,269.5875
2014,11,19,270.9125
2014,11,20,271.75
2014,11,21,271.4
2014,11,22,271.2
2014,11,23,270.7125
2014,11,24,271.3
2014,11,25,270.925
2014,11,26,271.7375
2014,11,27,272.625
2014,11,28,272.075
2014,11,29,272.0125
2014,11,30,271.9
2015,11,1,269.95
2015,11,2,270.1
2015,11,3,269.925
2015,11,4,270.6625
2015,11,5,270.425
2015,11,6,270.8
2015,11,7,271.9375
2015,11,8,271.175
2015,11,9,271.3
2015,11,10,271.7375
2015,11,11,271.7625
2015,11,12,271.6125
2015,11,13,272.3
2015,11,14,271.8125
2015,11,15,271.55
2015,11,16,271.85
2015,11,17,272.9625
2015,11,18,273.4625
2015,11,19,273.25
2015,11,20,273.475
2015,11,21,272.525
2015,11,22,272.825
2015,11,23,273.6
2015,11,24,273.5
2015,11,25,272.975
2015,11,26,272.575
2015,11,27,272.5625
2015,11,28,272.5375
2015,11,29,272.675
2015,11,30,272.1
2016,11,1,272.4625
2016,11,2,273.05
2016,11,3,272.575
2016,11,4,272.0875
2016,11,5,271.7
2016,11,6,272.325
2016,11,7,272.2875
2016,11,8,271.175
2016,11,9,271.975
2016,11,10,271.825
2016,11,11,270.925
2016,11,12,272.8625
2016,11,13,272.875
2016,11,14,271.75
2016,11,15,272.9875
2016,11,16,272.55
2016,11,17,272.25
2016,11,18,271.275
