####################################################################################################
# Month: 05May                                                                                     #
# Station: SKS                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,05,1,0,11.235127
2009,05,1,1,10.809321
2009,05,1,2,12.030148
2009,05,1,3,13.436686
2009,05,1,4,14.027311
2009,05,1,5,15.130548
2009,05,1,6,15.7887
2009,05,1,7,15.193333
2009,05,2,0,14.32071
2009,05,2,1,12.678174
2009,05,2,2,13.984222
2009,05,2,3,11.155858
2009,05,2,4,8.835471
2009,05,2,5,6.389926
2009,05,2,6,4.939361
2009,05,2,7,5.051053
2009,05,3,0,8.248993
2009,05,3,1,9.632151
2009,05,3,2,8.298631
2009,05,3,3,8.186871
2009,05,3,4,10.055
2009,05,3,5,11.267108
2009,05,3,6,14.96811
2009,05,3,7,15.045381
2009,05,4,0,12.172496
2009,05,4,1,9.186565
2009,05,4,2,7.615718
2009,05,4,3,8.539398
2009,05,4,4,10.095039
2009,05,4,5,12.116876
2009,05,4,6,13.476112
2009,05,4,7,13.351547
2009,05,5,0,11.44354
2009,05,5,1,10.228811
2009,05,5,2,12.587697
2009,05,5,3,15.028696
2009,05,5,4,13.578182
2009,05,5,5,13.446273
2009,05,5,6,13.329581
2009,05,5,7,12.098365
2009,05,6,0,11.165248
2009,05,6,1,9.706566
2009,05,6,2,7.758884
2009,05,6,3,6.301348
2009,05,6,4,5.819156
2009,05,6,5,5.814161
2009,05,6,6,5.217949
2009,05,6,7,3.4209
2009,05,7,0,2.922278
2009,05,7,1,4.050588
2009,05,7,2,5.634192
2009,05,7,3,5.864385
2009,05,7,4,5.723733
2009,05,7,5,5.736912
2009,05,7,6,4.077201
2009,05,7,7,2.929498
2009,05,8,0,2.514633
2009,05,8,1,2.67537
2009,05,8,2,3.422635
2009,05,8,3,3.358335
2009,05,8,4,4.609198
2009,05,8,5,6.181393
2009,05,8,6,6.786954
2009,05,8,7,5.624785
2009,05,9,0,5.465308
2009,05,9,1,6.856437
2009,05,9,2,7.76487
2009,05,9,3,7.958091
2009,05,9,4,7.900298
2009,05,9,5,8.816921
2009,05,9,6,10.160168
2009,05,9,7,10.402412
2009,05,10,0,10.079056
2009,05,10,1,9.214083
2009,05,10,2,7.692141
2009,05,10,3,7.073541
2009,05,10,4,7.396992
2009,05,10,5,8.49358
2009,05,10,6,8.330674
2009,05,10,7,8.771733
2009,05,11,0,10.286726
2009,05,11,1,10.549573
2009,05,11,2,7.848621
2009,05,11,3,4.770696
2009,05,11,4,3.378927
2009,05,11,5,3.93498
2009,05,11,6,5.368962
2009,05,11,7,6.516858
2009,05,12,0,7.493121
2009,05,12,1,7.732187
2009,05,12,2,6.846949
2009,05,12,3,4.612556
2009,05,12,4,4.802962
2009,05,12,5,7.430396
2009,05,12,6,9.719598
2009,05,12,7,9.567566
2009,05,13,0,9.059398
2009,05,13,1,8.524049
2009,05,13,2,6.857804
2009,05,13,3,5.039269
2009,05,13,4,4.41641
2009,05,13,5,5.565952
2009,05,13,6,7.281573
2009,05,13,7,6.424133
2009,05,14,0,4.723406
2009,05,14,1,4.32584
2009,05,14,2,4.589894
2009,05,14,3,4.153476
2009,05,14,4,3.543722
2009,05,14,5,3.556519
2009,05,14,6,3.24029
2009,05,14,7,2.451534
2009,05,15,0,1.386575
2009,05,15,1,2.888647
2009,05,15,2,3.741698
2009,05,15,3,4.828055
2009,05,15,4,4.559501
2009,05,15,5,3.502356
2009,05,15,6,3.67393
2009,05,15,7,3.797989
2009,05,16,0,3.167449
2009,05,16,1,1.411417
2009,05,16,2,1.138885
2009,05,16,3,1.990286
2009,05,16,4,2.573215
2009,05,16,5,3.12095
2009,05,16,6,3.943775
2009,05,16,7,4.557665
2009,05,17,0,4.832742
2009,05,17,1,5.165529
2009,05,17,2,5.198516
2009,05,17,3,8.264194
2009,05,17,4,12.384403
2009,05,17,5,13.862229
2009,05,17,6,11.540344
2009,05,17,7,8.131384
2009,05,18,0,7.739184
2009,05,18,1,7.218619
2009,05,18,2,6.505394
2009,05,18,3,6.589248
2009,05,18,4,4.067598
2009,05,18,5,1.763343
2009,05,18,6,3.208643
2009,05,18,7,4.270649
2009,05,19,0,5.821709
2009,05,19,1,9.736442
2009,05,19,2,11.81191
2009,05,19,3,11.828954
2009,05,19,4,13.599547
2009,05,19,5,11.747934
2009,05,19,6,11.717437
2009,05,19,7,13.069409
2009,05,20,0,11.005394
2009,05,20,1,9.867705
2009,05,20,2,10.358382
2009,05,20,3,10.1026
2009,05,20,4,9.564028
2009,05,20,5,9.666477
2009,05,20,6,11.46507
2009,05,20,7,10.446539
2009,05,21,0,9.943467
2009,05,21,1,12.070876
2009,05,21,2,12.17602
2009,05,21,3,10.905409
2009,05,21,4,8.001785
2009,05,21,5,6.479433
2009,05,21,6,7.534375
2009,05,21,7,8.967669
2009,05,22,0,12.135099
2009,05,22,1,11.221827
2009,05,22,2,11.327232
2009,05,22,3,9.07446
2009,05,22,4,7.498949
2009,05,22,5,7.621805
2009,05,22,6,8.498449
2009,05,22,7,9.435876
2009,05,23,0,9.797617
2009,05,23,1,9.407727
2009,05,23,2,8.389508
2009,05,23,3,8.151351
2009,05,23,4,9.161426
2009,05,23,5,11.144852
2009,05,23,6,13.442517
2009,05,23,7,14.202924
2009,05,24,0,13.417695
2009,05,24,1,12.705061
2009,05,24,2,12.625774
2009,05,24,3,12.798644
2009,05,24,4,12.431892
2009,05,24,5,13.231749
2009,05,24,6,12.457648
2009,05,24,7,13.243556
2009,05,25,0,14.593232
2009,05,25,1,13.127896
2009,05,25,2,9.925286
2009,05,25,3,9.5423
2009,05,25,4,10.159003
2009,05,25,5,12.39289
2009,05,25,6,13.928578
2009,05,25,7,11.522582
2009,05,26,0,9.900766
2009,05,26,1,11.398424
2009,05,26,2,11.399575
2009,05,26,3,11.674688
2009,05,26,4,9.977759
2009,05,26,5,10.265923
2009,05,26,6,14.208265
2009,05,26,7,12.588799
2009,05,27,0,13.900892
2009,05,27,1,15.42365
2009,05,27,2,15.065846
2009,05,27,3,13.84027
2009,05,27,4,14.191662
2009,05,27,5,15.570517
2009,05,27,6,16.686071
2009,05,27,7,17.108927
2009,05,28,0,17.239168
2009,05,28,1,12.930422
2009,05,28,2,8.852226
2009,05,28,3,7.568433
2009,05,28,4,7.21372
2009,05,28,5,8.160432
2009,05,28,6,8.804584
2009,05,28,7,8.636075
2009,05,29,0,8.603739
2009,05,29,1,8.147421
2009,05,29,2,5.787133
2009,05,29,3,4.352492
2009,05,29,4,5.089267
2009,05,29,5,5.818718
2009,05,29,6,4.196412
2009,05,29,7,0.491352
2009,05,30,0,2.116118
2009,05,30,1,1.799357
2009,05,30,2,4.911084
2009,05,30,3,7.225942
2009,05,30,4,5.0649
2009,05,30,5,4.540372
2009,05,30,6,4.651803
2009,05,30,7,3.462519
2009,05,31,0,3.486632
2009,05,31,1,4.542575
2009,05,31,2,4.834811
2009,05,31,3,5.845309
2009,05,31,4,4.777964
2009,05,31,5,5.515195
2009,05,31,6,7.230322
2009,05,31,7,7.150552
2010,05,1,0,7.877265
2010,05,1,1,7.564902
2010,05,1,2,8.028827
2010,05,1,3,7.90978
2010,05,1,4,8.281553
2010,05,1,5,9.890234
2010,05,1,6,10.297469
2010,05,1,7,8.795161
2010,05,2,0,6.830839
2010,05,2,1,5.988506
2010,05,2,2,6.192946
2010,05,2,3,6.15464
2010,05,2,4,6.378039
2010,05,2,5,6.93517
