####################################################################################################
# Month: 03Mar                                                                                     #
# Station: BAJA                                                                                    #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,03,1,2.365371
2009,03,2,7.8918735
2009,03,3,13.27891112
2009,03,4,21.10340362
2009,03,5,26.8611575
2009,03,6,23.8682085
2009,03,7,13.65777638
2009,03,8,7.52470038
2009,03,9,8.33422537
2009,03,10,3.56585763
2009,03,11,2.9753655
2009,03,12,6.308326
2009,03,13,6.45435638
2009,03,14,2.66688462
2009,03,15,7.73693975
2009,03,16,4.584294
2009,03,17,1.5359385
2009,03,18,2.82770325
2009,03,19,3.69109625
2009,03,20,5.19552538
2009,03,21,8.33712763
2009,03,22,13.52095225
2009,03,23,18.20273388
2009,03,24,9.78304338
2009,03,25,4.85431937
2009,03,26,11.84697312
2009,03,27,9.2573575
2009,03,28,5.21945775
2009,03,29,4.82828525
2009,03,30,12.26553262
2009,03,31,3.07151712
2010,03,1,7.519278
2010,03,2,6.53977438
2010,03,3,10.58105787
2010,03,4,11.30390538
2010,03,5,10.006921
2010,03,6,13.6197515
2010,03,7,14.70562225
2010,03,8,11.71890275
2010,03,9,15.67501538
2010,03,10,16.12067088
2010,03,11,16.6076985
2010,03,12,4.94606988
2010,03,13,7.71431037
2010,03,14,13.1320015
2010,03,15,11.26602838
2010,03,16,5.58559075
2010,03,17,5.36823175
2010,03,18,2.90776912
2010,03,19,11.22652012
2010,03,20,10.91686838
2010,03,21,3.40049088
2010,03,22,4.65619012
2010,03,23,7.06938913
2010,03,24,11.49052112
2010,03,25,9.12101262
2010,03,26,16.59676763
2010,03,27,11.07024475
2010,03,28,4.86516612
2010,03,29,4.355625
2010,03,30,8.69555563
2010,03,31,14.04002112
2011,03,1,9.17310387
2011,03,2,13.92001762
2011,03,3,12.36929238
2011,03,4,15.18199112
2011,03,5,4.32460575
2011,03,6,10.96062788
2011,03,7,23.20730575
2011,03,8,12.07847462
2011,03,9,6.02849
2011,03,10,6.31265525
2011,03,11,3.34661775
2011,03,12,5.14872275
2011,03,13,5.6357585
2011,03,14,8.579848
2011,03,15,8.34208112
2011,03,16,9.00865863
2011,03,17,8.23867338
2011,03,18,7.44812212
2011,03,19,11.44936638
2011,03,20,17.29773012
2011,03,21,28.0857365
2011,03,22,14.87435662
2011,03,23,10.49413025
2011,03,24,16.25941375
2011,03,25,13.11317212
2011,03,26,12.792843
2011,03,27,11.484376
2011,03,28,6.55600775
2011,03,29,4.5781055
2011,03,30,4.684875
2011,03,31,7.28848625
2012,03,1,14.30070312
2012,03,2,16.46840662
2012,03,3,11.93568362
2012,03,4,5.00124487
2012,03,5,2.2721645
2012,03,6,7.986288
2012,03,7,23.3108645
2012,03,8,13.87608013
2012,03,9,11.42838925
2012,03,10,11.274896
2012,03,11,8.88802038
2012,03,12,7.04329862
2012,03,13,7.2721695
2012,03,14,7.10320425
2012,03,15,4.70273962
2012,03,16,3.77961962
2012,03,17,12.62948562
2012,03,18,25.04984112
2012,03,19,19.95269412
2012,03,20,17.041159
2012,03,21,9.433738
2012,03,22,2.42050025
2012,03,23,5.81549038
2012,03,24,9.32477088
2012,03,25,13.06732512
2012,03,26,17.370689
2012,03,27,8.69428262
2012,03,28,2.43019537
2012,03,29,3.96542325
2012,03,30,3.4192375
2012,03,31,6.52019888
2013,03,1,6.23133862
2013,03,2,3.7395345
2013,03,3,14.04753912
2013,03,4,19.65271725
2013,03,5,7.21629125
2013,03,6,14.16186
2013,03,7,11.24667975
2013,03,8,18.39728925
2013,03,9,15.1471575
2013,03,10,12.65966938
2013,03,11,10.32583612
2013,03,12,4.18895912
2013,03,13,3.37275088
2013,03,14,3.71745575
2013,03,15,3.15581425
2013,03,16,6.80400975
2013,03,17,9.88009238
2013,03,18,9.96599212
2013,03,19,14.579721
2013,03,20,8.861011
2013,03,21,10.68077987
2013,03,22,10.12483638
2013,03,23,10.55842925
2013,03,24,10.87279588
2013,03,25,7.437981
2013,03,26,3.3679505
2013,03,27,8.2817685
2013,03,28,9.46320162
2013,03,29,3.75388325
2013,03,30,5.9962395
2013,03,31,8.0626155
2014,03,1,27.4395165
2014,03,2,13.74935388
2014,03,3,6.7060895
2014,03,4,8.01511062
2014,03,5,7.134896
2014,03,6,4.92857037
2014,03,7,10.3463605
2014,03,8,7.5906465
2014,03,9,15.07311
2014,03,10,5.501653
2014,03,11,5.75841362
2014,03,12,6.450648
2014,03,13,8.9968385
2014,03,14,9.44343625
2014,03,15,10.86294163
2014,03,16,14.61361012
2014,03,17,8.28490012
2014,03,18,14.59397012
2014,03,19,9.610658
2014,03,20,4.52957588
2014,03,21,10.53087712
2014,03,22,10.024379
2014,03,23,7.04016988
2014,03,24,5.08097475
2014,03,25,3.29614575
2014,03,26,13.44432925
2014,03,27,14.44495825
2014,03,28,12.20383487
2014,03,29,3.76173225
2014,03,30,9.96034825
2014,03,31,13.64698038
2015,03,1,18.82920025
2015,03,2,18.98541813
2015,03,3,8.79250688
2015,03,4,5.33214337
2015,03,5,9.24669562
2015,03,6,15.72617612
2015,03,7,9.85403088
2015,03,8,7.48273475
2015,03,9,7.34005825
2015,03,10,6.51542412
2015,03,11,4.0372355
2015,03,12,6.01079888
2015,03,13,12.52300825
2015,03,14,14.36781912
2015,03,15,18.00098262
2015,03,16,9.0257515
2015,03,17,3.526556
2015,03,18,5.283972
2015,03,19,3.84903312
2015,03,20,9.04429588
2015,03,21,6.45042062
2015,03,22,4.62097637
2015,03,23,11.776676
2015,03,24,12.11688375
2015,03,25,8.53468275
2015,03,26,6.95487338
2015,03,27,3.61441125
2015,03,28,3.57112938
2015,03,29,1.76753925
2015,03,30,4.5929145
2015,03,31,4.07674112
2016,03,1,3.82912962
2016,03,2,7.30472238
2016,03,3,4.81991125
2016,03,4,8.0500545
2016,03,5,10.72449925
2016,03,6,18.10937462
2016,03,7,14.56467037
2016,03,8,12.60749988
2016,03,9,14.2210015
2016,03,10,5.51946938
2016,03,11,5.67498962
2016,03,12,19.97577288
2016,03,13,12.4565045
2016,03,14,9.2513645
2016,03,15,6.25360825
2016,03,16,2.09186363
2016,03,17,1.63783925
2016,03,18,2.39961462
2016,03,19,3.01311088
2016,03,20,2.759176
2016,03,21,2.5967495
2016,03,22,14.99439162
2016,03,23,12.8290035
2016,03,24,9.28880625
2016,03,25,8.401258
2016,03,26,5.36776987
2016,03,27,3.76156688
2016,03,28,12.03934112
2016,03,29,20.597503
2016,03,30,14.88311138
2016,03,31,5.86426538
