####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/SMT                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,02,1,0,653.05986
2009,02,1,1,652.1646
2009,02,1,2,650.72689
2009,02,1,3,648.97761
2009,02,1,4,648.46792
2009,02,1,5,648.26619
2009,02,1,6,647.9201
2009,02,1,7,647.54649
2009,02,2,0,647.87217
2009,02,2,1,648.55252
2009,02,2,2,648.89909
2009,02,2,3,649.31907
2009,02,2,4,649.49729
2009,02,2,5,649.40112
2009,02,2,6,649.20015
2009,02,2,7,649.14715
2009,02,3,0,649.78757
2009,02,3,1,650.18381
2009,02,3,2,650.18021
2009,02,3,3,650.6219
2009,02,3,4,651.40989
2009,02,3,5,651.55055
2009,02,3,6,652.01917
2009,02,3,7,652.74543
2009,02,4,0,653.21395
2009,02,4,1,653.1425
2009,02,4,2,652.81375
2009,02,4,3,652.51025
2009,02,4,4,652.25567
2009,02,4,5,651.42289
2009,02,4,6,650.68923
2009,02,4,7,650.46469
2009,02,5,0,650.13893
2009,02,5,1,649.71317
2009,02,5,2,649.88501
2009,02,5,3,650.23563
2009,02,5,4,650.70881
2009,02,5,5,651.23596
2009,02,5,6,652.07431
2009,02,5,7,652.75552
2009,02,6,0,653.36879
2009,02,6,1,653.64332
2009,02,6,2,654.05265
2009,02,6,3,654.49852
2009,02,6,4,654.88537
2009,02,6,5,655.06813
2009,02,6,6,655.30874
2009,02,6,7,655.51731
2009,02,7,0,655.76504
2009,02,7,1,655.81375
2009,02,7,2,655.58246
2009,02,7,3,655.26958
2009,02,7,4,655.04859
2009,02,7,5,654.66181
2009,02,7,6,654.60008
2009,02,7,7,654.29975
2009,02,8,0,653.54192
2009,02,8,1,652.50198
2009,02,8,2,651.7672
2009,02,8,3,651.07174
2009,02,8,4,650.20125
2009,02,8,5,649.40354
2009,02,8,6,648.9037
2009,02,8,7,648.19137
2009,02,9,0,647.53581
2009,02,9,1,646.82861
2009,02,9,2,646.73775
2009,02,9,3,646.73935
2009,02,9,4,646.71392
2009,02,9,5,646.86908
2009,02,9,6,647.37094
2009,02,9,7,647.80615
2009,02,10,0,648.26171
2009,02,10,1,648.08568
2009,02,10,2,648.55078
2009,02,10,3,648.91469
2009,02,10,4,649.03031
2009,02,10,5,648.73215
2009,02,10,6,648.27477
2009,02,10,7,648.07913
2009,02,11,0,647.63347
2009,02,11,1,646.47113
2009,02,11,2,645.97703
2009,02,11,3,645.62305
2009,02,11,4,644.7647
2009,02,11,5,643.75766
2009,02,11,6,643.40356
2009,02,11,7,643.24266
2009,02,12,0,642.97681
2009,02,12,1,642.7157
2009,02,12,2,642.70955
2009,02,12,3,642.9379
2009,02,12,4,642.98208
2009,02,12,5,642.96822
2009,02,12,6,643.25394
2009,02,12,7,643.54602
2009,02,13,0,644.21338
2009,02,13,1,644.73449
2009,02,13,2,645.34834
2009,02,13,3,645.72394
2009,02,13,4,645.71958
2009,02,13,5,645.19506
2009,02,13,6,645.07941
2009,02,13,7,645.12982
2009,02,14,0,645.14155
2009,02,14,1,644.78352
2009,02,14,2,644.56812
2009,02,14,3,644.36658
2009,02,14,4,644.11788
2009,02,14,5,643.83215
2009,02,14,6,644.64628
2009,02,14,7,645.26942
2009,02,15,0,645.00574
2009,02,15,1,644.4522
2009,02,15,2,644.68144
2009,02,15,3,644.87443
2009,02,15,4,644.648
2009,02,15,5,644.66941
2009,02,15,6,645.08086
2009,02,15,7,645.19476
2009,02,16,0,645.78994
2009,02,16,1,645.92949
2009,02,16,2,645.87112
2009,02,16,3,645.83405
2009,02,16,4,645.74165
2009,02,16,5,645.31184
2009,02,16,6,645.03163
2009,02,16,7,644.82012
2009,02,17,0,644.59989
2009,02,17,1,643.9674
2009,02,17,2,643.32849
2009,02,17,3,642.64565
2009,02,17,4,641.92989
2009,02,17,5,637.62525
2009,02,17,6,636.70502
2009,02,17,7,635.86403
2009,02,18,0,635.16979
2009,02,18,1,634.63999
2009,02,18,2,634.56961
2009,02,18,3,634.61055
2009,02,18,4,634.80147
2009,02,18,5,634.46077
2009,02,18,6,634.44795
2009,02,18,7,634.64774
2009,02,19,0,634.77688
2009,02,19,1,634.9248
2009,02,19,2,635.26862
