####################################################################################################
# Month: 10Oct                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/HAY                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,10,1,0,910.61505
2009,10,1,1,909.69503
2009,10,1,2,908.88393
2009,10,1,3,907.5267
2009,10,1,4,906.47875
2009,10,1,5,906.38481
2009,10,1,6,906.16692
2009,10,1,7,906.4892
2009,10,2,0,907.1731
2009,10,2,1,907.77979
2009,10,2,2,907.54175
2009,10,2,3,907.09167
2009,10,2,4,906.43241
2009,10,2,5,906.11416
2009,10,2,6,906.70337
2009,10,2,7,907.50858
2009,10,3,0,908.16126
2009,10,3,1,908.45802
2009,10,3,2,908.88493
2009,10,3,3,909.72046
2009,10,3,4,910.79591
2009,10,3,5,910.91105
2009,10,3,6,911.24883
2009,10,3,7,912.31022
2009,10,4,0,913.43194
2009,10,4,1,913.48137
2009,10,4,2,913.29316
2009,10,4,3,913.19415
2009,10,4,4,913.02514
2009,10,4,5,911.84093
2009,10,4,6,910.45932
2009,10,4,7,909.86107
2009,10,5,0,909.85121
2009,10,5,1,909.98325
2009,10,5,2,909.53532
2009,10,5,3,909.11611
2009,10,5,4,909.19082
2009,10,5,5,909.19017
2009,10,5,6,909.43939
2009,10,5,7,909.48097
2009,10,6,0,909.18702
2009,10,6,1,908.78602
2009,10,6,2,908.95319
2009,10,6,3,908.9656
2009,10,6,4,909.00737
2009,10,6,5,908.93401
2009,10,6,6,909.09369
2009,10,6,7,909.32217
2009,10,7,0,909.62965
2009,10,7,1,909.81056
2009,10,7,2,909.62112
2009,10,7,3,909.16263
2009,10,7,4,909.16114
2009,10,7,5,909.10756
2009,10,7,6,909.15426
2009,10,7,7,908.91719
2009,10,8,0,908.05454
2009,10,8,1,906.82653
2009,10,8,2,906.04024
2009,10,8,3,905.65253
2009,10,8,4,904.78776
2009,10,8,5,904.06935
2009,10,8,6,904.54506
2009,10,8,7,904.49052
2009,10,9,0,903.37568
2009,10,9,1,902.86495
2009,10,9,2,903.72899
2009,10,9,3,904.7518
2009,10,9,4,905.23777
2009,10,9,5,905.87968
2009,10,9,6,908.45918
2009,10,9,7,910.60671
2009,10,10,0,910.96622
2009,10,10,1,910.63541
2009,10,10,2,911.1488
2009,10,10,3,911.48977
2009,10,10,4,912.17193
2009,10,10,5,912.3371
2009,10,10,6,911.74435
2009,10,10,7,911.4455
2009,10,11,0,911.09365
2009,10,11,1,909.75783
2009,10,11,2,908.74689
2009,10,11,3,907.94486
2009,10,11,4,907.49681
2009,10,11,5,906.83692
2009,10,11,6,905.74162
2009,10,11,7,905.12205
2009,10,12,0,904.40096
2009,10,12,1,903.71241
2009,10,12,2,903.51469
2009,10,12,3,903.59217
2009,10,12,4,903.53659
2009,10,12,5,903.4263
2009,10,12,6,903.80183
2009,10,12,7,904.33713
2009,10,13,0,904.82086
2009,10,13,1,905.18237
2009,10,13,2,905.73326
2009,10,13,3,906.03873
2009,10,13,4,906.05585
2009,10,13,5,905.2872
