####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/YAN                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,02,1,525.19657625
2009,02,2,528.47416875
2009,02,3,526.81178875
2009,02,4,523.66371875
2009,02,5,521.506465
2009,02,6,518.500535
2009,02,7,519.5961275
2009,02,8,521.4677125
2009,02,9,521.7402025
2009,02,10,521.4325275
2009,02,11,520.60930375
2009,02,12,520.22069875
2009,02,13,521.92942125
2009,02,14,520.3362475
2009,02,15,517.23426
2009,02,16,516.2962875
2009,02,17,517.0063325
2009,02,18,517.87756
2009,02,19,520.4271225
2009,02,20,519.81894125
2009,02,21,516.6205075
2009,02,22,520.5219525
2009,02,23,522.7794925
2009,02,24,514.52449875
2009,02,25,512.89991125
2009,02,26,517.1946675
2009,02,27,516.2512925
2009,02,28,515.36231375
2010,02,1,526.9066325
2010,02,2,529.24261375
2010,02,3,527.68334875
2010,02,4,529.27509625
2010,02,5,534.81736125
2010,02,6,532.067915
2010,02,7,527.43338
2010,02,8,527.878055
2010,02,9,531.8353225
2010,02,10,531.87751875
2010,02,11,533.29844125
2010,02,12,531.8557875
2010,02,13,526.91011375
2010,02,14,523.46219375
2010,02,15,520.93574875
2010,02,16,520.8877025
2010,02,17,521.5546575
2010,02,18,520.62938
2010,02,19,521.6178375
2010,02,20,522.987015
2010,02,21,526.02862625
2010,02,22,527.06068125
2010,02,23,527.62712375
2010,02,24,527.61641875
2010,02,25,523.17827625
2010,02,26,518.97294125
2010,02,27,518.7272625
2010,02,28,520.12405875
2011,02,1,525.4333225
2011,02,2,524.40639375
2011,02,3,526.36194
2011,02,4,528.48511625
2011,02,5,529.10569625
2011,02,6,526.705405
2011,02,7,523.69866875
2011,02,8,526.44118875
2011,02,9,523.7184775
2011,02,10,520.66860625
2011,02,11,523.98883125
2011,02,12,525.95818
2011,02,13,524.214735
2011,02,14,523.0426025
