####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/LLA                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,05,1,1.28455025
2009,05,2,1.6574375
2009,05,3,0.81484388
2009,05,4,0.99147875
2009,05,5,1.45021012
2009,05,6,2.0352195
2009,05,7,0.81433775
2009,05,8,0.55886238
2009,05,9,0.6477235
2009,05,10,0.3719725
2009,05,11,0.33866262
2009,05,12,0.52735888
2009,05,13,0.50456587
2009,05,14,0.85158838
2009,05,15,0.983611
2009,05,16,1.4451025
2009,05,17,0.98148538
2009,05,18,1.2325845
2009,05,19,1.9240675
2009,05,20,2.64002125
2009,05,21,1.90458875
2009,05,22,0.69520825
2009,05,23,0.4816525
2009,05,24,0.40943538
2009,05,25,0.674181
2009,05,26,0.6813595
2009,05,27,1.14086975
2009,05,28,0.8341785
2009,05,29,1.00408012
2009,05,30,0.20224142
2009,05,31,0.49876425
2010,05,1,5.62268375
2010,05,2,1.77654538
2010,05,3,0.82646037
2010,05,4,0.65724338
2010,05,5,0.40701825
2010,05,6,0.8206455
2010,05,7,0.78582825
2010,05,8,0.43132438
2010,05,9,0.45183288
2010,05,10,0.52588962
2010,05,11,0.41405263
2010,05,12,0.76238462
2010,05,13,2.38331875
2010,05,14,2.51701
2010,05,15,1.1526215
2010,05,16,1.8928915
2010,05,17,0.4329655
2010,05,18,0.40774325
2010,05,19,0.89966162
2010,05,20,1.62173975
2010,05,21,0.80219425
2010,05,22,1.00129738
2010,05,23,0.91013725
2010,05,24,0.4397275
2010,05,25,0.30239525
2010,05,26,0.70587838
2010,05,27,2.657965
2010,05,28,3.0022025
2010,05,29,0.765404
2010,05,30,0.33733575
2010,05,31,0.48671525
2011,05,1,0.24931362
2011,05,2,0.2535105
2011,05,3,0.19464212
2011,05,4,0.441107
2011,05,5,1.08317663
2011,05,6,2.43813625
2011,05,7,2.97440125
2011,05,8,2.7980575
2011,05,9,2.95705875
2011,05,10,3.2403075
2011,05,11,4.139685
2011,05,12,2.14856375
2011,05,13,0.8510865
2011,05,14,1.32139238
2011,05,15,0.86973462
2011,05,16,0.56924163
2011,05,17,0.51484075
2011,05,18,0.26594613
2011,05,19,0.26116625
2011,05,20,0.29759112
2011,05,21,0.4228635
2011,05,22,0.76418338
2011,05,23,2.8208475
2011,05,24,3.101542
2011,05,25,0.63632675
2011,05,26,0.593289
2011,05,27,1.03453475
2011,05,28,1.03174775
2011,05,29,1.035497
2011,05,30,1.52992375
2011,05,31,1.59550375
2012,05,1,0.6823005
2012,05,2,0.82618462
2012,05,3,2.02103375
2012,05,4,2.3177
2012,05,5,1.7770325
2012,05,6,1.16547025
2012,05,7,1.29386475
2012,05,8,2.0955125
2012,05,9,1.27939988
2012,05,10,0.947167
2012,05,11,0.94999012
2012,05,12,0.87748675
2012,05,13,0.79695062
2012,05,14,0.62705788
2012,05,15,0.66638325
2012,05,16,0.72637738
2012,05,17,0.46777388
2012,05,18,0.53037362
2012,05,19,0.40771638
2012,05,20,0.2997805
2012,05,21,0.46986988
2012,05,22,0.63652075
2012,05,23,0.46958225
2012,05,24,0.60503362
2012,05,25,1.02725587
2012,05,26,1.10612588
2012,05,27,1.4313125
2012,05,28,0.62558812
2012,05,29,0.58648975
2012,05,30,0.67092212
2012,05,31,0.70288425
2013,05,1,3.1701425
2013,05,2,2.19001762
2013,05,3,0.6489545
2013,05,4,0.53733275
2013,05,5,0.36218188
2013,05,6,0.36336762
2013,05,7,0.35598525
2013,05,8,0.26388388
2013,05,9,0.59509475
2013,05,10,0.92250875
2013,05,11,1.39777088
2013,05,12,0.56994587
2013,05,13,0.92892025
2013,05,14,0.5726285
2013,05,15,0.87810375
2013,05,16,3.07923875
2013,05,17,5.86136375
2013,05,18,3.21921375
2013,05,19,2.18495875
2013,05,20,1.07272675
2013,05,21,0.82490688
2013,05,22,0.76803325
2013,05,23,1.19843
2013,05,24,1.36886262
2013,05,25,1.09127438
2013,05,26,0.42541438
2013,05,27,0.27203537
2013,05,28,0.58194938
2013,05,29,0.50213338
2013,05,30,0.59827412
2013,05,31,0.80323712
2014,05,1,0.66530012
2014,05,2,0.98555125
2014,05,3,0.95491137
2014,05,4,2.0024425
2014,05,5,2.311555
2014,05,6,0.8201465
2014,05,7,0.84213975
2014,05,8,1.2815975
2014,05,9,1.52641375
2014,05,10,2.47561
2014,05,11,1.31173275
2014,05,12,0.97364425
2014,05,13,1.08598162
2014,05,14,0.35849675
2014,05,15,0.40481625
2014,05,16,0.32825337
2014,05,17,0.29998212
2014,05,18,0.55063212
2014,05,19,0.48231025
2014,05,20,0.443374
2014,05,21,0.43729575
2014,05,22,1.88634875
2014,05,23,1.21911863
2014,05,24,1.17757875
2014,05,25,1.03277362
2014,05,26,0.69216875
2014,05,27,0.71655762
2014,05,28,0.41970613
2014,05,29,0.5202525
2014,05,30,0.58405712
2014,05,31,0.57760812
2015,05,1,1.67104412
2015,05,2,0.53592212
2015,05,3,0.80380338
2015,05,4,0.59842988
2015,05,5,0.81955825
2015,05,6,1.792065
2015,05,7,2.7034825
2015,05,8,0.34480412
2015,05,9,0.38514462
2015,05,10,0.65351062
2015,05,11,0.86799888
2015,05,12,0.6347885
2015,05,13,0.69517475
2015,05,14,0.77688688
2015,05,15,0.73859625
2015,05,16,0.802224
2015,05,17,0.5250555
2015,05,18,0.67532988
2015,05,19,0.39498712
2015,05,20,0.26621063
2015,05,21,0.25302212
2015,05,22,0.35279412
2015,05,23,0.62216888
2015,05,24,0.9500785
2015,05,25,1.74272
2015,05,26,3.63545
2015,05,27,0.76077212
2015,05,28,0.80346938
2015,05,29,0.7067565
2015,05,30,0.985788
2015,05,31,0.93390762
2016,05,1,1.41130375
2016,05,2,0.93039225
2016,05,3,2.34005875
2016,05,4,2.49967625
2016,05,5,2.66174
2016,05,6,2.69849
2016,05,7,1.91947
2016,05,8,1.5491715
2016,05,9,2.4321825
2016,05,10,1.54854125
2016,05,11,1.82705225
2016,05,12,1.48088138
2016,05,13,0.80265812
2016,05,14,0.66828525
2016,05,15,1.02449375
2016,05,16,1.40219375
2016,05,17,1.089937
2016,05,18,0.46782675
2016,05,19,0.46172688
2016,05,20,1.08425537
2016,05,21,1.39066725
2016,05,22,1.22505937
2016,05,23,1.26180488
2016,05,24,1.30554788
2016,05,25,1.19083962
2016,05,26,1.4581575
2016,05,27,1.69107837
2016,05,28,1.17246912
2016,05,29,2.1371375
2016,05,30,1.38775762
2016,05,31,1.046194
2017,05,1,0.6605725
2017,05,2,0.89115562
