####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/HES                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,03,1,0,768.63775
2009,03,1,1,767.72332
2009,03,1,2,766.58392
2009,03,1,3,765.04248
2009,03,1,4,764.30152
2009,03,1,5,764.11357
2009,03,1,6,763.79733
2009,03,1,7,763.68748
2009,03,2,0,764.23145
2009,03,2,1,764.88103
2009,03,2,2,764.98763
2009,03,2,3,765.0667
2009,03,2,4,764.8505
2009,03,2,5,764.63718
2009,03,2,6,764.77884
2009,03,2,7,765.10532
2009,03,3,0,765.72172
2009,03,3,1,766.05266
2009,03,3,2,766.23303
2009,03,3,3,766.83227
2009,03,3,4,767.78029
2009,03,3,5,767.9545
2009,03,3,6,768.36793
2009,03,3,7,769.22479
2009,03,4,0,769.97909
2009,03,4,1,769.96264
2009,03,4,2,769.72244
2009,03,4,3,769.53126
2009,03,4,4,769.32221
2009,03,4,5,768.34972
2009,03,4,6,767.34873
2009,03,4,7,766.95027
2009,03,5,0,766.74098
2009,03,5,1,766.53697
2009,03,5,2,766.42837
2009,03,5,3,766.43535
2009,03,5,4,766.70642
2009,03,5,5,766.95365
2009,03,5,6,767.50867
2009,03,5,7,767.92237
2009,03,6,0,768.15727
2009,03,6,1,768.15384
2009,03,6,2,768.45914
2009,03,6,3,768.71668
2009,03,6,4,768.95878
2009,03,6,5,769.03173
2009,03,6,6,769.23049
2009,03,6,7,769.44135
2009,03,7,0,769.69636
2009,03,7,1,769.7899
2009,03,7,2,769.58576
2009,03,7,3,769.2311
2009,03,7,4,769.10736
2009,03,7,5,768.8544
2009,03,7,6,768.84616
2009,03,7,7,768.58463
2009,03,8,0,767.79878
2009,03,8,1,766.71398
2009,03,8,2,765.9222
2009,03,8,3,765.34207
2009,03,8,4,764.44941
2009,03,8,5,763.66165
2009,03,8,6,763.5987
2009,03,8,7,763.19398
2009,03,9,0,762.34141
2009,03,9,1,761.70156
2009,03,9,2,762.00511
2009,03,9,3,762.43704
2009,03,9,4,762.62724
2009,03,9,5,763.00764
2009,03,9,6,764.45969
2009,03,9,7,765.68575
2009,03,10,0,766.12356
2009,03,10,1,765.90466
2009,03,10,2,766.38501
2009,03,10,3,766.72181
2009,03,10,4,767.10267
2009,03,10,5,767.03118
2009,03,10,6,766.52013
2009,03,10,7,766.27532
2009,03,11,0,765.89216
2009,03,11,1,764.68247
2009,03,11,2,763.98728
2009,03,11,3,763.46048
2009,03,11,4,762.7963
2009,03,11,5,761.92908
2009,03,11,6,761.2063
2009,03,11,7,760.81257
2009,03,12,0,760.34248
2009,03,12,1,759.89027
2009,03,12,2,759.78919
2009,03,12,3,759.95106
2009,03,12,4,759.95834
2009,03,12,5,759.90091
2009,03,12,6,760.23169
2009,03,12,7,760.61544
2009,03,13,0,761.18324
2009,03,13,1,761.61953
2009,03,13,2,762.20183
2009,03,13,3,762.55477
2009,03,13,4,762.60316
2009,03,13,5,762.00225
2009,03,13,6,761.93535
2009,03,13,7,762.0852
2009,03,14,0,761.8734
2009,03,14,1,761.19359
2009,03,14,2,761.32858
2009,03,14,3,761.51843
2009,03,14,4,761.31418
2009,03,14,5,761.11556
2009,03,14,6,762.12187
2009,03,14,7,762.75923
2009,03,15,0,762.68687
2009,03,15,1,762.47402
2009,03,15,2,762.80394
2009,03,15,3,762.90577
2009,03,15,4,762.7552
2009,03,15,5,762.95402
2009,03,15,6,763.58938
2009,03,15,7,763.7875
2009,03,16,0,764.24703
2009,03,16,1,764.25327
2009,03,16,2,764.11637
2009,03,16,3,764.02222
2009,03,16,4,764.00141
2009,03,16,5,763.63591
2009,03,16,6,763.26225
2009,03,16,7,762.94448
2009,03,17,0,762.38216
2009,03,17,1,761.48093
2009,03,17,2,760.76707
2009,03,17,3,759.80795
2009,03,17,4,759.23827
2009,03,17,5,758.74184
2009,03,17,6,758.0627
2009,03,17,7,757.28895
2009,03,18,0,756.26704
2009,03,18,1,755.46623
2009,03,18,2,755.44827
2009,03,18,3,755.62868
2009,03,18,4,756.11918
2009,03,18,5,756.04756
2009,03,18,6,755.9468
2009,03,18,7,756.02124
2009,03,19,0,756.3923
2009,03,19,1,756.67695
2009,03,19,2,756.61362
2009,03,19,3,757.03522
2009,03,19,4,757.57818
2009,03,19,5,757.92209
2009,03,19,6,759.00445
2009,03,19,7,760.08554
2009,03,20,0,760.83597
2009,03,20,1,761.23614
2009,03,20,2,762.24949
2009,03,20,3,763.22185
2009,03,20,4,764.19126
2009,03,20,5,764.44261
2009,03,20,6,764.82475
2009,03,20,7,765.05325
2009,03,21,0,765.24079
2009,03,21,1,764.9468
2009,03,21,2,764.07301
2009,03,21,3,762.91821
2009,03,21,4,761.64391
2009,03,21,5,760.49557
2009,03,21,6,759.37074
2009,03,21,7,758.66053
2009,03,22,0,758.24648
2009,03,22,1,757.6666
2009,03,22,2,758.0873
2009,03,22,3,759.15354
2009,03,22,4,759.89575
2009,03,22,5,760.59022
2009,03,22,6,761.88185
2009,03,22,7,763.33947
2009,03,23,0,764.277
2009,03,23,1,764.88464
2009,03,23,2,765.51979
2009,03,23,3,766.01341
2009,03,23,4,765.80075
2009,03,23,5,765.26981
2009,03,23,6,765.22598
2009,03,23,7,765.10072
2009,03,24,0,763.93716
2009,03,24,1,762.19155
2009,03,24,2,761.09974
2009,03,24,3,760.22703
2009,03,24,4,759.33314
2009,03,24,5,758.89074
2009,03,24,6,758.89938
2009,03,24,7,759.16076
2009,03,25,0,759.07912
2009,03,25,1,759.06805
2009,03,25,2,759.15002
2009,03,25,3,759.17988
2009,03,25,4,759.33099
2009,03,25,5,759.76688
2009,03,25,6,759.66275
2009,03,25,7,759.64329
2009,03,26,0,760.08473
2009,03,26,1,760.5305
2009,03,26,2,760.83778
2009,03,26,3,761.17229
2009,03,26,4,761.39539
2009,03,26,5,761.68955
2009,03,26,6,762.30855
2009,03,26,7,762.74996
2009,03,27,0,762.47653
2009,03,27,1,762.05249
2009,03,27,2,762.29705
2009,03,27,3,762.54545
2009,03,27,4,762.61194
2009,03,27,5,762.11365
2009,03,27,6,761.93868
2009,03,27,7,762.00599
2009,03,28,0,761.07315
2009,03,28,1,759.84193
2009,03,28,2,759.53276
2009,03,28,3,759.1485
2009,03,28,4,758.36853
2009,03,28,5,758.18155
2009,03,28,6,757.96637
2009,03,28,7,758.23651
2009,03,29,0,759.46256
2009,03,29,1,759.72934
2009,03,29,2,759.25712
2009,03,29,3,758.02503
2009,03,29,4,756.34282
2009,03,29,5,755.4752
2009,03,29,6,755.90754
2009,03,29,7,756.73381
2009,03,30,0,757.97382
2009,03,30,1,759.37107
2009,03,30,2,761.69738
2009,03,30,3,764.29755
2009,03,30,4,765.38856
2009,03,30,5,765.2962
2009,03,30,6,765.1616
2009,03,30,7,764.7022
2009,03,31,0,763.69374
2009,03,31,1,762.95652
2009,03,31,2,763.30741
2009,03,31,3,763.78305
2009,03,31,4,764.00367
2009,03,31,5,764.38947
2009,03,31,6,764.91625
2009,03,31,7,765.2641
2009,03,1,0,765.69912
2009,03,1,1,765.73416
2009,03,1,2,765.6538
2009,03,1,3,765.15812
2009,03,1,4,765.12541
2009,03,1,5,765.3215
2009,03,1,6,766.4771
2009,03,1,7,767.93236
2009,03,2,0,769.69414
2009,03,2,1,771.21578
2009,03,2,2,772.31904
2009,03,2,3,773.52057
2009,03,2,4,774.47444
2009,03,2,5,774.87778
2009,03,2,6,774.85618
2009,03,2,7,774.59085
2009,03,3,0,774.32277
2009,03,3,1,773.21868
2009,03,3,2,772.52524
2009,03,3,3,771.76603
2009,03,3,4,770.59447
2009,03,3,5,769.60988
2009,03,3,6,767.95824
2009,03,3,7,766.81786
2009,03,4,0,766.61761
2009,03,4,1,766.10789
2009,03,4,2,765.57978
2009,03,4,3,765.385
2009,03,4,4,765.24315
2009,03,4,5,764.78111
2009,03,4,6,764.31235
2009,03,4,7,763.92367
2009,03,5,0,763.51329
2009,03,5,1,762.82757
2009,03,5,2,762.66473
2009,03,5,3,762.07174
2009,03,5,4,760.91592
2009,03,5,5,760.40542
2009,03,5,6,759.88604
2009,03,5,7,758.82637
2009,03,6,0,757.50873
2009,03,6,1,756.45468
2009,03,6,2,756.50181
2009,03,6,3,756.52469
2009,03,6,4,756.9363
2009,03,6,5,757.38261
2009,03,6,6,757.94294
2009,03,6,7,758.44633
2009,03,7,0,758.78915
2009,03,7,1,759.07463
2009,03,7,2,759.45137
2009,03,7,3,759.78302
2009,03,7,4,760.10833
2009,03,7,5,760.49264
2009,03,7,6,760.8292
2009,03,7,7,761.44673
2009,03,8,0,762.11283
2009,03,8,1,762.48982
