####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/PER                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,05,1,754.40453
2009,05,2,752.6209425
2009,05,3,750.6466175
2009,05,4,748.65677375
2009,05,5,750.55540125
2009,05,6,753.1151
2009,05,7,750.0714875
2009,05,8,739.19453
2009,05,9,742.80196125
2009,05,10,745.3940125
2009,05,11,741.56312375
2009,05,12,736.5127725
2009,05,13,736.24557
2009,05,14,739.93618625
2009,05,15,746.75084375
2009,05,16,750.95964125
2009,05,17,748.44373375
2009,05,18,746.60617375
2009,05,19,738.61639375
2009,05,20,735.9592475
2009,05,21,743.26892625
2009,05,22,736.97318625
2009,05,23,742.98537
2009,05,24,754.500235
2009,05,25,752.33534375
2009,05,26,747.31956625
2009,05,27,756.01422125
2009,05,28,746.0885975
2009,05,29,752.16650625
2009,05,30,753.19091375
2009,05,31,755.25718125
2010,05,1,744.93701
2010,05,2,744.95035125
2010,05,3,741.096565
2010,05,4,749.40726625
2010,05,5,754.66549875
2010,05,6,756.05343
2010,05,7,757.00760375
2010,05,8,753.67557125
2010,05,9,746.93829625
2010,05,10,746.89379375
2010,05,11,744.84929625
2010,05,12,742.83592375
2010,05,13,742.090655
2010,05,14,741.8903825
2010,05,15,739.350315
2010,05,16,730.5838725
2010,05,17,730.11108375
2010,05,18,738.34422
2010,05,19,738.92990625
2010,05,20,733.61526
2010,05,21,735.7441425
2010,05,22,742.21685125
2010,05,23,742.326785
2010,05,24,738.0866925
2010,05,25,740.49392375
2010,05,26,740.898345
2010,05,27,739.51544375
2010,05,28,744.7201175
2010,05,29,747.7746825
2010,05,30,741.270485
2010,05,31,736.59869875
2011,05,1,740.46638625
2011,05,2,738.7531775
2011,05,3,737.35831625
2011,05,4,737.4385925
2011,05,5,739.0157725
2011,05,6,735.4997675
2011,05,7,737.818505
2011,05,8,741.42993875
2011,05,9,744.59474625
2011,05,10,748.79756
2011,05,11,745.4883925
2011,05,12,744.04106375
2011,05,13,743.1359025
2011,05,14,742.68858125
2011,05,15,743.49178625
2011,05,16,743.27225625
2011,05,17,741.30560625
2011,05,18,736.0596825
2011,05,19,734.1428775
2011,05,20,736.28118625
2011,05,21,734.08461
2011,05,22,734.52024375
2011,05,23,737.0036075
2011,05,24,738.23286875
2011,05,25,737.60563
2011,05,26,731.47109875
2011,05,27,734.92252125
2011,05,28,740.8104925
2011,05,29,740.91306625
2011,05,30,743.56738875
2011,05,31,748.088215
2012,05,1,738.96282875
2012,05,2,735.82480125
2012,05,3,736.61092125
2012,05,4,739.5618625
2012,05,5,741.0017125
2012,05,6,742.35121125
2012,05,7,748.44082875
2012,05,8,755.497535
2012,05,9,755.3228575
2012,05,10,754.16862625
