####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BRZ                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,11,1,17.9607875
2009,11,2,16.1154625
2009,11,3,18.2011625
2009,11,4,13.000725
2009,11,5,8.93587625
2009,11,6,7.6094075
2009,11,7,5.64991
2009,11,8,10.3100125
2009,11,9,20.0586875
2009,11,10,22.6302375
2009,11,11,23.774425
2009,11,12,22.54235
2009,11,13,17.195825
2009,11,14,6.10750875
2009,11,15,14.1119525
2009,11,16,20.9556625
2009,11,17,19.662175
2009,11,18,4.94077625
2009,11,19,6.6934275
2009,11,20,4.08435
2009,11,21,3.88917
2009,11,22,3.56532875
2009,11,23,7.961965
2009,11,24,14.2194875
2009,11,25,10.955515
2009,11,26,9.12821625
2009,11,27,11.08860875
2009,11,28,10.80003875
2009,11,29,18.627375
2009,11,30,22.5788625
2010,11,1,19.8894125
2010,11,2,20.1386125
2010,11,3,12.08380625
2010,11,4,7.4153825
2010,11,5,11.82234375
2010,11,6,19.6648375
2010,11,7,19.8019625
2010,11,8,16.5408125
2010,11,9,18.4751125
2010,11,10,19.1561125
2010,11,11,18.1081125
2010,11,12,13.9838125
2010,11,13,14.399225
2010,11,14,12.7448625
2010,11,15,14.986575
2010,11,16,16.5544875
2010,11,17,17.375925
2010,11,18,12.67836375
2010,11,19,3.19411125
2010,11,20,4.731685
2010,11,21,10.4366075
2010,11,22,16.0485375
2010,11,23,19.929375
2010,11,24,18.512275
2010,11,25,18.7169875
2010,11,26,16.793525
2010,11,27,8.54572125
2010,11,28,5.49473125
2010,11,29,9.8459075
2010,11,30,7.55510625
2011,11,1,14.148045
2011,11,2,4.27582875
2011,11,3,4.65186125
2011,11,4,5.3231
2011,11,5,2.49792425
2011,11,6,2.55034712
2011,11,7,11.49066625
2011,11,8,11.9237575
2011,11,9,9.28104125
2011,11,10,5.61416
2011,11,11,5.92833
2011,11,12,9.85655375
2011,11,13,12.4878675
2011,11,14,17.76645
2011,11,15,21.0455
2011,11,16,18.4260125
2011,11,17,7.4559175
2011,11,18,10.63309
2011,11,19,12.620575
2011,11,20,9.34938
2011,11,21,8.805275
2011,11,22,11.201955
2011,11,23,21.1718625
2011,11,24,10.33561625
2011,11,25,13.62681
2011,11,26,19.1556
2011,11,27,19.6274625
2011,11,28,19.180425
2011,11,29,16.051325
2011,11,30,15.6592625
2012,11,1,17.3783375
2012,11,2,20.5218375
2012,11,3,21.3926375
2012,11,4,19.795675
2012,11,5,13.0385825
2012,11,6,12.40600375
2012,11,7,14.6202625
2012,11,8,15.6303
2012,11,9,19.987625
2012,11,10,21.0352625
2012,11,11,20.5298
2012,11,12,18.47085
2012,11,13,19.7128875
2012,11,14,19.789625
2012,11,15,16.318775
2012,11,16,18.826
2012,11,17,10.49147375
2012,11,18,4.58965875
2012,11,19,6.27782125
2012,11,20,16.54915
2012,11,21,9.3941725
2012,11,22,2.1486875
2012,11,23,2.4827775
2012,11,24,5.5877325
2012,11,25,19.771625
2012,11,26,21.118725
2012,11,27,18.855875
2012,11,28,17.2770875
2012,11,29,7.34585625
2012,11,30,8.46555375
2013,11,1,11.586245
2013,11,2,3.81635625
2013,11,3,2.18148625
2013,11,4,4.81931875
2013,11,5,6.842615
2013,11,6,16.5107
2013,11,7,18.5816375
2013,11,8,18.3547375
2013,11,9,9.30888
2013,11,10,7.95807875
2013,11,11,8.0765575
2013,11,12,7.78863375
2013,11,13,17.00390625
2013,11,14,15.389475
2013,11,15,16.1063875
2013,11,16,11.31742
2013,11,17,10.07312625
2013,11,18,12.05125
2013,11,19,8.16649125
2013,11,20,2.91344
2013,11,21,2.3149225
2013,11,22,5.73886
2013,11,23,16.2698
2013,11,24,18.8887375
2013,11,25,19.4511875
2013,11,26,20.6074125
2013,11,27,17.2613
2013,11,28,15.3257625
2013,11,29,16.9680875
2013,11,30,20.98625
2014,11,1,13.2879625
2014,11,2,9.6259225
2014,11,3,5.33381875
2014,11,4,4.1680275
2014,11,5,6.26801625
2014,11,6,9.92769875
2014,11,7,13.0570875
2014,11,8,15.9157375
2014,11,9,18.645275
2014,11,10,15.23226875
2014,11,11,6.68064
2014,11,12,12.11378
2014,11,13,20.3884625
2014,11,14,17.30805
2014,11,15,19.22035
2014,11,16,11.5072275
2014,11,17,2.1460705
2014,11,18,1.5327745
2014,11,19,2.2517775
2014,11,20,6.3573475
2014,11,21,8.30598
2014,11,22,11.71491125
2014,11,23,18.96675
2014,11,24,20.239025
2014,11,25,19.7358
2014,11,26,21.1880375
2014,11,27,22.7417875
2014,11,28,23.9626875
2014,11,29,21.7050375
2014,11,30,20.563975
2015,11,1,3.38174125
2015,11,2,7.992705
2015,11,3,12.0869875
2015,11,4,14.0648125
2015,11,5,9.35374625
2015,11,6,11.49897875
2015,11,7,13.699675
2015,11,8,15.158275
2015,11,9,15.9326625
2015,11,10,17.2928125
2015,11,11,12.732965
2015,11,12,15.41069125
2015,11,13,19.2724875
2015,11,14,19.85195
2015,11,15,21.7075875
2015,11,16,21.8969625
2015,11,17,26.14955
2015,11,18,25.276
2015,11,19,21.8879125
2015,11,20,18.5260125
2015,11,21,19.95285
2015,11,22,19.0680125
2015,11,23,17.34495
2015,11,24,15.5090375
2015,11,25,14.6867
2015,11,26,14.154925
2015,11,27,10.222375
2015,11,28,9.14677
2015,11,29,20.2231875
2015,11,30,19.5895375
2016,11,1,3.052645
2016,11,2,10.129305
2016,11,3,15.47545
2016,11,4,16.1155
2016,11,5,16.0284875
2016,11,6,10.81570125
2016,11,7,12.521825
2016,11,8,15.2484375
2016,11,9,13.048475
2016,11,10,15.280475
2016,11,11,14.3555375
2016,11,12,18.601875
2016,11,13,22.6402875
2016,11,14,23.6817
2016,11,15,22.220975
2016,11,16,18.2736
2016,11,17,18.52215
2016,11,18,20.278875
2016,11,19,8.01963888
2016,11,20,1.0771645
2016,11,21,1.84131875
2016,11,22,16.51161125
2016,11,23,21.43965
2016,11,24,18.3059
2016,11,25,14.90328
2016,11,26,8.03580875
2016,11,27,13.95085
2016,11,28,8.81263125
2016,11,29,14.4175
2016,11,30,20.930725
2017,11,1,18.6176375
2017,11,2,12.76955125
2017,11,3,5.4874775
2017,11,4,6.98232375
2017,11,5,19.932175
2017,11,6,20.6283375
2017,11,7,17.3397875
2017,11,8,11.52832
2017,11,9,18.4924
2017,11,10,19.04385
2017,11,11,20.6992125
2017,11,12,15.4766525
2017,11,13,3.54580375
2017,11,14,4.68775875
2017,11,15,6.04367
2017,11,16,7.2255325
2017,11,17,8.41832625
2017,11,18,11.11552
2017,11,19,18.0866125
2017,11,20,21.8599125
2017,11,21,20.273175
2017,11,22,21.10375
2017,11,23,21.5082875
2017,11,24,19.3400375
2017,11,25,15.9200625
2017,11,26,12.46220875
2017,11,27,9.59428
2017,11,28,18.6815875
2017,11,29,16.4620375
2017,11,30,14.420575
2018,11,1,6.67441125
2018,11,2,12.560525
2018,11,3,7.7875525
2018,11,4,9.0524775
2018,11,5,20.737775
2018,11,6,15.532375
2018,11,7,12.6206375
2018,11,8,16.8787375
2018,11,9,19.530275
2018,11,10,17.5534625
2018,11,11,13.3158125
2018,11,12,10.61193875
2018,11,13,12.7199875
2018,11,14,10.28127
2018,11,15,16.7411375
2018,11,16,20.4086125
2018,11,17,11.4231175
2018,11,18,9.6145675
2018,11,19,16.8318
2018,11,20,21.6739375
2018,11,21,14.64425
2018,11,22,14.5425875
2018,11,23,13.0859875
2018,11,24,13.31035
2018,11,25,18.9771
2018,11,26,13.1747
2018,11,27,10.3311675
2018,11,28,8.79242875
2018,11,29,7.578755
2018,11,30,13.3578575
2019,11,1,17.8015875
2019,11,2,15.769925
2019,11,3,6.84694125
2019,11,4,6.82012
2019,11,5,5.332425
2019,11,6,11.03357125
2019,11,7,13.4873375
2019,11,8,15.50765
2019,11,9,13.61198375
2019,11,10,8.2349875
2019,11,11,7.34427625
2019,11,12,17.0911625
2019,11,13,14.0514
2019,11,14,16.6395375
2019,11,15,22.2571875
2019,11,16,18.0470375
2019,11,17,17.4961625
2019,11,18,17.678625
2019,11,19,19.917125
2019,11,20,20.8436125
2019,11,21,19.7877375
2019,11,22,20.295725
2019,11,23,21.2843375
2019,11,24,21.1786875
2019,11,25,12.9254675
2019,11,26,3.05965625
2019,11,27,2.3248475
2019,11,28,8.0469775
2019,11,29,24.20865
2019,11,30,23.0912625
