####################################################################################################
# Month: 12Dec                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/LEN                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,12,1,0,666.61593
2009,12,1,1,665.62959
2009,12,1,2,664.26742
2009,12,1,3,662.53882
2009,12,1,4,661.9814
2009,12,1,5,661.7608
2009,12,1,6,661.41747
2009,12,1,7,661.07135
2009,12,2,0,661.4922
2009,12,2,1,662.14492
2009,12,2,2,662.45127
2009,12,2,3,662.83839
2009,12,2,4,663.00073
2009,12,2,5,662.95975
2009,12,2,6,662.75307
2009,12,2,7,662.62846
2009,12,3,0,663.17933
2009,12,3,1,663.53135
2009,12,3,2,663.49654
2009,12,3,3,663.92739
2009,12,3,4,664.86494
2009,12,3,5,665.14296
2009,12,3,6,665.57266
2009,12,3,7,666.24404
2009,12,4,0,666.77651
2009,12,4,1,666.75329
2009,12,4,2,666.43424
2009,12,4,3,666.13956
2009,12,4,4,665.92723
2009,12,4,5,665.12089
2009,12,4,6,664.32223
2009,12,4,7,664.01665
2009,12,5,0,663.76075
2009,12,5,1,663.40609
2009,12,5,2,663.47927
2009,12,5,3,663.71873
2009,12,5,4,664.09791
2009,12,5,5,664.52375
2009,12,5,6,665.33377
2009,12,5,7,666.02605
2009,12,6,0,666.63076
2009,12,6,1,666.90722
2009,12,6,2,667.33637
2009,12,6,3,667.79454
2009,12,6,4,668.20448
2009,12,6,5,668.41575
2009,12,6,6,668.66879
2009,12,6,7,668.90497
2009,12,7,0,669.10091
2009,12,7,1,669.0958
2009,12,7,2,668.91739
2009,12,7,3,668.68381
2009,12,7,4,668.40722
2009,12,7,5,667.93272
2009,12,7,6,667.99119
2009,12,7,7,667.81838
2009,12,8,0,667.11098
2009,12,8,1,666.15315
2009,12,8,2,665.36731
2009,12,8,3,664.63245
2009,12,8,4,663.57926
2009,12,8,5,662.62405
2009,12,8,6,662.22947
2009,12,8,7,661.63089
2009,12,9,0,660.94587
2009,12,9,1,660.22243
2009,12,9,2,660.16973
2009,12,9,3,660.18858
2009,12,9,4,660.09101
2009,12,9,5,660.21544
2009,12,9,6,660.83209
2009,12,9,7,661.37809
2009,12,10,0,661.88688
2009,12,10,1,661.77737
2009,12,10,2,662.25125
2009,12,10,3,662.59699
2009,12,10,4,662.75476
2009,12,10,5,662.51259
2009,12,10,6,662.06866
2009,12,10,7,661.87719
2009,12,11,0,661.49499
2009,12,11,1,660.40515
2009,12,11,2,659.92287
2009,12,11,3,659.58281
2009,12,11,4,658.73221
2009,12,11,5,657.69277
2009,12,11,6,657.26103
2009,12,11,7,657.04543
2009,12,12,0,656.75676
2009,12,12,1,656.479
2009,12,12,2,656.45604
2009,12,12,3,656.67989
2009,12,12,4,656.70967
2009,12,12,5,656.67929
2009,12,12,6,656.9789
2009,12,12,7,657.2507
2009,12,13,0,657.88546
2009,12,13,1,658.4063
2009,12,13,2,658.98987
2009,12,13,3,659.35625
2009,12,13,4,659.40217
2009,12,13,5,658.88736
2009,12,13,6,658.73477
2009,12,13,7,658.76063
2009,12,14,0,658.78547
2009,12,14,1,658.42055
2009,12,14,2,658.22277
2009,12,14,3,658.00645
2009,12,14,4,657.78229
2009,12,14,5,657.54611
2009,12,14,6,658.25338
2009,12,14,7,658.80577
2009,12,15,0,658.66974
2009,12,15,1,658.26286
2009,12,15,2,658.46529
2009,12,15,3,658.62156
2009,12,15,4,658.43608
2009,12,15,5,658.51043
2009,12,15,6,658.92212
2009,12,15,7,659.00941
2009,12,16,0,659.63196
2009,12,16,1,659.84024
2009,12,16,2,659.77275
2009,12,16,3,659.68323
2009,12,16,4,659.57668
2009,12,16,5,659.14725
2009,12,16,6,658.81875
2009,12,16,7,658.56568
2009,12,17,0,658.35004
2009,12,17,1,657.73701
2009,12,17,2,657.11304
2009,12,17,3,656.37598
2009,12,17,4,655.64787
2009,12,17,5,654.89365
2009,12,17,6,654.05481
2009,12,17,7,653.157
2009,12,18,0,652.14493
2009,12,18,1,651.32551
2009,12,18,2,651.16229
2009,12,18,3,651.16775
2009,12,18,4,651.56595
2009,12,18,5,651.48495
2009,12,18,6,651.49289
2009,12,18,7,651.69518
2009,12,19,0,652.04841
2009,12,19,1,652.35569
2009,12,19,2,652.55996
2009,12,19,3,653.16164
2009,12,19,4,653.96262
2009,12,19,5,654.36078
2009,12,19,6,655.37774
2009,12,19,7,656.48111
2009,12,20,0,657.38703
2009,12,20,1,657.89409
2009,12,20,2,658.73374
2009,12,20,3,659.49575
2009,12,20,4,660.51029
2009,12,20,5,660.8039
2009,12,20,6,661.26743
2009,12,20,7,661.66312
2009,12,21,0,661.84882
2009,12,21,1,661.56018
2009,12,21,2,660.83079
2009,12,21,3,659.98378
2009,12,21,4,658.842
2009,12,21,5,657.71264
2009,12,21,6,656.80705
2009,12,21,7,656.11006
2009,12,22,0,655.51394
2009,12,22,1,654.79106
2009,12,22,2,654.96767
2009,12,22,3,655.84689
2009,12,22,4,656.67055
2009,12,22,5,657.23329
2009,12,22,6,658.16457
2009,12,22,7,659.54188
2009,12,23,0,660.83941
2009,12,23,1,661.57809
2009,12,23,2,662.14372
2009,12,23,3,662.73623
2009,12,23,4,662.69103
2009,12,23,5,662.25621
2009,12,23,6,662.02218
2009,12,23,7,661.78203
2009,12,24,0,660.75345
2009,12,24,1,659.23689
2009,12,24,2,658.45504
2009,12,24,3,657.8353
2009,12,24,4,656.81077
2009,12,24,5,656.06097
2009,12,24,6,655.91947
2009,12,24,7,656.09866
2009,12,25,0,655.63997
2009,12,25,1,655.26162
2009,12,25,2,655.50629
2009,12,25,3,655.67586
2009,12,25,4,655.74159
2009,12,25,5,656.14068
2009,12,25,6,656.03879
2009,12,25,7,655.91241
2009,12,26,0,656.15124
2009,12,26,1,656.36441
2009,12,26,2,656.6036
2009,12,26,3,656.98193
2009,12,26,4,657.56216
2009,12,26,5,658.17727
