####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/SGO                                   #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,07,1,0,614.10071
2009,07,1,1,613.29349
2009,07,1,2,611.7995
2009,07,1,3,610.04918
2009,07,1,4,609.65753
2009,07,1,5,609.45639
2009,07,1,6,609.09995
2009,07,1,7,608.55943
2009,07,2,0,608.76596
2009,07,2,1,609.43177
2009,07,2,2,609.81712
2009,07,2,3,610.31612
2009,07,2,4,610.61191
2009,07,2,5,610.53491
2009,07,2,6,610.19285
2009,07,2,7,610.059
2009,07,3,0,610.72109
2009,07,3,1,611.15546
2009,07,3,2,611.13374
2009,07,3,3,611.52949
2009,07,3,4,612.20567
2009,07,3,5,612.3145
2009,07,3,6,612.79954
2009,07,3,7,613.43375
2009,07,4,0,613.70813
2009,07,4,1,613.59574
2009,07,4,2,613.21298
2009,07,4,3,612.83083
2009,07,4,4,612.55924
2009,07,4,5,611.82176
2009,07,4,6,611.24859
2009,07,4,7,611.16491
2009,07,5,0,610.83162
2009,07,5,1,610.33358
2009,07,5,2,610.62535
2009,07,5,3,611.08281
2009,07,5,4,611.56054
2009,07,5,5,612.13605
2009,07,5,6,612.99709
2009,07,5,7,613.71009
2009,07,6,0,614.42613
2009,07,6,1,614.7858
2009,07,6,2,615.1833
2009,07,6,3,615.65774
2009,07,6,4,616.11219
2009,07,6,5,616.36497
2009,07,6,6,616.58084
2009,07,6,7,616.73635
2009,07,7,0,616.96005
2009,07,7,1,617.0027
2009,07,7,2,616.76818
2009,07,7,3,616.47935
2009,07,7,4,616.26034
2009,07,7,5,615.88261
2009,07,7,6,615.80516
2009,07,7,7,615.48369
2009,07,8,0,614.71809
2009,07,8,1,613.729
2009,07,8,2,613.07338
2009,07,8,3,612.36087
2009,07,8,4,611.57334
2009,07,8,5,610.88132
2009,07,8,6,610.29161
2009,07,8,7,609.49818
2009,07,9,0,608.92323
2009,07,9,1,608.23428
2009,07,9,2,608.01883
2009,07,9,3,607.87865
2009,07,9,4,607.82717
2009,07,9,5,607.97099
2009,07,9,6,608.1287
2009,07,9,7,608.2402
2009,07,10,0,608.66664
2009,07,10,1,608.51962
2009,07,10,2,608.94777
2009,07,10,3,609.29662
2009,07,10,4,609.29131
2009,07,10,5,608.91234
2009,07,10,6,608.49564
2009,07,10,7,608.33282
2009,07,11,0,607.92496
2009,07,11,1,606.87626
2009,07,11,2,606.49102
2009,07,11,3,606.23695
2009,07,11,4,605.36429
2009,07,11,5,604.37535
2009,07,11,6,604.18818
2009,07,11,7,604.1243
2009,07,12,0,603.93515
2009,07,12,1,603.74208
2009,07,12,2,603.7644
2009,07,12,3,603.9976
2009,07,12,4,604.04764
2009,07,12,5,604.0424
2009,07,12,6,604.29655
2009,07,12,7,604.55054
2009,07,13,0,605.19903
2009,07,13,1,605.70342
2009,07,13,2,606.30835
2009,07,13,3,606.67874
2009,07,13,4,606.63594
2009,07,13,5,606.17176
2009,07,13,6,606.04508
2009,07,13,7,606.05808
2009,07,14,0,606.13066
2009,07,14,1,605.90976
2009,07,14,2,605.59862
2009,07,14,3,605.28033
2009,07,14,4,605.01235
2009,07,14,5,604.69018
2009,07,14,6,605.43909
2009,07,14,7,606.10725
2009,07,15,0,605.75008
2009,07,15,1,605.04779
2009,07,15,2,605.26629
2009,07,15,3,605.50726
2009,07,15,4,605.22664
2009,07,15,5,605.16624
2009,07,15,6,605.48474
2009,07,15,7,605.56152
2009,07,16,0,606.14525
2009,07,16,1,606.30003
2009,07,16,2,606.27196
2009,07,16,3,606.27408
2009,07,16,4,606.16703
2009,07,16,5,605.74493
2009,07,16,6,605.534
2009,07,16,7,605.39678
2009,07,17,0,605.34145
2009,07,17,1,604.87533
2009,07,17,2,604.32319
2009,07,17,3,603.79667
2009,07,17,4,603.05088
2009,07,17,5,602.09629
2009,07,17,6,601.14548
2009,07,17,7,600.29585
2009,07,18,0,599.63654
2009,07,18,1,599.11649
2009,07,18,2,598.95903
2009,07,18,3,598.91109
2009,07,18,4,599.01569
2009,07,18,5,598.61794
2009,07,18,6,598.64301
2009,07,18,7,598.95904
2009,07,19,0,599.22627
2009,07,19,1,599.4946
2009,07,19,2,599.88673
2009,07,19,3,600.69477
2009,07,19,4,601.45173
2009,07,19,5,601.7302
2009,07,19,6,602.82151
2009,07,19,7,604.08512
2009,07,20,0,604.86452
2009,07,20,1,605.22919
2009,07,20,2,605.98716
2009,07,20,3,606.66776
2009,07,20,4,607.5648
2009,07,20,5,607.77238
2009,07,20,6,608.29507
2009,07,20,7,608.75685
2009,07,21,0,608.90421
2009,07,21,1,608.61561
2009,07,21,2,607.80565
2009,07,21,3,606.96445
2009,07,21,4,606.06617
2009,07,21,5,605.18787
2009,07,21,6,604.54203
2009,07,21,7,604.04168
2009,07,22,0,603.438
2009,07,22,1,602.74392
2009,07,22,2,603.0911
2009,07,22,3,604.05776
2009,07,22,4,604.64791
2009,07,22,5,604.85338
2009,07,22,6,605.74178
2009,07,22,7,607.16911
2009,07,23,0,608.52952
2009,07,23,1,609.16071
2009,07,23,2,609.61641
2009,07,23,3,610.19042
2009,07,23,4,610.0758
2009,07,23,5,609.5578
2009,07,23,6,609.10467
2009,07,23,7,608.69115
2009,07,24,0,607.72226
2009,07,24,1,606.33557
2009,07,24,2,605.64265
2009,07,24,3,605.16841
2009,07,24,4,604.34075
2009,07,24,5,603.74244
2009,07,24,6,603.55705
2009,07,24,7,603.65205
2009,07,25,0,603.01653
2009,07,25,1,602.45824
2009,07,25,2,602.76221
2009,07,25,3,602.96522
2009,07,25,4,603.08074
2009,07,25,5,603.47667
2009,07,25,6,603.4093
2009,07,25,7,603.284
2009,07,26,0,603.3173
2009,07,26,1,603.26817
2009,07,26,2,603.50618
2009,07,26,3,604.00179
2009,07,26,4,604.68367
2009,07,26,5,605.32901
2009,07,26,6,605.90137
2009,07,26,7,606.41291
2009,07,27,0,606.70456
2009,07,27,1,606.63674
2009,07,27,2,606.69566
2009,07,27,3,606.88027
2009,07,27,4,606.94084
2009,07,27,5,606.43902
2009,07,27,6,605.92869
2009,07,27,7,605.71496
2009,07,28,0,605.24885
2009,07,28,1,604.56993
2009,07,28,2,604.04202
2009,07,28,3,603.80117
2009,07,28,4,604.03986
2009,07,28,5,604.43828
2009,07,28,6,604.41189
2009,07,28,7,604.55841
2009,07,29,0,604.5939
2009,07,29,1,603.65149
2009,07,29,2,602.8038
2009,07,29,3,601.86116
2009,07,29,4,601.0306
2009,07,29,5,600.69136
2009,07,29,6,600.81658
2009,07,29,7,601.48276
2009,07,30,0,602.61198
2009,07,30,1,603.90236
2009,07,30,2,605.57377
2009,07,30,3,607.53928
2009,07,30,4,608.54897
2009,07,30,5,608.54119
2009,07,30,6,607.89399
2009,07,30,7,606.73225
2009,07,31,0,606.39842
2009,07,31,1,606.42923
2009,07,31,2,606.48139
2009,07,31,3,606.77651
2009,07,31,4,607.40001
2009,07,31,5,608.10033
2009,07,31,6,608.27473
2009,07,31,7,608.35182
2009,07,1,0,608.34797
2009,07,1,1,608.07107
2009,07,1,2,608.27251
2009,07,1,3,608.10301
2009,07,1,4,608.12409
2009,07,1,5,608.35433
2009,07,1,6,608.96241
2009,07,1,7,609.72217
2009,07,2,0,610.71651
2009,07,2,1,611.60631
2009,07,2,2,612.43611
2009,07,2,3,613.34671
2009,07,2,4,614.00786
