####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/PER                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,08,1,1.9336075
2009,08,2,3.51297125
2009,08,3,2.31503
2009,08,4,4.07509875
2009,08,5,5.26942375
2009,08,6,6.15931875
2009,08,7,2.39262038
2009,08,8,2.9881175
2009,08,9,3.56576875
2009,08,10,7.90441
2009,08,11,5.7946275
2009,08,12,5.91375
2009,08,13,4.60993875
2009,08,14,2.917595
2009,08,15,4.67564
2009,08,16,7.9042825
2009,08,17,2.30178875
2009,08,18,3.55340625
2009,08,19,5.1325075
2009,08,20,7.05763125
2009,08,21,4.86143913
2009,08,22,3.55127962
2009,08,23,4.782585
2009,08,24,4.763
2009,08,25,2.764595
2009,08,26,3.0042225
2009,08,27,1.81251125
2009,08,28,6.28768625
2009,08,29,6.3561075
2009,08,30,3.2540675
2009,08,31,3.55731788
2010,08,1,4.812975
2010,08,2,3.6512375
2010,08,3,1.630445
2010,08,4,2.5432675
2010,08,5,2.95556625
2010,08,6,1.81196375
2010,08,7,2.44390125
2010,08,8,1.9547525
2010,08,9,3.94730875
2010,08,10,5.65489375
2010,08,11,4.86760625
2010,08,12,4.016295
2010,08,13,2.919025
2010,08,14,4.62196625
2010,08,15,5.24811625
2010,08,16,2.16249875
2010,08,17,1.73781138
2010,08,18,7.27174125
2010,08,19,2.10656775
2010,08,20,2.21434038
2010,08,21,2.39645625
2010,08,22,3.18467625
2010,08,23,5.6152925
2010,08,24,2.3580595
2010,08,25,4.14499875
2010,08,26,4.284545
2010,08,27,2.57723875
2010,08,28,1.70168375
2010,08,29,1.4482225
2010,08,30,2.61123125
2010,08,31,7.8501425
2011,08,1,6.70730375
2011,08,2,8.59748125
2011,08,3,7.7302125
2011,08,4,6.2893875
2011,08,5,6.4225
2011,08,6,5.83150875
2011,08,7,4.91615625
2011,08,8,4.51007125
2011,08,9,3.549645
2011,08,10,6.93519625
2011,08,11,2.9762955
2011,08,12,1.00860575
2011,08,13,4.6870125
2011,08,14,5.24736375
2011,08,15,6.71116375
2011,08,16,6.51077125
2011,08,17,9.509475
2011,08,18,5.2616675
2011,08,19,3.0556545
2011,08,20,1.30597475
2011,08,21,1.02487988
2011,08,22,1.9933325
2011,08,23,1.830355
2011,08,24,1.38402562
2011,08,25,2.58515938
2011,08,26,3.35220738
2011,08,27,3.3066425
2011,08,28,3.01501875
2011,08,29,3.38953625
2011,08,30,3.7598475
2011,08,31,2.9791375
2012,08,1,2.30165725
2012,08,2,3.3146
2012,08,3,3.1925375
2012,08,4,2.98708375
2012,08,5,3.68432125
2012,08,6,2.28842375
2012,08,7,2.50337125
2012,08,8,6.3705325
2012,08,9,2.27722188
2012,08,10,2.49916112
2012,08,11,1.99867375
2012,08,12,2.40849125
2012,08,13,1.2875275
2012,08,14,3.61898988
2012,08,15,2.5727125
2012,08,16,5.005065
2012,08,17,5.07493875
2012,08,18,4.010005
2012,08,19,1.01356613
2012,08,20,1.40307275
2012,08,21,4.351715
2012,08,22,8.79497
2012,08,23,6.41500875
2012,08,24,2.8540825
2012,08,25,1.53410738
2012,08,26,1.36804462
2012,08,27,1.44668625
2012,08,28,3.6379775
2012,08,29,5.27961625
2012,08,30,3.01874125
2012,08,31,2.34288
2013,08,1,1.212441
2013,08,2,3.28345875
2013,08,3,4.73943875
2013,08,4,4.03453
2013,08,5,6.32225125
2013,08,6,2.99978212
2013,08,7,4.74209
2013,08,8,3.84355125
2013,08,9,8.19270875
2013,08,10,2.2598575
2013,08,11,5.69707625
2013,08,12,4.70345
2013,08,13,3.6147275
2013,08,14,4.93315125
2013,08,15,3.44892375
2013,08,16,5.01866125
2013,08,17,4.41165625
2013,08,18,5.178615
2013,08,19,3.09483625
2013,08,20,3.78433625
2013,08,21,4.8146725
2013,08,22,6.34652625
2013,08,23,6.5775275
2013,08,24,1.56283375
2013,08,25,2.00329125
2013,08,26,5.6931775
2013,08,27,6.1300725
2013,08,28,7.0396
2013,08,29,8.41983625
2013,08,30,3.33781
2013,08,31,2.74053125
2014,08,1,2.900715
2014,08,2,1.39987
2014,08,3,0.90380288
2014,08,4,1.65316125
2014,08,5,1.72581625
2014,08,6,1.323735
2014,08,7,2.173795
2014,08,8,1.73026625
2014,08,9,4.70271625
2014,08,10,1.47843062
2014,08,11,1.2102765
2014,08,12,1.81421338
2014,08,13,1.61706275
2014,08,14,2.5812275
2014,08,15,2.531345
2014,08,16,5.6994175
2014,08,17,8.7458
2014,08,18,5.83730125
2014,08,19,1.39348313
2014,08,20,1.24343812
2014,08,21,3.72129125
2014,08,22,4.10762875
2014,08,23,3.60839
2014,08,24,5.02403375
2014,08,25,6.3362575
2014,08,26,4.443255
2014,08,27,2.32575
2014,08,28,3.35247875
2014,08,29,2.99201125
2014,08,30,2.91338
2014,08,31,3.24123875
2015,08,1,11.06089125
2015,08,2,3.91560188
2015,08,3,1.55294688
2015,08,4,3.36528125
2015,08,5,3.12888875
2015,08,6,3.67639625
2015,08,7,2.0733025
2015,08,8,1.7567
2015,08,9,3.64353125
2015,08,10,3.6003225
2015,08,11,2.25799288
2015,08,12,4.20498375
2015,08,13,2.95215
2015,08,14,4.10651625
2015,08,15,2.55801625
2015,08,16,2.02110375
2015,08,17,2.0005975
2015,08,18,1.77912625
2015,08,19,1.8477075
2015,08,20,4.72611875
2015,08,21,6.490435
2015,08,22,3.59731375
2015,08,23,5.8815775
2015,08,24,9.184735
2015,08,25,8.50534375
2015,08,26,7.00764875
2015,08,27,6.14444875
2015,08,28,2.69444075
2015,08,29,4.49080212
2015,08,30,4.471535
2015,08,31,1.66307612
2016,08,1,9.5645975
2016,08,2,2.63582037
2016,08,3,1.34211625
2016,08,4,1.87983312
2016,08,5,1.206957
2016,08,6,2.06861125
2016,08,7,3.73406875
2016,08,8,6.39637
2016,08,9,7.6792725
2016,08,10,3.10909125
2016,08,11,1.58172875
2016,08,12,4.10617875
2016,08,13,3.59822625
2016,08,14,2.9779625
2016,08,15,2.32882
2016,08,16,3.10057
2016,08,17,3.25411625
2016,08,18,3.3667825
2016,08,19,5.9685475
2016,08,20,3.96269875
2016,08,21,5.27877
2016,08,22,6.51800125
2016,08,23,4.93341
2016,08,24,5.2615225
2016,08,25,2.104105
2016,08,26,2.23252
2016,08,27,2.7230825
2016,08,28,3.46945875
2016,08,29,7.148765
2016,08,30,11.48211625
2016,08,31,3.96922125
2017,08,1,1.699305
2017,08,2,2.70139625
2017,08,3,7.481395
2017,08,4,4.09446875
2017,08,5,3.67071125
2017,08,6,4.77850125
2017,08,7,3.65704625
2017,08,8,2.86529875
2017,08,9,4.9854875
2017,08,10,5.8165075
2017,08,11,2.10033225
2017,08,12,3.5267675
2017,08,13,4.1579425
2017,08,14,4.67303575
2017,08,15,12.44504875
2017,08,16,4.59473375
2017,08,17,4.9824775
2017,08,18,3.5490675
2017,08,19,1.700359
2017,08,20,3.65741
2017,08,21,5.85809875
2017,08,22,3.2274525
2017,08,23,3.44981
2017,08,24,2.055915
2017,08,25,2.292545
2017,08,26,1.64440325
2017,08,27,1.4266275
2017,08,28,1.59508412
2017,08,29,2.32097875
2017,08,30,1.10626312
2017,08,31,1.23437625
2018,08,1,1.5824325
2018,08,2,1.37287375
2018,08,3,5.63473625
2018,08,4,4.9643825
2018,08,5,4.9349575
2018,08,6,4.7129075
2018,08,7,5.500005
2018,08,8,4.67525375
2018,08,9,1.9846375
2018,08,10,3.201395
2018,08,11,4.860035
2018,08,12,3.53855625
2018,08,13,2.9975825
2018,08,14,2.35619
2018,08,15,6.0751675
2018,08,16,2.11248162
2018,08,17,4.13962
2018,08,18,4.07516
2018,08,19,2.03273425
2018,08,20,4.0853025
2018,08,21,4.3863525
2018,08,22,3.91693875
2018,08,23,3.52537
2018,08,24,3.92296875
2018,08,25,4.6690375
2018,08,26,3.54382625
2018,08,27,0.85242412
2018,08,28,1.01758725
2018,08,29,1.50810112
2018,08,30,8.1215025
2018,08,31,5.9853425
2019,08,1,2.00277
2019,08,2,2.59339
2019,08,3,2.5492825
2019,08,4,1.53313125
2019,08,5,2.9820225
2019,08,6,4.5739375
2019,08,7,6.918185
2019,08,8,4.8430625
2019,08,9,3.40499125
2019,08,10,3.866925
2019,08,11,3.21827125
2019,08,12,1.96145125
2019,08,13,2.43904
2019,08,14,1.31169
2019,08,15,4.1637225
2019,08,16,5.32495675
2019,08,17,2.83986125
2019,08,18,5.7143525
2019,08,19,3.27232
2019,08,20,4.1389625
2019,08,21,5.52638125
2019,08,22,1.66249375
2019,08,23,1.104502
2019,08,24,2.66503475
2019,08,25,1.31835
2019,08,26,2.70647712
2019,08,27,2.91533625
2019,08,28,3.1616075
2019,08,29,2.80145625
2019,08,30,1.49485888
2019,08,31,1.01808475
