####################################################################################################
# Month: 12Dec                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/LLA                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,12,1,514.86652375
2009,12,2,513.2627475
2009,12,3,512.01358125
2009,12,4,513.25247875
2009,12,5,514.448465
2009,12,6,516.808285
2009,12,7,514.0744175
2009,12,8,513.12429625
2009,12,9,511.693015
2009,12,10,510.5184575
2009,12,11,510.210725
2009,12,12,513.37154
2009,12,13,516.0480375
2009,12,14,515.39285875
2009,12,15,515.256325
2009,12,16,515.86455125
2009,12,17,511.69429875
2009,12,18,507.53059625
2009,12,19,506.1933275
2009,12,20,506.02663
2009,12,21,506.97015125
2009,12,22,507.46857375
2009,12,23,507.3425025
2009,12,24,509.4072825
2009,12,25,510.20296375
2009,12,26,510.32325125
2009,12,27,509.95051125
2009,12,28,510.27907125
2009,12,29,511.1486225
2009,12,30,511.774475
2009,12,31,513.01621625
2010,12,1,503.27447125
2010,12,2,506.16037375
2010,12,3,510.0175975
2010,12,4,510.65881125
2010,12,5,512.90757125
2010,12,6,517.27428875
2010,12,7,523.74134125
2010,12,8,528.5552
2010,12,9,520.22324
2010,12,10,519.01652625
2010,12,11,518.67865625
2010,12,12,518.3970375
2010,12,13,516.59382625
2010,12,14,517.42803375
2010,12,15,519.66742375
2010,12,16,516.05281125
2010,12,17,516.23840125
2010,12,18,517.69827625
2010,12,19,516.6260575
2010,12,20,516.29024875
2010,12,21,517.7507225
2010,12,22,519.03767125
2010,12,23,519.4058675
2010,12,24,518.84984
2010,12,25,518.93032875
2010,12,26,520.18278625
2010,12,27,520.207065
2010,12,28,517.4072125
2010,12,29,515.143405
2010,12,30,515.06617375
2010,12,31,514.098575
2011,12,1,503.93507375
2011,12,2,503.79721625
2011,12,3,505.45655625
2011,12,4,507.7924575
2011,12,5,509.23332875
2011,12,6,507.91961125
2011,12,7,508.58166875
2011,12,8,507.65617
2011,12,9,503.13032125
2011,12,10,501.32197625
2011,12,11,503.52777875
2011,12,12,505.77601125
2011,12,13,504.37449625
2011,12,14,503.7306075
2011,12,15,506.81512625
2011,12,16,507.34637625
2011,12,17,509.45717375
2011,12,18,510.1745625
2011,12,19,513.252645
2011,12,20,513.97498
2011,12,21,517.371895
2011,12,22,517.0086
2011,12,23,519.46417875
2011,12,24,522.169185
2011,12,25,519.52772125
2011,12,26,516.0999025
2011,12,27,515.526
2011,12,28,512.18022
2011,12,29,509.117565
2011,12,30,511.44254
2011,12,31,511.1752625
2012,12,1,512.70594
2012,12,2,512.991075
2012,12,3,515.17931375
2012,12,4,517.77748375
2012,12,5,516.5663475
2012,12,6,516.33757375
2012,12,7,517.78904
2012,12,8,515.8552575
2012,12,9,514.72666
2012,12,10,515.7041225
2012,12,11,514.313925
2012,12,12,513.81431875
2012,12,13,513.5588825
2012,12,14,512.92593
2012,12,15,512.08479875
2012,12,16,511.960885
2012,12,17,511.48488625
2012,12,18,513.0890875
2012,12,19,515.14958125
2012,12,20,516.8969225
2012,12,21,518.0130925
2012,12,22,520.97434125
2012,12,23,522.89029
2012,12,24,522.7222275
2012,12,25,522.65152625
2012,12,26,524.45964875
2012,12,27,522.50291875
2012,12,28,518.42376125
2012,12,29,516.75327625
2012,12,30,515.68037375
2012,12,31,515.17964125
2013,12,1,510.1499475
2013,12,2,510.0725125
2013,12,3,510.0661625
2013,12,4,507.25580125
2013,12,5,505.39543125
2013,12,6,508.50434625
2013,12,7,508.9710025
2013,12,8,514.757855
2013,12,9,515.4964775
2013,12,10,514.285775
2013,12,11,513.98690625
2013,12,12,515.36265125
2013,12,13,513.39112125
2013,12,14,511.24023625
2013,12,15,513.97164
2013,12,16,515.7087075
2013,12,17,514.311315
2013,12,18,512.26118875
2013,12,19,512.26023
2013,12,20,512.0627825
2013,12,21,509.8425675
2013,12,22,509.620725
2013,12,23,510.39187
2013,12,24,515.52032125
2013,12,25,515.37872375
2013,12,26,512.68955125
2013,12,27,512.84616125
2013,12,28,515.6543325
2013,12,29,515.13240875
2013,12,30,515.30459375
2013,12,31,516.6780975
2014,12,1,504.12361
2014,12,2,503.43016375
2014,12,3,506.24667875
2014,12,4,507.271295
2014,12,5,506.04981375
2014,12,6,507.22979875
2014,12,7,510.949195
2014,12,8,510.77456375
2014,12,9,512.11377875
2014,12,10,513.09200625
2014,12,11,512.74895375
2014,12,12,513.35316125
2014,12,13,514.77845375
2014,12,14,515.19082
2014,12,15,511.05319875
2014,12,16,507.987205
2014,12,17,509.44767
2014,12,18,510.64476375
2014,12,19,510.40492
2014,12,20,509.30436
2014,12,21,509.5664925
2014,12,22,512.54578625
2014,12,23,515.763055
2014,12,24,514.05156125
2014,12,25,511.76846125
2014,12,26,512.33367
2014,12,27,512.21125875
2014,12,28,510.76004125
2014,12,29,510.1545775
2014,12,30,511.99536125
2014,12,31,514.47418875
2015,12,1,508.54012125
2015,12,2,512.60359125
2015,12,3,515.92355375
2015,12,4,513.46905625
2015,12,5,512.3257875
2015,12,6,515.88147375
2015,12,7,517.09326375
2015,12,8,517.246005
2015,12,9,519.12927
2015,12,10,520.0012125
2015,12,11,517.919075
2015,12,12,515.92707375
2015,12,13,514.433335
2015,12,14,512.6506
2015,12,15,512.1505725
2015,12,16,510.97114
2015,12,17,511.54001625
2015,12,18,510.6104
2015,12,19,509.43903375
2015,12,20,511.53268375
2015,12,21,511.98742625
2015,12,22,513.95345625
2015,12,23,518.822045
2015,12,24,515.5650825
2015,12,25,512.42223
2015,12,26,513.5925875
2015,12,27,511.17777125
2015,12,28,506.82890625
2015,12,29,507.38136125
2015,12,30,511.12223
2015,12,31,509.73475125
2016,12,1,513.03624
2016,12,2,516.62338625
2016,12,3,515.80220375
2016,12,4,515.45737625
2016,12,5,517.1829575
2016,12,6,518.1620675
2016,12,7,515.8328375
2016,12,8,513.9512425
2016,12,9,514.23542375
2016,12,10,514.45054625
2016,12,11,513.58337
2016,12,12,513.66312625
2016,12,13,516.5962625
2016,12,14,517.3123275
2016,12,15,516.2301325
2016,12,16,519.72824625
2016,12,17,523.41984875
2016,12,18,523.44023
2016,12,19,521.5242925
2016,12,20,518.74040125
2016,12,21,517.641105
2016,12,22,518.1519625
2016,12,23,519.5579625
2016,12,24,518.71583375
2016,12,25,518.23136875
2016,12,26,518.03128375
2016,12,27,515.9215775
2016,12,28,513.31439
2016,12,29,513.25282
2016,12,30,514.50346625
2016,12,31,517.1580375
2017,12,1,508.85211125
2017,12,2,505.56961
2017,12,3,503.62513375
2017,12,4,503.46004875
2017,12,5,505.3971075
2017,12,6,507.4747875
2017,12,7,507.99184875
2017,12,8,509.20782125
2017,12,9,511.37730375
2017,12,10,513.8063375
2017,12,11,514.7963725
2017,12,12,517.62041625
2017,12,13,519.2161025
2017,12,14,517.89999625
2017,12,15,516.97022125
