####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BMAC                         #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,05,1,674.55736625
2009,05,2,673.03930375
2009,05,3,670.08459875
2009,05,4,669.02242625
2009,05,5,670.6424375
2009,05,6,672.5199625
2009,05,7,669.3994225
2009,05,8,657.89514875
2009,05,9,660.30959625
2009,05,10,663.3776025
2009,05,11,659.52647375
2009,05,12,653.99676375
2009,05,13,652.8844775
2009,05,14,656.2848875
2009,05,15,663.38220625
2009,05,16,668.25608
2009,05,17,666.08794375
2009,05,18,664.1611325
2009,05,19,655.993155
2009,05,20,653.38337125
2009,05,21,660.38736875
2009,05,22,654.14219625
2009,05,23,659.421915
2009,05,24,672.2581325
2009,05,25,670.40979
2009,05,26,666.07412625
2009,05,27,675.05989875
2009,05,28,665.58391875
2009,05,29,670.37947875
2009,05,30,671.43404
2009,05,31,673.04300875
2010,05,1,663.03076375
2010,05,2,662.15732625
2010,05,3,658.71326875
2010,05,4,668.46553625
2010,05,5,673.8230475
2010,05,6,675.92549875
2010,05,7,676.7698325
2010,05,8,672.79352875
2010,05,9,665.2905875
2010,05,10,663.16302
2010,05,11,662.28049625
2010,05,12,660.75729
2010,05,13,660.13646625
2010,05,14,659.6883075
2010,05,15,656.76660625
2010,05,16,647.5325075
2010,05,17,644.5120775
2010,05,18,652.90908875
2010,05,19,655.691245
2010,05,20,650.8169975
2010,05,21,652.76333
2010,05,22,660.55222
2010,05,23,660.9297075
2010,05,24,656.009975
2010,05,25,656.39173125
2010,05,26,657.53436875
2010,05,27,657.43007
2010,05,28,663.98600875
2010,05,29,666.74335
2010,05,30,659.95864875
2010,05,31,653.6732
2011,05,1,659.1406675
2011,05,2,656.03966375
2011,05,3,654.43735625
2011,05,4,653.77843875
2011,05,5,655.34953
2011,05,6,652.3867775
2011,05,7,654.20083875
2011,05,8,658.26097625
2011,05,9,661.926855
2011,05,10,667.184655
2011,05,11,665.4616325
2011,05,12,664.19004
2011,05,13,661.47192875
2011,05,14,661.0152175
2011,05,15,662.89700625
2011,05,16,663.1089325
2011,05,17,660.64289875
2011,05,18,654.11310125
2011,05,19,651.6764825
2011,05,20,653.495605
2011,05,21,650.36018625
2011,05,22,650.5806925
2011,05,23,653.608275
2011,05,24,655.1305825
2011,05,25,654.64264125
2011,05,26,647.06267375
2011,05,27,649.87880875
2011,05,28,658.48024125
2011,05,29,659.01565875
2011,05,30,661.33364875
2011,05,31,665.4679925
2012,05,1,654.88559875
2012,05,2,651.5516925
2012,05,3,653.1733725
2012,05,4,656.80433125
2012,05,5,657.59613375
2012,05,6,660.81333
2012,05,7,668.05737375
2012,05,8,675.19315875
2012,05,9,674.822325
2012,05,10,674.13160625
2012,05,11,669.054315
2012,05,12,662.58318
2012,05,13,667.30832
2012,05,14,672.70262875
2012,05,15,668.24924875
2012,05,16,665.7246375
2012,05,17,662.3653375
2012,05,18,655.046575
2012,05,19,651.106415
2012,05,20,656.92403125
2012,05,21,661.93307875
2012,05,22,657.555155
2012,05,23,649.46999875
2012,05,24,647.314085
2012,05,25,653.52581875
2012,05,26,653.91490625
2012,05,27,653.0129375
2012,05,28,657.109245
2012,05,29,655.8965375
2012,05,30,653.38776
2012,05,31,653.59566625
2013,05,1,663.9708625
2013,05,2,659.3298325
2013,05,3,658.70997375
2013,05,4,655.1503025
2013,05,5,652.37522625
2013,05,6,653.78046625
2013,05,7,654.97602625
2013,05,8,658.4661875
2013,05,9,652.685775
2013,05,10,648.519875
2013,05,11,653.73942875
2013,05,12,655.21734875
2013,05,13,659.896245
2013,05,14,661.294575
2013,05,15,658.878685
2013,05,16,659.9564
2013,05,17,660.272795
2013,05,18,660.44599125
2013,05,19,659.94757
2013,05,20,657.6659175
2013,05,21,654.18210125
2013,05,22,655.2666275
2013,05,23,657.62593125
2013,05,24,661.6558175
2013,05,25,657.3503475
2013,05,26,654.53040375
