####################################################################################################
# Month: 11Nov                                                                                     #
# Station: BAJA                                                                                    #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,11,1,1.3622785
2009,11,2,3.949068
2009,11,3,7.12328125
2009,11,4,6.18055975
2009,11,5,10.36566938
2009,11,6,8.6001755
2009,11,7,2.0446225
2009,11,8,1.2069585
2009,11,9,1.58606712
2009,11,10,5.34778975
2009,11,11,10.18726537
2009,11,12,9.97794275
2009,11,13,11.39650412
2009,11,14,9.80470312
2009,11,15,8.27529712
2009,11,16,3.97164588
2009,11,17,2.37348275
2009,11,18,2.60061925
2009,11,19,7.2514715
2009,11,20,3.11298112
2009,11,21,8.95659613
2009,11,22,3.15898525
2009,11,23,6.32613562
2009,11,24,2.94733088
2009,11,25,1.70715338
2009,11,26,3.87945862
2009,11,27,2.5543145
2009,11,28,16.42557162
2009,11,29,6.497351
2009,11,30,13.38817888
2010,11,1,5.24083612
2010,11,2,4.67548262
2010,11,3,6.98566325
2010,11,4,7.713302
2010,11,5,6.22210962
2010,11,6,9.37029012
2010,11,7,9.99359863
2010,11,8,8.09862125
2010,11,9,10.08157112
2010,11,10,10.42983587
2010,11,11,14.17617962
2010,11,12,9.32543175
2010,11,13,5.554834
2010,11,14,8.52117438
2010,11,15,13.53668075
2010,11,16,8.35999675
2010,11,17,4.390272
2010,11,18,3.74964825
2010,11,19,5.718736
2010,11,20,13.40385812
2010,11,21,17.597815
2010,11,22,16.02410775
2010,11,23,13.41732875
2010,11,24,16.710032
2010,11,25,13.37827388
2010,11,26,3.53106125
2010,11,27,4.57806038
2010,11,28,21.57396612
2010,11,29,20.60967912
2010,11,30,8.6337865
2011,11,1,3.794428
2011,11,2,5.93544262
2011,11,3,5.42364888
2011,11,4,15.94891662
2011,11,5,16.60013138
2011,11,6,11.423615
2011,11,7,13.3383565
2011,11,8,7.92716388
2011,11,9,4.7047855
2011,11,10,4.0871505
2011,11,11,4.82161625
2011,11,12,15.04196275
2011,11,13,12.54350837
2011,11,14,4.56134038
2011,11,15,7.47810012
2011,11,16,7.8375605
2011,11,17,3.594305
2011,11,18,6.38025712
2011,11,19,10.53409362
2011,11,20,13.51238438
2011,11,21,10.69863425
2011,11,22,7.72423662
2011,11,23,7.30869175
2011,11,24,14.63400775
2011,11,25,10.96331012
2011,11,26,13.86544462
2011,11,27,9.49924012
2011,11,28,6.88342625
2011,11,29,5.42707788
2011,11,30,9.4559755
2012,11,1,4.31688725
2012,11,2,1.2155205
2012,11,3,4.68470237
2012,11,4,9.2759265
2012,11,5,8.9852125
2012,11,6,3.82350212
2012,11,7,3.75904375
2012,11,8,8.670032
2012,11,9,19.15556763
2012,11,10,18.09020563
2012,11,11,12.58404575
2012,11,12,2.89567275
2012,11,13,2.38614888
2012,11,14,2.418164
2012,11,15,5.9795215
2012,11,16,13.77426525
2012,11,17,14.6966055
2012,11,18,8.98051625
2012,11,19,4.38052575
2012,11,20,1.16863975
2012,11,21,2.77882238
2012,11,22,2.71595762
2012,11,23,6.47063388
2012,11,24,8.94352138
2012,11,25,6.17206038
2012,11,26,2.45373438
2012,11,27,6.44033713
2012,11,28,7.31821963
2012,11,29,8.50667237
2012,11,30,6.68975675
2013,11,1,2.76138938
2013,11,2,5.903829
2013,11,3,5.17458812
2013,11,4,7.89910412
2013,11,5,8.7994895
2013,11,6,8.82643112
2013,11,7,6.775083
2013,11,8,2.8152465
2013,11,9,2.06387512
2013,11,10,2.37591412
2013,11,11,4.19367237
2013,11,12,7.87206388
2013,11,13,5.206624
2013,11,14,2.89692025
2013,11,15,9.04767963
2013,11,16,13.00930787
2013,11,17,7.8109425
2013,11,18,2.49542262
2013,11,19,7.930056
2013,11,20,13.36376362
2013,11,21,14.79652075
2013,11,22,12.00623488
2013,11,23,4.14763925
2013,11,24,5.22827125
2013,11,25,6.934164
2013,11,26,5.6635705
2013,11,27,4.31678838
2013,11,28,10.19807588
2013,11,29,12.31307412
2013,11,30,9.04975625
2014,11,1,17.0007215
2014,11,2,14.81648425
2014,11,3,4.68167063
2014,11,4,14.9526045
2014,11,5,18.82897813
2014,11,6,12.84045475
2014,11,7,7.65528362
2014,11,8,3.99071038
2014,11,9,2.96917337
2014,11,10,3.97578
2014,11,11,5.33489725
2014,11,12,10.3147525
2014,11,13,8.63655737
2014,11,14,10.192505
2014,11,15,9.71942312
2014,11,16,16.1921755
2014,11,17,9.58740675
2014,11,18,4.1988185
2014,11,19,5.79051925
2014,11,20,9.85007675
2014,11,21,13.0754365
2014,11,22,8.93030875
2014,11,23,15.57566075
2014,11,24,12.05802375
2014,11,25,12.85709425
2014,11,26,11.34517188
2014,11,27,6.43584025
2014,11,28,3.76349225
2014,11,29,5.76350612
2014,11,30,13.95419087
2015,11,1,7.43957938
2015,11,2,5.651378
2015,11,3,17.63745588
2015,11,4,16.88234312
2015,11,5,14.6083725
2015,11,6,8.55082163
2015,11,7,2.98257388
2015,11,8,5.02446725
2015,11,9,9.74622875
2015,11,10,17.75510275
2015,11,11,10.0958585
2015,11,12,2.52398175
2015,11,13,4.296511
2015,11,14,7.80566562
2015,11,15,8.57276075
2015,11,16,24.35219312
2015,11,17,16.94184887
