####################################################################################################
# Month: 08Aug                                                                                     #
# Station: NOR                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,08,1,0,9.193163
2009,08,1,1,9.267755
2009,08,1,2,9.241008
2009,08,1,3,9.310326
2009,08,1,4,9.955569
2009,08,1,5,10.250676
2009,08,1,6,8.292268
2009,08,1,7,10.57934
2009,08,2,0,8.89426
2009,08,2,1,7.077874
2009,08,2,2,5.609295
2009,08,2,3,5.953917
2009,08,2,4,5.342813
2009,08,2,5,4.630671
2009,08,2,6,5.287303
2009,08,2,7,5.886874
2009,08,3,0,4.494357
2009,08,3,1,2.93698
2009,08,3,2,1.448222
2009,08,3,3,1.759517
2009,08,3,4,2.572323
2009,08,3,5,3.449195
2009,08,3,6,3.979863
2009,08,3,7,4.820231
2009,08,4,0,5.8653
2009,08,4,1,4.837147
2009,08,4,2,3.468018
2009,08,4,3,2.895087
2009,08,4,4,4.649159
2009,08,4,5,5.637583
2009,08,4,6,6.577959
2009,08,4,7,6.582792
2009,08,5,0,6.153756
2009,08,5,1,5.203645
2009,08,5,2,3.308428
2009,08,5,3,2.230888
2009,08,5,4,3.20143
2009,08,5,5,5.172511
2009,08,5,6,5.877064
2009,08,5,7,4.09621
2009,08,6,0,2.982053
2009,08,6,1,2.892925
2009,08,6,2,3.290196
2009,08,6,3,2.010676
2009,08,6,4,3.549717
2009,08,6,5,2.615954
2009,08,6,6,5.93951
2009,08,6,7,3.468741
2009,08,7,0,3.869252
2009,08,7,1,5.177421
2009,08,7,2,7.634294
2009,08,7,3,8.304141
2009,08,7,4,6.203853
2009,08,7,5,6.366441
2009,08,7,6,6.863047
2009,08,7,7,5.850214
2009,08,8,0,4.04214
2009,08,8,1,4.194389
2009,08,8,2,3.940014
2009,08,8,3,3.676915
2009,08,8,4,3.766311
2009,08,8,5,6.835811
2009,08,8,6,7.790057
2009,08,8,7,6.924041
2009,08,9,0,10.193639
2009,08,9,1,13.019864
2009,08,9,2,12.416801
2009,08,9,3,14.321623
2009,08,9,4,15.773815
2009,08,9,5,17.303014
2009,08,9,6,18.73709
2009,08,9,7,20.268583
2009,08,10,0,18.498814
2009,08,10,1,14.178914
2009,08,10,2,10.609981
2009,08,10,3,7.784104
2009,08,10,4,6.788859
2009,08,10,5,3.908011
2009,08,10,6,1.523339
2009,08,10,7,1.24072
2009,08,11,0,2.050713
2009,08,11,1,1.944571
2009,08,11,2,3.115323
2009,08,11,3,4.526871
2009,08,11,4,9.722696
2009,08,11,5,12.517716
2009,08,11,6,12.059376
2009,08,11,7,11.062387
2009,08,12,0,10.097674
2009,08,12,1,7.939667
2009,08,12,2,7.050665
2009,08,12,3,7.507859
2009,08,12,4,8.106181
2009,08,12,5,9.673881
2009,08,12,6,12.887235
2009,08,12,7,13.651953
2009,08,13,0,13.851017
2009,08,13,1,12.23947
2009,08,13,2,10.510705
2009,08,13,3,8.911117
2009,08,13,4,9.869461
2009,08,13,5,10.067679
2009,08,13,6,9.187412
2009,08,13,7,6.775842
2009,08,14,0,5.00203
2009,08,14,1,3.997241
2009,08,14,2,4.02999
2009,08,14,3,4.357253
2009,08,14,4,5.089038
2009,08,14,5,5.495266
2009,08,14,6,4.956049
2009,08,14,7,3.51039
2009,08,15,0,2.777952
2009,08,15,1,1.586399
2009,08,15,2,1.007071
2009,08,15,3,0.90767
2009,08,15,4,2.172739
2009,08,15,5,0.965554
2009,08,15,6,1.287008
2009,08,15,7,3.150015
2009,08,16,0,4.208638
2009,08,16,1,4.057172
2009,08,16,2,4.752225
2009,08,16,3,2.996087
2009,08,16,4,3.864713
2009,08,16,5,3.105307
2009,08,16,6,2.795064
2009,08,16,7,4.089997
2009,08,17,0,4.946151
2009,08,17,1,5.866115
2009,08,17,2,4.034136
2009,08,17,3,3.341435
2009,08,17,4,4.256986
2009,08,17,5,2.325877
2009,08,17,6,0.829159
2009,08,17,7,0.319739
2009,08,18,0,1.092366
2009,08,18,1,1.122988
2009,08,18,2,1.511809
2009,08,18,3,3.381986
2009,08,18,4,4.047034
2009,08,18,5,3.3322
2009,08,18,6,3.502538
2009,08,18,7,3.805582
2009,08,19,0,4.412314
2009,08,19,1,4.698595
2009,08,19,2,4.519632
2009,08,19,3,4.440321
2009,08,19,4,3.532858
2009,08,19,5,3.072963
2009,08,19,6,4.221936
2009,08,19,7,5.503671
2009,08,20,0,6.459136
2009,08,20,1,7.318263
2009,08,20,2,8.130534
2009,08,20,3,8.537342
2009,08,20,4,8.744187
2009,08,20,5,8.647
2009,08,20,6,9.337924
2009,08,20,7,10.768331
2009,08,21,0,12.598965
2009,08,21,1,13.089461
2009,08,21,2,13.217394
2009,08,21,3,14.404106
2009,08,21,4,12.980186
2009,08,21,5,14.776855
2009,08,21,6,16.868958
2009,08,21,7,19.207139
2009,08,22,0,16.266542
2009,08,22,1,13.120059
2009,08,22,2,13.395249
2009,08,22,3,13.981062
2009,08,22,4,15.019492
2009,08,22,5,16.682124
2009,08,22,6,17.815977
2009,08,22,7,19.413361
2009,08,23,0,19.747077
2009,08,23,1,15.394872
2009,08,23,2,11.716754
2009,08,23,3,10.118034
2009,08,23,4,9.742066
2009,08,23,5,9.376865
2009,08,23,6,8.536791
2009,08,23,7,8.57964
2009,08,24,0,8.217754
2009,08,24,1,6.87103
2009,08,24,2,3.29215
2009,08,24,3,2.31595
2009,08,24,4,2.172879
2009,08,24,5,1.726629
2009,08,24,6,3.176242
2009,08,24,7,4.141195
2009,08,25,0,5.907862
2009,08,25,1,6.014175
2009,08,25,2,4.637516
2009,08,25,3,3.183254
2009,08,25,4,2.757945
2009,08,25,5,3.11398
2009,08,25,6,3.951273
2009,08,25,7,3.49723
2009,08,26,0,2.381938
2009,08,26,1,2.456483
2009,08,26,2,3.911396
2009,08,26,3,5.510652
2009,08,26,4,7.628669
2009,08,26,5,8.023131
2009,08,26,6,8.367683
2009,08,26,7,7.999943
2009,08,27,0,7.080225
2009,08,27,1,7.392509
2009,08,27,2,6.546867
2009,08,27,3,7.396952
2009,08,27,4,7.549556
2009,08,27,5,8.231909
2009,08,27,6,9.234955
2009,08,27,7,9.767651
2009,08,28,0,8.096214
2009,08,28,1,7.887384
2009,08,28,2,6.809194
2009,08,28,3,8.325822
2009,08,28,4,9.342363
2009,08,28,5,8.364392
2009,08,28,6,8.018651
2009,08,28,7,7.873287
2009,08,29,0,8.026134
2009,08,29,1,8.212853
2009,08,29,2,7.791629
2009,08,29,3,6.53645
2009,08,29,4,5.423836
2009,08,29,5,5.350589
2009,08,29,6,7.199777
2009,08,29,7,8.255692
2009,08,30,0,7.79858
2009,08,30,1,6.418287
2009,08,30,2,5.447385
2009,08,30,3,4.47099
2009,08,30,4,5.329798
2009,08,30,5,5.362461
2009,08,30,6,4.349836
2009,08,30,7,5.865731
2009,08,31,0,4.66892
2009,08,31,1,3.532136
2009,08,31,2,4.433427
2009,08,31,3,5.179041
2009,08,31,4,6.79673
2009,08,31,5,7.084431
2009,08,31,6,8.786943
2009,08,31,7,9.556091
2010,08,1,0,3.361483
2010,08,1,1,3.939603
2010,08,1,2,4.346721
