####################################################################################################
# Month: 07Jul                                                                                     #
# Station: SUF                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,07,1,2.52022425
2009,07,2,4.00617762
2009,07,3,9.61791987
2009,07,4,5.06290088
2009,07,5,4.26330875
2009,07,6,2.82881425
2009,07,7,2.53275225
2009,07,8,4.16453475
2009,07,9,3.15538312
2009,07,10,4.05964712
2009,07,11,2.76121062
2009,07,12,1.778813
2009,07,13,2.04194563
2009,07,14,1.61585188
2009,07,15,2.21624525
2009,07,16,2.9703195
2009,07,17,2.96555112
2009,07,18,3.831947
2009,07,19,3.36538062
2009,07,20,3.03611175
2009,07,21,2.17685138
2009,07,22,2.59276975
2009,07,23,1.79712537
2009,07,24,1.94109675
2009,07,25,2.37623137
2009,07,26,6.18681025
2009,07,27,4.50750913
2009,07,28,4.87705913
2009,07,29,4.22430112
2009,07,30,3.83412475
2009,07,31,4.29137338
2010,07,1,1.83998975
2010,07,2,2.55712375
2010,07,3,3.65262225
2010,07,4,2.67389025
2010,07,5,4.76535225
2010,07,6,2.42960137
2010,07,7,3.276689
2010,07,8,3.74585025
2010,07,9,4.66651987
2010,07,10,5.60883325
2010,07,11,3.61584313
2010,07,12,5.7738795
2010,07,13,2.77903488
2010,07,14,4.88338762
2010,07,15,3.89748075
2010,07,16,7.1920585
2010,07,17,8.515869
2010,07,18,8.24434325
2010,07,19,3.03609112
2010,07,20,3.00609325
2010,07,21,5.34197975
2010,07,22,4.61841112
2010,07,23,6.38356275
2010,07,24,7.92273775
2010,07,25,5.07297125
2010,07,26,2.95482838
2010,07,27,3.83280912
2010,07,28,3.38732688
2010,07,29,4.6922365
2010,07,30,6.084217
2010,07,31,5.7359475
2011,07,1,1.93098712
2011,07,2,3.68128162
2011,07,3,2.932515
2011,07,4,2.61367838
2011,07,5,4.95415175
2011,07,6,3.422512
2011,07,7,3.27748575
2011,07,8,2.51667575
2011,07,9,3.0198485
2011,07,10,2.10271475
2011,07,11,3.22625488
2011,07,12,2.79822475
2011,07,13,2.36761038
2011,07,14,1.55924312
2011,07,15,1.88351388
2011,07,16,1.6263185
2011,07,17,2.390112
2011,07,18,4.732288
2011,07,19,5.47155588
2011,07,20,2.060473
2011,07,21,1.54188825
2011,07,22,1.83845925
2011,07,23,4.80129325
2011,07,24,8.54189188
2011,07,25,6.58746662
2011,07,26,2.39657675
2011,07,27,3.22255562
2011,07,28,3.87275688
2011,07,29,2.21902675
2011,07,30,3.2486745
2011,07,31,4.3912795
2012,07,1,2.76956612
2012,07,2,2.31513
2012,07,3,2.34886038
2012,07,4,1.60711225
2012,07,5,2.82752688
2012,07,6,3.54357212
2012,07,7,3.60508112
2012,07,8,1.93055425
2012,07,9,1.85500862
2012,07,10,2.3712045
2012,07,11,5.059941
2012,07,12,3.80494288
2012,07,13,4.77946962
2012,07,14,4.9096455
2012,07,15,3.53904825
2012,07,16,2.0261085
2012,07,17,2.14081388
2012,07,18,2.2287025
2012,07,19,3.19570988
2012,07,20,4.12829012
2012,07,21,6.22984888
2012,07,22,5.08444162
2012,07,23,3.384448
2012,07,24,3.833741
2012,07,25,3.49644938
2012,07,26,7.58040475
2012,07,27,8.85923062
2012,07,28,4.82098887
2012,07,29,3.33093137
2012,07,30,3.49505575
2012,07,31,2.60691738
2013,07,1,3.4812575
2013,07,2,4.12982025
2013,07,3,7.02043488
2013,07,4,4.71921638
2013,07,5,3.47521713
2013,07,6,2.22735575
2013,07,7,2.82117875
2013,07,8,2.78493325
2013,07,9,4.80287138
2013,07,10,3.4198855
2013,07,11,4.28583112
2013,07,12,2.10739088
2013,07,13,4.58315838
2013,07,14,4.99026487
2013,07,15,2.4061145
2013,07,16,2.11593825
2013,07,17,1.59811
2013,07,18,4.95506925
2013,07,19,5.5189925
2013,07,20,4.29049212
2013,07,21,6.77079575
2013,07,22,1.96613662
2013,07,23,3.577254
2013,07,24,2.58630688
2013,07,25,1.818116
2013,07,26,1.2879155
2013,07,27,2.29284413
2013,07,28,4.53347438
2013,07,29,9.95559975
2013,07,30,6.32982238
2013,07,31,6.10556388
2014,07,1,3.76972438
2014,07,2,2.34352213
2014,07,3,2.43964538
2014,07,4,2.15138638
2014,07,5,2.62848737
2014,07,6,4.06110088
2014,07,7,4.246474
2014,07,8,4.32895262
2014,07,9,3.42793825
2014,07,10,3.45020025
2014,07,11,1.95996812
2014,07,12,2.07373662
2014,07,13,3.35143212
2014,07,14,3.01177688
2014,07,15,3.67324938
2014,07,16,2.3568805
2014,07,17,3.04529388
2014,07,18,3.12170638
2014,07,19,1.42576038
2014,07,20,3.26895812
2014,07,21,6.821615
2014,07,22,2.10120362
2014,07,23,3.25856725
2014,07,24,3.66756
2014,07,25,3.64723913
2014,07,26,3.05481662
2014,07,27,4.38382725
2014,07,28,8.27048575
2014,07,29,8.44217212
2014,07,30,5.719746
2014,07,31,3.27907062
2015,07,1,8.3512935
2015,07,2,6.8155955
2015,07,3,3.81828225
2015,07,4,5.4184
2015,07,5,5.379198
2015,07,6,2.54510438
2015,07,7,2.86616188
2015,07,8,1.3373555
2015,07,9,2.70532888
2015,07,10,1.66948137
2015,07,11,2.786155
2015,07,12,3.03954825
2015,07,13,4.40472738
2015,07,14,4.56099925
2015,07,15,4.40991688
2015,07,16,7.71290338
2015,07,17,7.29224575
2015,07,18,7.76918062
2015,07,19,5.68154538
2015,07,20,2.93694088
2015,07,21,4.33956938
2015,07,22,4.15183525
2015,07,23,3.3432575
2015,07,24,2.72938263
2015,07,25,3.36892425
2015,07,26,2.87692575
2015,07,27,3.2755485
2015,07,28,2.626121
2015,07,29,1.91232675
2015,07,30,2.8620835
2015,07,31,2.43321625
2016,07,1,2.93689512
2016,07,2,7.33302662
2016,07,3,6.29421238
2016,07,4,6.94390262
2016,07,5,3.89110862
2016,07,6,1.59755575
2016,07,7,1.879666
2016,07,8,2.846398
2016,07,9,3.10241438
2016,07,10,3.87554112
2016,07,11,3.4691835
2016,07,12,2.7232225
2016,07,13,4.16459463
2016,07,14,3.28957038
2016,07,15,2.81279412
2016,07,16,3.79256025
2016,07,17,4.77036125
2016,07,18,8.74444662
2016,07,19,4.24449662
2016,07,20,2.83229762
2016,07,21,6.389273
2016,07,22,3.67350112
2016,07,23,2.31139425
2016,07,24,3.79420863
2016,07,25,2.01720637
2016,07,26,3.63533637
2016,07,27,4.29805888
2016,07,28,7.08097462
2016,07,29,2.96133962
2016,07,30,3.78413825
2016,07,31,3.7429765
2017,07,1,3.5643135
2017,07,2,5.096834
2017,07,3,5.01527125
2017,07,4,4.94277575
2017,07,5,7.29547262
2017,07,6,9.73633712
2017,07,7,6.13915475
2017,07,8,3.85317888
2017,07,9,5.288861
2017,07,10,3.1022945
2017,07,11,2.15472475
2017,07,12,6.684944
2017,07,13,4.09113212
2017,07,14,4.18246725
2017,07,15,4.8125425
2017,07,16,3.355982
2017,07,17,3.11256125
2017,07,18,3.11978612
2017,07,19,2.36298638
2017,07,20,2.7352735
2017,07,21,1.98577688
2017,07,22,1.66106688
2017,07,23,1.84487738
2017,07,24,2.79923188
2017,07,25,2.65438412
2017,07,26,5.29118675
2017,07,27,6.07683012
2017,07,28,3.4906425
2017,07,29,2.88904562
2017,07,30,1.83840175
2017,07,31,2.73906538
2018,07,1,3.49853175
2018,07,2,3.39210087
2018,07,3,4.56422412
2018,07,4,2.97260838
2018,07,5,2.80128275
2018,07,6,2.3616875
2018,07,7,2.813051
2018,07,8,1.98065662
2018,07,9,1.760126
2018,07,10,4.14471975
2018,07,11,4.790047
2018,07,12,3.7816495
2018,07,13,3.23636975
2018,07,14,3.51035087
2018,07,15,1.6418585
2018,07,16,1.92550338
2018,07,17,2.67397662
2018,07,18,2.830707
2018,07,19,2.09301925
2018,07,20,2.3661545
2018,07,21,4.0972215
2018,07,22,6.744184
2018,07,23,3.72772838
2018,07,24,2.98347612
2018,07,25,3.69755238
2018,07,26,5.517239
2018,07,27,2.773112
2018,07,28,3.96282038
2018,07,29,2.104381
2018,07,30,1.86879425
2018,07,31,1.82684963
2019,07,1,2.15117688
2019,07,2,4.80801837
2019,07,3,5.41805938
2019,07,4,3.65686888
2019,07,5,5.65262888
2019,07,6,4.99229812
2019,07,7,3.58186788
2019,07,8,3.4674865
2019,07,9,3.63316525
2019,07,10,5.18920575
2019,07,11,2.1021885
2019,07,12,1.65831312
2019,07,13,2.991588
2019,07,14,3.46953162
2019,07,15,2.55454438
2019,07,16,1.41260325
2019,07,17,3.83224525
2019,07,18,4.345492
2019,07,19,5.56208825
2019,07,20,7.55810712
2019,07,21,7.60873525
2019,07,22,3.70477975
2019,07,23,4.58636162
2019,07,24,6.13131388
2019,07,25,3.31219788
2019,07,26,2.99496875
2019,07,27,2.23899738
2019,07,28,2.46218975
2019,07,29,2.2875525
2019,07,30,3.03422812
2019,07,31,3.97363725
