####################################################################################################
# Month: 07Jul                                                                                     #
# Station: SUF                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2014,07,1,0.52770487
2014,07,2,0.34177462
2014,07,3,0.37518275
2014,07,4,0.60066613
2014,07,5,0.52091212
2014,07,6,0.468386
2014,07,7,0.3913615
2014,07,8,0.2899585
2014,07,9,0.33109962
2014,07,10,0.28683612
2014,07,11,0.32262912
2014,07,12,0.4961035
2014,07,13,0.48511962
2014,07,14,0.43955012
2014,07,15,0.31960725
2014,07,16,0.34897812
2014,07,17,0.25062175
2014,07,18,0.29992225
2014,07,19,0.335094
2014,07,20,0.24712312
2014,07,21,0.2955165
2014,07,22,0.2193975
2014,07,23,0.28537462
2014,07,24,0.367982
2014,07,25,0.21201312
2014,07,26,0.24748375
2014,07,27,0.25002238
2014,07,28,0.42866
2014,07,29,0.3100475
2014,07,30,0.43397962
2014,07,31,0.36742975
2015,07,1,0.38427175
2015,07,2,0.3947905
2015,07,3,0.32823175
2015,07,4,0.1810755
2015,07,5,0.36427638
2015,07,6,0.23981062
2015,07,7,0.2416255
2015,07,8,0.33687437
2015,07,9,0.42966438
2015,07,10,0.23992425
2015,07,11,0.15892163
2015,07,12,0.271245
2015,07,13,0.19619013
2015,07,14,0.21308125
2015,07,15,0.24198987
2015,07,16,0.3010355
2015,07,17,0.31694663
2015,07,18,0.557975
2015,07,19,0.51952763
2015,07,20,0.49103387
2015,07,21,0.64795988
2015,07,22,0.73278463
2015,07,23,0.6503735
2015,07,24,0.60957138
2015,07,25,0.47160175
2015,07,26,0.40867538
2015,07,27,0.5142555
2015,07,28,0.6954955
2015,07,29,0.54305088
2015,07,30,0.47760362
2015,07,31,0.42296788
2016,07,1,0.39649312
2016,07,2,0.40251625
2016,07,3,0.49638462
2016,07,4,0.67260088
2016,07,5,0.70939225
2016,07,6,0.71800438
2016,07,7,0.60512
2016,07,8,0.5602315
2016,07,9,0.55437612
2016,07,10,0.51632562
2016,07,11,0.53086638
2016,07,12,0.47574425
2016,07,13,0.38422238
2016,07,14,0.76686262
2016,07,15,0.48905088
2016,07,16,0.4495105
2016,07,17,0.49538875
2016,07,18,0.48763788
2016,07,19,0.57679075
2016,07,20,0.514953
2016,07,21,0.58935662
2016,07,22,0.53715888
2016,07,23,0.13535825
2016,07,24,0.3536675
2016,07,25,0.3400575
2016,07,26,0.29634425
2016,07,27,0.62849525
2016,07,28,0.68050262
2016,07,29,0.77661538
2016,07,30,0.76245538
2016,07,31,0.54581737
2017,07,1,0.53537737
2017,07,2,0.47359775
2017,07,3,0.54824237
2017,07,4,0.447615
2017,07,5,0.35265075
2017,07,6,0.4496785
2017,07,7,0.36109862
2017,07,8,0.34843962
2017,07,9,0.34594362
2017,07,10,0.412763
2017,07,11,0.4511175
2017,07,12,0.56358262
2017,07,13,0.66970488
2017,07,14,0.6269915
2017,07,15,0.64005138
2017,07,16,0.61534425
2017,07,17,0.48702612
2017,07,18,0.47519788
2017,07,19,0.4510885
2017,07,20,0.34915538
2017,07,21,0.32123625
2017,07,22,0.34921162
2017,07,23,0.3349555
2017,07,24,0.35669125
2017,07,25,0.33514575
2017,07,26,0.22963012
2017,07,27,0.28965288
2017,07,28,0.46233088
2017,07,29,0.38352688
2017,07,30,0.35708625
2017,07,31,0.36706475
2018,07,1,0.37604762
2018,07,2,0.58456775
2018,07,3,0.67413138
2018,07,4,0.51000037
2018,07,5,0.38349062
2018,07,6,0.3565925
2018,07,7,0.317883
2018,07,8,0.27544662
2018,07,9,0.28187012
2018,07,10,0.31181575
2018,07,11,0.44928675
2018,07,12,0.455884
2018,07,13,0.43852025
2018,07,14,0.47283238
2018,07,15,0.45320938
2018,07,16,0.416494
2018,07,17,0.46734775
2018,07,18,0.41003225
2018,07,19,0.36378725
2018,07,20,0.20842862
2018,07,21,0.1272055
2018,07,22,0.323638
2018,07,23,0.33335425
2018,07,24,0.2438215
2018,07,25,0.24223875
2018,07,26,0.33887962
2018,07,27,0.33747462
2018,07,28,0.37248812
2018,07,29,0.50370737
2018,07,30,0.40879862
2018,07,31,0.35053062
2019,07,1,0.4933405
2019,07,2,0.65498425
2019,07,3,0.59139325
2019,07,4,0.31056575
2019,07,5,0.50546088
2019,07,6,0.470745
2019,07,7,0.43173325
2019,07,8,0.45216688
2019,07,9,0.47895825
2019,07,10,0.46311762
2019,07,11,0.40980762
2019,07,12,0.41089562
2019,07,13,0.32040738
2019,07,14,0.38348188
2019,07,15,0.288109
2019,07,16,0.2110155
2019,07,17,0.21864725
2019,07,18,0.21238712
2019,07,19,0.24666888
2019,07,20,0.25280612
2019,07,21,0.29895425
2019,07,22,0.43918862
2019,07,23,0.16295375
2019,07,24,0.3553805
2019,07,25,0.2694505
2019,07,26,0.20887375
2019,07,27,0.30738962
2019,07,28,0.26201125
2019,07,29,0.396539
2019,07,30,0.41267712
2019,07,31,0.36385688
