####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/DomeA                        #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,02,1,567.26888125
2009,02,2,570.95633125
2009,02,3,569.14065125
2009,02,4,565.66452875
2009,02,5,563.365475
2009,02,6,559.98871875
2009,02,7,561.52214125
2009,02,8,563.6352925
2009,02,9,563.90930875
2009,02,10,563.47612
2009,02,11,562.53587
2009,02,12,562.35454375
2009,02,13,564.20426625
2009,02,14,562.2751475
2009,02,15,558.71053
2009,02,16,557.9489125
2009,02,17,558.9684
2009,02,18,559.8918675
2009,02,19,562.83352625
2009,02,20,562.2495675
2009,02,21,558.19869125
2009,02,22,562.07996
2009,02,23,564.9251025
2009,02,24,555.6511625
2009,02,25,553.8309425
2009,02,26,558.93655625
2009,02,27,557.839005
2009,02,28,556.77909625
2010,02,1,569.03205125
2010,02,2,570.87906
2010,02,3,569.31528625
2010,02,4,570.993475
2010,02,5,576.72590875
2010,02,6,573.79838125
2010,02,7,569.45038625
2010,02,8,569.92324625
2010,02,9,574.62192625
2010,02,10,574.83502
2010,02,11,576.18226375
2010,02,12,574.5361875
2010,02,13,568.8640275
2010,02,14,565.13345125
2010,02,15,562.70410625
2010,02,16,562.934765
2010,02,17,563.97210375
2010,02,18,562.98558375
2010,02,19,563.91085
2010,02,20,565.144265
2010,02,21,567.5315275
2010,02,22,568.56546375
2010,02,23,569.13815
2010,02,24,569.23892125
2010,02,25,564.86096375
2010,02,26,560.41305375
2010,02,27,560.35096
2010,02,28,561.8606
2011,02,1,566.71781125
2011,02,2,566.0498225
2011,02,3,568.47361
2011,02,4,570.734665
2011,02,5,571.371745
2011,02,6,568.48790875
2011,02,7,565.39478375
2011,02,8,568.52352875
2011,02,9,565.580895
2011,02,10,562.51217
2011,02,11,566.62989375
2011,02,12,568.517215
2011,02,13,566.5656675
2011,02,14,564.91446125
2011,02,15,570.1049125
2011,02,16,569.33069375
2011,02,17,567.23306
2011,02,18,568.29153125
2011,02,19,567.5602
2011,02,20,562.2679275
2011,02,21,565.991685
2011,02,22,569.34154125
2011,02,23,565.12892125
2011,02,24,561.17128375
2011,02,25,562.270045
2011,02,26,561.84097625
2011,02,27,558.62263375
2011,02,28,560.3210075
2012,02,1,559.6045675
2012,02,2,559.33538125
2012,02,3,555.83563
2012,02,4,558.4472575
2012,02,5,564.6646975
2012,02,6,569.6296
2012,02,7,572.62655375
2012,02,8,572.45365125
2012,02,9,571.11295625
2012,02,10,565.09001875
2012,02,11,559.80241625
2012,02,12,567.79855125
2012,02,13,569.94981
2012,02,14,566.74742125
2012,02,15,563.2623875
2012,02,16,562.29954625
2012,02,17,569.633705
2012,02,18,577.8140375
2012,02,19,577.28248375
2012,02,20,564.59872125
2012,02,21,561.20173875
2012,02,22,564.31310125
2012,02,23,561.4865275
2012,02,24,563.52676625
2012,02,25,565.45393625
2012,02,26,563.2059075
2012,02,27,559.67463125
2012,02,28,559.81939625
2012,02,29,561.7322675
2013,02,1,561.84149375
2013,02,2,561.20021375
2013,02,3,558.5358
2013,02,4,556.20637
2013,02,5,554.939175
