####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/GAM                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,03,1,284.95
2009,03,2,284.2375
2009,03,3,284.275
2009,03,4,284.1625
2009,03,5,283.65
2009,03,6,283.45
2009,03,7,283.75
2009,03,8,284.45
2009,03,9,283.7375
2009,03,10,283.05
2009,03,11,283.225
2009,03,12,282.2875
2009,03,13,282.55
2009,03,14,284.025
2009,03,15,284.4375
2009,03,16,283.775
2009,03,17,283.85
2009,03,18,284.8
2009,03,19,285.225
2009,03,20,285.0
2009,03,21,284.1
2009,03,22,285.075
2009,03,23,285.85
2009,03,24,285.2625
2009,03,25,285.3125
2009,03,26,285.425
2009,03,27,284.625
2009,03,28,285.3
2009,03,29,285.3
2009,03,30,285.125
2009,03,31,284.7875
2010,03,1,285.8
2010,03,2,285.775
2010,03,3,286.7375
2010,03,4,287.5625
2010,03,5,286.7625
2010,03,6,285.4625
2010,03,7,285.85
2010,03,8,285.15
2010,03,9,285.6875
2010,03,10,286.0125
2010,03,11,286.3625
2010,03,12,286.7375
2010,03,13,288.3
2010,03,14,288.7625
2010,03,15,287.9625
2010,03,16,287.9125
2010,03,17,288.6125
2010,03,18,288.45
2010,03,19,287.6125
2010,03,20,287.125
2010,03,21,286.9375
2010,03,22,286.2375
2010,03,23,284.75
2010,03,24,284.8875
2010,03,25,285.25
2010,03,26,284.4125
2010,03,27,285.3
2010,03,28,286.1375
2010,03,29,285.0625
2010,03,30,283.625
2010,03,31,283.8625
2011,03,1,285.5625
2011,03,2,284.7125
2011,03,3,283.9125
2011,03,4,283.9625
2011,03,5,283.3125
2011,03,6,283.15
2011,03,7,284.1625
2011,03,8,284.7875
2011,03,9,284.55
2011,03,10,284.4625
2011,03,11,284.625
2011,03,12,283.55
2011,03,13,283.2
2011,03,14,283.8
2011,03,15,285.1875
2011,03,16,285.275
2011,03,17,284.1875
2011,03,18,284.225
2011,03,19,284.3625
2011,03,20,284.7875
2011,03,21,284.4875
2011,03,22,284.8
2011,03,23,285.275
2011,03,24,285.5625
2011,03,25,285.1
2011,03,26,285.25
2011,03,27,285.525
2011,03,28,285.1375
2011,03,29,284.9625
2011,03,30,284.575
2011,03,31,285.15
2012,03,1,286.65
2012,03,2,286.0
2012,03,3,287.2125
2012,03,4,287.55
2012,03,5,288.3
2012,03,6,288.2125
2012,03,7,287.0625
2012,03,8,287.175
2012,03,9,287.3
2012,03,10,286.1625
2012,03,11,286.7625
2012,03,12,285.575
2012,03,13,284.35
2012,03,14,283.95
