####################################################################################################
# Month: 01Jan                                                                                     #
# Station: CNI                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,01,1,2.44629513
2009,01,2,1.62944662
2009,01,3,4.10863012
2009,01,4,6.67409562
2009,01,5,9.08258825
2009,01,6,10.34955625
2009,01,7,11.14554375
2009,01,8,11.21407162
2009,01,9,13.356982
2009,01,10,15.65310812
2009,01,11,16.1663645
2009,01,12,17.42387488
2009,01,13,10.10792612
2009,01,14,3.6102865
2009,01,15,17.3202625
2009,01,16,20.81513662
2009,01,17,19.55751188
2009,01,18,15.15716562
2009,01,19,12.59326512
2009,01,20,15.9942595
2009,01,21,10.76085538
2009,01,22,9.36929987
2009,01,23,7.02133512
2009,01,24,5.57022462
2009,01,25,9.82036812
2009,01,26,9.62964712
2009,01,27,3.96738563
2009,01,28,1.51499838
2009,01,29,7.515746
2009,01,30,15.30329825
2009,01,31,11.36718275
2010,01,1,8.3206155
2010,01,2,14.73295588
2010,01,3,16.00747825
2010,01,4,14.37031988
2010,01,5,9.11210237
2010,01,6,13.0962085
2010,01,7,12.9435635
2010,01,8,11.53982962
2010,01,9,12.69100412
2010,01,10,10.54081038
2010,01,11,8.76465075
2010,01,12,7.71765312
2010,01,13,7.52985038
2010,01,14,9.1833515
2010,01,15,9.05798088
2010,01,16,10.975059
2010,01,17,14.87874825
2010,01,18,10.34256775
2010,01,19,9.33059975
2010,01,20,4.7091145
2010,01,21,5.67470412
2010,01,22,8.09024275
2010,01,23,4.42200338
2010,01,24,7.57302075
2010,01,25,7.44822675
2010,01,26,5.55394712
2010,01,27,4.42666388
2010,01,28,9.29855938
2010,01,29,8.09774237
2010,01,30,9.6208465
2010,01,31,16.47677612
2011,01,1,2.27125375
2011,01,2,4.53685425
2011,01,3,7.05567575
2011,01,4,8.85467187
2011,01,5,7.51526012
2011,01,6,9.59707512
2011,01,7,5.02101063
2011,01,8,4.84669925
2011,01,9,3.599291
2011,01,10,6.95023838
2011,01,11,4.93108062
2011,01,12,5.53021788
2011,01,13,4.18912525
2011,01,14,3.465765
2011,01,15,6.3954815
2011,01,16,4.34179475
2011,01,17,3.53080838
2011,01,18,4.08482975
2011,01,19,4.4582385
2011,01,20,9.2250825
2011,01,21,15.3633435
2011,01,22,11.87492025
2011,01,23,8.4449995
2011,01,24,7.02709838
2011,01,25,12.26786488
2011,01,26,15.72773325
2011,01,27,7.20820725
2011,01,28,5.9862315
2011,01,29,6.0244615
2011,01,30,1.65346475
2011,01,31,7.49234338
2012,01,1,5.12741075
2012,01,2,7.93528687
2012,01,3,8.439639
2012,01,4,7.8766335
2012,01,5,5.84929738
2012,01,6,5.59091188
2012,01,7,3.366146
2012,01,8,2.60026225
2012,01,9,6.34021588
2012,01,10,5.77911388
2012,01,11,4.68519275
2012,01,12,3.37588888
2012,01,13,7.0550965
2012,01,14,7.903051
2012,01,15,3.8995175
2012,01,16,6.309783
2012,01,17,7.90933175
2012,01,18,7.87400775
2012,01,19,13.43411575
2012,01,20,11.9918665
2012,01,21,9.83668675
2012,01,22,6.25857012
2012,01,23,3.70863525
2012,01,24,7.9834435
2012,01,25,7.1850635
2012,01,26,10.22082087
2012,01,27,5.59440162
2012,01,28,3.52590762
2012,01,29,2.7920515
2012,01,30,2.27945575
2012,01,31,3.916673
