####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/GLTS                         #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,11,1,252.625
2009,11,2,248.7125
2009,11,3,242.375
2009,11,4,243.4625
2009,11,5,248.4875
2009,11,6,253.4125
2009,11,7,251.6625
2009,11,8,249.3
2009,11,9,250.125
2009,11,10,241.225
2009,11,11,234.15
2009,11,12,244.1875
2009,11,13,246.5875
2009,11,14,245.075
2009,11,15,242.8125
2009,11,16,242.35
2009,11,17,240.75
2009,11,18,235.55
2009,11,19,237.3375
2009,11,20,248.1375
2009,11,21,253.8625
2009,11,22,254.4
2009,11,23,256.35
2009,11,24,251.1625
2009,11,25,251.1875
2009,11,26,247.425
2009,11,27,244.9
2009,11,28,243.8125
2009,11,29,242.2125
2009,11,30,241.275
2010,11,1,242.95
2010,11,2,245.725
2010,11,3,249.5375
2010,11,4,249.7125
2010,11,5,248.0125
2010,11,6,249.675
2010,11,7,247.7125
2010,11,8,246.4625
2010,11,9,246.75
2010,11,10,245.725
2010,11,11,242.825
2010,11,12,245.1
2010,11,13,246.675
2010,11,14,250.15
2010,11,15,247.4125
2010,11,16,242.05
2010,11,17,242.3625
2010,11,18,249.5125
2010,11,19,253.275
2010,11,20,253.5375
2010,11,21,257.0625
2010,11,22,263.075
2010,11,23,261.5375
2010,11,24,256.9875
2010,11,25,258.2
2010,11,26,257.0625
2010,11,27,261.275
2010,11,28,261.6875
2010,11,29,260.925
2010,11,30,253.95
2011,11,1,243.4
2011,11,2,242.35
2011,11,3,243.1375
2011,11,4,246.75
2011,11,5,247.9125
2011,11,6,248.7125
2011,11,7,242.4625
2011,11,8,243.45
2011,11,9,248.3375
2011,11,10,251.275
2011,11,11,253.75
2011,11,12,248.4
2011,11,13,257.725
2011,11,14,253.875
2011,11,15,255.275
2011,11,16,257.5625
2011,11,17,256.6125
2011,11,18,259.6375
2011,11,19,255.6875
2011,11,20,252.15
2011,11,21,247.8875
2011,11,22,247.1375
2011,11,23,246.3625
2011,11,24,241.2375
2011,11,25,236.3875
2011,11,26,236.325
2011,11,27,232.9125
2011,11,28,232.6
2011,11,29,235.625
2011,11,30,239.45
2012,11,1,239.5875
2012,11,2,244.15
2012,11,3,252.3875
2012,11,4,249.775
2012,11,5,241.1625
2012,11,6,247.9125
2012,11,7,246.025
2012,11,8,240.2125
2012,11,9,235.8
2012,11,10,236.0875
2012,11,11,240.3875
2012,11,12,244.7625
2012,11,13,247.0
2012,11,14,242.2625
2012,11,15,241.725
2012,11,16,241.1125
2012,11,17,247.925
2012,11,18,246.225
2012,11,19,243.95
2012,11,20,245.2
2012,11,21,245.75
2012,11,22,246.1125
2012,11,23,248.525
2012,11,24,247.5625
2012,11,25,243.1875
2012,11,26,246.6625
2012,11,27,252.25
2012,11,28,255.475
2012,11,29,256.3875
2012,11,30,256.4125
2013,11,1,249.9125
2013,11,2,246.825
2013,11,3,243.025
2013,11,4,242.85
2013,11,5,240.2125
2013,11,6,240.475
2013,11,7,239.55
2013,11,8,244.55
2013,11,9,241.1125
2013,11,10,237.5625
2013,11,11,244.8125
2013,11,12,242.875
2013,11,13,238.0375
2013,11,14,238.775
2013,11,15,240.2125
2013,11,16,234.9125
2013,11,17,237.4875
2013,11,18,240.65
2013,11,19,240.675
2013,11,20,252.2875
2013,11,21,238.8875
2013,11,22,237.45
2013,11,23,240.975
2013,11,24,252.8875
2013,11,25,253.8625
2013,11,26,246.8
2013,11,27,242.225
2013,11,28,239.2125
2013,11,29,240.275
2013,11,30,242.9
2014,11,1,255.6
2014,11,2,256.2375
2014,11,3,255.45
2014,11,4,253.475
2014,11,5,248.925
2014,11,6,243.225
2014,11,7,242.2875
