####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/LAS                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,08,1,279.6375
2009,08,2,282.2
2009,08,3,283.1
2009,08,4,281.4
2009,08,5,279.6125
2009,08,6,281.25
2009,08,7,275.9625
2009,08,8,272.1875
2009,08,9,276.7
2009,08,10,283.9
2009,08,11,285.5
2009,08,12,284.8
2009,08,13,284.7125
2009,08,14,283.9625
2009,08,15,278.4625
2009,08,16,272.2125
2009,08,17,277.0
2009,08,18,275.4875
2009,08,19,272.2375
2009,08,20,276.0
2009,08,21,279.475
2009,08,22,277.15
2009,08,23,277.85
2009,08,24,281.225
2009,08,25,286.225
2009,08,26,288.975
2009,08,27,289.125
2009,08,28,288.1
2009,08,29,285.2375
2009,08,30,285.05
2009,08,31,281.0375
2010,08,1,275.9875
2010,08,2,277.0125
2010,08,3,278.6
2010,08,4,278.675
2010,08,5,282.45
2010,08,6,283.225
2010,08,7,280.325
2010,08,8,279.3375
2010,08,9,282.7
2010,08,10,282.125
2010,08,11,272.8
2010,08,12,270.6125
2010,08,13,278.4125
2010,08,14,280.675
2010,08,15,281.2625
2010,08,16,277.4125
2010,08,17,279.95
2010,08,18,279.9875
2010,08,19,283.275
2010,08,20,284.9375
2010,08,21,284.1875
2010,08,22,282.1125
2010,08,23,278.425
2010,08,24,277.9125
2010,08,25,278.4
2010,08,26,280.2875
2010,08,27,281.1125
2010,08,28,280.6125
2010,08,29,281.7875
2010,08,30,279.8625
2010,08,31,276.1625
2011,08,1,270.5625
2011,08,2,275.2625
2011,08,3,279.7375
2011,08,4,281.25
2011,08,5,279.5
2011,08,6,280.5875
2011,08,7,280.6
2011,08,8,279.7625
2011,08,9,284.575
2011,08,10,286.2625
2011,08,11,285.4375
2011,08,12,282.7125
2011,08,13,282.7625
2011,08,14,282.1
2011,08,15,277.0
2011,08,16,270.55
2011,08,17,277.4125
2011,08,18,274.2375
2011,08,19,269.175
2011,08,20,274.35
2011,08,21,275.6125
2011,08,22,275.3625
2011,08,23,280.075
2011,08,24,275.4
2011,08,25,279.525
2011,08,26,281.5125
2011,08,27,273.1625
2011,08,28,277.2625
2011,08,29,274.8625
2011,08,30,278.5
2011,08,31,285.5125
2012,08,1,275.225
2012,08,2,272.7625
2012,08,3,269.95
2012,08,4,273.0
2012,08,5,279.4375
2012,08,6,274.0875
2012,08,7,272.1875
2012,08,8,281.2625
2012,08,9,285.2125
2012,08,10,284.875
2012,08,11,278.75
2012,08,12,277.6375
2012,08,13,281.8375
2012,08,14,277.0625
2012,08,15,276.45
2012,08,16,273.9
2012,08,17,270.8875
2012,08,18,274.35
2012,08,19,279.0125
2012,08,20,279.25
2012,08,21,281.4375
2012,08,22,276.0
2012,08,23,269.225
2012,08,24,272.7125
2012,08,25,281.475
