####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/PAM                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,11,1,261.7375
2009,11,2,263.05
2009,11,3,263.15
2009,11,4,263.4875
2009,11,5,262.75
2009,11,6,261.8875
2009,11,7,262.575
2009,11,8,261.325
2009,11,9,257.9375
2009,11,10,256.2625
2009,11,11,261.9125
2009,11,12,263.85
2009,11,13,263.7
2009,11,14,261.05
2009,11,15,257.2125
2009,11,16,254.8625
2009,11,17,255.9
2009,11,18,256.1875
2009,11,19,257.8125
2009,11,20,260.65
2009,11,21,259.625
2009,11,22,258.8375
2009,11,23,257.95
2009,11,24,259.6375
2009,11,25,256.3375
2009,11,26,255.3875
2009,11,27,259.0375
2009,11,28,259.1625
2009,11,29,257.8875
2009,11,30,261.075
2010,11,1,261.15
2010,11,2,263.225
2010,11,3,264.275
2010,11,4,262.5625
2010,11,5,262.9125
2010,11,6,261.3875
2010,11,7,262.725
2010,11,8,266.7625
2010,11,9,267.95
2010,11,10,266.65
2010,11,11,265.1
2010,11,12,262.4375
2010,11,13,260.975
2010,11,14,260.1625
2010,11,15,259.6375
2010,11,16,260.65
2010,11,17,261.0
2010,11,18,261.675
2010,11,19,260.475
2010,11,20,258.45
2010,11,21,257.375
2010,11,22,258.425
2010,11,23,258.9875
2010,11,24,257.925
2010,11,25,257.775
2010,11,26,255.625
2010,11,27,255.5
2010,11,28,257.9625
2010,11,29,258.575
2010,11,30,258.9
2011,11,1,261.55
2011,11,2,261.5625
2011,11,3,262.2125
2011,11,4,261.75
2011,11,5,260.45
2011,11,6,261.0375
2011,11,7,264.6
2011,11,8,263.4875
2011,11,9,262.85
2011,11,10,262.25
2011,11,11,262.2875
2011,11,12,260.425
2011,11,13,260.3
2011,11,14,261.4
2011,11,15,257.925
2011,11,16,258.55
2011,11,17,260.275
2011,11,18,261.25
2011,11,19,259.6125
2011,11,20,260.525
2011,11,21,262.7375
2011,11,22,263.4125
2011,11,23,263.025
2011,11,24,260.3625
2011,11,25,261.4875
2011,11,26,260.675
2011,11,27,260.35
2011,11,28,258.3125
2011,11,29,257.3
2011,11,30,262.9625
2012,11,1,264.5875
2012,11,2,264.175
2012,11,3,263.7
2012,11,4,261.0625
2012,11,5,261.8375
2012,11,6,261.4125
2012,11,7,262.1375
2012,11,8,264.05
2012,11,9,263.275
2012,11,10,262.5
2012,11,11,265.4
2012,11,12,263.35
2012,11,13,259.975
2012,11,14,261.5
2012,11,15,263.3875
2012,11,16,261.3
2012,11,17,258.8125
2012,11,18,257.2375
2012,11,19,255.7125
2012,11,20,256.4
2012,11,21,258.85
2012,11,22,259.0625
2012,11,23,257.6125
2012,11,24,255.925
2012,11,25,257.5875
2012,11,26,258.35
2012,11,27,259.125
2012,11,28,259.4375
2012,11,29,253.325
2012,11,30,255.975
2013,11,1,257.425
2013,11,2,256.1375
2013,11,3,258.3875
2013,11,4,259.7625
2013,11,5,260.2125
2013,11,6,259.95
2013,11,7,259.975
2013,11,8,259.8125
2013,11,9,257.9375
2013,11,10,258.1625
2013,11,11,257.025
2013,11,12,254.15
2013,11,13,254.8125
2013,11,14,258.075
2013,11,15,259.7
2013,11,16,260.025
2013,11,17,260.1
2013,11,18,260.55
2013,11,19,259.125
2013,11,20,256.0
2013,11,21,257.425
2013,11,22,261.0
2013,11,23,263.3625
2013,11,24,261.6875
2013,11,25,261.5125
2013,11,26,261.7625
