####################################################################################################
# Month: 12Dec                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/ATCA                                  #
# Columns are: year    month   day     segment         Tbase (K)                                   #
####################################################################################################
year,month,day,segment,Tbase
2009,12,16,3,302.3
2009,12,16,4,299.0
2009,12,16,5,295.4
2009,12,16,6,293.8
2009,12,16,7,292.8
2009,12,17,0,294.8
2009,12,17,1,297.7
2009,12,17,2,298.6
2009,12,17,3,295.7
2009,12,17,4,291.5
2009,12,17,5,287.7
2009,12,17,6,286.4
2009,12,17,7,286.0
2009,12,18,0,290.0
2009,12,18,1,293.6
2009,12,18,2,296.0
2009,12,18,3,296.3
2009,12,18,4,296.4
2009,12,18,5,294.2
2009,12,18,6,289.8
2009,12,18,7,288.3
2009,12,19,0,289.1
2009,12,19,1,291.2
2009,12,19,2,292.9
2009,12,19,3,293.7
2009,12,19,4,294.3
2009,12,19,5,294.3
2009,12,19,6,291.2
2009,12,19,7,290.9
2009,12,20,0,293.1
2009,12,20,1,296.7
2009,12,20,2,298.6
2009,12,20,3,298.8
2009,12,20,4,298.4
2009,12,20,5,296.3
2009,12,20,6,295.1
2009,12,20,7,293.2
2009,12,21,0,294.5
2009,12,21,1,296.9
2009,12,21,2,297.3
2009,12,21,3,296.4
2009,12,21,4,295.8
2009,12,21,5,294.4
2009,12,21,6,292.5
2009,12,21,7,291.8
2009,12,22,0,291.8
2009,12,22,1,292.5
2009,12,22,2,292.2
2009,12,22,3,292.6
2009,12,22,4,292.6
2009,12,22,5,292.7
2009,12,22,6,293.3
2009,12,22,7,293.3
2009,12,23,0,294.7
2009,12,23,1,297.8
2009,12,23,2,299.7
2009,12,23,3,299.1
2009,12,23,4,298.5
2009,12,23,5,297.8
2009,12,23,6,296.8
2009,12,23,7,296.2
2009,12,24,0,298.1
2009,12,24,1,300.1
2009,12,24,2,301.8
2009,12,24,3,302.1
2009,12,24,4,301.2
2009,12,24,5,299.5
2009,12,24,6,298.8
2009,12,24,7,298.0
2009,12,25,0,297.3
2009,12,25,1,298.7
2009,12,25,2,300.2
2009,12,25,3,300.0
2009,12,25,4,298.1
2009,12,25,5,295.6
2009,12,25,6,294.3
2009,12,25,7,293.2
2009,12,26,0,295.5
2009,12,26,1,298.5
2009,12,26,2,300.3
2009,12,26,3,300.3
2009,12,26,4,297.2
2009,12,26,5,293.5
2009,12,26,6,292.2
2009,12,26,7,291.4
2009,12,27,0,294.8
2009,12,27,1,298.3
2009,12,27,2,300.1
2009,12,27,3,299.3
2009,12,27,4,295.8
2009,12,27,5,293.1
2009,12,27,6,292.5
2009,12,27,7,291.8
2009,12,28,0,294.7
2009,12,28,1,298.2
2009,12,28,2,300.7
2009,12,28,3,300.9
2009,12,28,4,295.2
2009,12,28,5,292.2
2009,12,28,6,291.3
2009,12,28,7,290.2
2009,12,29,0,293.4
2009,12,29,1,298.1
2009,12,29,2,300.8
2009,12,29,3,300.6
2009,12,29,4,296.0
2009,12,29,5,291.8
2009,12,29,6,290.8
2009,12,29,7,289.9
2009,12,30,0,293.2
2009,12,30,1,298.1
2009,12,30,2,300.8
2009,12,30,3,300.1
2009,12,30,4,295.9
2009,12,30,5,292.4
2009,12,30,6,291.6
2009,12,30,7,290.6
2009,12,31,0,294.1
2009,12,31,1,298.4
2009,12,31,2,301.3
2009,12,31,3,301.5
2009,12,31,4,298.8
2009,12,31,5,293.4
2009,12,31,6,292.7
2009,12,31,7,292.1
2009,12,1,0,295.2
2009,12,1,1,300.2
2009,12,1,2,302.1
2009,12,1,3,301.9
2009,12,1,4,298.2
2009,12,1,5,294.0
2009,12,1,6,292.5
2009,12,1,7,291.6
2009,12,2,0,294.5
2009,12,2,1,298.4
2009,12,2,2,301.2
2009,12,2,3,300.9
2009,12,2,4,296.3
2009,12,2,5,292.3
2009,12,2,6,291.6
2009,12,2,7,291.2
2009,12,3,0,296.1
2009,12,3,1,300.3
2009,12,3,2,302.2
2009,12,3,3,301.9
2009,12,3,4,301.1
2009,12,3,5,296.2
2009,12,3,6,293.4
2009,12,3,7,292.5
2009,12,4,0,296.0
2009,12,4,1,299.8
2009,12,4,2,301.9
2009,12,4,3,301.8
2009,12,4,4,301.4
2009,12,4,5,296.6
2009,12,4,6,293.7
2009,12,4,7,293.0
2009,12,5,0,297.2
2009,12,5,1,301.5
2009,12,5,2,303.9
2009,12,5,3,304.1
2009,12,5,4,301.8
2009,12,5,5,296.9
2009,12,5,6,296.6
2009,12,5,7,296.1
2009,12,6,0,296.9
2009,12,6,1,302.1
2009,12,6,2,304.8
2009,12,6,3,305.0
2009,12,6,4,299.7
2009,12,6,5,295.4
2009,12,6,6,294.1
2009,12,6,7,293.8
2009,12,7,0,295.9
2009,12,7,1,302.2
2009,12,7,2,305.1
2009,12,7,3,303.5
2009,12,7,4,299.2
2009,12,7,5,295.3
2009,12,7,6,294.0
2009,12,7,7,293.3
2009,12,8,0,295.0
2009,12,8,1,300.7
2009,12,8,2,303.4
2009,12,8,3,303.2
2009,12,8,4,301.8
2009,12,8,5,300.5
2009,12,8,6,299.5
2009,12,8,7,297.7
2009,12,9,0,299.9
2009,12,9,1,303.8
2009,12,9,2,305.8
2009,12,9,3,305.6
2009,12,9,4,305.0
2009,12,9,5,303.0
2009,12,9,6,297.6
2009,12,9,7,296.4
2009,12,10,0,297.3
2009,12,10,1,301.2
2009,12,10,2,296.7
2009,12,10,3,292.5
2009,12,10,4,291.8
2009,12,10,5,292.5
2009,12,10,6,294.0
2009,12,10,7,294.0
2009,12,11,0,294.7
2009,12,11,1,296.7
2009,12,11,2,298.1
2009,12,11,3,295.5
2009,12,11,4,291.5
2009,12,11,5,291.6
2009,12,11,6,290.1
2009,12,11,7,288.7
2009,12,12,0,292.6
2009,12,12,1,295.9
2009,12,12,2,297.9
2009,12,12,3,296.8
2009,12,12,4,289.6
2009,12,12,5,289.3
2009,12,12,6,290.0
2009,12,12,7,289.6
2009,12,13,0,291.8
2009,12,13,1,294.1
2009,12,13,2,292.9
2009,12,13,3,290.0
2009,12,13,4,288.2
2009,12,13,5,288.0
2009,12,13,6,288.6
2009,12,13,7,287.8
2009,12,14,0,288.0
2009,12,14,1,290.0
2009,12,14,2,292.1
2009,12,14,3,291.4
2009,12,14,4,290.1
2009,12,14,5,290.5
2009,12,14,6,289.9
2009,12,14,7,288.8
2009,12,15,0,288.3
2009,12,15,1,290.2
2009,12,15,2,291.7
2009,12,15,3,290.6
2009,12,15,4,289.4
2009,12,15,5,289.3
2009,12,15,6,289.9
2009,12,15,7,290.2
2009,12,16,0,291.0
2009,12,16,1,294.0
2009,12,16,2,293.9
2009,12,16,3,291.6
2009,12,16,4,289.7
2009,12,16,5,289.8
2009,12,16,6,289.9
2009,12,16,7,290.0
2009,12,17,0,290.6
2009,12,17,1,292.9
2009,12,17,2,294.2
2009,12,17,3,293.2
2009,12,17,4,292.8
2009,12,17,5,292.4
2009,12,17,6,291.3
2009,12,17,7,291.2
2009,12,18,0,291.6
2009,12,18,1,294.1
2009,12,18,2,295.2
2009,12,18,3,294.9
2009,12,18,4,294.4
2009,12,18,5,293.6
2009,12,18,6,292.8
2009,12,18,7,292.6
2009,12,19,0,293.8
2009,12,19,1,295.6
2009,12,19,2,296.4
2009,12,19,3,295.6
2009,12,19,4,295.4
2009,12,19,5,295.3
2009,12,19,6,295.0
2009,12,19,7,294.8
2009,12,20,0,296.4
2009,12,20,1,298.2
2009,12,20,2,298.8
2009,12,20,3,298.1
2009,12,20,4,297.3
2009,12,20,5,296.6
2009,12,20,6,295.0
2009,12,20,7,293.3
2009,12,21,0,294.3
2009,12,21,1,297.0
2009,12,21,2,298.0
2009,12,21,3,297.3
2009,12,21,4,296.4
2009,12,21,5,294.8
2009,12,21,6,293.6
2009,12,21,7,293.6
2009,12,22,0,293.7
2009,12,22,1,296.3
2009,12,22,2,297.7
2009,12,22,3,297.4
2009,12,22,4,296.5
2009,12,22,5,292.7
2009,12,22,6,291.4
2009,12,22,7,291.5
2009,12,23,0,293.5
2009,12,23,1,296.4
2009,12,23,2,297.8
2009,12,23,3,297.6
2009,12,23,4,296.8
2009,12,23,5,293.1
2009,12,23,6,291.6
2009,12,23,7,291.7
2009,12,24,0,292.9
2009,12,24,1,295.9
2009,12,24,2,297.0
2009,12,24,3,296.7
2009,12,24,4,295.8
2009,12,24,5,294.7
2009,12,24,6,293.6
2009,12,24,7,292.6
2009,12,25,0,291.8
2009,12,25,1,293.4
2009,12,25,2,295.3
2009,12,25,3,295.7
2009,12,25,4,295.3
2009,12,25,5,294.9
2009,12,25,6,294.1
2009,12,25,7,293.2
2009,12,26,0,293.3
2009,12,26,1,295.8
2009,12,26,2,297.3
2009,12,26,3,296.5
2009,12,26,4,294.4
2009,12,26,5,292.4
2009,12,26,6,289.7
2009,12,26,7,288.8
2009,12,27,0,291.2
2009,12,27,1,294.1
2009,12,27,2,295.4
2009,12,27,3,294.2
2009,12,27,4,293.8
2009,12,27,5,294.0
2009,12,27,6,293.8
2009,12,27,7,293.1
2009,12,28,0,293.3
2009,12,28,1,296.7
2009,12,28,2,298.8
2009,12,28,3,299.0
2009,12,28,4,298.8
2009,12,28,5,298.7
2009,12,28,6,297.5
2009,12,28,7,296.8
2009,12,1,0,296.2
2009,12,1,1,299.0
2009,12,1,2,298.6
2009,12,1,3,296.9
2009,12,1,4,296.4
2009,12,1,5,296.1
2009,12,1,6,296.0
2009,12,1,7,296.0
2009,12,2,0,294.2
2009,12,2,1,292.6
2009,12,2,2,294.4
2009,12,2,3,294.5
2009,12,2,4,295.0
2009,12,2,5,294.9
2009,12,2,6,294.4
2009,12,2,7,292.9
2009,12,3,0,294.6
2009,12,3,1,298.5
2009,12,3,2,299.8
2009,12,3,3,299.3
2009,12,3,4,299.0
2009,12,3,5,298.4
2009,12,3,6,296.4
2009,12,3,7,295.8
2009,12,4,0,294.9
2009,12,4,1,298.0
2009,12,4,2,295.2
2009,12,4,3,292.4
2009,12,4,4,288.4
2009,12,4,5,285.3
2009,12,4,6,284.1
2009,12,4,7,283.0
2009,12,5,0,285.4
2009,12,5,1,289.5
2009,12,5,2,291.3
2009,12,5,3,290.3
2009,12,5,4,289.0
2009,12,5,5,287.0
2009,12,5,6,286.3
2009,12,5,7,286.0
2009,12,6,0,287.3
2009,12,6,1,290.9
2009,12,6,2,293.0
2009,12,6,3,292.3
2009,12,6,4,291.7
2009,12,6,5,291.4
2009,12,6,6,290.8
2009,12,6,7,290.5
2009,12,7,0,291.4
2009,12,7,1,294.3
2009,12,7,2,295.9
2009,12,7,3,295.5
2009,12,7,4,295.2
2009,12,7,5,295.0
2009,12,7,6,294.8
2009,12,7,7,292.2
2009,12,8,0,292.8
2009,12,8,1,296.1
2009,12,8,2,297.9
2009,12,8,3,297.6
2009,12,8,4,292.3
2009,12,8,5,290.6
2009,12,8,6,289.8
2009,12,8,7,289.8
2009,12,9,0,292.9
2009,12,9,1,296.2
2009,12,9,2,297.6
2009,12,9,3,294.3
2009,12,9,4,290.5
2009,12,9,5,289.7
2009,12,9,6,289.8
2009,12,9,7,290.2
2009,12,10,0,291.8
2009,12,10,1,295.3
2009,12,10,2,296.1
2009,12,10,3,293.7
2009,12,10,4,290.6
2009,12,10,5,290.4
2009,12,10,6,291.0
2009,12,10,7,291.6
2009,12,11,0,292.7
2009,12,11,1,296.1
2009,12,11,2,297.5
2009,12,11,3,295.5
2009,12,11,4,290.4
2009,12,11,5,289.8
2009,12,11,6,289.2
2009,12,11,7,289.0
2009,12,12,0,290.3
2009,12,12,1,293.3
2009,12,12,2,293.7
2009,12,12,3,292.2
2009,12,12,4,290.5
2009,12,12,5,289.9
2009,12,12,6,290.1
2009,12,12,7,289.6
2009,12,13,0,291.3
2009,12,13,1,294.8
2009,12,13,2,296.2
2009,12,13,3,295.1
2009,12,13,4,293.6
2009,12,13,5,291.9
2009,12,13,6,290.3
2009,12,13,7,289.8
2009,12,14,0,290.6
2009,12,14,1,294.3
2009,12,14,2,296.2
2009,12,14,3,296.5
2009,12,14,4,296.1
2009,12,14,5,295.4
2009,12,14,6,293.7
2009,12,14,7,292.8
2009,12,15,0,292.9
2009,12,15,1,296.5
2009,12,15,2,298.4
2009,12,15,3,296.9
2009,12,15,4,293.2
2009,12,15,5,291.6
2009,12,15,6,291.6
2009,12,15,7,291.2
2009,12,16,0,290.3
2009,12,16,1,292.3
2009,12,16,2,292.3
2009,12,16,3,290.9
2009,12,16,4,289.2
2009,12,16,5,287.9
2009,12,16,6,287.1
2009,12,16,7,286.5
2009,12,17,0,287.2
2009,12,17,1,290.3
2009,12,17,2,292.0
2009,12,17,3,291.7
2009,12,17,4,291.7
2009,12,17,5,291.8
2009,12,17,6,291.3
2009,12,17,7,290.0
2009,12,18,0,291.1
2009,12,18,1,294.5
2009,12,18,2,296.1
2009,12,18,3,295.9
2009,12,18,4,295.7
2009,12,18,5,292.6
2009,12,18,6,291.2
2009,12,18,7,291.5
2009,12,19,0,293.3
2009,12,19,1,296.7
2009,12,19,2,298.4
2009,12,19,3,298.2
2009,12,19,4,297.7
2009,12,19,5,295.6
2009,12,19,6,292.9
2009,12,19,7,292.2
2009,12,20,0,294.6
2009,12,20,1,297.3
2009,12,20,2,298.5
2009,12,20,3,298.2
2009,12,20,4,294.3
2009,12,20,5,292.5
2009,12,20,6,291.6
2009,12,20,7,290.9
2009,12,21,0,292.9
2009,12,21,1,296.3
2009,12,21,2,297.9
2009,12,21,3,297.3
2009,12,21,4,292.5
2009,12,21,5,291.1
2009,12,21,6,290.9
2009,12,21,7,290.5
2009,12,22,0,291.3
2009,12,22,1,294.2
2009,12,22,2,295.8
2009,12,22,3,295.4
2009,12,22,4,294.8
2009,12,22,5,291.6
2009,12,22,6,290.2
2009,12,22,7,290.0
2009,12,23,0,292.2
2009,12,23,1,296.7
2009,12,23,2,298.4
2009,12,23,3,297.9
2009,12,23,4,296.9
2009,12,23,5,294.0
2009,12,23,6,292.5
2009,12,23,7,292.3
2009,12,24,0,292.8
2009,12,24,1,297.1
2009,12,24,2,299.0
2009,12,24,3,298.7
2009,12,24,4,297.7
2009,12,24,5,293.6
2009,12,24,6,291.8
2009,12,24,7,290.6
2009,12,25,0,290.5
2009,12,25,1,296.1
2009,12,25,2,298.2
2009,12,25,3,297.2
2009,12,25,4,296.4
2009,12,25,5,295.0
2009,12,25,6,292.8
2009,12,25,7,291.7
2009,12,26,0,291.2
2009,12,26,1,296.1
2009,12,26,2,298.3
2009,12,26,3,298.4
2009,12,26,4,297.8
2009,12,26,5,297.0
2009,12,26,6,296.0
2009,12,26,7,295.3
2009,12,27,0,294.8
2009,12,27,1,297.1
2009,12,27,2,297.1
2009,12,27,3,294.7
2009,12,27,4,291.4
2009,12,27,5,291.2
2009,12,27,6,290.0
2009,12,27,7,289.0
2009,12,28,0,290.0
2009,12,28,1,294.1
2009,12,28,2,296.3
2009,12,28,3,295.7
2009,12,28,4,290.9
2009,12,28,5,290.5
2009,12,28,6,290.4
2009,12,28,7,289.9
2009,12,29,0,290.4
2009,12,29,1,294.0
2009,12,29,2,295.9
2009,12,29,3,295.1
2009,12,29,4,290.4
2009,12,29,5,290.3
2009,12,29,6,290.0
2009,12,29,7,289.3
2009,12,30,0,290.3
2009,12,30,1,292.2
2009,12,30,2,293.0
2009,12,30,3,291.2
2009,12,30,4,289.0
2009,12,30,5,287.5
2009,12,30,6,287.2
2009,12,30,7,289.6
2009,12,31,0,289.0
2009,12,31,1,288.8
2009,12,31,2,289.6
2009,12,31,3,292.5
2009,12,31,4,292.6
2009,12,31,5,291.0
2009,12,31,6,290.6
2009,12,31,7,290.3
2009,12,1,0,291.3
2009,12,1,1,295.0
2009,12,1,2,297.6
2009,12,1,3,296.5
2009,12,1,4,294.3
2009,12,1,5,292.7
2009,12,1,6,292.4
2009,12,1,7,291.9
2009,12,2,0,291.8
2009,12,2,1,294.3
2009,12,2,2,294.9
2009,12,2,3,292.8
2009,12,2,4,291.5
2009,12,2,5,291.2
2009,12,2,6,290.9
2009,12,2,7,291.1
2009,12,3,0,292.1
2009,12,3,1,295.2
2009,12,3,2,296.4
2009,12,3,3,296.0
2009,12,3,4,295.2
2009,12,3,5,292.5
2009,12,3,6,291.0
2009,12,3,7,290.5
2009,12,4,0,290.2
2009,12,4,1,292.8
2009,12,4,2,294.5
2009,12,4,3,294.6
2009,12,4,4,294.1
2009,12,4,5,292.3
2009,12,4,6,289.8
2009,12,4,7,289.8
2009,12,5,0,291.6
2009,12,5,1,294.1
2009,12,5,2,294.2
2009,12,5,3,293.9
2009,12,5,4,293.9
2009,12,5,5,293.0
2009,12,5,6,290.7
2009,12,5,7,290.1
2009,12,6,0,292.2
2009,12,6,1,294.8
2009,12,6,2,295.6
2009,12,6,3,294.6
2009,12,6,4,292.9
2009,12,6,5,290.6
2009,12,6,6,289.7
2009,12,6,7,289.6
2009,12,7,0,290.3
2009,12,7,1,292.3
2009,12,7,2,293.4
2009,12,7,3,292.8
2009,12,7,4,291.8
2009,12,7,5,288.0
2009,12,7,6,287.3
2009,12,7,7,287.3
2009,12,8,0,288.3
2009,12,8,1,290.9
2009,12,8,2,292.5
2009,12,8,3,292.0
2009,12,8,4,290.4
2009,12,8,5,287.4
2009,12,8,6,287.6
2009,12,8,7,287.8
2009,12,9,0,288.7
2009,12,9,1,291.1
2009,12,9,2,291.7
2009,12,9,3,291.5
2009,12,9,4,290.7
2009,12,9,5,288.1
2009,12,9,6,287.9
2009,12,9,7,287.3
2009,12,10,0,288.1
2009,12,10,1,290.4
2009,12,10,2,289.9
2009,12,10,3,289.3
2009,12,10,4,289.4
2009,12,10,5,288.3
2009,12,10,6,287.9
2009,12,10,7,287.3
2009,12,11,0,286.9
2009,12,11,1,287.9
2009,12,11,2,287.6
2009,12,11,3,287.5
2009,12,11,4,288.0
2009,12,11,5,287.9
2009,12,11,6,287.8
2009,12,11,7,288.0
2009,12,12,0,288.1
2009,12,12,1,290.3
2009,12,12,2,291.2
2009,12,12,3,290.3
2009,12,12,4,289.4
2009,12,12,5,288.6
2009,12,12,6,288.8
2009,12,12,7,288.9
2009,12,13,0,288.5
2009,12,13,1,288.3
2009,12,13,2,288.5
2009,12,13,3,289.1
2009,12,13,4,290.1
2009,12,13,5,290.7
2009,12,13,6,290.9
2009,12,13,7,291.1
2009,12,14,0,290.8
2009,12,14,1,292.9
2009,12,14,2,293.6
2009,12,14,3,292.8
2009,12,14,4,291.4
2009,12,14,5,290.6
2009,12,14,6,290.1
2009,12,14,7,289.5
2009,12,15,0,289.9
2009,12,15,1,291.9
2009,12,15,2,292.7
2009,12,15,3,292.0
2009,12,15,4,292.0
2009,12,15,5,292.0
2009,12,15,6,291.4
2009,12,15,7,291.3
2009,12,16,0,291.7
2009,12,16,1,293.4
2009,12,16,2,293.9
2009,12,16,3,293.5
2009,12,16,4,293.3
2009,12,16,5,293.2
2009,12,16,6,292.6
2009,12,16,7,290.6
2009,12,17,0,291.3
2009,12,17,1,293.2
2009,12,17,2,294.0
2009,12,17,3,293.3
2009,12,17,4,291.7
2009,12,17,5,290.8
2009,12,17,6,290.3
2009,12,17,7,289.2
2009,12,18,0,288.7
2009,12,18,1,291.5
2009,12,18,2,291.7
2009,12,18,3,289.0
2009,12,18,4,287.3
2009,12,18,5,286.5
2009,12,18,6,285.6
2009,12,18,7,285.3
2009,12,19,0,286.4
2009,12,19,1,290.0
2009,12,19,2,290.6
2009,12,19,3,288.5
2009,12,19,4,286.7
2009,12,19,5,286.2
2009,12,19,6,285.7
2009,12,19,7,285.3
2009,12,20,0,287.3
2009,12,20,1,290.3
2009,12,20,2,290.3
2009,12,20,3,287.3
2009,12,20,4,285.1
2009,12,20,5,285.6
2009,12,20,6,286.0
2009,12,20,7,286.9
2009,12,21,0,287.8
2009,12,21,1,291.5
2009,12,21,2,292.0
2009,12,21,3,288.9
2009,12,21,4,286.6
2009,12,21,5,286.1
2009,12,21,6,285.8
2009,12,21,7,285.8
2009,12,22,0,286.9
2009,12,22,1,289.8
2009,12,22,2,291.1
2009,12,22,3,290.1
2009,12,22,4,287.4
2009,12,22,5,286.8
2009,12,22,6,287.0
2009,12,22,7,287.4
2009,12,23,0,287.8
2009,12,23,1,290.7
2009,12,23,2,292.2
2009,12,23,3,291.6
2009,12,23,4,290.5
2009,12,23,5,290.0
2009,12,23,6,289.9
2009,12,23,7,289.8
2009,12,24,0,289.2
2009,12,24,1,292.1
2009,12,24,2,295.3
2009,12,24,3,292.5
2009,12,24,4,292.2
2009,12,24,5,290.9
2009,12,24,6,287.9
2009,12,24,7,286.4
2009,12,25,0,286.5
2009,12,25,1,289.2
2009,12,25,2,290.2
2009,12,25,3,289.6
2009,12,25,4,290.1
2009,12,25,5,289.9
2009,12,25,6,288.3
2009,12,25,7,286.5
2009,12,26,0,285.9
2009,12,26,1,287.7
2009,12,26,2,287.2
2009,12,26,3,286.0
2009,12,26,4,284.2
2009,12,26,5,282.2
2009,12,26,6,281.2
2009,12,26,7,280.7
2009,12,27,0,281.2
2009,12,27,1,283.7
2009,12,27,2,284.5
2009,12,27,3,283.7
2009,12,27,4,283.8
2009,12,27,5,284.1
2009,12,27,6,284.2
2009,12,27,7,284.5
2009,12,28,0,284.5
2009,12,28,1,286.8
2009,12,28,2,287.5
2009,12,28,3,286.8
2009,12,28,4,285.8
2009,12,28,5,284.6
2009,12,28,6,283.9
2009,12,28,7,283.7
2009,12,29,0,284.4
2009,12,29,1,285.9
2009,12,29,2,286.2
2009,12,29,3,285.1
2009,12,29,4,284.4
2009,12,29,5,284.3
2009,12,29,6,284.1
2009,12,29,7,283.6
2009,12,30,0,283.1
2009,12,30,1,285.6
2009,12,30,2,287.0
2009,12,30,3,286.4
2009,12,30,4,285.7
2009,12,30,5,284.9
2009,12,30,6,284.6
2009,12,30,7,284.3
2009,12,1,0,284.6
2009,12,1,1,287.5
2009,12,1,2,288.5
2009,12,1,3,288.1
2009,12,1,4,287.8
2009,12,1,5,287.3
2009,12,1,6,286.2
2009,12,1,7,285.3
2009,12,2,0,284.8
2009,12,2,1,287.2
2009,12,2,2,288.6
2009,12,2,3,288.6
2009,12,2,4,288.4
2009,12,2,5,288.3
2009,12,2,6,287.4
2009,12,2,7,286.3
2009,12,3,0,286.0
2009,12,3,1,287.8
2009,12,3,2,289.0
2009,12,3,3,289.3
2009,12,3,4,288.9
2009,12,3,5,287.7
2009,12,3,6,286.1
2009,12,3,7,285.9
2009,12,4,0,286.1
2009,12,4,1,287.9
2009,12,4,2,288.6
2009,12,4,3,288.4
2009,12,4,4,287.9
2009,12,4,5,287.3
2009,12,4,6,286.3
2009,12,4,7,285.2
2009,12,5,0,285.0
2009,12,5,1,287.7
2009,12,5,2,289.3
2009,12,5,3,289.5
2009,12,5,4,287.7
2009,12,5,5,285.7
2009,12,5,6,285.8
2009,12,5,7,286.4
2009,12,6,0,286.5
2009,12,6,1,288.9
2009,12,6,2,289.7
2009,12,6,3,289.4
2009,12,6,4,289.1
2009,12,6,5,288.6
2009,12,6,6,287.0
2009,12,6,7,286.1
2009,12,7,0,286.3
2009,12,7,1,288.3
2009,12,7,2,289.4
2009,12,7,3,289.3
2009,12,7,4,288.8
2009,12,7,5,288.2
2009,12,7,6,287.8
2009,12,7,7,287.3
2009,12,8,0,286.5
2009,12,8,1,288.2
2009,12,8,2,289.2
2009,12,8,3,288.9
2009,12,8,4,288.1
2009,12,8,5,286.7
2009,12,8,6,285.3
2009,12,8,7,284.7
2009,12,9,0,284.5
2009,12,9,1,287.4
2009,12,9,2,288.5
2009,12,9,3,288.4
2009,12,9,4,288.4
2009,12,9,5,288.1
2009,12,9,6,287.6
2009,12,9,7,286.5
2009,12,10,0,285.3
2009,12,10,1,288.4
2009,12,10,2,289.8
2009,12,10,3,289.1
2009,12,10,4,286.5
2009,12,10,5,284.7
2009,12,10,6,285.5
2009,12,10,7,285.9
2009,12,11,0,285.5
2009,12,11,1,287.7
2009,12,11,2,288.1
2009,12,11,3,287.3
2009,12,11,4,286.1
2009,12,11,5,285.1
2009,12,11,6,284.1
2009,12,11,7,283.5
2009,12,12,0,282.7
2009,12,12,1,284.8
2009,12,12,2,285.3
2009,12,12,3,285.3
2009,12,12,4,285.2
2009,12,12,5,285.2
2009,12,12,6,285.1
2009,12,12,7,284.6
2009,12,13,0,284.5
2009,12,13,1,286.3
2009,12,13,2,286.6
