####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BAN                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,07,1,734.51047125
2009,07,2,723.07863
2009,07,3,719.80752875
2009,07,4,717.73076125
2009,07,5,723.26012125
2009,07,6,727.0506425
2009,07,7,723.78119625
2009,07,8,723.59297625
2009,07,9,726.7553625
2009,07,10,725.5688525
2009,07,11,723.90972125
2009,07,12,730.1434525
2009,07,13,728.39923875
2009,07,14,730.07172875
2009,07,15,727.49256875
2009,07,16,720.51656625
2009,07,17,716.68773625
2009,07,18,715.05162375
2009,07,19,713.09264625
2009,07,20,719.14682625
2009,07,21,722.7316175
2009,07,22,722.70678375
2009,07,23,720.0353925
2009,07,24,717.2176925
2009,07,25,721.48111125
2009,07,26,721.83318625
2009,07,27,723.44146375
2009,07,28,724.78595625
2009,07,29,723.15951125
2009,07,30,724.72895125
2009,07,31,726.96715375
2010,07,1,715.27366
2010,07,2,714.93193125
2010,07,3,714.93877375
2010,07,4,714.42901875
2010,07,5,714.60337125
2010,07,6,713.28709
2010,07,7,713.95386625
2010,07,8,715.92533
2010,07,9,718.02190375
2010,07,10,721.51925125
2010,07,11,723.48393125
2010,07,12,723.815775
2010,07,13,718.99345875
2010,07,14,712.303975
2010,07,15,699.26207125
2010,07,16,690.466635
2010,07,17,694.4773575
2010,07,18,711.23440875
2010,07,19,714.51254
2010,07,20,710.2884825
2010,07,21,709.59587625
2010,07,22,710.10883625
2010,07,23,705.4673525
2010,07,24,704.62084125
2010,07,25,711.199875
2010,07,26,715.42870625
2010,07,27,713.00097
2010,07,28,716.72327875
2010,07,29,714.9879
2010,07,30,716.29624625
2010,07,31,720.2316875
2011,07,1,721.046785
2011,07,2,720.809745
2011,07,3,720.6387725
2011,07,4,720.1465675
2011,07,5,716.03599375
2011,07,6,718.19153375
2011,07,7,727.25127
2011,07,8,728.37184875
2011,07,9,728.71554375
2011,07,10,727.4869025
2011,07,11,721.13776625
2011,07,12,721.66491625
2011,07,13,729.5612775
2011,07,14,724.79243375
2011,07,15,719.79389625
2011,07,16,726.469485
2011,07,17,730.8873025
2011,07,18,728.36105625
2011,07,19,728.13378
2011,07,20,730.10848
2011,07,21,735.48093375
2011,07,22,727.7444475
2011,07,23,721.12839125
2011,07,24,726.10193875
2011,07,25,731.61859625
2011,07,26,732.84882625
2011,07,27,739.77333
2011,07,28,741.43800125
2011,07,29,737.79861625
2011,07,30,738.54281375
2011,07,31,743.80498
2012,07,1,732.16551
2012,07,2,730.171575
2012,07,3,731.26526875
2012,07,4,729.9798725
2012,07,5,723.54467125
2012,07,6,718.93224
2012,07,7,718.822135
2012,07,8,721.59128875
2012,07,9,723.97427375
2012,07,10,721.11761875
2012,07,11,717.3697525
2012,07,12,712.4544525
2012,07,13,710.2130425
2012,07,14,712.64805
2012,07,15,715.90915
2012,07,16,715.77535875
2012,07,17,713.4877975
2012,07,18,709.3040125
2012,07,19,708.85634
2012,07,20,712.8186475
2012,07,21,713.730155
2012,07,22,718.02008625
2012,07,23,722.73991625
2012,07,24,726.59375875
2012,07,25,727.6206475
2012,07,26,727.71703
2012,07,27,726.2957975
2012,07,28,719.43218875
2012,07,29,713.78330375
2012,07,30,713.47577
2012,07,31,719.40995
2013,07,1,724.2683325
2013,07,2,725.3641625
2013,07,3,724.10163375
2013,07,4,727.0258175
