####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/ORG                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,05,1,10.099575
2009,05,2,9.60897
2009,05,3,7.71811875
2009,05,4,8.0092875
2009,05,5,7.48668875
2009,05,6,8.71961625
2009,05,7,4.9528225
2009,05,8,3.19173625
2009,05,9,3.06437
2009,05,10,3.9856525
2009,05,11,6.49803125
2009,05,12,4.63414875
2009,05,13,4.79745
2009,05,14,9.29263875
2009,05,15,4.61742875
2009,05,16,6.372055
2009,05,17,7.15654125
2009,05,18,7.97750875
2009,05,19,8.35411375
2009,05,20,6.16389625
2009,05,21,4.70375375
2009,05,22,6.5907225
2009,05,23,8.29531125
2009,05,24,10.8826525
2009,05,25,8.30596375
2009,05,26,7.3988825
2009,05,27,8.92765
2009,05,28,9.9303925
2009,05,29,10.4049575
2009,05,30,11.999125
2009,05,31,15.0070375
2010,05,1,4.12677625
2010,05,2,3.38761875
2010,05,3,6.80325875
2010,05,4,3.1888
2010,05,5,3.89315625
2010,05,6,2.21351125
2010,05,7,2.69929875
2010,05,8,5.723095
2010,05,9,6.69395
2010,05,10,6.08691
2010,05,11,5.66116
2010,05,12,4.75421875
2010,05,13,3.94724125
2010,05,14,4.466015
2010,05,15,5.6997675
2010,05,16,7.4662175
2010,05,17,10.25492625
2010,05,18,9.04395875
2010,05,19,5.502895
2010,05,20,4.922425
2010,05,21,4.56647125
2010,05,22,4.1254625
2010,05,23,3.8594175
2010,05,24,4.62292625
2010,05,25,5.74702125
2010,05,26,7.5126175
2010,05,27,6.32317375
2010,05,28,5.4978225
2010,05,29,6.06133625
2010,05,30,6.45972625
2010,05,31,9.90520875
2011,05,1,2.01540375
2011,05,2,3.81558375
2011,05,3,5.3953
2011,05,4,2.5137975
2011,05,5,4.32547375
2011,05,6,9.42280875
2011,05,7,11.27914
2011,05,8,8.41973875
2011,05,9,3.89665875
2011,05,10,6.43252125
2011,05,11,6.0920575
2011,05,12,8.74956125
2011,05,13,7.2068525
2011,05,14,11.3267375
2011,05,15,8.86762
2011,05,16,3.93196
2011,05,17,4.3905
2011,05,18,5.33566625
2011,05,19,6.54739
2011,05,20,5.0540225
2011,05,21,7.83470625
2011,05,22,8.0790275
2011,05,23,7.41089375
2011,05,24,4.877335
2011,05,25,7.89174
2011,05,26,4.7688475
2011,05,27,6.3626575
2011,05,28,5.59642125
2011,05,29,4.5971775
2011,05,30,5.399
2011,05,31,6.58997875
2012,05,1,4.11563625
2012,05,2,3.75509625
2012,05,3,9.21430875
2012,05,4,5.37498375
2012,05,5,3.20451
2012,05,6,2.718335
2012,05,7,2.53752375
2012,05,8,3.81156
2012,05,9,6.57111
2012,05,10,6.0725975
2012,05,11,2.67715875
2012,05,12,2.537025
2012,05,13,2.44128125
2012,05,14,2.728275
2012,05,15,5.69471375
2012,05,16,7.73129625
2012,05,17,9.48202625
2012,05,18,5.098545
2012,05,19,5.7693375
2012,05,20,11.07267625
2012,05,21,11.32295625
2012,05,22,8.83948
2012,05,23,4.38539875
2012,05,24,4.33776
2012,05,25,6.2113825
2012,05,26,5.97599625
2012,05,27,5.6934075
2012,05,28,6.0602475
2012,05,29,6.75648125
2012,05,30,8.224105
2012,05,31,11.3929625
2013,05,1,1.5001675
2013,05,2,2.85624
2013,05,3,3.25097
2013,05,4,4.72338875
2013,05,5,5.97227875
2013,05,6,9.03817875
2013,05,7,9.7321975
2013,05,8,9.46060375
2013,05,9,8.72066625
2013,05,10,7.26386625
2013,05,11,7.82909375
2013,05,12,10.34129625
2013,05,13,9.9715575
2013,05,14,7.2853075
2013,05,15,8.74865625
2013,05,16,11.4777625
2013,05,17,8.61404375
2013,05,18,5.91909875
2013,05,19,5.61196375
2013,05,20,3.657215
2013,05,21,5.78124375
2013,05,22,2.82502625
2013,05,23,3.203675
2013,05,24,4.09028625
2013,05,25,5.878695
2013,05,26,6.87516375
2013,05,27,7.797735
2013,05,28,8.509965
2013,05,29,5.83987125
2013,05,30,5.04246875
2013,05,31,4.000205
2014,05,1,2.76550625
2014,05,2,5.50782
2014,05,3,4.89635375
2014,05,4,7.58792375
2014,05,5,7.0614275
2014,05,6,5.84405875
2014,05,7,4.882285
2014,05,8,5.86088875
2014,05,9,7.2521175
2014,05,10,4.6047325
2014,05,11,3.780855
2014,05,12,3.9034775
2014,05,13,4.19089375
2014,05,14,5.68500875
2014,05,15,5.94615
2014,05,16,7.222195
2014,05,17,6.070615
2014,05,18,6.94175
2014,05,19,7.0650475
2014,05,20,7.64706875
2014,05,21,9.43249875
2014,05,22,6.1273225
2014,05,23,6.30045875
2014,05,24,9.673175
2014,05,25,10.310775
2014,05,26,7.245655
2014,05,27,8.1109325
2014,05,28,5.55010625
2014,05,29,2.2952825
2014,05,30,4.1582275
2014,05,31,6.4237625
2015,05,1,2.20411875
2015,05,2,6.87416875
2015,05,3,7.3417375
2015,05,4,7.1235325
2015,05,5,8.9391425
2015,05,6,5.304705
2015,05,7,4.15024125
2015,05,8,6.85238
2015,05,9,4.91959375
2015,05,10,3.7230825
2015,05,11,8.23674875
2015,05,12,6.54430625
2015,05,13,5.12964625
2015,05,14,7.54407125
2015,05,15,7.45082
2015,05,16,8.08752
2015,05,17,7.40404375
2015,05,18,9.23732625
2015,05,19,9.78989375
2015,05,20,10.38092375
2015,05,21,9.052025
2015,05,22,9.30377
2015,05,23,10.3756375
2015,05,24,9.0180625
2015,05,25,9.454485
2015,05,26,8.37651875
2015,05,27,7.5039825
2015,05,28,7.7102725
2015,05,29,8.6247625
2015,05,30,12.3229625
2015,05,31,8.59668125
2016,05,1,5.68077875
2016,05,2,5.45334125
2016,05,3,5.2957125
2016,05,4,9.03971875
2016,05,5,9.8881325
2016,05,6,9.2978125
2016,05,7,11.1842875
2016,05,8,12.8287325
2016,05,9,3.82587375
2016,05,10,2.807635
2016,05,11,3.285385
2016,05,12,3.8588325
2016,05,13,8.53420875
2016,05,14,7.8537
2016,05,15,6.688285
2016,05,16,7.8855575
2016,05,17,6.2125425
2016,05,18,7.14233
2016,05,19,10.53345
2016,05,20,6.54428
2016,05,21,5.15169
2016,05,22,5.56157875
2016,05,23,5.64933875
2016,05,24,7.32848625
2016,05,25,8.46312375
2016,05,26,6.93362375
2016,05,27,7.16323125
2016,05,28,5.338605
2016,05,29,6.27962625
2016,05,30,7.567875
2016,05,31,6.32884625
2017,05,1,6.668425
2017,05,2,10.14399875
2017,05,3,11.14544625
2017,05,4,7.2934975
2017,05,5,11.3325325
2017,05,6,10.51421125
2017,05,7,9.45130375
2017,05,8,2.83664875
2017,05,9,3.9642025
2017,05,10,5.995805
2017,05,11,8.90803375
2017,05,12,6.79077375
2017,05,13,3.31930375
2017,05,14,4.4314125
2017,05,15,4.85261875
2017,05,16,8.01425875
2017,05,17,5.0545075
2017,05,18,6.25292125
2017,05,19,6.6002475
2017,05,20,6.81903125
2017,05,21,5.61588625
2017,05,22,4.3791325
2017,05,23,5.251975
2017,05,24,9.86500625
2017,05,25,4.88729625
2017,05,26,7.42384375
2017,05,27,5.3016725
2017,05,28,4.4935475
2017,05,29,5.50581625
2017,05,30,7.21258625
2017,05,31,12.23540875
2018,05,1,4.5923325
2018,05,2,4.18834
