####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/ORG                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,05,1,272.7
2009,05,2,273.6375
2009,05,3,272.925
2009,05,4,270.65
2009,05,5,274.1875
2009,05,6,275.4125
2009,05,7,271.825
2009,05,8,269.9625
2009,05,9,271.725
2009,05,10,274.4875
2009,05,11,277.5375
2009,05,12,273.325
2009,05,13,269.65
2009,05,14,274.0125
2009,05,15,275.9625
2009,05,16,280.3625
2009,05,17,284.8375
2009,05,18,287.4125
2009,05,19,284.15
2009,05,20,276.4375
2009,05,21,278.9625
2009,05,22,283.075
2009,05,23,284.3
2009,05,24,280.5
2009,05,25,279.275
2009,05,26,281.125
2009,05,27,283.85
2009,05,28,284.5375
2009,05,29,285.975
2009,05,30,285.3875
2009,05,31,282.3875
2010,05,1,268.2
2010,05,2,267.75
2010,05,3,273.9
2010,05,4,269.1125
2010,05,5,268.225
2010,05,6,263.55
2010,05,7,269.2
2010,05,8,272.775
2010,05,9,270.8125
2010,05,10,269.1875
2010,05,11,267.85
2010,05,12,270.225
2010,05,13,271.45
2010,05,14,275.2875
2010,05,15,277.525
2010,05,16,278.375
2010,05,17,276.8875
2010,05,18,272.0
2010,05,19,273.0625
2010,05,20,269.9125
2010,05,21,270.1625
2010,05,22,264.0125
2010,05,23,264.6375
2010,05,24,267.5875
2010,05,25,270.4875
2010,05,26,271.7125
2010,05,27,270.6625
2010,05,28,269.025
2010,05,29,269.5375
2010,05,30,273.4875
2010,05,31,276.425
2011,05,1,267.05
2011,05,2,272.575
2011,05,3,270.2625
2011,05,4,272.4625
2011,05,5,277.3375
2011,05,6,276.6625
2011,05,7,274.9375
2011,05,8,270.3
2011,05,9,266.4375
2011,05,10,270.7375
2011,05,11,275.325
2011,05,12,277.0625
2011,05,13,278.6625
2011,05,14,279.925
2011,05,15,272.2
2011,05,16,264.9125
2011,05,17,267.1125
2011,05,18,266.8
2011,05,19,270.0375
2011,05,20,272.3125
2011,05,21,274.8875
2011,05,22,273.0125
2011,05,23,272.675
2011,05,24,269.0
2011,05,25,274.125
2011,05,26,266.1875
2011,05,27,268.8
2011,05,28,268.1875
2011,05,29,266.075
2011,05,30,269.2375
2011,05,31,274.225
2012,05,1,273.75
2012,05,2,272.6
2012,05,3,271.75
2012,05,4,270.625
2012,05,5,266.3625
2012,05,6,270.5875
2012,05,7,273.8375
2012,05,8,279.45
2012,05,9,283.2625
2012,05,10,276.8875
2012,05,11,273.65
2012,05,12,277.5125
2012,05,13,281.25
2012,05,14,284.875
2012,05,15,286.3625
2012,05,16,284.55
2012,05,17,279.9
2012,05,18,271.95
2012,05,19,274.4375
2012,05,20,279.7625
2012,05,21,283.7875
2012,05,22,277.175
2012,05,23,270.9
2012,05,24,269.15
2012,05,25,269.3
2012,05,26,269.3875
2012,05,27,269.3
2012,05,28,274.8
2012,05,29,278.1125
2012,05,30,279.575
2012,05,31,281.05
2013,05,1,267.2
2013,05,2,275.4
2013,05,3,277.475
2013,05,4,272.9625
2013,05,5,274.15
2013,05,6,276.1625
2013,05,7,274.95
2013,05,8,275.625
2013,05,9,277.7625
2013,05,10,279.6375
2013,05,11,282.2875
2013,05,12,284.025
2013,05,13,284.25
2013,05,14,281.925
2013,05,15,281.1
2013,05,16,275.5625
2013,05,17,272.1
2013,05,18,272.5375
2013,05,19,271.0375
2013,05,20,273.875
2013,05,21,278.6625
2013,05,22,268.6125
2013,05,23,267.625
2013,05,24,270.7125
2013,05,25,275.4
2013,05,26,275.275
2013,05,27,272.55
2013,05,28,271.8875
2013,05,29,274.3
2013,05,30,273.9625
2013,05,31,275.6
2014,05,1,279.575
2014,05,2,283.275
2014,05,3,281.85
2014,05,4,277.25
2014,05,5,274.175
2014,05,6,269.625
2014,05,7,269.8625
2014,05,8,273.0625
2014,05,9,272.25
2014,05,10,268.7875
2014,05,11,267.9125
2014,05,12,272.8625
2014,05,13,275.825
2014,05,14,279.1
2014,05,15,282.2125
2014,05,16,283.1625
2014,05,17,280.2125
2014,05,18,276.325
2014,05,19,272.1375
2014,05,20,273.0
2014,05,21,274.45
2014,05,22,276.95
2014,05,23,281.225
2014,05,24,278.7125
2014,05,25,280.95
2014,05,26,282.675
2014,05,27,282.8375
2014,05,28,279.9875
2014,05,29,273.6375
2014,05,30,278.9125
2014,05,31,280.9
