####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/GAM                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,08,1,280.2875
2009,08,2,282.2375
2009,08,3,282.25
2009,08,4,282.975
2009,08,5,281.3
2009,08,6,281.8375
2009,08,7,281.7625
2009,08,8,281.1625
2009,08,9,280.8875
2009,08,10,280.225
2009,08,11,281.025
2009,08,12,281.4875
2009,08,13,283.375
2009,08,14,283.1375
2009,08,15,283.5625
2009,08,16,283.6375
2009,08,17,283.7
2009,08,18,282.0375
2009,08,19,279.9125
2009,08,20,280.5125
2009,08,21,281.5125
2009,08,22,282.0125
2009,08,23,282.7
2009,08,24,283.275
2009,08,25,283.3625
2009,08,26,283.2625
2009,08,27,283.6875
2009,08,28,283.05
2009,08,29,282.6375
2009,08,30,282.9875
2009,08,31,283.3125
2010,08,1,280.15
2010,08,2,280.1125
2010,08,3,279.65
2010,08,4,280.3125
2010,08,5,284.0875
2010,08,6,286.9
2010,08,7,284.0375
2010,08,8,283.45
2010,08,9,283.975
2010,08,10,283.525
2010,08,11,283.8875
2010,08,12,283.75
2010,08,13,284.475
2010,08,14,283.675
2010,08,15,284.125
2010,08,16,282.075
2010,08,17,281.95
2010,08,18,282.1375
2010,08,19,282.3375
2010,08,20,282.025
2010,08,21,283.025
2010,08,22,282.5375
2010,08,23,282.125
2010,08,24,283.7
2010,08,25,283.8375
2010,08,26,283.1375
2010,08,27,283.7375
2010,08,28,283.825
2010,08,29,283.05
2010,08,30,282.95
2010,08,31,283.7375
2011,08,1,282.5625
2011,08,2,283.175
2011,08,3,282.5125
2011,08,4,280.9625
2011,08,5,280.2625
2011,08,6,280.65
2011,08,7,281.15
2011,08,8,281.7125
2011,08,9,282.8875
2011,08,10,283.0
2011,08,11,282.0625
2011,08,12,281.6625
2011,08,13,281.7875
2011,08,14,281.7125
2011,08,15,281.1
2011,08,16,281.0625
2011,08,17,280.725
2011,08,18,280.45
2011,08,19,280.7875
2011,08,20,281.475
2011,08,21,281.9875
2011,08,22,277.8875
2011,08,23,281.075
2011,08,24,287.2
2011,08,25,286.55
2011,08,26,286.4875
2011,08,27,287.1125
2011,08,28,286.8625
2011,08,29,285.0375
2011,08,30,284.5125
2011,08,31,284.5625
2012,08,1,281.6625
2012,08,2,280.9375
2012,08,3,280.525
2012,08,4,280.8875
2012,08,5,280.6
2012,08,6,280.875
2012,08,7,280.0375
2012,08,8,278.3125
2012,08,9,279.675
2012,08,10,280.2625
2012,08,11,279.8
2012,08,12,281.375
2012,08,13,281.375
2012,08,14,280.6625
2012,08,15,281.1375
2012,08,16,283.8375
2012,08,17,282.95
2012,08,18,282.95
2012,08,19,283.5125
2012,08,20,283.6625
2012,08,21,283.1375
2012,08,22,282.975
2012,08,23,283.6625
2012,08,24,285.0625
2012,08,25,284.8625
2012,08,26,284.9125
2012,08,27,285.55
2012,08,28,285.7
2012,08,29,284.875
2012,08,30,284.75
2012,08,31,284.8125
2013,08,1,278.9875
2013,08,2,278.8375
2013,08,3,278.1375
2013,08,4,277.8125
2013,08,5,279.5
2013,08,6,279.9625
2013,08,7,279.9
2013,08,8,278.9625
2013,08,9,280.5375
2013,08,10,280.8875
2013,08,11,281.725
2013,08,12,284.1875
2013,08,13,284.1375
2013,08,14,283.225
2013,08,15,281.5375
2013,08,16,284.35
