####################################################################################################
# Month: 10Oct                                                                                     #
# Station: ROB                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2014,10,1,0.23463512
2014,10,2,0.25879038
2014,10,3,0.31062862
2014,10,4,0.72485888
2014,10,5,0.49433388
2014,10,6,0.03931688
2014,10,7,0.08608162
2014,10,8,0.16918962
2014,10,9,0.06977325
2014,10,10,0.0507215
2014,10,11,0.04753112
2014,10,12,0.04558338
2014,10,13,0.06965912
2014,10,14,0.06971
2014,10,15,0.08327762
2014,10,16,0.06753688
2014,10,17,0.06707037
2014,10,18,0.2177515
2014,10,19,0.42639975
2014,10,20,0.14210438
2014,10,21,0.30168175
2014,10,22,0.30591638
2014,10,23,0.28124263
2014,10,24,0.19660588
2014,10,25,0.1548885
2014,10,26,0.49037262
2014,10,27,0.54648362
2014,10,28,0.23178638
2014,10,29,0.29383112
2014,10,30,0.1708315
2014,10,31,0.15452287
2015,10,1,0.80888512
2015,10,2,0.30194612
2015,10,3,0.34952688
2015,10,4,0.49294325
2015,10,5,0.54508375
2015,10,6,0.27766538
2015,10,7,0.31891125
2015,10,8,0.09696162
2015,10,9,0.14463475
2015,10,10,0.31949588
2015,10,11,0.053133
2015,10,12,0.064581
2015,10,13,0.65227275
2015,10,14,0.93403812
2015,10,15,0.68870912
2015,10,16,0.1604355
2015,10,17,0.19667212
2015,10,18,0.13095612
2015,10,19,0.70373538
2015,10,20,0.288621
2015,10,21,0.2712065
2015,10,22,0.16338638
2015,10,23,0.15082737
2015,10,24,0.36523438
2015,10,25,0.34394712
2015,10,26,0.17265825
2015,10,27,0.10074588
2015,10,28,0.15256963
2015,10,29,0.2775505
2015,10,30,0.21959588
2015,10,31,0.1865425
2016,10,1,0.1081165
2016,10,2,0.1585235
2016,10,3,0.15367187
2016,10,4,0.39582675
2016,10,5,0.24879312
2016,10,6,0.43529
2016,10,7,0.42109488
2016,10,8,0.06546537
2016,10,9,0.15100787
2016,10,10,0.214167
2016,10,11,0.2983415
2016,10,12,0.39029375
2016,10,13,0.50555138
2016,10,14,0.45180588
2016,10,15,0.79210412
2016,10,16,0.87207762
2016,10,17,0.459203
2016,10,18,0.65474988
2016,10,19,0.30667462
2016,10,20,0.22163125
2016,10,21,0.07361475
2016,10,22,0.23824137
2016,10,23,0.33436925
2016,10,24,0.424727
2016,10,25,0.2446725
2016,10,26,0.27157912
2016,10,27,0.19029162
2016,10,28,0.2382995
2016,10,29,0.24282475
2016,10,30,0.48678913
2016,10,31,0.41789362
2017,10,1,0.46925863
2017,10,2,0.212572
2017,10,3,0.31735788
2017,10,4,0.2475325
2017,10,5,0.83686825
2017,10,6,0.13339912
2017,10,7,0.1948805
2017,10,8,0.30285025
2017,10,9,0.13549938
2017,10,10,0.17219563
2017,10,11,0.31689825
2017,10,12,0.45462525
2017,10,13,0.15927513
2017,10,14,0.09671162
2017,10,15,0.1216
2017,10,16,0.1322595
2017,10,17,0.09674312
2017,10,18,0.12081512
2017,10,19,0.04915612
2017,10,20,0.06539938
2017,10,21,0.106375
2017,10,22,0.08273438
2017,10,23,0.23263812
2017,10,24,0.25243138
2017,10,25,0.131029
2017,10,26,0.16233837
2017,10,27,0.09501762
2017,10,28,0.26760512
2017,10,29,0.27485525
2017,10,30,0.22714475
2017,10,31,0.19492012
2018,10,1,0.14232262
2018,10,2,0.05887712
2018,10,3,0.03313975
2018,10,4,0.04005038
2018,10,5,0.12922213
2018,10,6,0.16813575
2018,10,7,0.22924075
2018,10,8,0.71097712
2018,10,9,0.41457512
2018,10,10,0.31104162
2018,10,11,0.5763755
2018,10,12,0.44781188
2018,10,13,0.41014788
2018,10,14,0.28089575
2018,10,15,0.133839
2018,10,16,0.36130825
2018,10,17,0.53244462
2018,10,18,0.24138412
2018,10,19,0.11120138
2018,10,20,0.10656425
2018,10,21,0.08486588
2018,10,22,0.08041025
2018,10,23,0.15424725
2018,10,24,0.29001325
2018,10,25,0.25318262
2018,10,26,0.2090055
2018,10,27,0.16747912
2018,10,28,0.44426312
2018,10,29,0.61515162
2018,10,30,0.731247
2018,10,31,0.28087638
2019,10,1,0.52914338
2019,10,2,0.16788538
2019,10,3,0.1995955
2019,10,4,0.08403662
2019,10,5,0.05725962
2019,10,6,0.35949912
2019,10,7,0.25295462
2019,10,8,0.19882988
2019,10,9,0.08513388
2019,10,10,0.10069188
2019,10,11,0.08680587
2019,10,12,0.1043605
2019,10,13,0.21957188
2019,10,14,0.68919188
2019,10,15,0.3599555
2019,10,16,0.35195
2019,10,17,0.36787838
2019,10,18,0.17230162
2019,10,19,0.39907963
2019,10,20,0.43982075
2019,10,21,0.092224
2019,10,22,0.07173138
2019,10,23,0.113183
2019,10,24,0.21312588
2019,10,25,0.08314212
2019,10,26,0.13785638
2019,10,27,0.163251
2019,10,28,0.20232012
2019,10,29,0.14441612
2019,10,30,0.08400188
2019,10,31,0.13177187
