####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/SUF                                   #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,02,1,0,5.13888
2009,02,1,1,4.83545
2009,02,1,2,4.27959
2009,02,1,3,4.12107
2009,02,1,4,3.93879
2009,02,1,5,5.14163
2009,02,1,6,6.250850000000001
2009,02,1,7,7.10482
2009,02,2,0,9.138069999999999
2009,02,2,1,9.784229999999999
2009,02,2,2,9.65822
2009,02,2,3,8.2977
2009,02,2,4,8.33704
2009,02,2,5,8.48062
2009,02,2,6,7.6079300000000005
2009,02,2,7,6.303319999999999
2009,02,3,0,5.90263
2009,02,3,1,4.222659999999999
2009,02,3,2,3.84697
2009,02,3,3,3.32333
2009,02,3,4,1.85936
2009,02,3,5,1.32795
2009,02,3,6,1.00667
2009,02,3,7,0.799946
2009,02,4,0,0.732102
2009,02,4,1,0.677586
2009,02,4,2,0.6363099999999999
2009,02,4,3,0.667477
2009,02,4,4,0.807652
2009,02,4,5,0.9861369999999999
2009,02,4,6,1.2247999999999999
2009,02,4,7,1.38936
2009,02,5,0,1.5511
2009,02,5,1,1.2036900000000001
2009,02,5,2,1.1402999999999999
2009,02,5,3,1.20343
2009,02,5,4,1.27513
2009,02,5,5,1.33192
2009,02,5,6,1.38286
2009,02,5,7,1.3239400000000001
2009,02,6,0,1.33427
2009,02,6,1,1.38323
2009,02,6,2,1.55307
2009,02,6,3,1.80803
2009,02,6,4,1.9022999999999999
2009,02,6,5,2.01084
2009,02,6,6,2.28803
2009,02,6,7,2.50216
2009,02,7,0,2.32146
2009,02,7,1,2.2015
2009,02,7,2,1.94031
2009,02,7,3,1.9457
2009,02,7,4,2.09642
2009,02,7,5,2.23398
2009,02,7,6,2.1852300000000002
2009,02,7,7,1.93885
2009,02,8,0,1.91263
2009,02,8,1,1.79821
2009,02,8,2,1.73279
2009,02,8,3,1.7314200000000002
2009,02,8,4,1.99044
2009,02,8,5,2.23317
2009,02,8,6,2.3729899999999997
2009,02,8,7,2.32145
2009,02,9,0,2.55156
2009,02,9,1,2.7664400000000002
2009,02,9,2,2.92806
2009,02,9,3,3.0468800000000003
2009,02,9,4,3.61357
2009,02,9,5,4.33976
2009,02,9,6,5.01474
2009,02,9,7,5.0574200000000005
2009,02,10,0,4.85863
2009,02,10,1,4.54655
2009,02,10,2,4.09055
2009,02,10,3,3.5878699999999997
2009,02,10,4,3.75382
2009,02,10,5,3.48646
2009,02,10,6,3.42183
2009,02,10,7,3.7041500000000003
2009,02,11,0,4.13564
2009,02,11,1,4.02078
2009,02,11,2,3.91266
2009,02,11,3,4.44501
2009,02,11,4,4.518350000000001
2009,02,11,5,3.6389099999999996
2009,02,11,6,2.53341
2009,02,11,7,2.3108400000000002
2009,02,12,0,2.73466
2009,02,12,1,2.6748499999999997
