####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SAS                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,05,1,535.3835
2009,05,2,534.33269125
2009,05,3,530.602385
2009,05,4,531.2783525
2009,05,5,532.08911375
2009,05,6,532.44559375
2009,05,7,530.03373125
2009,05,8,520.08094
2009,05,9,520.7251925
2009,05,10,523.72332
2009,05,11,520.77767
2009,05,12,515.73661625
2009,05,13,513.83973875
2009,05,14,515.57779125
2009,05,15,521.49459
2009,05,16,526.19840125
2009,05,17,525.1520225
2009,05,18,523.3014425
2009,05,19,517.0906125
2009,05,20,515.72594625
2009,05,21,520.4136375
2009,05,22,515.63315625
2009,05,23,518.99865875
2009,05,24,530.56392625
2009,05,25,529.3410425
2009,05,26,526.50644625
2009,05,27,533.95102
2009,05,28,527.12543375
2009,05,29,529.6171975
2009,05,30,529.959555
2009,05,31,530.55419625
2010,05,1,523.62979375
2010,05,2,521.27443625
2010,05,3,518.89738375
2010,05,4,528.55072125
2010,05,5,533.21030125
2010,05,6,536.31623875
2010,05,7,536.96800375
2010,05,8,532.424175
2010,05,9,525.3901175
2010,05,10,520.97153625
2010,05,11,521.93290875
2010,05,12,521.40869875
2010,05,13,520.8538025
2010,05,14,520.43872125
2010,05,15,517.79933375
2010,05,16,510.35122625
2010,05,17,506.33813
2010,05,18,511.94748625
2010,05,19,516.027615
2010,05,20,513.42453125
2010,05,21,514.9854575
2010,05,22,521.80133
2010,05,23,522.180565
2010,05,24,517.53711875
2010,05,25,515.846985
2010,05,26,517.51234375
2010,05,27,519.2527775
2010,05,28,525.89634
2010,05,29,527.66669625
2010,05,30,521.364525
2010,05,31,514.687925
2011,05,1,521.05026625
2011,05,2,517.28757
2011,05,3,515.62728125
2011,05,4,514.31312875
2011,05,5,515.21095625
2011,05,6,513.80767625
2011,05,7,514.3762975
2011,05,8,517.97784875
2011,05,9,521.59909375
2011,05,10,527.01887
2011,05,11,527.77539125
2011,05,12,526.91091875
2011,05,13,522.6356825
2011,05,14,522.37846875
2011,05,15,525.15629875
2011,05,16,525.41525625
2011,05,17,522.4403675
2011,05,18,516.66399375
2011,05,19,514.44098125
2011,05,20,515.88398875
2011,05,21,511.62409125
2011,05,22,512.22243625
2011,05,23,514.576665
2011,05,24,515.92494
2011,05,25,515.6264475
2011,05,26,508.58237625
2011,05,27,510.70664875
2011,05,28,519.66449625
2011,05,29,519.94365375
