####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/LOS                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,03,1,643.71260125
2009,03,2,638.041935
2009,03,3,641.9372675
2009,03,4,643.019465
2009,03,5,636.1025275
2009,03,6,644.7663425
2009,03,7,650.96602125
2009,03,8,649.4120975
2009,03,9,642.0847475
2009,03,10,635.80098125
2009,03,11,636.2893575
2009,03,12,632.38780375
2009,03,13,630.78307375
2009,03,14,632.02181375
2009,03,15,631.520185
2009,03,16,628.41304125
2009,03,17,631.73609875
2009,03,18,641.84462125
2009,03,19,652.7113675
2009,03,20,652.75543875
2009,03,21,645.72926125
2009,03,22,648.2534475
2009,03,23,652.5309625
2009,03,24,652.04021125
2009,03,25,651.25394625
2009,03,26,650.659475
2009,03,27,648.1938575
2009,03,28,647.97895125
2009,03,29,645.84297375
2009,03,30,640.1777925
2009,03,31,636.863845
2010,03,1,649.40716375
2010,03,2,650.4015575
2010,03,3,652.5981425
2010,03,4,651.64747375
2010,03,5,644.100575
2010,03,6,633.64372
2010,03,7,632.35560375
2010,03,8,640.8336625
2010,03,9,650.09108
2010,03,10,654.59344125
2010,03,11,654.22537875
2010,03,12,652.48645375
2010,03,13,653.2799025
2010,03,14,652.63773
2010,03,15,650.1152025
2010,03,16,651.802275
2010,03,17,657.2721925
2010,03,18,655.65469625
2010,03,19,653.28954375
2010,03,20,649.83011
2010,03,21,639.61759875
2010,03,22,643.56949
2010,03,23,645.60608875
2010,03,24,647.28217
2010,03,25,645.421235
2010,03,26,645.28812375
2010,03,27,643.808755
2010,03,28,645.74909125
2010,03,29,643.40916375
2010,03,30,638.32890875
2010,03,31,643.92916875
2011,03,1,650.2025475
2011,03,2,648.95704375
2011,03,3,644.11821625
2011,03,4,641.78870625
2011,03,5,642.072395
2011,03,6,644.23659875
2011,03,7,643.29640625
2011,03,8,646.56854625
2011,03,9,645.50430875
2011,03,10,643.59321625
2011,03,11,642.525705
2011,03,12,636.0308075
2011,03,13,634.25653
2011,03,14,635.7530325
2011,03,15,644.48116875
2011,03,16,647.18337625
2011,03,17,639.78582375
2011,03,18,638.21485375
2011,03,19,646.25499125
2011,03,20,648.336285
2011,03,21,647.3304025
2011,03,22,652.0336525
2011,03,23,653.14663375
2011,03,24,655.78429375
2011,03,25,655.54476
2011,03,26,652.79066625
2011,03,27,654.0270375
