####################################################################################################
# Month: 12Dec                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/MOR                          #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,12,1,688.75464875
2009,12,2,686.68036875
2009,12,3,685.39592875
2009,12,4,685.46845
2009,12,5,687.19648375
2009,12,6,691.26829125
2009,12,7,688.27667625
2009,12,8,687.3764925
2009,12,9,687.11590625
2009,12,10,685.56828125
2009,12,11,683.09935125
2009,12,12,686.6838075
2009,12,13,688.55068875
2009,12,14,687.4680175
2009,12,15,688.39556125
2009,12,16,689.1949075
2009,12,17,684.33743625
2009,12,18,679.489615
2009,12,19,678.43897875
2009,12,20,679.76341375
2009,12,21,681.0983875
2009,12,22,681.74882125
2009,12,23,681.59227375
2009,12,24,685.087005
2009,12,25,685.7960425
2009,12,26,686.12276375
2009,12,27,685.2011375
2009,12,28,685.49176875
2009,12,29,687.10889
2009,12,30,688.13064875
2009,12,31,689.53007
2010,12,1,679.92970375
2010,12,2,682.7474675
2010,12,3,686.44908375
2010,12,4,686.1505275
2010,12,5,688.875965
2010,12,6,695.62671
2010,12,7,704.07139375
2010,12,8,710.97686875
2010,12,9,697.97842375
2010,12,10,693.88726125
2010,12,11,692.7017375
2010,12,12,693.03293125
2010,12,13,690.64314125
2010,12,14,691.01981375
2010,12,15,692.98072
2010,12,16,688.35114125
2010,12,17,690.135845
2010,12,18,690.16001625
2010,12,19,688.1039575
2010,12,20,687.20695
2010,12,21,689.70161375
2010,12,22,691.2844975
2010,12,23,692.58827625
2010,12,24,693.88345625
2010,12,25,695.91060625
2010,12,26,696.43520875
2010,12,27,694.2948
2010,12,28,691.48615
2010,12,29,690.79845
2010,12,30,691.6656275
2010,12,31,690.49100375
2011,12,1,675.2783725
2011,12,2,677.143775
2011,12,3,680.14532125
2011,12,4,682.11459
2011,12,5,682.88300375
2011,12,6,680.1324125
2011,12,7,679.938985
2011,12,8,678.8460275
2011,12,9,674.8823675
2011,12,10,674.50647
2011,12,11,677.57474375
2011,12,12,680.61987125
2011,12,13,678.2364275
2011,12,14,677.0832275
2011,12,15,681.6956625
2011,12,16,682.75897
2011,12,17,684.12275375
2011,12,18,682.49930875
2011,12,19,685.46465375
2011,12,20,686.11608375
2011,12,21,688.621155
2011,12,22,686.86479375
2011,12,23,689.57692375
2011,12,24,690.6310775
2011,12,25,687.7416275
2011,12,26,686.96014125
2011,12,27,687.07339125
2011,12,28,684.970705
2011,12,29,682.44651
2011,12,30,685.11524375
2011,12,31,684.3595275
2012,12,1,686.14014375
2012,12,2,685.73735625
2012,12,3,687.5425975
2012,12,4,689.96206625
2012,12,5,688.08417625
2012,12,6,687.57828
2012,12,7,689.88342375
2012,12,8,689.0344975
2012,12,9,688.3983175
2012,12,10,690.32817125
2012,12,11,688.01696625
2012,12,12,686.68495125
2012,12,13,687.34460625
2012,12,14,687.6746925
2012,12,15,686.74730375
2012,12,16,687.32399
2012,12,17,687.6580975
2012,12,18,688.147485
2012,12,19,691.44972
2012,12,20,691.96015875
2012,12,21,692.39426375
2012,12,22,695.0330125
2012,12,23,697.03931125
2012,12,24,696.24875375
2012,12,25,696.86401625
2012,12,26,700.14449625
2012,12,27,697.59016
2012,12,28,692.17238625
2012,12,29,690.31204625
2012,12,30,689.379115
2012,12,31,688.90446375
2013,12,1,683.5323025
2013,12,2,684.26780875
2013,12,3,683.74649625
2013,12,4,680.7887425
2013,12,5,681.40292
2013,12,6,683.6332275
2013,12,7,681.86228375
2013,12,8,688.61431625
2013,12,9,689.201035
2013,12,10,686.9181425
2013,12,11,686.9016175
2013,12,12,688.61401
2013,12,13,686.61483625
2013,12,14,684.340145
2013,12,15,687.1140525
2013,12,16,689.30957625
2013,12,17,688.098005
2013,12,18,686.70315875
2013,12,19,688.01327125
2013,12,20,688.5012075
2013,12,21,684.51139875
2013,12,22,683.7001625
2013,12,23,684.78502
2013,12,24,688.75102625
2013,12,25,688.632795
2013,12,26,686.10099375
2013,12,27,685.9609175
2013,12,28,689.97078625
2013,12,29,690.063995
2013,12,30,690.58147375
2013,12,31,692.51825625
2014,12,1,681.2022675
2014,12,2,677.17358875
2014,12,3,680.3265375
2014,12,4,681.461815
2014,12,5,678.74570625
2014,12,6,679.52507
2014,12,7,680.97426125
2014,12,8,683.99077125
2014,12,9,682.75630125
2014,12,10,682.9867825
2014,12,11,683.49181875
2014,12,12,684.83451625
2014,12,13,687.53077625
2014,12,14,689.033095
2014,12,15,684.09548625
2014,12,16,681.122625
2014,12,17,684.3674925
2014,12,18,685.92145875
2014,12,19,684.36274625
2014,12,20,684.6272825
2014,12,21,685.36808125
2014,12,22,688.41503125
2014,12,23,689.2698625
2014,12,24,687.2856925
2014,12,25,685.478785
2014,12,26,686.75707375
2014,12,27,685.6515325
2014,12,28,685.25341875
2014,12,29,684.697005
2014,12,30,686.26327375
2014,12,31,688.5731225
2015,12,1,681.53917125
2015,12,2,685.54383875
2015,12,3,689.43011
2015,12,4,687.40207
2015,12,5,687.7745225
2015,12,6,690.518515
2015,12,7,690.24102
2015,12,8,692.70656125
2015,12,9,693.88802625
2015,12,10,693.55245375
2015,12,11,691.41874875
2015,12,12,690.02374
2015,12,13,690.2793575
2015,12,14,690.06640125
2015,12,15,689.51372125
2015,12,16,686.1408075
2015,12,17,685.522055
2015,12,18,682.7119275
2015,12,19,680.954005
2015,12,20,685.10273625
2015,12,21,687.0214325
2015,12,22,688.86210125
2015,12,23,693.66050125
2015,12,24,688.9629825
2015,12,25,686.0789775
2015,12,26,688.89562375
2015,12,27,686.84060375
2015,12,28,681.82166
2015,12,29,681.97004
2015,12,30,686.00825125
2015,12,31,683.32188125
2016,12,1,689.13437875
2016,12,2,692.24954625
2016,12,3,691.45759875
2016,12,4,690.95563375
2016,12,5,690.8966975
2016,12,6,691.06234625
2016,12,7,688.917575
2016,12,8,687.4958575
2016,12,9,688.30907875
2016,12,10,688.2908425
2016,12,11,687.072675
2016,12,12,688.08247875
2016,12,13,692.179195
2016,12,14,691.75041375
2016,12,15,690.30816625
2016,12,16,694.78609875
2016,12,17,697.19515
2016,12,18,696.32763375
2016,12,19,694.956315
2016,12,20,694.967305
2016,12,21,693.9101775
2016,12,22,694.0090025
2016,12,23,695.0885675
2016,12,24,692.80047
2016,12,25,692.02292125
2016,12,26,691.39771875
2016,12,27,690.27486625
2016,12,28,688.3415975
2016,12,29,688.29069375
2016,12,30,688.6900175
2016,12,31,690.03955375
2017,12,1,683.79034125
2017,12,2,678.65931375
2017,12,3,676.947085
2017,12,4,677.43812375
2017,12,5,679.76507625
2017,12,6,681.6675325
2017,12,7,682.5753575
2017,12,8,682.2699425
2017,12,9,684.2750675
2017,12,10,687.8599825
2017,12,11,689.17381
