####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BAN                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,08,1,14.2404
2009,08,2,14.406525
2009,08,3,11.59704
2009,08,4,6.08376875
2009,08,5,4.48960125
2009,08,6,3.21706125
2009,08,7,3.83138125
2009,08,8,6.2775375
2009,08,9,7.65245125
2009,08,10,9.73565
2009,08,11,6.01031125
2009,08,12,6.82637
2009,08,13,7.8124325
2009,08,14,3.9983875
2009,08,15,8.6742875
2009,08,16,9.27783125
2009,08,17,13.811375
2009,08,18,10.7248375
2009,08,19,6.64282125
2009,08,20,9.67432
2009,08,21,12.7194875
2009,08,22,7.50861125
2009,08,23,6.02056
2009,08,24,6.83908625
2009,08,25,10.68320875
2009,08,26,5.63668875
2009,08,27,8.79939625
2009,08,28,6.41485625
2009,08,29,8.8665425
2009,08,30,9.073785
2009,08,31,11.2664625
2010,08,1,9.19002
2010,08,2,9.95632125
2010,08,3,9.24853875
2010,08,4,12.347955
2010,08,5,11.9318125
2010,08,6,11.14663125
2010,08,7,13.7580625
2010,08,8,10.11898375
2010,08,9,7.49373125
2010,08,10,6.91609
2010,08,11,10.7296175
2010,08,12,9.6474625
2010,08,13,9.47707625
2010,08,14,7.42298125
2010,08,15,12.159475
2010,08,16,13.6200375
2010,08,17,9.99053875
2010,08,18,11.5077625
2010,08,19,6.50264625
2010,08,20,5.88703375
2010,08,21,6.19514625
2010,08,22,7.47819
2010,08,23,5.82345125
2010,08,24,9.04574
2010,08,25,9.80153875
2010,08,26,11.8002375
2010,08,27,7.8271275
2010,08,28,7.75540625
2010,08,29,4.08370625
2010,08,30,5.96643625
2010,08,31,5.24063
2011,08,1,9.138315
2011,08,2,8.47804625
2011,08,3,10.72101875
2011,08,4,7.6361375
2011,08,5,9.637685
2011,08,6,9.90788875
2011,08,7,9.86232375
2011,08,8,8.4160725
2011,08,9,8.95029625
2011,08,10,10.3310375
2011,08,11,10.39303875
2011,08,12,8.28293
2011,08,13,10.85806875
2011,08,14,11.352
2011,08,15,5.41715125
2011,08,16,7.6812075
2011,08,17,6.07179375
2011,08,18,6.1291175
2011,08,19,6.20657
2011,08,20,11.22227875
2011,08,21,13.885705
2011,08,22,13.05972375
2011,08,23,6.86957
2011,08,24,9.6878425
2011,08,25,3.9120725
2011,08,26,4.843325
2011,08,27,8.60443375
2011,08,28,9.40303125
2011,08,29,13.493685
2011,08,30,6.02110375
2011,08,31,5.6708425
2012,08,1,7.38573875
2012,08,2,8.4948175
2012,08,3,11.420395
2012,08,4,12.80856375
2012,08,5,6.92126
2012,08,6,10.62877375
2012,08,7,10.559355
2012,08,8,11.11766375
2012,08,9,7.81300375
2012,08,10,5.3016875
2012,08,11,6.1534825
2012,08,12,5.73981625
2012,08,13,9.15738375
2012,08,14,9.6987025
2012,08,15,4.03159375
2012,08,16,7.46551375
2012,08,17,6.90206375
2012,08,18,6.77390375
2012,08,19,7.54456125
2012,08,20,11.8932
2012,08,21,13.14525
2012,08,22,11.4371
2012,08,23,7.4664875
2012,08,24,4.84965875
2012,08,25,8.56726
2012,08,26,6.69060875
2012,08,27,8.7334425
2012,08,28,6.9584
2012,08,29,7.73391875
2012,08,30,6.40667625
2012,08,31,5.3713625
2013,08,1,8.91935375
2013,08,2,8.93179125
2013,08,3,11.173645
2013,08,4,9.578315
2013,08,5,6.7503725
2013,08,6,8.39323125
2013,08,7,11.059495
2013,08,8,6.3621675
2013,08,9,12.08441375
2013,08,10,12.731575
2013,08,11,12.0835125
2013,08,12,10.614075
2013,08,13,15.94525
2013,08,14,13.272225
2013,08,15,13.0944875
2013,08,16,13.618625
2013,08,17,9.8534425
2013,08,18,9.7363525
2013,08,19,6.59063875
2013,08,20,6.79864875
2013,08,21,9.3333325
2013,08,22,9.54067625
2013,08,23,10.34287625
2013,08,24,11.106275
2013,08,25,9.28593875
2013,08,26,6.1307925
2013,08,27,8.84436875
2013,08,28,7.7989
2013,08,29,10.09900125
2013,08,30,12.9630875
2013,08,31,11.5043
2014,08,1,8.728665
2014,08,2,6.7719
2014,08,3,6.22150625
2014,08,4,6.987245
2014,08,5,4.330125
2014,08,6,9.268675
2014,08,7,5.138265
2014,08,8,6.83735
2014,08,9,6.50285
2014,08,10,11.6508125
2014,08,11,11.29833125
2014,08,12,9.34596
2014,08,13,9.28130375
2014,08,14,9.430595
2014,08,15,14.1340125
2014,08,16,16.9962125
2014,08,17,10.213805
2014,08,18,14.528725
2014,08,19,8.121865
2014,08,20,7.3989625
2014,08,21,4.8932525
2014,08,22,4.09132875
2014,08,23,4.5449725
2014,08,24,6.3015075
2014,08,25,8.1590675
2014,08,26,11.6474275
2014,08,27,8.65735125
2014,08,28,6.081
2014,08,29,7.2317325
2014,08,30,8.20245875
2014,08,31,8.32970875
2015,08,1,9.7731375
2015,08,2,11.4487875
2015,08,3,13.81955
2015,08,4,11.87474
2015,08,5,6.53032625
2015,08,6,11.65320625
2015,08,7,10.7046675
2015,08,8,10.8590625
2015,08,9,12.5784125
2015,08,10,7.41431625
2015,08,11,6.84151625
2015,08,12,12.47484375
2015,08,13,11.49826625
2015,08,14,3.67581875
2015,08,15,3.89942375
2015,08,16,4.24515375
2015,08,17,6.39292625
2015,08,18,8.20683875
2015,08,19,8.47867125
2015,08,20,7.760615
2015,08,21,4.73242875
2015,08,22,2.6045775
2015,08,23,6.312115
2015,08,24,4.138825
2015,08,25,8.4032875
2015,08,26,9.1761875
2015,08,27,5.90453875
2015,08,28,8.7104175
2015,08,29,8.10915375
2015,08,30,8.38749375
2015,08,31,5.32312
2016,08,1,9.91916375
2016,08,2,11.5149125
2016,08,3,10.4415075
2016,08,4,9.54505125
2016,08,5,9.36949375
2016,08,6,13.1575875
2016,08,7,13.61955
2016,08,8,13.4545875
2016,08,9,11.23185
2016,08,10,13.3122375
2016,08,11,11.21012125
2016,08,12,10.39924125
2016,08,13,13.1689375
2016,08,14,13.08065
2016,08,15,11.8710375
2016,08,16,9.5650425
2016,08,17,6.18864375
2016,08,18,7.62984375
2016,08,19,8.3008225
2016,08,20,11.58970125
2016,08,21,12.9670375
2016,08,22,10.9314175
2016,08,23,6.84844375
2016,08,24,8.3149975
2016,08,25,7.45874375
2016,08,26,11.37371
2016,08,27,13.14761
2016,08,28,6.7986525
2016,08,29,7.9541575
2016,08,30,11.03505
2016,08,31,10.055005
2017,08,1,8.154375
2017,08,2,3.59687125
2017,08,3,8.895305
2017,08,4,10.01899
2017,08,5,6.84503
2017,08,6,10.402855
2017,08,7,8.18524125
2017,08,8,1.8649
2017,08,9,6.15538875
2017,08,10,7.89312625
2017,08,11,2.8559925
2017,08,12,4.7023925
2017,08,13,10.847935
2017,08,14,9.4876125
2017,08,15,7.6072925
2017,08,16,8.91192
2017,08,17,9.59072125
2017,08,18,11.47372125
2017,08,19,5.54122625
2017,08,20,5.7286925
2017,08,21,7.7309675
2017,08,22,10.20894625
2017,08,23,11.2926475
2017,08,24,11.004835
2017,08,25,7.71691
2017,08,26,7.99795375
2017,08,27,10.88206875
2017,08,28,5.0249225
2017,08,29,7.16313375
2017,08,30,8.91286625
2017,08,31,7.16526375
2018,08,1,12.2444875
2018,08,2,14.3110125
2018,08,3,13.1272125
2018,08,4,13.1057375
2018,08,5,10.50919
2018,08,6,11.49155375
2018,08,7,17.5710375
2018,08,8,11.61136625
2018,08,9,10.8175825
2018,08,10,12.5656125
2018,08,11,6.15945375
2018,08,12,6.6357925
2018,08,13,8.4127
2018,08,14,16.8634625
2018,08,15,10.44886625
2018,08,16,5.47268125
2018,08,17,7.60397375
2018,08,18,5.80170625
2018,08,19,5.16217375
2018,08,20,4.75841625
2018,08,21,11.8204625
2018,08,22,5.91621125
2018,08,23,9.85555375
2018,08,24,7.24069875
2018,08,25,8.87822
2018,08,26,8.782265
2018,08,27,5.81581625
2018,08,28,8.7616525
2018,08,29,8.08419125
2018,08,30,7.95249375
2018,08,31,6.25022625
2019,08,1,8.304295
2019,08,2,12.866475
2019,08,3,10.1227825
2019,08,4,12.41803875
2019,08,5,14.7636125
2019,08,6,9.06597375
2019,08,7,9.68333125
2019,08,8,12.204925
2019,08,9,9.636825
2019,08,10,2.34691875
2019,08,11,5.4071825
2019,08,12,6.46407625
2019,08,13,7.84982375
2019,08,14,8.52294375
2019,08,15,13.6674
2019,08,16,9.059455
2019,08,17,6.05548375
2019,08,18,9.9486225
2019,08,19,6.86930375
2019,08,20,9.103485
2019,08,21,12.4026875
2019,08,22,8.52849375
2019,08,23,8.62353875
2019,08,24,9.54796625
2019,08,25,8.3516825
2019,08,26,5.10178125
2019,08,27,7.53937375
2019,08,28,5.17237625
2019,08,29,4.64286
2019,08,30,3.44297125
2019,08,31,3.3734225
