####################################################################################################
# Month: 03Mar                                                                                     #
# Station: KILI                                                                                    #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,03,1,9.19140575
2009,03,2,9.91208425
2009,03,3,9.8138425
2009,03,4,5.64904788
2009,03,5,4.92572638
2009,03,6,3.20843725
2009,03,7,4.7609305
2009,03,8,6.07120625
2009,03,9,6.435224
2009,03,10,5.00667262
2009,03,11,2.01249512
2009,03,12,2.17194125
2009,03,13,2.35568212
2009,03,14,2.54105587
2009,03,15,2.7465195
2009,03,16,3.29437925
2009,03,17,1.730312
2009,03,18,3.3857995
2009,03,19,3.4885865
2009,03,20,2.2348785
2009,03,21,3.27713838
2009,03,22,4.55665225
2009,03,23,4.89278312
2009,03,24,4.29646887
2009,03,25,5.94415138
2009,03,26,6.28551962
2009,03,27,5.16582725
2009,03,28,6.845554
2009,03,29,3.62664825
2009,03,30,1.75802938
2009,03,31,2.69251362
2010,03,1,2.77117925
2010,03,2,5.2827495
2010,03,3,3.52843638
2010,03,4,3.867021
2010,03,5,4.3772515
2010,03,6,2.94217575
2010,03,7,3.48899413
2010,03,8,3.976838
2010,03,9,3.85360525
2010,03,10,3.72860938
2010,03,11,5.386555
2010,03,12,6.38108712
2010,03,13,7.78600112
2010,03,14,7.00801425
2010,03,15,7.98166138
2010,03,16,6.49732512
2010,03,17,7.41469475
2010,03,18,5.05326425
2010,03,19,2.87960725
2010,03,20,1.89126388
2010,03,21,2.22869
2010,03,22,1.7749455
2010,03,23,2.28411475
2010,03,24,2.368046
2010,03,25,5.16067412
2010,03,26,1.53883725
2010,03,27,2.42667888
2010,03,28,3.98446325
2010,03,29,3.878415
2010,03,30,5.74297775
2010,03,31,3.347856
2011,03,1,8.11551525
2011,03,2,5.75388062
2011,03,3,7.92702362
2011,03,4,7.22728512
2011,03,5,6.17192488
2011,03,6,2.913451
2011,03,7,3.24093638
2011,03,8,3.49908262
2011,03,9,6.40063975
2011,03,10,8.49420587
2011,03,11,4.69507662
2011,03,12,2.62529837
2011,03,13,3.048223
2011,03,14,2.73546962
2011,03,15,7.2305395
2011,03,16,4.39065225
2011,03,17,1.4195035
2011,03,18,3.07308925
2011,03,19,1.04694538
2011,03,20,4.54047575
2011,03,21,5.14649437
2011,03,22,2.475883
2011,03,23,2.94387612
