####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BAN                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,05,1,267.5625
2009,05,2,269.95
2009,05,3,274.3
2009,05,4,270.1
2009,05,5,269.5125
2009,05,6,270.0625
2009,05,7,267.575
2009,05,8,267.375
2009,05,9,267.3625
2009,05,10,267.9
2009,05,11,269.0
2009,05,12,266.9625
2009,05,13,260.6125
2009,05,14,262.25
2009,05,15,264.2875
2009,05,16,266.65
2009,05,17,268.9
2009,05,18,264.1875
2009,05,19,264.6375
2009,05,20,262.3375
2009,05,21,265.1375
2009,05,22,266.5
2009,05,23,270.8125
2009,05,24,271.8625
2009,05,25,270.0875
2009,05,26,272.5125
2009,05,27,269.7625
2009,05,28,267.8
2009,05,29,271.25
2009,05,30,271.675
2009,05,31,268.1125
2010,05,1,265.2875
2010,05,2,264.8625
2010,05,3,263.675
2010,05,4,262.9625
2010,05,5,260.6875
2010,05,6,259.1375
2010,05,7,260.9375
2010,05,8,262.0
2010,05,9,264.1875
2010,05,10,265.8375
2010,05,11,267.575
2010,05,12,270.8125
2010,05,13,268.275
2010,05,14,269.2875
2010,05,15,270.2
2010,05,16,272.875
2010,05,17,271.9
2010,05,18,275.7625
2010,05,19,275.8375
2010,05,20,272.075
2010,05,21,269.2
2010,05,22,267.4
2010,05,23,265.1375
2010,05,24,265.175
2010,05,25,269.175
2010,05,26,270.125
2010,05,27,269.55
2010,05,28,268.3125
2010,05,29,267.5125
2010,05,30,267.9875
2010,05,31,267.9375
2011,05,1,264.9
2011,05,2,267.1625
2011,05,3,265.95
2011,05,4,265.1
2011,05,5,265.6375
2011,05,6,265.1
2011,05,7,265.55
2011,05,8,268.0125
2011,05,9,269.3625
2011,05,10,268.925
2011,05,11,273.3375
2011,05,12,274.2875
2011,05,13,266.575
2011,05,14,272.4625
2011,05,15,276.825
2011,05,16,275.4125
2011,05,17,275.475
2011,05,18,271.6375
2011,05,19,271.2625
2011,05,20,272.675
2011,05,21,273.2625
2011,05,22,273.075
2011,05,23,272.7375
2011,05,24,270.7125
2011,05,25,269.3375
2011,05,26,271.8875
2011,05,27,270.3875
2011,05,28,270.0375
2011,05,29,270.0
2011,05,30,269.7625
2011,05,31,270.8375
2012,05,1,267.35
2012,05,2,266.225
2012,05,3,266.5625
2012,05,4,267.0
2012,05,5,264.4
2012,05,6,264.0625
2012,05,7,269.775
2012,05,8,273.4375
2012,05,9,265.525
2012,05,10,262.4
2012,05,11,264.85
2012,05,12,270.1
2012,05,13,272.7125
2012,05,14,271.2875
2012,05,15,272.8875
2012,05,16,269.375
2012,05,17,262.3125
2012,05,18,262.0
2012,05,19,261.8625
2012,05,20,265.95
2012,05,21,270.725
2012,05,22,273.175
2012,05,23,269.75
2012,05,24,267.0625
2012,05,25,267.525
