####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SKS                          #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,05,1,4.70714125
2009,05,2,5.178165
2009,05,3,11.1215475
2009,05,4,10.74236625
2009,05,5,7.8405725
2009,05,6,7.7868425
2009,05,7,6.2996625
2009,05,8,4.559745
2009,05,9,5.0591025
2009,05,10,3.69127875
2009,05,11,2.59205125
2009,05,12,3.46448375
2009,05,13,3.683045
2009,05,14,4.2159925
2009,05,15,3.3864375
2009,05,16,6.35079
2009,05,17,7.89518625
2009,05,18,10.44392125
2009,05,19,10.8154175
2009,05,20,10.777985
2009,05,21,12.1096875
2009,05,22,10.92185125
2009,05,23,5.29475
2009,05,24,8.00244875
2009,05,25,12.8503375
2009,05,26,12.1513925
2009,05,27,9.033445
2009,05,28,2.79072
2009,05,29,5.97586125
2009,05,30,11.64754875
2009,05,31,6.81404
2010,05,1,3.63974875
2010,05,2,4.4575625
2010,05,3,3.319175
2010,05,4,2.71922625
2010,05,5,5.21660125
2010,05,6,9.63763125
2010,05,7,5.68074625
2010,05,8,12.28435125
2010,05,9,4.04994625
2010,05,10,2.1133975
2010,05,11,3.9425775
2010,05,12,5.07614625
2010,05,13,10.347555
2010,05,14,11.7028675
2010,05,15,18.723025
2010,05,16,3.218935
2010,05,17,1.04696562
2010,05,18,5.51155
2010,05,19,5.45374875
2010,05,20,5.53289625
2010,05,21,8.87886625
2010,05,22,8.0806475
2010,05,23,5.65776
2010,05,24,7.09784875
2010,05,25,12.41539
2010,05,26,14.6661375
2010,05,27,10.46526375
2010,05,28,6.52112375
2010,05,29,10.03056
2010,05,30,12.284875
2010,05,31,12.226425
2011,05,1,9.04605375
2011,05,2,6.71427125
2011,05,3,8.553035
2011,05,4,7.925995
2011,05,5,7.1445325
2011,05,6,3.4582125
2011,05,7,1.349929
2011,05,8,2.11947625
2011,05,9,3.61052625
2011,05,10,4.01988125
2011,05,11,9.27489125
2011,05,12,7.40695625
2011,05,13,6.60371375
2011,05,14,4.23178875
2011,05,15,4.23177375
2011,05,16,4.99818875
2011,05,17,6.360215
2011,05,18,5.54073375
2011,05,19,6.92202625
2011,05,20,4.63087875
2011,05,21,4.63167
2011,05,22,8.67597875
2011,05,23,12.51357125
2011,05,24,12.82400375
2011,05,25,14.2224875
2011,05,26,11.39306625
2011,05,27,10.40510875
2011,05,28,11.9680625
2011,05,29,9.2184
2011,05,30,6.14189625
2011,05,31,8.71193125
2012,05,1,5.8220875
2012,05,2,6.24122875
2012,05,3,5.10033625
2012,05,4,5.95812125
2012,05,5,3.51683625
2012,05,6,3.0715825
2012,05,7,5.58041625
2012,05,8,9.8488525
2012,05,9,8.47421875
2012,05,10,8.4005275
2012,05,11,7.28819375
2012,05,12,11.2751175
2012,05,13,10.77852125
2012,05,14,10.9129575
2012,05,15,10.59181125
2012,05,16,5.208675
2012,05,17,4.37395125
2012,05,18,8.6272675
2012,05,19,8.0084375
2012,05,20,7.90645375
2012,05,21,16.072825
2012,05,22,9.29789
2012,05,23,3.7733575
2012,05,24,7.84517375
2012,05,25,6.81908625
2012,05,26,7.3782225
2012,05,27,7.9245475
2012,05,28,5.4750175
2012,05,29,7.421965
2012,05,30,8.6928825
2012,05,31,5.14255375
2013,05,1,4.05554375
2013,05,2,6.54167
2013,05,3,4.999775
2013,05,4,6.69467875
2013,05,5,7.344785
2013,05,6,9.18665375
2013,05,7,11.3357525
2013,05,8,8.1827225
2013,05,9,9.28223375
2013,05,10,10.87008625
2013,05,11,8.989395
2013,05,12,5.85922625
2013,05,13,5.0482225
2013,05,14,10.1274075
2013,05,15,8.214635
2013,05,16,13.5155825
2013,05,17,16.3852375
2013,05,18,7.207155
2013,05,19,10.24326375
2013,05,20,6.13366625
2013,05,21,4.059435
2013,05,22,14.9772875
2013,05,23,11.85697875
2013,05,24,2.433755
2013,05,25,3.34519625
2013,05,26,6.95761375
2013,05,27,7.75448375
2013,05,28,10.438815
2013,05,29,4.63199613
2013,05,30,8.39594375
2013,05,31,6.01095375
2014,05,1,5.54337875
2014,05,2,7.33662375
2014,05,3,10.75335125
2014,05,4,15.0779125
2014,05,5,6.06469375
2014,05,6,5.81625375
2014,05,7,4.76709125
2014,05,8,3.5145425
2014,05,9,4.05896875
2014,05,10,9.4623475
2014,05,11,9.84362125
2014,05,12,7.17448625
2014,05,13,9.042525
2014,05,14,10.32468
2014,05,15,2.56951275
2014,05,16,2.02495375
2014,05,17,3.45704
2014,05,18,12.27830125
2014,05,19,18.831375
2014,05,20,12.63150875
2014,05,21,7.57412375
2014,05,22,5.45294875
2014,05,23,5.1189175
2014,05,24,10.22503
2014,05,25,12.426525
2014,05,26,8.4978425
2014,05,27,8.61211625
2014,05,28,8.808305
2014,05,29,13.6793525
2014,05,30,7.283945
2014,05,31,5.8150525
2015,05,1,3.7316275
2015,05,2,4.45576625
2015,05,3,11.48718125
2015,05,4,10.223855
2015,05,5,10.70935375
2015,05,6,10.178805
2015,05,7,10.51017875
2015,05,8,8.57623375
2015,05,9,8.751035
2015,05,10,10.3518925
2015,05,11,9.59965375
2015,05,12,8.5236375
2015,05,13,8.16297125
2015,05,14,4.05136375
2015,05,15,5.73463125
2015,05,16,8.20962375
2015,05,17,4.45266375
2015,05,18,4.67483875
2015,05,19,7.48251125
2015,05,20,7.289505
2015,05,21,9.9562025
2015,05,22,11.9144875
2015,05,23,8.4979425
2015,05,24,4.4787975
2015,05,25,5.002265
2015,05,26,13.0911425
2015,05,27,6.8493275
2015,05,28,7.52365625
2015,05,29,9.73532
2015,05,30,7.235425
2015,05,31,4.0984175
2016,05,1,8.13892625
2016,05,2,13.7191875
2016,05,3,5.56764625
2016,05,4,7.33000375
2016,05,5,8.2121475
2016,05,6,7.01469375
2016,05,7,6.02177375
2016,05,8,10.92183125
2016,05,9,12.17335
2016,05,10,9.150085
2016,05,11,10.07354
2016,05,12,14.6505075
2016,05,13,16.7359125
2016,05,14,18.1374
2016,05,15,14.9164575
2016,05,16,2.44087375
2016,05,17,2.85538875
2016,05,18,3.09918125
2016,05,19,10.15266875
2016,05,20,12.972285
2016,05,21,8.88772875
2016,05,22,8.4885875
2016,05,23,4.598055
2016,05,24,10.0314575
2016,05,25,7.044075
2016,05,26,6.36381625
2016,05,27,6.74014875
2016,05,28,8.63195625
2016,05,29,13.30526375
2016,05,30,12.19471125
2016,05,31,11.72555875
2017,05,1,8.1981575
2017,05,2,7.67796375
2017,05,3,8.44883375
2017,05,4,7.8447025
2017,05,5,6.4054025
2017,05,6,8.84193
2017,05,7,10.5747425
2017,05,8,11.18371125
2017,05,9,8.63173625
2017,05,10,3.0498075
2017,05,11,7.48915375
2017,05,12,13.0696
2017,05,13,13.3622875
2017,05,14,12.4832
2017,05,15,9.52553375
2017,05,16,14.93275
2017,05,17,10.7679
2017,05,18,12.1111625
2017,05,19,8.27038875
2017,05,20,5.8914375
2017,05,21,3.72211
2017,05,22,7.009545
2017,05,23,7.32683625
2017,05,24,9.62463875
2017,05,25,10.486175
2017,05,26,12.2397875
2017,05,27,10.60419125
2017,05,28,10.7946975
2017,05,29,12.0482375
2017,05,30,8.5851625
2017,05,31,6.01438
2018,05,1,8.25677625
2018,05,2,8.50679375
2018,05,3,11.91293
2018,05,4,7.29486125
2018,05,5,3.67553125
2018,05,6,5.1610825
2018,05,7,11.01253125
2018,05,8,9.95938875
2018,05,9,7.02607125
2018,05,10,8.97685125
2018,05,11,9.16189625
2018,05,12,8.8856575
2018,05,13,7.19315
2018,05,14,7.235185
2018,05,15,9.58088625
2018,05,16,12.7896625
2018,05,17,12.373925
2018,05,18,13.758125
2018,05,19,14.9903175
2018,05,20,13.87175
2018,05,21,10.83388125
2018,05,22,11.53236
2018,05,23,12.82796
2018,05,24,6.276975
2018,05,25,9.48922125
2018,05,26,12.09207875
2018,05,27,13.72695
2018,05,28,10.6696075
2018,05,29,8.6123325
2018,05,30,10.19448625
2018,05,31,7.796425
2019,05,1,8.04839875
2019,05,2,3.112435
2019,05,3,3.43070875
2019,05,4,11.74402125
2019,05,5,10.1876625
2019,05,6,2.28556125
2019,05,7,3.7297775
2019,05,8,4.68871625
2019,05,9,7.10521125
2019,05,10,13.372725
2019,05,11,5.466955
2019,05,12,3.65018875
2019,05,13,9.7165
2019,05,14,12.03135
2019,05,15,11.22095875
2019,05,16,3.5256825
2019,05,17,5.56187125
2019,05,18,7.8058275
2019,05,19,10.30978375
2019,05,20,12.4136125
2019,05,21,13.8423625
2019,05,22,14.18195
2019,05,23,15.4280625
2019,05,24,3.19371875
2019,05,25,5.12784375
2019,05,26,9.2441
2019,05,27,14.217455
2019,05,28,14.1988125
2019,05,29,13.17371125
2019,05,30,14.8671125
2019,05,31,13.4803625
