####################################################################################################
# Month: 10Oct                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/DomeA                        #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,10,1,226.875
2009,10,2,227.3
2009,10,3,226.175
2009,10,4,225.7375
2009,10,5,226.1
2009,10,6,225.4875
2009,10,7,228.2375
2009,10,8,230.775
2009,10,9,231.5375
2009,10,10,229.2875
2009,10,11,227.3
2009,10,12,230.425
2009,10,13,229.5375
2009,10,14,228.6875
2009,10,15,228.2125
2009,10,16,233.575
2009,10,17,233.7125
2009,10,18,237.3375
2009,10,19,240.5
2009,10,20,237.4
2009,10,21,235.1875
2009,10,22,232.325
2009,10,23,234.95
2009,10,24,234.1
2009,10,25,231.25
2009,10,26,233.875
2009,10,27,236.325
2009,10,28,234.8125
2009,10,29,233.15
2009,10,30,235.075
2009,10,31,235.9
2010,10,1,229.25
2010,10,2,231.55
2010,10,3,231.4
2010,10,4,231.4125
2010,10,5,229.5875
2010,10,6,229.5
2010,10,7,230.0625
2010,10,8,229.7375
2010,10,9,230.15
2010,10,10,228.6625
2010,10,11,224.025
2010,10,12,230.5125
2010,10,13,230.6375
2010,10,14,232.0625
2010,10,15,237.0875
2010,10,16,233.475
2010,10,17,233.25
2010,10,18,232.075
2010,10,19,233.7375
2010,10,20,232.3875
2010,10,21,231.3375
2010,10,22,231.3375
2010,10,23,228.7625
2010,10,24,228.55
2010,10,25,228.4125
2010,10,26,227.35
2010,10,27,227.525
2010,10,28,229.725
2010,10,29,231.5375
2010,10,30,232.1875
2010,10,31,233.275
2011,10,1,228.0625
2011,10,2,228.5375
2011,10,3,232.7625
2011,10,4,238.2375
2011,10,5,237.175
2011,10,6,234.275
2011,10,7,228.875
2011,10,8,229.725
2011,10,9,230.7625
2011,10,10,229.6875
2011,10,11,227.0375
2011,10,12,226.525
2011,10,13,228.1375
2011,10,14,229.875
2011,10,15,230.675
2011,10,16,228.8625
2011,10,17,229.8875
2011,10,18,229.6
2011,10,19,230.525
2011,10,20,228.8125
2011,10,21,232.3125
2011,10,22,231.2
2011,10,23,231.8375
2011,10,24,232.0375
2011,10,25,235.3125
2011,10,26,234.3125
2011,10,27,234.6625
2011,10,28,234.8
2011,10,29,230.4875
2011,10,30,230.6
2011,10,31,231.95
2012,10,1,233.2375
2012,10,2,233.925
2012,10,3,235.275
2012,10,4,234.6375
2012,10,5,233.1
2012,10,6,232.3
2012,10,7,230.475
2012,10,8,228.65
2012,10,9,229.8625
2012,10,10,230.2125
2012,10,11,230.8875
2012,10,12,226.95
2012,10,13,226.7125
2012,10,14,228.5625
2012,10,15,233.7
2012,10,16,233.15
2012,10,17,234.275
2012,10,18,236.75
2012,10,19,234.425
2012,10,20,232.575
2012,10,21,230.325
2012,10,22,233.975
2012,10,23,232.6625
2012,10,24,235.725
2012,10,25,236.3
2012,10,26,238.175
2012,10,27,236.675
2012,10,28,232.925
2012,10,29,235.725
2012,10,30,235.0875
2012,10,31,233.2625
2013,10,1,234.925
2013,10,2,237.175
2013,10,3,236.45
2013,10,4,238.6875
2013,10,5,234.85
2013,10,6,232.975
2013,10,7,233.8625
2013,10,8,233.1625
2013,10,9,231.05
2013,10,10,228.4125
2013,10,11,230.8375
2013,10,12,230.9
2013,10,13,231.6
2013,10,14,233.5375
2013,10,15,231.7375
2013,10,16,234.0625
2013,10,17,235.4125
2013,10,18,234.9
2013,10,19,233.925
2013,10,20,232.925
2013,10,21,233.8375
2013,10,22,232.7
2013,10,23,231.525
2013,10,24,229.9875
2013,10,25,232.4375
2013,10,26,233.0375
2013,10,27,232.7625
2013,10,28,231.55
2013,10,29,231.1625
2013,10,30,229.4375
2013,10,31,226.85
2014,10,1,228.875
2014,10,2,230.325
2014,10,3,229.825
2014,10,4,228.0375
2014,10,5,227.0875
2014,10,6,225.05
2014,10,7,226.475
2014,10,8,225.55
2014,10,9,226.175
2014,10,10,224.675
2014,10,11,225.4375
2014,10,12,227.675
2014,10,13,231.375
2014,10,14,230.6875
2014,10,15,229.95
2014,10,16,229.525
2014,10,17,229.4625
2014,10,18,228.45
2014,10,19,229.575
2014,10,20,233.8625
2014,10,21,229.075
2014,10,22,230.7
2014,10,23,229.0
2014,10,24,234.125
2014,10,25,236.175
2014,10,26,232.725
2014,10,27,236.0375
2014,10,28,238.05
2014,10,29,236.8125
2014,10,30,233.8375
2014,10,31,234.55
2015,10,1,235.675
2015,10,2,240.075
2015,10,3,239.9875
2015,10,4,241.2625
2015,10,5,240.6625
2015,10,6,237.0625
2015,10,7,233.8125
2015,10,8,236.75
2015,10,9,236.7375
2015,10,10,237.625
2015,10,11,236.5625
2015,10,12,235.7375
2015,10,13,233.9375
2015,10,14,232.5375
2015,10,15,232.4625
2015,10,16,231.2625
2015,10,17,229.9625
2015,10,18,227.4125
2015,10,19,230.4875
2015,10,20,229.7375
2015,10,21,230.0875
2015,10,22,231.25
2015,10,23,230.3625
2015,10,24,228.375
2015,10,25,232.0375
2015,10,26,229.35
2015,10,27,230.375
2015,10,28,229.9625
2015,10,29,228.325
2015,10,30,229.0875
2015,10,31,228.95
2016,10,1,230.45
2016,10,2,229.5875
2016,10,3,228.1
2016,10,4,230.35
2016,10,5,233.6
2016,10,6,235.025
2016,10,7,237.6625
2016,10,8,234.125
2016,10,9,233.3875
2016,10,10,228.6625
2016,10,11,230.5375
2016,10,12,232.2375
2016,10,13,233.5125
2016,10,14,233.475
2016,10,15,231.5625
2016,10,16,230.1625
2016,10,17,229.4125
2016,10,18,227.9125
2016,10,19,231.625
2016,10,20,232.7375
2016,10,21,230.8375
2016,10,22,230.9
2016,10,23,228.8875
2016,10,24,228.3
2016,10,25,232.3
2016,10,26,231.625
2016,10,27,230.0375
2016,10,28,228.8875
2016,10,29,228.5625
2016,10,30,229.3375
2016,10,31,233.9125
2017,10,1,234.675
2017,10,2,233.575
2017,10,3,228.675
2017,10,4,227.15
2017,10,5,233.9625
2017,10,6,231.625
2017,10,7,235.2625
2017,10,8,236.7
2017,10,9,234.85
2017,10,10,234.675
2017,10,11,235.775
2017,10,12,234.175
2017,10,13,232.125
2017,10,14,232.7
2017,10,15,234.15
2017,10,16,232.1875
2017,10,17,229.675
2017,10,18,231.6875
2017,10,19,235.2125
2017,10,20,238.275
2017,10,21,236.975
2017,10,22,236.15
2017,10,23,236.4875
2017,10,24,236.05
2017,10,25,235.7125
2017,10,26,234.6875
2017,10,27,233.6625
2017,10,28,233.2125
2017,10,29,234.575
2017,10,30,234.7
2017,10,31,233.1
2018,10,1,231.1
2018,10,2,228.7375
2018,10,3,228.875
2018,10,4,226.7
2018,10,5,225.225
2018,10,6,230.5125
2018,10,7,232.325
2018,10,8,232.3375
2018,10,9,231.9
2018,10,10,230.7625
2018,10,11,229.0625
2018,10,12,232.9625
2018,10,13,230.4875
2018,10,14,230.05
2018,10,15,229.55
2018,10,16,230.8125
2018,10,17,228.7375
2018,10,18,229.0
2018,10,19,233.1125
2018,10,20,236.4125
2018,10,21,235.0
2018,10,22,231.7875
2018,10,23,235.15
2018,10,24,237.125
2018,10,25,237.0375
2018,10,26,232.9
2018,10,27,232.3125
2018,10,28,229.9375
2018,10,29,233.2625
2018,10,30,231.55
2018,10,31,230.8375
2019,10,1,227.5125
2019,10,2,227.1125
2019,10,3,231.4875
2019,10,4,231.7375
2019,10,5,238.425
2019,10,6,237.2875
2019,10,7,234.225
2019,10,8,231.1375
2019,10,9,230.8625
2019,10,10,232.125
2019,10,11,230.225
2019,10,12,228.8
2019,10,13,227.2875
2019,10,14,228.55
2019,10,15,225.725
2019,10,16,231.575
2019,10,17,233.3125
2019,10,18,232.275
2019,10,19,234.4125
2019,10,20,237.675
2019,10,21,237.6375
2019,10,22,237.3625
2019,10,23,235.5625
2019,10,24,233.0875
2019,10,25,234.5375
2019,10,26,235.1875
2019,10,27,236.7875
2019,10,28,241.35
2019,10,29,239.05
2019,10,30,235.7125
2019,10,31,239.5
