####################################################################################################
# Month: 03Mar                                                                                     #
# Station: BMAC                                                                                    #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,03,1,0,4.722038
2009,03,1,1,5.246117
2009,03,1,2,3.729259
2009,03,1,3,4.246154
2009,03,1,4,4.486357
2009,03,1,5,4.907312
2009,03,1,6,5.331911
2009,03,1,7,4.52552
2009,03,2,0,4.57862
2009,03,2,1,6.042457
2009,03,2,2,4.346708
2009,03,2,3,3.259365
2009,03,2,4,4.738083
2009,03,2,5,5.0366
2009,03,2,6,4.618888
2009,03,2,7,4.36945
2009,03,3,0,3.409762
2009,03,3,1,3.637765
2009,03,3,2,5.822174
2009,03,3,3,6.462773
2009,03,3,4,5.173663
2009,03,3,5,3.644004
2009,03,3,6,2.6781
2009,03,3,7,2.608543
2009,03,4,0,3.771783
2009,03,4,1,5.352008
2009,03,4,2,5.937119
2009,03,4,3,4.578087
2009,03,4,4,3.98006
2009,03,4,5,5.424988
2009,03,4,6,5.398955
2009,03,4,7,2.646082
2009,03,5,0,1.858852
2009,03,5,1,2.980835
2009,03,5,2,3.747997
2009,03,5,3,2.455634
2009,03,5,4,0.965339
2009,03,5,5,2.252125
2009,03,5,6,3.589992
2009,03,5,7,2.796393
2009,03,6,0,3.884128
2009,03,6,1,4.78913
2009,03,6,2,4.830329
2009,03,6,3,6.057831
2009,03,6,4,6.396789
2009,03,6,5,6.24618
2009,03,6,6,7.679039
2009,03,6,7,8.916051
2009,03,7,0,8.166714
2009,03,7,1,7.857875
2009,03,7,2,8.799899
2009,03,7,3,7.726627
2009,03,7,4,8.649068
2009,03,7,5,9.106539
2009,03,7,6,10.882194
2009,03,7,7,12.411756
2009,03,8,0,13.472999
2009,03,8,1,13.867424
2009,03,8,2,13.504315
2009,03,8,3,11.304996
2009,03,8,4,9.560194
2009,03,8,5,8.754141
2009,03,8,6,8.666244
2009,03,8,7,6.701921
2009,03,9,0,5.287942
2009,03,9,1,5.651825
2009,03,9,2,6.653464
2009,03,9,3,5.590133
2009,03,9,4,4.236845
2009,03,9,5,4.600564
2009,03,9,6,5.218978
2009,03,9,7,5.803534
2009,03,10,0,6.823592
2009,03,10,1,6.671324
2009,03,10,2,6.621543
2009,03,10,3,6.128985
2009,03,10,4,6.417649
2009,03,10,5,7.064529
2009,03,10,6,6.33875
2009,03,10,7,5.397599
2009,03,11,0,7.084512
2009,03,11,1,8.937972
2009,03,11,2,8.110957
2009,03,11,3,5.58095
2009,03,11,4,4.465575
2009,03,11,5,3.411031
2009,03,11,6,1.902099
2009,03,11,7,1.427682
2009,03,12,0,1.242586
2009,03,12,1,0.49991
2009,03,12,2,1.402446
2009,03,12,3,3.169764
2009,03,12,4,3.749892
2009,03,12,5,4.434126
2009,03,12,6,5.910194
2009,03,12,7,5.263884
2009,03,13,0,4.267512
2009,03,13,1,3.346248
2009,03,13,2,2.437776
2009,03,13,3,1.734096
2009,03,13,4,3.501868
2009,03,13,5,4.523686
2009,03,13,6,3.637092
2009,03,13,7,3.582491
2009,03,14,0,4.814619
2009,03,14,1,5.950216
2009,03,14,2,6.859179
2009,03,14,3,4.927881
2009,03,14,4,4.308738
2009,03,14,5,3.829153
2009,03,14,6,2.976601
2009,03,14,7,1.415666
2009,03,15,0,1.44992
2009,03,15,1,2.070316
2009,03,15,2,1.92883
2009,03,15,3,2.483331
2009,03,15,4,3.964941
2009,03,15,5,5.355302
2009,03,15,6,5.423625
2009,03,15,7,4.538858
2009,03,16,0,4.7629
2009,03,16,1,5.013294
2009,03,16,2,4.600373
2009,03,16,3,4.072032
2009,03,16,4,6.537705
2009,03,16,5,9.468609
2009,03,16,6,13.349891
2009,03,16,7,16.076348
2009,03,17,0,16.802
2009,03,17,1,20.564393
2009,03,17,2,16.502384
2009,03,17,3,15.539853
2009,03,17,4,13.779395
2009,03,17,5,11.176456
2009,03,17,6,11.524377
2009,03,17,7,12.82877
2009,03,18,0,14.39142
2009,03,18,1,16.090477
2009,03,18,2,17.913703
2009,03,18,3,15.552464
2009,03,18,4,12.302229
2009,03,18,5,10.899196
2009,03,18,6,11.931852
2009,03,18,7,11.743097
2009,03,19,0,9.682996
2009,03,19,1,8.90155
2009,03,19,2,7.756782
2009,03,19,3,6.668644
2009,03,19,4,4.502172
2009,03,19,5,4.665003
2009,03,19,6,7.511602
2009,03,19,7,8.849506
2009,03,20,0,10.660195
2009,03,20,1,11.148925
2009,03,20,2,13.138613
2009,03,20,3,10.856922
2009,03,20,4,7.637202
2009,03,20,5,6.579366
2009,03,20,6,7.155925
2009,03,20,7,7.831226
2009,03,21,0,7.015577
2009,03,21,1,6.952454
2009,03,21,2,6.970794
2009,03,21,3,6.060937
2009,03,21,4,5.320386
2009,03,21,5,5.608598
2009,03,21,6,6.356511
2009,03,21,7,6.492147
2009,03,22,0,4.636767
2009,03,22,1,4.093949
2009,03,22,2,3.040099
2009,03,22,3,4.987939
2009,03,22,4,5.456998
2009,03,22,5,5.665107
2009,03,22,6,8.063185
2009,03,22,7,8.992367
2009,03,23,0,8.89674
2009,03,23,1,7.575683
2009,03,23,2,8.070559
2009,03,23,3,8.440121
2009,03,23,4,6.66779
2009,03,23,5,5.402769
2009,03,23,6,6.453785
2009,03,23,7,6.333912
2009,03,24,0,7.247584
2009,03,24,1,7.842061
2009,03,24,2,8.50551
2009,03,24,3,8.743143
2009,03,24,4,10.850522
2009,03,24,5,11.956657
2009,03,24,6,13.343109
2009,03,24,7,14.162662
2009,03,25,0,14.313603
2009,03,25,1,14.658522
2009,03,25,2,16.813368
2009,03,25,3,15.735439
2009,03,25,4,11.873907
2009,03,25,5,9.483128
2009,03,25,6,9.907744
2009,03,25,7,11.181776
2009,03,26,0,12.872952
2009,03,26,1,13.070243
2009,03,26,2,13.282536
2009,03,26,3,11.471868
2009,03,26,4,10.538302
2009,03,26,5,10.011689
2009,03,26,6,10.910296
2009,03,26,7,9.691331
2009,03,27,0,11.453285
2009,03,27,1,13.376505
2009,03,27,2,13.087394
2009,03,27,3,11.670483
2009,03,27,4,11.667689
2009,03,27,5,12.186911
2009,03,27,6,13.929795
2009,03,27,7,16.160569
2009,03,28,0,16.618017
2009,03,28,1,16.609029
2009,03,28,2,17.570553
2009,03,28,3,14.336818
2009,03,28,4,11.549042
2009,03,28,5,9.184208
2009,03,28,6,10.113891
2009,03,28,7,10.322157
2009,03,29,0,10.315259
2009,03,29,1,9.161613
2009,03,29,2,8.367804
2009,03,29,3,6.794279
2009,03,29,4,5.666338
2009,03,29,5,6.071205
2009,03,29,6,5.976751
2009,03,29,7,4.780714
2009,03,30,0,4.611372
2009,03,30,1,4.43195
2009,03,30,2,4.471732
2009,03,30,3,5.604901
2009,03,30,4,7.35778
2009,03,30,5,8.511919
2009,03,30,6,9.060565
2009,03,30,7,8.335548
