####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SUF                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,05,1,280.6375
2009,05,2,279.6375
2009,05,3,276.5
2009,05,4,274.2625
2009,05,5,273.675
2009,05,6,276.15
2009,05,7,278.5375
2009,05,8,275.3
2009,05,9,272.9875
2009,05,10,273.7
2009,05,11,274.525
2009,05,12,275.9375
2009,05,13,279.2375
2009,05,14,276.2
2009,05,15,275.9875
2009,05,16,279.0875
2009,05,17,283.1
2009,05,18,278.5
2009,05,19,277.6
2009,05,20,276.125
2009,05,21,276.4125
2009,05,22,277.45
2009,05,23,279.85
2009,05,24,278.9875
2009,05,25,283.05
2009,05,26,282.775
2009,05,27,283.6
2009,05,28,282.4
2009,05,29,284.9125
2009,05,30,285.65
2009,05,31,281.5125
2010,05,1,277.4
2010,05,2,278.175
2010,05,3,280.4375
2010,05,4,278.9875
2010,05,5,279.075
2010,05,6,279.3375
2010,05,7,279.0875
2010,05,8,279.075
2010,05,9,278.8875
2010,05,10,278.05
2010,05,11,277.05
2010,05,12,276.725
2010,05,13,277.7375
2010,05,14,279.8375
2010,05,15,281.4
2010,05,16,277.5375
2010,05,17,275.0625
2010,05,18,277.0125
2010,05,19,278.9875
2010,05,20,281.4125
2010,05,21,278.975
2010,05,22,276.9875
2010,05,23,276.1
2010,05,24,279.5625
2010,05,25,283.675
2010,05,26,276.35
2010,05,27,274.9875
2010,05,28,276.925
2010,05,29,280.975
2010,05,30,281.175
2010,05,31,280.15
2011,05,1,284.525
2011,05,2,286.2
2011,05,3,285.025
2011,05,4,284.65
2011,05,5,279.2375
2011,05,6,276.2125
2011,05,7,276.8625
2011,05,8,276.775
2011,05,9,277.1125
2011,05,10,276.725
2011,05,11,275.1
2011,05,12,277.475
2011,05,13,282.0375
2011,05,14,285.0375
2011,05,15,287.1375
2011,05,16,285.3125
2011,05,17,282.25
2011,05,18,279.8625
2011,05,19,275.5125
2011,05,20,278.725
2011,05,21,277.9
2011,05,22,280.2625
2011,05,23,281.675
2011,05,24,282.675
2011,05,25,280.1625
2011,05,26,277.6625
2011,05,27,279.575
2011,05,28,280.7125
2011,05,29,279.5875
2011,05,30,280.35
2011,05,31,277.6625
2012,05,1,274.4
2012,05,2,274.7125
2012,05,3,274.9
2012,05,4,277.4625
2012,05,5,278.225
2012,05,6,277.825
2012,05,7,277.8125
2012,05,8,278.5375
2012,05,9,279.4
2012,05,10,278.425
2012,05,11,276.3
2012,05,12,275.1375
2012,05,13,277.2125
2012,05,14,278.5125
2012,05,15,279.6
2012,05,16,279.7625
2012,05,17,278.125
2012,05,18,276.9875
2012,05,19,275.8875
2012,05,20,277.525
2012,05,21,278.0625
2012,05,22,277.5875
2012,05,23,279.1375
2012,05,24,282.9
2012,05,25,279.1125
2012,05,26,278.4125
2012,05,27,279.575
2012,05,28,281.075
2012,05,29,279.9625
2012,05,30,279.4875
2012,05,31,280.7125
2013,05,1,272.7125
2013,05,2,273.3125
2013,05,3,273.8
2013,05,4,274.3875
2013,05,5,279.025
2013,05,6,280.725
2013,05,7,279.9875
2013,05,8,278.9875
2013,05,9,276.4875
2013,05,10,277.775
2013,05,11,276.225
2013,05,12,274.2125
2013,05,13,275.775
2013,05,14,279.2
2013,05,15,281.35
2013,05,16,282.4125
2013,05,17,283.7125
2013,05,18,285.5
2013,05,19,278.7125
2013,05,20,278.025
2013,05,21,275.9125
2013,05,22,280.3
2013,05,23,280.975
2013,05,24,278.8875
2013,05,25,274.975
2013,05,26,274.15
2013,05,27,276.15
2013,05,28,278.4125
2013,05,29,282.225
2013,05,30,284.8
2013,05,31,287.175
2014,05,1,279.4875
2014,05,2,280.975
2014,05,3,282.7375
2014,05,4,282.9
2014,05,5,282.775
2014,05,6,281.925
2014,05,7,282.3
2014,05,8,281.925
