####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/FAIR                         #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,07,1,821.62022375
2009,07,2,811.56118625
2009,07,3,811.31467375
2009,07,4,807.4958725
2009,07,5,813.7994325
2009,07,6,815.77551875
2009,07,7,812.52607375
2009,07,8,813.11565375
2009,07,9,818.5251425
2009,07,10,813.92864
2009,07,11,811.01483125
2009,07,12,817.94862875
2009,07,13,817.2236475
2009,07,14,818.640735
2009,07,15,816.0795375
2009,07,16,810.18058625
2009,07,17,807.82074375
2009,07,18,804.5683
2009,07,19,801.30405625
2009,07,20,807.59749625
2009,07,21,810.58671625
2009,07,22,811.27061625
2009,07,23,808.75879375
2009,07,24,805.76474
2009,07,25,811.53361125
2009,07,26,813.3773425
2009,07,27,815.45108
2009,07,28,816.135375
2009,07,29,813.4272675
2009,07,30,816.31348125
2009,07,31,816.4721025
2010,07,1,806.2949675
2010,07,2,806.86739875
2010,07,3,807.06823375
2010,07,4,806.15620125
2010,07,5,805.15499625
2010,07,6,803.12855375
2010,07,7,802.652905
2010,07,8,804.95840625
2010,07,9,808.9850325
2010,07,10,812.93869125
2010,07,11,814.37464375
2010,07,12,814.1311825
2010,07,13,809.62868
2010,07,14,804.44897875
2010,07,15,788.43902
2010,07,16,774.4587475
2010,07,17,782.373185
2010,07,18,804.43455125
2010,07,19,805.4188125
2010,07,20,799.262865
2010,07,21,799.82454875
2010,07,22,799.9367675
2010,07,23,796.5771875
2010,07,24,797.44113375
2010,07,25,803.34327875
2010,07,26,807.0364525
2010,07,27,804.56616375
2010,07,28,808.1817975
2010,07,29,806.1074975
2010,07,30,807.04194
2010,07,31,812.0903475
2011,07,1,811.0894775
2011,07,2,810.3830825
2011,07,3,809.734455
2011,07,4,809.50714625
2011,07,5,806.06902125
2011,07,6,806.95454625
2011,07,7,815.4642825
2011,07,8,816.67708375
2011,07,9,816.34086375
2011,07,10,815.55805125
2011,07,11,810.03237375
2011,07,12,811.03263125
2011,07,13,818.7908
2011,07,14,811.9950675
2011,07,15,807.03015625
2011,07,16,814.34814125
2011,07,17,819.3259875
2011,07,18,816.67720875
2011,07,19,815.66755125
2011,07,20,818.67135875
2011,07,21,824.3028675
2011,07,22,816.1831225
2011,07,23,810.70293
2011,07,24,816.566195
2011,07,25,821.2689875
2011,07,26,820.59248875
2011,07,27,830.0021975
2011,07,28,831.85972625
2011,07,29,826.9004625
2011,07,30,826.7596375
2011,07,31,833.5259025
2012,07,1,820.18491625
2012,07,2,819.93377625
2012,07,3,821.134315
2012,07,4,820.03855625
2012,07,5,812.87838875
2012,07,6,808.25763
2012,07,7,809.59352375
2012,07,8,812.30940625
2012,07,9,812.92606875
2012,07,10,809.85084125
2012,07,11,806.50583
2012,07,12,803.19106125
2012,07,13,802.92296125
2012,07,14,805.92295375
2012,07,15,807.107785
2012,07,16,806.07945875
2012,07,17,804.95737
2012,07,18,800.47406375
2012,07,19,801.201895
2012,07,20,804.82094125
2012,07,21,805.6041525
2012,07,22,809.00803875
2012,07,23,812.91538375
2012,07,24,816.26509125
2012,07,25,816.8257075
2012,07,26,816.57609625
2012,07,27,815.6009425
2012,07,28,808.9614575
2012,07,29,803.81262125
2012,07,30,804.62989625
2012,07,31,811.029175
2013,07,1,814.9101125
2013,07,2,815.7614
2013,07,3,813.9405625
2013,07,4,814.50590625
2013,07,5,817.36296375
2013,07,6,816.77936125
2013,07,7,818.96964375
2013,07,8,806.5883375
2013,07,9,815.05687625
2013,07,10,819.81091875
2013,07,11,812.32102875
2013,07,12,811.41008375
2013,07,13,812.84920125
2013,07,14,809.99954125
2013,07,15,807.75518
2013,07,16,807.125845
2013,07,17,802.97391375
2013,07,18,805.3719075
2013,07,19,809.5516775
2013,07,20,804.94303
2013,07,21,805.21163
2013,07,22,807.2359725
2013,07,23,811.5378775
2013,07,24,808.73174875
2013,07,25,807.1447
2013,07,26,811.241495
2013,07,27,813.259525
2013,07,28,807.12912625
2013,07,29,801.11026
2013,07,30,805.71827875
2013,07,31,808.07984875
2014,07,1,818.05661125
2014,07,2,816.0659
2014,07,3,807.98143125
2014,07,4,804.45819
2014,07,5,804.7486575
2014,07,6,806.19372
2014,07,7,805.73387125
2014,07,8,801.82581
2014,07,9,799.99355625
2014,07,10,799.036105
2014,07,11,802.80418125
2014,07,12,804.832005
2014,07,13,806.70868125
2014,07,14,805.7402775
2014,07,15,805.92494375
2014,07,16,807.66115875
2014,07,17,808.73749125
2014,07,18,817.2650025
2014,07,19,819.86679375
2014,07,20,820.39474625
2014,07,21,818.52703
2014,07,22,813.7493575
2014,07,23,808.3402325
2014,07,24,809.94948375
2014,07,25,810.13401
2014,07,26,808.94836875
2014,07,27,804.75080875
2014,07,28,807.93247875
2014,07,29,808.94970625
2014,07,30,813.3996925
2014,07,31,814.695095
2015,07,1,811.63331625
2015,07,2,810.30841
2015,07,3,813.2624475
2015,07,4,815.74003125
2015,07,5,811.4709725
2015,07,6,802.079475
2015,07,7,795.88107
2015,07,8,781.847285
2015,07,9,803.86476
2015,07,10,807.32683875
2015,07,11,806.866045
2015,07,12,811.90196375
2015,07,13,808.73623375
2015,07,14,806.17100125
2015,07,15,809.26889375
2015,07,16,815.02348125
2015,07,17,808.83832375
2015,07,18,805.73199375
2015,07,19,806.02338125
2015,07,20,803.63504875
2015,07,21,801.2411375
2015,07,22,799.928885
2015,07,23,803.44100875
2015,07,24,804.01777875
2015,07,25,805.6409125
2015,07,26,809.00061875
2015,07,27,805.16037625
2015,07,28,808.6457975
2015,07,29,805.9592425
2015,07,30,808.398655
2015,07,31,811.4029725
2016,07,1,806.32421625
2016,07,2,800.55334375
2016,07,3,802.4234425
2016,07,4,804.94950875
2016,07,5,807.249645
2016,07,6,811.17832
2016,07,7,809.19985
2016,07,8,807.39176875
2016,07,9,811.6333275
2016,07,10,819.8757125
2016,07,11,819.726335
2016,07,12,812.75773625
2016,07,13,810.6861775
2016,07,14,815.60073125
2016,07,15,816.39488125
2016,07,16,813.15275625
2016,07,17,811.16313875
2016,07,18,808.880105
2016,07,19,805.05986375
2016,07,20,805.876105
2016,07,21,805.1549775
2016,07,22,805.578295
2016,07,23,805.1903
2016,07,24,807.39199875
2016,07,25,809.62143625
2016,07,26,806.73930625
2016,07,27,807.9965225
2016,07,28,809.82973125
2016,07,29,814.2846075
2016,07,30,815.1772225
2016,07,31,815.56581
2017,07,1,813.3537475
2017,07,2,814.19665875
2017,07,3,814.7585675
2017,07,4,809.54416375
2017,07,5,809.25202875
2017,07,6,808.9448025
2017,07,7,808.88427
2017,07,8,805.10998875
2017,07,9,803.08005125
2017,07,10,807.464725
2017,07,11,804.98092625
2017,07,12,802.1627675
2017,07,13,806.05136375
2017,07,14,808.9943825
2017,07,15,809.62622
2017,07,16,810.99470625
2017,07,17,810.29039125
2017,07,18,805.00447625
2017,07,19,805.18514125
2017,07,20,818.78165125
2017,07,21,820.7674775
2017,07,22,823.52251875
2017,07,23,821.99279
2017,07,24,813.4424775
2017,07,25,817.8737925
2017,07,26,818.62500875
2017,07,27,818.78669125
2017,07,28,806.6800175
2017,07,29,802.553875
2017,07,30,805.291355
2017,07,31,806.70773125
2018,07,1,808.345495
2018,07,2,817.374915
2018,07,3,816.91463625
2018,07,4,813.925715
2018,07,5,807.23443875
2018,07,6,803.16611625
2018,07,7,805.35309875
2018,07,8,805.017215
2018,07,9,802.8669325
2018,07,10,805.22955125
2018,07,11,805.0994625
2018,07,12,805.71646875
2018,07,13,809.30140125
2018,07,14,809.32683375
2018,07,15,808.3660525
2018,07,16,809.23765
2018,07,17,814.89148625
2018,07,18,808.66723125
2018,07,19,805.65935
2018,07,20,811.90007
2018,07,21,809.2160525
2018,07,22,810.9350575
2018,07,23,812.80823625
2018,07,24,815.38843375
2018,07,25,817.17037625
2018,07,26,822.6695825
2018,07,27,814.79961125
2018,07,28,818.02388625
2018,07,29,818.1697175
2018,07,30,818.52397
2018,07,31,820.35113625
2019,07,1,807.8029425
2019,07,2,808.3972625
2019,07,3,808.46603125
2019,07,4,806.6246925
2019,07,5,813.5016575
2019,07,6,822.38070125
2019,07,7,824.5778325
2019,07,8,822.4547975
2019,07,9,823.49014
2019,07,10,826.8891825
2019,07,11,823.4100125
2019,07,12,823.3337075
2019,07,13,823.1946575
2019,07,14,819.91729625
2019,07,15,816.66287375
2019,07,16,808.1484675
2019,07,17,808.274715
2019,07,18,809.48140375
2019,07,19,806.2701025
2019,07,20,807.0540125
2019,07,21,808.63248625
2019,07,22,814.65311375
2019,07,23,818.96518625
2019,07,24,821.0052375
2019,07,25,818.56043625
2019,07,26,815.67360875
2019,07,27,818.89289
2019,07,28,813.6751475
2019,07,29,810.53396375
2019,07,30,808.188215
2019,07,31,805.79790625
