####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/ROB                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,11,1,282.075
2009,11,2,276.75
2009,11,3,276.1375
2009,11,4,273.3
2009,11,5,276.5375
2009,11,6,275.1875
2009,11,7,275.0375
2009,11,8,274.0
2009,11,9,276.0375
2009,11,10,279.6375
2009,11,11,281.3
2009,11,12,281.1875
2009,11,13,280.3375
2009,11,14,280.75
2009,11,15,284.0875
2009,11,16,285.0
2009,11,17,281.25
2009,11,18,279.475
2009,11,19,277.2875
2009,11,20,281.6375
2009,11,21,281.9875
2009,11,22,282.55
2009,11,23,282.3625
2009,11,24,280.05
2009,11,25,281.6625
2009,11,26,284.6625
2009,11,27,283.525
2009,11,28,283.225
2009,11,29,280.25
2009,11,30,280.75
2010,11,1,283.1
2010,11,2,283.4125
2010,11,3,280.1
2010,11,4,280.8
2010,11,5,282.5
2010,11,6,284.7625
2010,11,7,277.85
2010,11,8,268.85
2010,11,9,276.9
2010,11,10,281.9625
2010,11,11,279.575
2010,11,12,280.7
2010,11,13,280.825
2010,11,14,279.5625
2010,11,15,280.5125
2010,11,16,278.8875
2010,11,17,279.05
2010,11,18,276.5875
2010,11,19,275.525
2010,11,20,276.625
2010,11,21,277.2625
2010,11,22,279.275
2010,11,23,279.8
2010,11,24,281.225
2010,11,25,281.1
2010,11,26,282.4375
2010,11,27,279.6
2010,11,28,278.7875
2010,11,29,279.075
2010,11,30,279.85
2011,11,1,281.9625
2011,11,2,282.2125
2011,11,3,282.55
2011,11,4,282.275
2011,11,5,285.4375
2011,11,6,287.6375
2011,11,7,285.5
2011,11,8,280.65
2011,11,9,274.3125
2011,11,10,281.3875
2011,11,11,282.75
2011,11,12,282.125
2011,11,13,277.1125
2011,11,14,279.725
2011,11,15,281.2125
2011,11,16,280.9
2011,11,17,279.65
2011,11,18,279.875
2011,11,19,278.0375
2011,11,20,275.1
2011,11,21,278.0375
2011,11,22,283.5625
2011,11,23,280.9875
2011,11,24,282.8875
2011,11,25,284.0
2011,11,26,283.95
2011,11,27,280.5625
2011,11,28,284.2375
2011,11,29,286.6
2011,11,30,286.4625
2012,11,1,280.9375
2012,11,2,281.6625
2012,11,3,282.35
2012,11,4,283.3875
2012,11,5,283.775
2012,11,6,284.5125
2012,11,7,283.725
2012,11,8,281.275
2012,11,9,274.4125
2012,11,10,275.0625
2012,11,11,280.2375
2012,11,12,284.1
2012,11,13,283.05
2012,11,14,284.0625
2012,11,15,284.6125
2012,11,16,282.0375
2012,11,17,280.0875
2012,11,18,283.0875
2012,11,19,284.975
2012,11,20,284.4125
2012,11,21,281.3125
2012,11,22,278.0625
2012,11,23,277.675
2012,11,24,281.175
2012,11,25,282.7625
2012,11,26,282.225
2012,11,27,283.375
2012,11,28,279.6125
2012,11,29,275.275
2012,11,30,277.225
2013,11,1,273.95
2013,11,2,277.2875
2013,11,3,282.5125
2013,11,4,282.9625
2013,11,5,282.975
2013,11,6,279.2125
2013,11,7,278.5125
2013,11,8,278.2875
2013,11,9,275.975
2013,11,10,272.3
2013,11,11,276.275
2013,11,12,282.0125
2013,11,13,283.275
2013,11,14,280.275
2013,11,15,282.0375
2013,11,16,285.8625
2013,11,17,283.85
2013,11,18,281.875
2013,11,19,280.3375
2013,11,20,281.225
2013,11,21,284.1125
2013,11,22,284.825
2013,11,23,284.5125
2013,11,24,280.0625
2013,11,25,278.5875
2013,11,26,276.8625
2013,11,27,277.725
2013,11,28,279.0375
2013,11,29,282.15
2013,11,30,282.85
2014,11,1,277.4625
2014,11,2,276.9875
2014,11,3,276.275
2014,11,4,278.6
2014,11,5,277.8375
2014,11,6,279.1125
2014,11,7,280.7375
2014,11,8,283.1125
2014,11,9,283.9375
2014,11,10,282.4125
2014,11,11,280.3625
2014,11,12,280.1875
2014,11,13,280.7875
2014,11,14,283.55
2014,11,15,284.0875
2014,11,16,286.1875
2014,11,17,285.2875
2014,11,18,281.5375
2014,11,19,279.15
2014,11,20,277.9875
2014,11,21,277.5
2014,11,22,281.8625
2014,11,23,281.7125
2014,11,24,279.7125
2014,11,25,279.95
2014,11,26,280.425
2014,11,27,282.475
2014,11,28,283.675
2014,11,29,277.1
2014,11,30,272.2625
2015,11,1,277.425
2015,11,2,277.0125
2015,11,3,276.3375
2015,11,4,275.825
2015,11,5,277.5125
2015,11,6,277.975
2015,11,7,278.5125
2015,11,8,279.625
2015,11,9,276.2875
2015,11,10,277.35
2015,11,11,277.95
2015,11,12,275.2
2015,11,13,282.6375
2015,11,14,284.3875
2015,11,15,282.8875
2015,11,16,280.575
2015,11,17,278.625
2015,11,18,276.35
2015,11,19,273.05
2015,11,20,279.2375
2015,11,21,277.9625
2015,11,22,277.8
2015,11,23,278.9375
2015,11,24,276.9875
2015,11,25,276.9375
2015,11,26,276.525
2015,11,27,275.4625
2015,11,28,279.25
2015,11,29,280.4875
2015,11,30,280.5125
2016,11,1,271.7375
2016,11,2,278.525
2016,11,3,284.1375
2016,11,4,288.1625
2016,11,5,288.075
2016,11,6,285.2
2016,11,7,283.8875
2016,11,8,282.3875
2016,11,9,282.625
2016,11,10,284.75
2016,11,11,283.675
2016,11,12,282.3
2016,11,13,280.75
2016,11,14,280.05
2016,11,15,279.875
2016,11,16,280.4
2016,11,17,283.8625
2016,11,18,284.8875
2016,11,19,282.0625
2016,11,20,278.4375
2016,11,21,279.2625
2016,11,22,280.2625
2016,11,23,278.125
2016,11,24,277.7125
2016,11,25,279.6125
2016,11,26,276.2125
2016,11,27,278.4625
2016,11,28,281.35
2016,11,29,285.4625
2016,11,30,284.675
2017,11,1,276.3
2017,11,2,273.4625
2017,11,3,275.4875
2017,11,4,275.5625
2017,11,5,277.175
2017,11,6,280.7625
2017,11,7,278.3
2017,11,8,277.7625
2017,11,9,278.9625
2017,11,10,282.975
2017,11,11,284.875
2017,11,12,285.175
2017,11,13,283.3625
2017,11,14,282.875
2017,11,15,279.8
2017,11,16,279.875
2017,11,17,279.0375
2017,11,18,277.95
2017,11,19,281.0
2017,11,20,278.5125
2017,11,21,278.3625
2017,11,22,282.7875
2017,11,23,282.9125
2017,11,24,279.775
2017,11,25,282.0
2017,11,26,282.9875
2017,11,27,283.8375
2017,11,28,282.8125
2017,11,29,281.4875
2017,11,30,284.475
