####################################################################################################
# Month: 10Oct                                                                                     #
# Station: BGA                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2009,10,1,0.53009475
2009,10,2,0.66469788
2009,10,3,0.918233
2009,10,4,0.80327175
2009,10,5,0.52138988
2009,10,6,0.16887962
2009,10,7,0.4482235
2009,10,8,0.5676545
2009,10,9,0.50244525
2009,10,10,0.577402
2009,10,11,0.5079095
2009,10,12,0.73828238
2009,10,13,0.71813425
2009,10,14,0.4318955
2009,10,15,0.555134
2009,10,16,0.76673138
2009,10,17,0.8767675
2009,10,18,0.78220188
2009,10,19,0.72097275
2009,10,20,0.61386713
2009,10,21,0.18989762
2009,10,22,0.47408675
2009,10,23,0.71281262
2009,10,24,0.67911525
2009,10,25,0.78654438
2009,10,26,0.76179875
2009,10,27,0.84060675
2009,10,28,0.41092588
2009,10,29,0.7253455
2009,10,30,0.98061962
2009,10,31,0.76844175
2010,10,1,0.68361588
2010,10,2,0.91110925
2010,10,3,1.0174745
2010,10,4,0.95504063
2010,10,5,0.88283062
2010,10,6,0.97954575
2010,10,7,0.8775145
2010,10,8,0.75043675
2010,10,9,0.5953805
2010,10,10,0.80080812
2010,10,11,0.55408437
2010,10,12,0.69474862
2010,10,13,0.71719
2010,10,14,0.92785012
2010,10,15,0.9667965
2010,10,16,0.880818
2010,10,17,0.8420955
2010,10,18,0.9680615
2010,10,19,0.68700275
2010,10,20,0.72187812
2010,10,21,0.43418538
2010,10,22,0.14423288
2010,10,23,0.09214412
2010,10,24,0.136345
2010,10,25,0.397535
2010,10,26,0.58438462
2010,10,27,0.89090588
2010,10,28,0.88078188
2010,10,29,0.11704275
2010,10,30,0.18654362
2010,10,31,0.1517525
2011,10,1,0.85934075
2011,10,2,0.74494888
2011,10,3,0.41389875
2011,10,4,0.25396288
2011,10,5,0.29093962
2011,10,6,0.57965875
2011,10,7,0.57552525
2011,10,8,0.74041612
2011,10,9,0.91551725
2011,10,10,0.95943262
2011,10,11,0.9188695
2011,10,12,0.75894775
2011,10,13,0.93540875
2011,10,14,0.50697238
2011,10,15,0.56638788
2011,10,16,0.90236575
2011,10,17,0.762881
2011,10,18,0.4241365
2011,10,19,0.20963875
2011,10,20,0.15483387
2011,10,21,0.140538
2011,10,22,0.40392112
2011,10,23,0.67730638
2011,10,24,0.74744762
2011,10,25,0.3834345
2011,10,26,0.43412938
2011,10,27,0.06376375
2011,10,28,0.06755062
2011,10,29,0.08790288
2011,10,30,0.051588
2011,10,31,0.06549137
2012,10,1,0.4460815
2012,10,2,0.52545975
2012,10,3,0.89560962
2012,10,4,0.65412625
2012,10,5,0.236099
2012,10,6,0.1856
2012,10,7,0.245249
2012,10,8,0.38045612
2012,10,9,0.18634712
2012,10,10,0.56237988
2012,10,11,0.69164138
2012,10,12,0.83756812
2012,10,13,0.8507965
2012,10,14,0.80974325
2012,10,15,0.61605712
2012,10,16,0.6946145
2012,10,17,0.29972463
2012,10,18,0.25085525
2012,10,19,0.18874363
2012,10,20,0.2187125
2012,10,21,0.2849525
2012,10,22,0.83981225
2012,10,23,0.7858895
2012,10,24,0.36368088
2012,10,25,0.35315112
2012,10,26,0.23680238
2012,10,27,0.53266825
2012,10,28,0.77522088
2012,10,29,0.8024515
2012,10,30,0.48897588
2012,10,31,0.12341962
2013,10,1,0.86865688
2013,10,2,0.8786815
2013,10,3,0.42960512
2013,10,4,0.12784775
2013,10,5,0.23960788
2013,10,6,0.16715462
2013,10,7,0.11905488
2013,10,8,0.49724912
2013,10,9,0.887584
2013,10,10,0.64159962
2013,10,11,0.56085812
2013,10,12,0.63129888
2013,10,13,0.73699937
2013,10,14,0.74522388
2013,10,15,0.70800462
2013,10,16,0.86071112
2013,10,17,0.945429
2013,10,18,0.50600663
2013,10,19,0.12208612
2013,10,20,0.18268362
2013,10,21,0.43964875
2013,10,22,0.56460888
2013,10,23,0.38693175
2013,10,24,0.15648875
2013,10,25,0.08351938
2013,10,26,0.08134162
2013,10,27,0.09018362
2013,10,28,0.2536995
2013,10,29,0.17220138
2013,10,30,0.22659838
2013,10,31,0.41551262
2014,10,1,0.13542025
2014,10,2,0.36049412
2014,10,3,0.74189075
2014,10,4,0.53873338
2014,10,5,0.43847412
2014,10,6,0.93557412
2014,10,7,0.902955
2014,10,8,0.83032275
2014,10,9,0.27774562
2014,10,10,0.11430275
2014,10,11,0.1356355
2014,10,12,0.13203263
2014,10,13,0.18388625
2014,10,14,0.5501825
2014,10,15,0.83477138
2014,10,16,0.79831875
2014,10,17,0.77779512
2014,10,18,0.5379975
2014,10,19,0.09058088
2014,10,20,0.2096055
2014,10,21,0.193015
2014,10,22,0.41679562
2014,10,23,0.749241
2014,10,24,0.61759375
2014,10,25,0.93702325
2014,10,26,0.96627775
2014,10,27,0.88534562
2014,10,28,0.86686775
2014,10,29,0.89736775
2014,10,30,0.84887212
2014,10,31,0.81412862
2015,10,1,0.4199375
2015,10,2,0.29882488
2015,10,3,0.231746
2015,10,4,0.697518
2015,10,5,0.82056225
2015,10,6,0.6770855
2015,10,7,0.8509265
2015,10,8,0.96136325
2015,10,9,0.876149
2015,10,10,0.83487688
2015,10,11,0.84188238
2015,10,12,0.84612088
2015,10,13,0.3201405
2015,10,14,0.6898225
2015,10,15,0.5791965
2015,10,16,0.86991562
2015,10,17,0.60016425
2015,10,18,0.3248465
2015,10,19,0.32333588
2015,10,20,0.7503415
2015,10,21,0.8838295
2015,10,22,0.973309
2015,10,23,0.87057287
2015,10,24,0.21157775
2015,10,25,0.24748838
2015,10,26,0.2564755
2015,10,27,0.23869488
2015,10,28,0.184895
2015,10,29,0.13393687
2015,10,30,0.17198062
2015,10,31,0.22838188
2016,10,1,0.16342137
2016,10,2,0.416852
2016,10,3,0.82086138
2016,10,4,0.69563862
2016,10,5,0.70869525
2016,10,6,0.70016888
2016,10,7,0.85547812
2016,10,8,0.495199
2016,10,9,0.67949175
2016,10,10,0.8962195
2016,10,11,0.85639025
2016,10,12,0.622666
2016,10,13,0.21517438
2016,10,14,0.79449138
2016,10,15,0.70696638
2016,10,16,0.85674325
2016,10,17,0.81902375
2016,10,18,0.44520988
2016,10,19,0.74472838
2016,10,20,0.20090375
2016,10,21,0.5009035
2016,10,22,0.71845575
2016,10,23,0.655257
2016,10,24,0.55458
2016,10,25,0.3998265
2016,10,26,0.822027
2016,10,27,0.32029338
2016,10,28,0.22535725
2016,10,29,0.23932562
2016,10,30,0.38041462
2016,10,31,0.1695785
2017,10,1,0.7985425
2017,10,2,0.74584362
2017,10,3,0.33189575
2017,10,4,0.56582363
2017,10,5,0.19139475
2017,10,6,0.61048362
2017,10,7,0.94448375
2017,10,8,0.626391
2017,10,9,0.704116
2017,10,10,0.72515362
2017,10,11,0.83310687
2017,10,12,0.429526
2017,10,13,0.45429125
2017,10,14,0.62232775
2017,10,15,0.68087588
2017,10,16,0.518227
2017,10,17,0.28187838
2017,10,18,0.33975638
2017,10,19,0.375148
2017,10,20,0.493122
2017,10,21,0.38089138
2017,10,22,0.5595595
2017,10,23,0.79399675
2017,10,24,0.826839
2017,10,25,0.90058725
2017,10,26,0.46238688
2017,10,27,0.42867712
2017,10,28,0.7790875
2017,10,29,0.63981662
2017,10,30,0.19491675
2017,10,31,0.29161262
2018,10,1,0.86628225
2018,10,2,0.5177185
2018,10,3,0.82297788
2018,10,4,0.4132695
2018,10,5,0.29157412
2018,10,6,0.22976775
2018,10,7,0.3123175
2018,10,8,0.39818875
2018,10,9,0.156088
2018,10,10,0.16480337
2018,10,11,0.60641887
2018,10,12,0.88330075
2018,10,13,0.7675615
2018,10,14,0.89366438
2018,10,15,0.54818363
2018,10,16,0.67654162
2018,10,17,0.64799838
2018,10,18,0.92746188
2018,10,19,0.87670562
2018,10,20,0.82584075
2018,10,21,0.83192325
2018,10,22,0.70107912
2018,10,23,0.71009888
2018,10,24,0.65157388
2018,10,25,0.31792962
2018,10,26,0.2287065
2018,10,27,0.35224325
2018,10,28,0.29658287
2018,10,29,0.5760875
2018,10,30,0.62866762
2018,10,31,0.24564775
