####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/DomeC                                 #
# Columns are: year    month   day     segment         Tbase (K)                                   #
####################################################################################################
year,month,day,segment,Tbase
2009,07,5,6,242.6
2009,07,5,7,243.5
2009,07,6,0,244.1
2009,07,6,1,244.3
2009,07,6,2,244.6
2009,07,6,3,246.5
2009,07,6,4,249.3
2009,07,6,5,249.3
2009,07,6,6,249.4
2009,07,6,7,249.3
2009,07,7,0,250.1
2009,07,7,1,250.4
2009,07,7,2,249.7
2009,07,7,3,249.8
2009,07,7,4,251.1
2009,07,7,5,251.3
2009,07,7,6,249.7
2009,07,7,7,247.8
2009,07,8,0,248.3
2009,07,8,1,248.5
2009,07,8,2,245.0
2009,07,8,3,245.1
2009,07,8,4,244.8
2009,07,8,5,243.3
2009,07,8,6,242.6
2009,07,8,7,241.8
2009,07,9,0,241.4
2009,07,9,1,241.4
2009,07,9,2,241.3
2009,07,9,3,241.1
2009,07,9,4,241.0
2009,07,9,5,240.7
2009,07,9,6,241.2
2009,07,9,7,241.6
2009,07,10,0,242.1
2009,07,10,1,242.7
2009,07,10,2,242.4
2009,07,10,3,241.8
2009,07,10,4,241.9
2009,07,10,5,242.0
2009,07,10,6,236.3
2009,07,10,7,235.1
2009,07,11,0,234.1
2009,07,11,1,234.9
2009,07,11,2,236.7
2009,07,11,3,237.6
2009,07,11,4,237.9
2009,07,11,5,237.4
2009,07,11,6,237.1
2009,07,11,7,237.4
2009,07,12,0,238.1
2009,07,12,1,238.3
2009,07,12,2,238.8
2009,07,12,3,239.0
2009,07,12,4,238.6
2009,07,12,5,243.5
2009,07,12,6,243.4
2009,07,12,7,242.9
2009,07,13,0,243.4
2009,07,13,1,243.1
2009,07,13,2,241.9
2009,07,13,3,240.8
2009,07,13,4,240.2
2009,07,13,5,239.6
2009,07,13,6,238.5
2009,07,13,7,238.2
2009,07,14,0,238.3
2009,07,14,1,237.5
2009,07,14,2,237.7
2009,07,14,3,237.7
2009,07,14,4,237.1
2009,07,14,5,237.4
2009,07,14,6,237.1
2009,07,14,7,236.0
2009,07,15,0,236.2
2009,07,15,1,237.2
2009,07,15,2,238.6
2009,07,15,3,239.5
2009,07,15,4,240.7
2009,07,15,5,241.9
2009,07,15,6,241.8
2009,07,15,7,241.2
2009,07,16,0,240.9
2009,07,16,1,241.0
2009,07,16,2,241.1
2009,07,16,3,241.6
2009,07,16,4,242.1
2009,07,16,5,242.1
2009,07,16,6,241.7
2009,07,16,7,241.1
2009,07,17,0,233.0
2009,07,17,1,233.7
2009,07,17,2,234.3
2009,07,17,3,234.9
2009,07,17,4,235.3
2009,07,17,5,234.6
2009,07,17,6,232.5
2009,07,17,7,231.1
2009,07,18,0,231.6
2009,07,18,1,232.7
2009,07,18,2,234.8
2009,07,18,3,236.2
2009,07,18,4,236.1
2009,07,18,5,235.5
2009,07,18,6,234.9
2009,07,18,7,234.6
2009,07,19,0,236.7
2009,07,19,1,239.1
2009,07,19,2,244.8
2009,07,19,3,245.0
2009,07,19,4,244.6
2009,07,19,5,244.4
2009,07,19,6,244.7
2009,07,19,7,245.9
2009,07,20,0,246.7
2009,07,20,1,247.1
2009,07,20,2,247.5
2009,07,20,3,248.2
2009,07,20,4,248.5
2009,07,20,5,248.3
2009,07,20,6,248.2
2009,07,20,7,243.8
2009,07,21,0,242.0
2009,07,21,1,240.5
2009,07,21,2,240.0
2009,07,21,3,239.6
2009,07,21,4,243.8
2009,07,21,5,242.8
2009,07,21,6,241.3
2009,07,21,7,241.1
2009,07,22,0,242.4
2009,07,22,1,243.0
2009,07,22,2,240.5
2009,07,22,3,236.0
2009,07,22,4,237.0
2009,07,22,5,237.9
2009,07,22,6,237.0
2009,07,22,7,237.7
2009,07,23,0,240.3
2009,07,23,1,240.9
2009,07,23,2,241.0
2009,07,23,3,242.5
2009,07,23,4,243.0
2009,07,23,5,242.7
2009,07,23,6,242.9
2009,07,23,7,242.8
2009,07,24,0,242.6
2009,07,24,1,242.4
2009,07,24,2,241.8
2009,07,24,3,241.6
2009,07,24,4,241.6
2009,07,24,5,241.3
2009,07,24,6,240.8
2009,07,24,7,240.0
2009,07,25,0,240.4
2009,07,25,1,241.1
2009,07,25,2,242.5
2009,07,25,3,243.6
2009,07,25,4,243.9
2009,07,25,5,244.1
2009,07,25,6,243.1
2009,07,25,7,241.4
2009,07,26,0,241.0
2009,07,26,1,241.6
2009,07,26,2,240.5
2009,07,26,3,239.3
2009,07,26,4,239.3
2009,07,26,5,239.4
2009,07,26,6,239.8
2009,07,26,7,239.7
2009,07,27,0,239.3
2009,07,27,1,239.8
2009,07,27,2,239.1
2009,07,27,3,238.1
2009,07,27,4,237.7
2009,07,27,5,237.6
2009,07,27,6,236.8
2009,07,27,7,236.5
2009,07,28,0,238.7
2009,07,28,1,241.1
2009,07,28,2,241.3
2009,07,28,3,240.5
2009,07,28,4,239.6
2009,07,28,5,239.5
2009,07,28,6,239.8
2009,07,28,7,239.8
2009,07,1,0,240.5
2009,07,1,1,240.2
2009,07,1,2,239.7
2009,07,1,3,239.7
2009,07,1,4,240.0
2009,07,1,5,240.3
2009,07,1,6,240.2
2009,07,1,7,240.1
2009,07,2,0,240.8
2009,07,2,1,241.4
2009,07,2,2,241.6
2009,07,2,3,242.3
2009,07,2,4,242.3
2009,07,2,5,241.6
2009,07,2,6,241.1
2009,07,2,7,240.4
2009,07,3,0,240.0
2009,07,3,1,239.7
2009,07,3,2,239.2
2009,07,3,3,238.9
2009,07,3,4,238.7
2009,07,3,5,238.3
2009,07,3,6,237.5
2009,07,3,7,236.8
2009,07,4,0,237.2
2009,07,4,1,237.8
2009,07,4,2,238.0
2009,07,4,3,238.5
2009,07,4,4,239.1
2009,07,4,5,238.9
2009,07,4,6,238.4
2009,07,4,7,236.8
2009,07,5,0,236.6
2009,07,5,1,238.1
2009,07,5,2,238.6
2009,07,5,3,238.7
2009,07,5,4,238.6
2009,07,5,5,238.2
2009,07,5,6,237.2
2009,07,5,7,235.8
2009,07,6,0,235.9
2009,07,6,1,236.7
2009,07,6,2,236.8
2009,07,6,3,236.6
2009,07,6,4,236.5
2009,07,6,5,236.2
2009,07,6,6,235.8
2009,07,6,7,235.4
2009,07,7,0,235.4
2009,07,7,1,235.3
2009,07,7,2,236.2
2009,07,7,3,237.5
2009,07,7,4,236.2
2009,07,7,5,235.9
2009,07,7,6,235.2
2009,07,7,7,234.8
2009,07,8,0,237.3
2009,07,8,1,238.5
2009,07,8,2,237.7
2009,07,8,3,237.2
2009,07,8,4,237.1
2009,07,8,5,236.3
2009,07,8,6,235.1
2009,07,8,7,234.0
2009,07,9,0,233.6
2009,07,9,1,233.5
2009,07,9,2,234.9
2009,07,9,3,236.2
2009,07,9,4,235.9
2009,07,9,5,235.4
2009,07,9,6,234.4
2009,07,9,7,233.8
2009,07,10,0,233.9
2009,07,10,1,234.5
2009,07,10,2,236.0
2009,07,10,3,237.5
2009,07,10,4,239.1
2009,07,10,5,240.3
2009,07,10,6,241.9
2009,07,10,7,243.5
2009,07,11,0,242.0
2009,07,11,1,241.0
2009,07,11,2,239.8
2009,07,11,3,240.0
2009,07,11,4,240.0
2009,07,11,5,242.0
2009,07,11,6,242.2
2009,07,11,7,241.9
2009,07,12,0,242.0
2009,07,12,1,242.0
2009,07,12,2,241.8
2009,07,12,3,240.9
2009,07,12,4,240.5
2009,07,12,5,241.1
2009,07,12,6,242.2
2009,07,12,7,241.5
2009,07,13,0,241.6
2009,07,13,1,243.5
2009,07,13,2,244.8
2009,07,13,3,245.1
2009,07,13,4,244.7
2009,07,13,5,244.1
2009,07,13,6,242.6
2009,07,13,7,241.1
2009,07,14,0,240.7
2009,07,14,1,240.6
2009,07,14,2,240.6
2009,07,14,3,240.6
2009,07,14,4,239.7
2009,07,14,5,239.0
2009,07,14,6,238.7
2009,07,14,7,238.9
2009,07,15,0,239.3
2009,07,15,1,239.4
2009,07,15,2,240.2
2009,07,15,3,240.9
2009,07,15,4,240.2
2009,07,15,5,239.1
2009,07,15,6,237.2
2009,07,15,7,235.5
2009,07,16,0,234.7
2009,07,16,1,234.0
2009,07,16,2,233.9
2009,07,16,3,234.4
2009,07,16,4,236.1
2009,07,16,5,237.0
2009,07,16,6,236.8
2009,07,16,7,236.1
2009,07,17,0,237.1
2009,07,17,1,238.3
2009,07,17,2,238.6
2009,07,17,3,239.0
2009,07,17,4,240.2
2009,07,17,5,240.6
2009,07,17,6,239.2
2009,07,17,7,238.0
2009,07,18,0,237.9
2009,07,18,1,238.3
2009,07,18,2,239.3
2009,07,18,3,239.3
2009,07,18,4,238.8
2009,07,18,5,238.7
2009,07,18,6,237.1
2009,07,18,7,236.4
2009,07,19,0,219.4
2009,07,19,1,220.0
2009,07,19,2,221.6
2009,07,19,3,222.7
2009,07,19,4,223.2
2009,07,19,5,222.8
2009,07,19,6,223.8
2009,07,19,7,225.6
2009,07,20,0,226.0
2009,07,20,1,226.5
2009,07,20,2,227.8
2009,07,20,3,228.5
2009,07,20,4,229.3
2009,07,20,5,228.6
2009,07,20,6,229.7
2009,07,20,7,230.7
2009,07,21,0,230.8
2009,07,21,1,230.1
2009,07,21,2,229.1
2009,07,21,3,239.1
2009,07,21,4,239.0
2009,07,21,5,238.5
2009,07,21,6,238.0
2009,07,21,7,237.3
2009,07,22,0,238.4
2009,07,22,1,239.9
2009,07,22,2,240.0
2009,07,22,3,239.8
2009,07,22,4,238.2
2009,07,22,5,236.8
2009,07,22,6,234.8
2009,07,22,7,230.7
2009,07,23,0,229.6
2009,07,23,1,230.9
2009,07,23,2,233.7
2009,07,23,3,237.2
2009,07,23,4,236.2
2009,07,23,5,236.6
2009,07,23,6,235.4
2009,07,23,7,234.3
2009,07,24,0,234.2
2009,07,24,1,234.1
2009,07,24,2,234.7
2009,07,24,3,234.9
2009,07,24,4,238.6
2009,07,24,5,238.5
2009,07,24,6,237.7
2009,07,24,7,236.5
2009,07,25,0,236.5
2009,07,25,1,240.1
2009,07,25,2,241.9
2009,07,25,3,240.9
2009,07,25,4,240.2
2009,07,25,5,239.1
2009,07,25,6,238.4
2009,07,25,7,238.4
2009,07,26,0,238.1
2009,07,26,1,238.0
2009,07,26,2,239.8
2009,07,26,3,241.4
2009,07,26,4,240.5
2009,07,26,5,239.0
2009,07,26,6,239.7
2009,07,26,7,241.2
2009,07,27,0,241.6
2009,07,27,1,241.3
2009,07,27,2,240.0
2009,07,27,3,238.6
2009,07,27,4,238.8
2009,07,27,5,239.3
2009,07,27,6,237.9
2009,07,27,7,236.4
2009,07,28,0,236.7
2009,07,28,1,237.1
2009,07,28,2,237.1
2009,07,28,3,237.1
2009,07,28,4,237.0
2009,07,28,5,236.9
2009,07,28,6,236.3
2009,07,28,7,235.7
2009,07,29,0,235.7
2009,07,29,1,235.9
2009,07,29,2,236.7
2009,07,29,3,237.7
2009,07,29,4,237.1
2009,07,29,5,236.4
2009,07,29,6,236.3
2009,07,29,7,236.4
2009,07,30,0,236.3
2009,07,30,1,236.2
2009,07,30,2,235.9
2009,07,30,3,235.7
2009,07,30,4,235.6
2009,07,30,5,235.2
2009,07,30,6,234.5
2009,07,30,7,234.2
2009,07,31,0,234.2
2009,07,31,1,233.8
2009,07,31,2,234.3
2009,07,31,3,234.8
2009,07,31,4,235.1
2009,07,31,5,234.8
2009,07,31,6,235.2
2009,07,31,7,236.0
2009,07,1,0,236.4
2009,07,1,1,237.1
2009,07,1,2,236.8
2009,07,1,3,236.1
2009,07,1,4,235.4
2009,07,1,5,234.7
2009,07,1,6,235.0
2009,07,1,7,235.1
2009,07,2,0,234.6
2009,07,2,1,234.3
2009,07,2,2,234.1
2009,07,2,3,234.1
2009,07,2,4,234.4
2009,07,2,5,235.0
2009,07,2,6,234.9
2009,07,2,7,234.1
2009,07,3,0,234.6
2009,07,3,1,234.8
2009,07,3,2,234.1
2009,07,3,3,233.9
2009,07,3,4,234.4
2009,07,3,5,234.5
2009,07,3,6,234.5
2009,07,3,7,234.4
2009,07,4,0,235.4
2009,07,4,1,236.4
2009,07,4,2,236.4
2009,07,4,3,236.2
2009,07,4,4,235.6
2009,07,4,5,234.9
2009,07,4,6,234.3
2009,07,4,7,233.5
2009,07,5,0,234.1
2009,07,5,1,235.0
2009,07,5,2,234.3
2009,07,5,3,219.0
2009,07,5,4,220.7
2009,07,5,5,222.8
2009,07,5,6,225.0
2009,07,5,7,227.0
2009,07,6,0,228.6
2009,07,6,1,230.8
2009,07,6,2,232.1
2009,07,6,3,232.3
2009,07,6,4,233.4
2009,07,6,5,235.0
2009,07,6,6,236.3
2009,07,6,7,238.9
2009,07,7,0,233.8
2009,07,7,1,233.1
2009,07,7,2,231.5
2009,07,7,3,238.9
2009,07,7,4,237.6
2009,07,7,5,237.2
2009,07,7,6,236.2
2009,07,7,7,235.5
2009,07,8,0,235.7
2009,07,8,1,235.4
2009,07,8,2,235.3
2009,07,8,3,235.4
2009,07,8,4,235.4
2009,07,8,5,236.1
2009,07,8,6,237.1
2009,07,8,7,237.8
2009,07,9,0,238.6
2009,07,9,1,239.4
2009,07,9,2,238.4
2009,07,9,3,236.6
2009,07,9,4,235.6
2009,07,9,5,234.7
2009,07,9,6,234.2
2009,07,9,7,233.8
2009,07,10,0,233.8
2009,07,10,1,234.3
2009,07,10,2,234.7
2009,07,10,3,235.3
2009,07,10,4,236.2
2009,07,10,5,236.2
2009,07,10,6,236.2
2009,07,10,7,236.8
2009,07,11,0,237.2
2009,07,11,1,236.7
2009,07,11,2,236.0
2009,07,11,3,234.8
2009,07,11,4,232.9
2009,07,11,5,231.2
2009,07,11,6,229.7
2009,07,11,7,228.5
2009,07,12,0,229.2
2009,07,12,1,230.8
2009,07,12,2,231.1
2009,07,12,3,230.8
2009,07,12,4,231.1
2009,07,12,5,231.8
2009,07,12,6,234.3
2009,07,12,7,235.9
2009,07,13,0,232.0
2009,07,13,1,229.6
2009,07,13,2,231.4
2009,07,13,3,233.2
2009,07,13,4,233.5
2009,07,13,5,233.9
2009,07,13,6,233.8
2009,07,13,7,234.1
2009,07,14,0,235.4
2009,07,14,1,239.8
2009,07,14,2,238.6
2009,07,14,3,237.5
2009,07,14,4,236.9
2009,07,14,5,236.6
2009,07,14,6,236.7
2009,07,14,7,236.5
2009,07,15,0,235.5
2009,07,15,1,234.6
2009,07,15,2,234.3
2009,07,15,3,234.4
2009,07,15,4,234.8
2009,07,15,5,234.4
2009,07,15,6,232.9
2009,07,15,7,231.4
2009,07,16,0,231.4
2009,07,16,1,233.2
2009,07,16,2,233.7
2009,07,16,3,232.9
2009,07,16,4,233.5
2009,07,16,5,230.4
2009,07,16,6,223.5
2009,07,16,7,221.7
2009,07,17,0,221.9
2009,07,17,1,224.0
2009,07,17,2,228.2
2009,07,17,3,231.1
2009,07,17,4,232.6
2009,07,17,5,234.2
2009,07,17,6,233.9
2009,07,17,7,232.8
2009,07,18,0,232.8
2009,07,18,1,232.4
2009,07,18,2,231.0
2009,07,18,3,229.5
2009,07,18,4,230.1
2009,07,18,5,231.2
2009,07,18,6,231.3
2009,07,18,7,231.6
2009,07,19,0,232.2
2009,07,19,1,232.1
2009,07,19,2,232.3
2009,07,19,3,232.7
2009,07,19,4,233.0
2009,07,19,5,231.8
2009,07,19,6,231.8
2009,07,19,7,213.0
2009,07,20,0,213.7
2009,07,20,1,214.5
2009,07,20,2,215.8
2009,07,20,3,216.7
2009,07,20,4,216.8
2009,07,20,5,216.1
2009,07,20,6,214.8
2009,07,20,7,212.0
2009,07,21,0,234.7
2009,07,21,1,236.9
2009,07,21,2,238.3
2009,07,21,3,239.6
2009,07,21,4,239.8
2009,07,21,5,238.7
2009,07,21,6,237.0
2009,07,21,7,236.2
2009,07,22,0,235.9
2009,07,22,1,235.9
2009,07,22,2,235.9
2009,07,22,3,235.3
2009,07,22,4,235.3
2009,07,22,5,235.6
2009,07,22,6,234.9
2009,07,22,7,234.2
2009,07,23,0,233.9
2009,07,23,1,233.7
2009,07,23,2,233.1
2009,07,23,3,232.5
2009,07,23,4,234.0
2009,07,23,5,235.4
2009,07,23,6,234.3
2009,07,23,7,233.0
2009,07,24,0,233.3
2009,07,24,1,234.2
2009,07,24,2,233.5
2009,07,24,3,233.0
2009,07,24,4,235.0
2009,07,24,5,236.8
2009,07,24,6,236.7
2009,07,24,7,236.4
2009,07,25,0,236.3
2009,07,25,1,236.4
2009,07,25,2,236.5
2009,07,25,3,236.2
2009,07,25,4,235.3
2009,07,25,5,234.3
2009,07,25,6,234.4
2009,07,25,7,235.0
2009,07,26,0,234.1
2009,07,26,1,232.6
2009,07,26,2,232.5
2009,07,26,3,233.2
2009,07,26,4,233.4
2009,07,26,5,233.8
2009,07,26,6,234.1
2009,07,26,7,233.7
2009,07,27,0,234.2
2009,07,27,1,235.2
2009,07,27,2,234.3
2009,07,27,3,232.9
2009,07,27,4,233.5
2009,07,27,5,235.0
2009,07,27,6,220.8
2009,07,27,7,221.0
2009,07,28,0,221.2
2009,07,28,1,222.3
2009,07,28,2,223.7
2009,07,28,3,222.6
2009,07,28,4,222.1
2009,07,28,5,220.4
2009,07,28,6,219.8
2009,07,28,7,218.5
2009,07,29,0,218.5
2009,07,29,1,218.7
2009,07,29,2,218.6
2009,07,29,3,219.8
2009,07,29,4,220.5
2009,07,29,5,220.1
2009,07,29,6,219.1
2009,07,29,7,216.1
2009,07,30,0,217.4
2009,07,30,1,219.4
2009,07,30,2,220.9
2009,07,30,3,221.8
2009,07,30,4,223.1
2009,07,30,5,222.7
2009,07,30,6,220.4
2009,07,30,7,219.5
2009,07,1,0,218.0
2009,07,1,1,216.6
2009,07,1,2,216.6
2009,07,1,3,218.0
2009,07,1,4,218.9
2009,07,1,5,219.2
2009,07,1,6,218.6
2009,07,1,7,218.2
2009,07,2,0,217.6
2009,07,2,1,236.2
2009,07,2,2,235.8
2009,07,2,3,236.0
2009,07,2,4,236.4
2009,07,2,5,237.5
2009,07,2,6,239.1
2009,07,2,7,239.4
2009,07,3,0,219.5
2009,07,3,1,239.3
2009,07,3,2,239.2
2009,07,3,3,222.0
2009,07,3,4,221.5
2009,07,3,5,236.9
2009,07,3,6,237.3
2009,07,3,7,237.4
2009,07,4,0,237.2
2009,07,4,1,237.1
2009,07,4,2,236.8
2009,07,4,3,236.7
2009,07,4,4,236.9
2009,07,4,5,236.9
2009,07,4,6,236.4
2009,07,4,7,235.9
2009,07,5,0,235.4
2009,07,5,1,235.1
2009,07,5,2,235.1
2009,07,5,3,235.0
2009,07,5,4,234.6
2009,07,5,5,234.5
2009,07,5,6,234.2
2009,07,5,7,233.9
2009,07,6,0,233.0
2009,07,6,1,232.1
2009,07,6,2,232.5
2009,07,6,3,232.9
2009,07,6,4,232.8
2009,07,6,5,232.6
2009,07,6,6,232.2
2009,07,6,7,232.0
2009,07,7,0,232.5
2009,07,7,1,233.3
2009,07,7,2,233.6
2009,07,7,3,233.9
2009,07,7,4,233.5
2009,07,7,5,234.1
2009,07,7,6,219.3
2009,07,7,7,220.9
2009,07,8,0,221.1
2009,07,8,1,222.3
2009,07,8,2,223.8
2009,07,8,3,225.2
2009,07,8,4,225.8
2009,07,8,5,224.8
2009,07,8,6,223.4
2009,07,8,7,223.8
2009,07,9,0,235.4
2009,07,9,1,235.1
2009,07,9,2,235.8
2009,07,9,3,237.9
2009,07,9,4,238.8
2009,07,9,5,237.7
2009,07,9,6,237.2
2009,07,9,7,236.2
2009,07,10,0,235.5
2009,07,10,1,235.2
2009,07,10,2,234.4
2009,07,10,3,235.1
2009,07,10,4,235.0
2009,07,10,5,234.8
2009,07,10,6,236.4
2009,07,10,7,238.2
2009,07,11,0,241.3
2009,07,11,1,241.2
2009,07,11,2,240.4
2009,07,11,3,240.0
2009,07,11,4,239.8
2009,07,11,5,237.0
2009,07,11,6,234.1
2009,07,11,7,232.8
2009,07,12,0,231.7
2009,07,12,1,230.1
2009,07,12,2,229.8
2009,07,12,3,229.5
2009,07,12,4,228.4
2009,07,12,5,227.3
2009,07,12,6,228.3
2009,07,12,7,229.6
2009,07,13,0,229.4
2009,07,13,1,229.4
2009,07,13,2,230.9
