####################################################################################################
# Month: 11Nov                                                                                     #
# Station: BGK                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,11,1,10.009303
2009,11,2,8.78080363
2009,11,3,13.76196775
2009,11,4,17.20019438
2009,11,5,12.27625688
2009,11,6,21.84665362
2009,11,7,11.91332388
2009,11,8,12.467474
2009,11,9,16.155392
2009,11,10,8.43900463
2009,11,11,5.86924775
2009,11,12,10.9022395
2009,11,13,19.6738695
2009,11,14,21.05341912
2009,11,15,17.83808125
2009,11,16,15.79647312
2009,11,17,13.09431762
2009,11,18,10.2685135
2009,11,19,26.69798738
2009,11,20,23.6550825
2009,11,21,11.35697663
2009,11,22,21.87846088
2009,11,23,14.7451455
2009,11,24,17.1478545
2009,11,25,22.22446725
2009,11,26,15.86113275
2009,11,27,10.38412075
2009,11,28,14.52164687
2009,11,29,15.89505462
2009,11,30,18.22449212
2010,11,1,22.618191
2010,11,2,27.27694412
2010,11,3,16.50974762
2010,11,4,8.881991
2010,11,5,4.28603388
2010,11,6,10.96515688
2010,11,7,16.35408313
2010,11,8,13.43424613
2010,11,9,5.08635625
2010,11,10,13.0719415
2010,11,11,21.13369525
2010,11,12,20.3950005
2010,11,13,14.75518412
2010,11,14,6.277926
2010,11,15,9.72019088
2010,11,16,14.33354962
2010,11,17,10.8787555
2010,11,18,19.34306662
2010,11,19,9.40290825
2010,11,20,6.60676
2010,11,21,3.06203212
2010,11,22,4.71335625
2010,11,23,9.14781162
2010,11,24,4.0275755
2010,11,25,9.848719
2010,11,26,7.14779638
2010,11,27,4.60961138
2010,11,28,8.75522525
2010,11,29,16.84717438
2010,11,30,15.65464438
2011,11,1,26.33912775
2011,11,2,24.10924062
2011,11,3,23.29031325
2011,11,4,11.7203155
2011,11,5,14.64662562
2011,11,6,14.07550862
2011,11,7,16.32962825
2011,11,8,24.50714162
2011,11,9,7.63188112
2011,11,10,16.93834975
2011,11,11,13.91444475
2011,11,12,6.517874
2011,11,13,6.97189512
2011,11,14,15.20535412
2011,11,15,17.90541162
2011,11,16,6.46615262
2011,11,17,7.54547838
2011,11,18,10.84799737
2011,11,19,7.15265775
2011,11,20,18.7433455
2011,11,21,21.50604812
2011,11,22,14.89769375
2011,11,23,9.49809975
2011,11,24,10.1914685
2011,11,25,3.68062612
2011,11,26,6.03837725
2011,11,27,3.14756612
2011,11,28,22.0772845
2011,11,29,21.45441925
2011,11,30,9.58664562
2012,11,1,20.78283125
2012,11,2,27.74586763
2012,11,3,21.67088575
2012,11,4,11.465289
2012,11,5,15.56264625
2012,11,6,11.700046
2012,11,7,9.36084
2012,11,8,8.97090088
2012,11,9,30.64434238
2012,11,10,17.61340362
2012,11,11,9.437659
2012,11,12,17.8350955
2012,11,13,6.68158275
2012,11,14,10.00883
2012,11,15,11.58369375
2012,11,16,17.13031213
2012,11,17,18.33434138
2012,11,18,14.660867
2012,11,19,12.84174512
2012,11,20,17.80368325
2012,11,21,24.35667138
2012,11,22,23.52035125
2012,11,23,11.20972625
2012,11,24,4.90839288
2012,11,25,8.74386875
2012,11,26,7.23221025
2012,11,27,4.77017387
2012,11,28,7.82554638
2012,11,29,12.6532605
2012,11,30,9.5605875
2013,11,1,23.50366875
2013,11,2,13.72613688
2013,11,3,7.06629838
2013,11,4,8.4910375
2013,11,5,14.55204825
2013,11,6,19.85982862
2013,11,7,22.3176505
2013,11,8,9.84839762
2013,11,9,3.0762375
2013,11,10,17.03838688
2013,11,11,14.79959375
2013,11,12,13.071608
2013,11,13,12.52178338
2013,11,14,16.50844438
2013,11,15,16.24321712
2013,11,16,9.241928
2013,11,17,8.95851625
2013,11,18,9.56389125
2013,11,19,15.33950312
2013,11,20,9.86449313
2013,11,21,21.19262912
2013,11,22,10.12468775
2013,11,23,10.28494325
2013,11,24,11.71160525
2013,11,25,19.51802462
2013,11,26,20.05686125
2013,11,27,18.86802162
2013,11,28,11.37876662
2013,11,29,15.42520625
2013,11,30,23.14517675
2014,11,1,27.49018112
2014,11,2,30.8218675
2014,11,3,11.48522888
2014,11,4,2.88758712
2014,11,5,5.88055175
2014,11,6,17.23501325
2014,11,7,23.079228
2014,11,8,15.3350005
2014,11,9,13.80223538
2014,11,10,8.530001
2014,11,11,10.6173375
2014,11,12,25.3320215
2014,11,13,27.6938195
2014,11,14,17.00475975
2014,11,15,8.966771
2014,11,16,1.36649338
2014,11,17,8.01216275
2014,11,18,17.04883862
2014,11,19,18.46547038
2014,11,20,18.52248312
2014,11,21,22.53104175
2014,11,22,12.76095625
2014,11,23,9.56639512
2014,11,24,18.8526525
2014,11,25,19.13206
2014,11,26,10.37064075
2014,11,27,8.81623987
2014,11,28,24.06887175
2014,11,29,17.68360338
2014,11,30,16.83788962
2015,11,1,10.42621413
2015,11,2,14.717152
2015,11,3,10.93286175
2015,11,4,8.48464638
2015,11,5,14.34924025
2015,11,6,8.7101695
2015,11,7,11.3453
2015,11,8,8.37521175
2015,11,9,6.63635887
2015,11,10,10.09329513
2015,11,11,11.56101788
2015,11,12,9.5325295
2015,11,13,9.519679
2015,11,14,9.54523162
2015,11,15,14.55532738
2015,11,16,24.5280825
2015,11,17,18.87407787
2015,11,18,13.81927512
2015,11,19,6.95394838
2015,11,20,9.61322613
2015,11,21,8.96626412
2015,11,22,15.99917325
2015,11,23,20.1816865
2015,11,24,8.18595512
2015,11,25,9.65881275
2015,11,26,17.83910262
2015,11,27,17.90666125
2015,11,28,12.3866345
2015,11,29,15.75107388
2015,11,30,10.44723312
2016,11,1,4.63136425
2016,11,2,13.78282275
2016,11,3,13.15637638
2016,11,4,9.18242825
2016,11,5,6.01092262
2016,11,6,21.0504975
2016,11,7,23.90357938
2016,11,8,18.135255
2016,11,9,8.2106365
2016,11,10,9.273631
2016,11,11,17.8005565
2016,11,12,20.443666
2016,11,13,21.87825162
2016,11,14,20.08377575
2016,11,15,15.5023145
2016,11,16,13.36870488
2016,11,17,19.7002635
2016,11,18,17.82501538
2016,11,19,13.45854988
2016,11,20,4.68912225
2016,11,21,3.03942162
2016,11,22,9.08587175
2016,11,23,9.21867462
2016,11,24,15.31668338
2016,11,25,11.17125688
2016,11,26,10.37107762
2016,11,27,21.51234238
2016,11,28,16.47087262
2016,11,29,9.184831
2016,11,30,6.79374438
2017,11,1,9.15884275
2017,11,2,17.02685412
2017,11,3,9.13441012
2017,11,4,9.67818925
2017,11,5,16.82391275
2017,11,6,14.43420162
2017,11,7,3.95360325
2017,11,8,12.598591
2017,11,9,3.76725162
2017,11,10,2.08090388
2017,11,11,2.81136912
2017,11,12,8.3834265
2017,11,13,21.24984463
2017,11,14,12.31065675
2017,11,15,5.69714075
2017,11,16,5.53745638
2017,11,17,10.77455162
2017,11,18,3.00546888
2017,11,19,10.297503
2017,11,20,13.97711562
2017,11,21,22.34471612
2017,11,22,17.6142465
2017,11,23,17.15148412
2017,11,24,15.36226175
2017,11,25,5.51357325
