####################################################################################################
# Month: 05May                                                                                     #
# Station: YBG                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2014,05,1,0.56725962
2014,05,2,0.76285375
2014,05,3,0.56130725
2014,05,4,0.31968538
2014,05,5,0.448958
2014,05,6,0.72316238
2014,05,7,0.83147062
2014,05,8,0.79812675
2014,05,9,0.79072925
2014,05,10,0.59366563
2014,05,11,0.38879038
2014,05,12,0.38646825
2014,05,13,0.40256312
2014,05,14,0.45988525
2014,05,15,0.26404737
2014,05,16,0.31159575
2014,05,17,0.28872875
2014,05,18,0.34799138
2014,05,19,0.30841087
2014,05,20,0.24428175
2014,05,21,0.32666762
2014,05,22,0.331568
2014,05,23,0.34224975
2014,05,24,0.47251712
2014,05,25,0.45965075
2014,05,26,0.71386
2014,05,27,0.673173
2014,05,28,0.67633712
2014,05,29,0.40118388
2014,05,30,0.28920862
2014,05,31,0.22707712
2015,05,1,0.50107688
2015,05,2,0.31140075
2015,05,3,0.265318
2015,05,4,0.2720205
2015,05,5,0.19228288
2015,05,6,0.42625588
2015,05,7,0.22855962
2015,05,8,0.23079512
2015,05,9,0.20876738
2015,05,10,0.61312825
2015,05,11,0.69044438
2015,05,12,0.47066312
2015,05,13,0.43254588
2015,05,14,0.38530387
2015,05,15,0.447711
2015,05,16,0.52813763
2015,05,17,0.52625788
2015,05,18,0.313061
2015,05,19,0.27570038
2015,05,20,0.34554875
2015,05,21,0.37608488
2015,05,22,0.37431862
2015,05,23,0.34661325
2015,05,24,0.27401888
2015,05,25,0.2991465
2015,05,26,0.34024012
2015,05,27,0.23901525
2015,05,28,0.222373
2015,05,29,0.27013
2015,05,30,0.35954438
2015,05,31,0.26308638
2016,05,1,0.24182013
2016,05,2,0.18543525
2016,05,3,0.23438675
2016,05,4,0.44773063
2016,05,5,0.6337905
2016,05,6,0.64149525
2016,05,7,0.654343
2016,05,8,0.32444488
2016,05,9,0.13061087
2016,05,10,0.22458388
2016,05,11,0.37111125
2016,05,12,0.75720238
2016,05,13,0.79013712
2016,05,14,0.58495075
2016,05,15,0.67939175
2016,05,16,0.3924375
2016,05,17,0.43581212
2016,05,18,0.26124462
2016,05,19,0.365352
2016,05,20,0.67637838
2016,05,21,0.68470962
2016,05,22,0.1775395
2016,05,23,0.18039212
2016,05,24,0.66325025
2016,05,25,0.753247
2016,05,26,0.53667588
2016,05,27,0.67365175
2016,05,28,0.81558775
2016,05,29,0.59553175
2016,05,30,0.50914688
2016,05,31,0.59992412
2017,05,1,0.40477438
2017,05,2,0.30392488
2017,05,3,0.45115088
2017,05,4,0.50911325
2017,05,5,0.57099763
2017,05,6,0.38131238
2017,05,7,0.16866325
2017,05,8,0.169197
2017,05,9,0.35834812
2017,05,10,0.71415375
2017,05,11,0.3565655
2017,05,12,0.303569
2017,05,13,0.5322535
2017,05,14,0.24803612
2017,05,15,0.30216512
2017,05,16,0.41041575
2017,05,17,0.6407055
2017,05,18,0.63803188
2017,05,19,0.41708338
2017,05,20,0.4854735
2017,05,21,0.58290238
2017,05,22,0.6759395
2017,05,23,0.40394225
2017,05,24,0.41203612
2017,05,25,0.43458488
2017,05,26,0.743425
2017,05,27,0.6828995
2017,05,28,0.52237212
2017,05,29,0.53536162
2017,05,30,0.90586112
2017,05,31,0.48782325
2018,05,1,0.57588488
2018,05,2,0.59726125
2018,05,3,0.46794025
2018,05,4,0.62261825
2018,05,5,0.30889438
2018,05,6,0.38816288
2018,05,7,0.39346112
2018,05,8,0.36941425
2018,05,9,0.39979088
2018,05,10,0.47844538
2018,05,11,0.26140162
2018,05,12,0.1804875
2018,05,13,0.12096225
2018,05,14,0.3849875
2018,05,15,0.51166812
2018,05,16,0.449771
2018,05,17,0.54762837
2018,05,18,0.48889712
2018,05,19,0.53896762
2018,05,20,0.4831575
2018,05,21,0.3152435
2018,05,22,0.56365238
2018,05,23,0.53450925
2018,05,24,0.39351012
2018,05,25,0.54566325
2018,05,26,0.54930488
2018,05,27,0.51356162
2018,05,28,0.55853812
2018,05,29,0.58887525
2018,05,30,0.65478075
2018,05,31,0.41349938
2019,05,1,0.2162545
2019,05,2,0.30088562
2019,05,3,0.59910775
2019,05,4,0.70702438
2019,05,5,0.48512938
2019,05,6,0.36558437
2019,05,7,0.263238
2019,05,8,0.29120462
2019,05,9,0.25579112
2019,05,10,0.21832975
2019,05,11,0.19405512
2019,05,12,0.28846225
2019,05,13,0.4794345
2019,05,14,0.41838925
2019,05,15,0.49876062
2019,05,16,0.67226338
2019,05,17,0.48875313
2019,05,18,0.44410788
2019,05,19,0.3927375
2019,05,20,0.5808025
2019,05,21,0.34973975
2019,05,22,0.3508015
2019,05,23,0.65549275
2019,05,24,0.53169287
2019,05,25,0.53211112
2019,05,26,0.3765315
2019,05,27,0.3938165
2019,05,28,0.50753738
2019,05,29,0.32522775
2019,05,30,0.48938337
2019,05,31,0.25693812
