####################################################################################################
# Month: 01Jan                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/GARS                                  #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,01,1,0,921.75296
2009,01,1,1,920.82658
2009,01,1,2,920.06391
2009,01,1,3,918.76286
2009,01,1,4,917.70583
2009,01,1,5,917.57444
2009,01,1,6,917.32735
2009,01,1,7,917.61888
2009,01,2,0,918.38555
2009,01,2,1,918.9938
2009,01,2,2,918.75925
2009,01,2,3,918.33381
2009,01,2,4,917.61297
2009,01,2,5,917.25657
2009,01,2,6,917.87106
2009,01,2,7,918.71299
2009,01,3,0,919.33496
2009,01,3,1,919.60419
2009,01,3,2,920.043
2009,01,3,3,920.87192
2009,01,3,4,921.98951
2009,01,3,5,922.15099
2009,01,3,6,922.49036
2009,01,3,7,923.54494
2009,01,4,0,924.68313
2009,01,4,1,924.73685
2009,01,4,2,924.58623
2009,01,4,3,924.52178
2009,01,4,4,924.36345
2009,01,4,5,923.18309
2009,01,4,6,921.80767
2009,01,4,7,921.18971
2009,01,5,0,921.15799
2009,01,5,1,921.27406
2009,01,5,2,920.80164
2009,01,5,3,920.35522
2009,01,5,4,920.38835
2009,01,5,5,920.31547
2009,01,5,6,920.51508
2009,01,5,7,920.55067
2009,01,6,0,920.25075
2009,01,6,1,919.85083
2009,01,6,2,920.01102
2009,01,6,3,920.01019
2009,01,6,4,920.04694
2009,01,6,5,919.96479
2009,01,6,6,920.11353
2009,01,6,7,920.33244
2009,01,7,0,920.62166
2009,01,7,1,920.79411
2009,01,7,2,920.6128
2009,01,7,3,920.17222
2009,01,7,4,920.18364
2009,01,7,5,920.13203
2009,01,7,6,920.18116
2009,01,7,7,919.95209
2009,01,8,0,919.10433
2009,01,8,1,917.91263
2009,01,8,2,917.08499
2009,01,8,3,916.68482
2009,01,8,4,915.80184
2009,01,8,5,915.06694
2009,01,8,6,915.57837
2009,01,8,7,915.56148
2009,01,9,0,914.44103
2009,01,9,1,913.91302
2009,01,9,2,914.77605
2009,01,9,3,915.81014
2009,01,9,4,916.30883
2009,01,9,5,916.98179
2009,01,9,6,919.67456
2009,01,9,7,921.92462
2009,01,10,0,922.30801
2009,01,10,1,921.99814
2009,01,10,2,922.50588
2009,01,10,3,922.82472
2009,01,10,4,923.54485
2009,01,10,5,923.75088
2009,01,10,6,923.15955
2009,01,10,7,922.85207
2009,01,11,0,922.52646
2009,01,11,1,921.21441
2009,01,11,2,920.21882
2009,01,11,3,919.42944
2009,01,11,4,919.01254
2009,01,11,5,918.35221
2009,01,11,6,917.18216
2009,01,11,7,916.51215
2009,01,12,0,915.77016
2009,01,12,1,915.06241
2009,01,12,2,914.84532
2009,01,12,3,914.91879
2009,01,12,4,914.87085
2009,01,12,5,914.757
2009,01,12,6,915.14062
2009,01,12,7,915.66518
2009,01,13,0,916.12326
2009,01,13,1,916.46078
2009,01,13,2,917.00651
2009,01,13,3,917.3194
2009,01,13,4,917.38953
2009,01,13,5,916.64958
2009,01,13,6,916.67496
2009,01,13,7,916.97104
2009,01,14,0,916.47767
2009,01,14,1,915.39441
2009,01,14,2,915.97701
2009,01,14,3,916.68655
2009,01,14,4,916.55634
2009,01,14,5,916.4923
2009,01,14,6,917.80159
2009,01,14,7,918.44142
2009,01,15,0,918.61063
2009,01,15,1,918.85534
2009,01,15,2,919.31598
2009,01,15,3,919.28241
2009,01,15,4,919.22825
2009,01,15,5,919.66593
2009,01,15,6,920.60908
2009,01,15,7,920.9186
2009,01,16,0,921.18615
2009,01,16,1,920.99099
2009,01,16,2,920.7415
2009,01,16,3,920.56516
2009,01,16,4,920.6396
2009,01,16,5,920.35845
2009,01,16,6,919.8721
2009,01,16,7,919.41728
2009,01,17,0,918.37282
2009,01,17,1,917.10328
2009,01,17,2,916.25999
2009,01,17,3,914.94026
2009,01,17,4,914.61098
2009,01,17,5,914.57511
2009,01,17,6,914.19462
2009,01,17,7,913.56913
2009,01,18,0,912.33515
2009,01,18,1,911.38765
2009,01,18,2,911.55474
2009,01,18,3,911.98612
2009,01,18,4,912.78283
2009,01,18,5,912.95704
2009,01,18,6,912.70604
2009,01,18,7,912.50809
2009,01,19,0,912.8993
2009,01,19,1,913.15936
2009,01,19,2,912.63501
2009,01,19,3,912.68962
2009,01,19,4,912.97859
2009,01,19,5,913.34824
2009,01,19,6,914.42597
2009,01,19,7,915.33929
2009,01,20,0,915.9704
2009,01,20,1,916.33694
2009,01,20,2,917.55821
2009,01,20,3,918.76809
2009,01,20,4,919.72968
2009,01,20,5,919.97952
2009,01,20,6,920.20522
2009,01,20,7,920.17456
2009,01,21,0,920.37393
2009,01,21,1,920.0717
2009,01,21,2,919.05448
2009,01,21,3,917.51322
2009,01,21,4,915.96104
2009,01,21,5,914.68036
2009,01,21,6,913.18659
2009,01,21,7,912.38585
2009,01,22,0,912.26481
2009,01,22,1,911.91455
2009,01,22,2,912.50076
2009,01,22,3,913.67944
2009,01,22,4,914.50101
2009,01,22,5,915.59896
2009,01,22,6,917.26134
2009,01,22,7,918.66026
2009,01,23,0,919.10451
2009,01,23,1,919.63167
2009,01,23,2,920.38736
2009,01,23,3,920.75644
2009,01,23,4,920.39946
2009,01,23,5,919.82719
2009,01,23,6,920.13759
2009,01,23,7,920.25046
2009,01,24,0,918.91178
2009,01,24,1,916.85622
2009,01,24,2,915.34698
2009,01,24,3,914.10733
2009,01,24,4,913.29428
2009,01,24,5,913.16376
2009,01,24,6,913.3918
2009,01,24,7,913.79945
2009,01,25,0,914.22186
2009,01,25,1,914.7011
2009,01,25,2,914.55241
2009,01,25,3,914.40793
2009,01,25,4,914.65467
2009,01,25,5,915.13196
2009,01,25,6,915.01518
2009,01,25,7,915.14189
2009,01,26,0,915.91589
2009,01,26,1,916.77018
2009,01,26,2,917.13484
2009,01,26,3,917.31302
2009,01,26,4,917.0532
2009,01,26,5,916.94725
2009,01,26,6,917.56535
2009,01,26,7,917.93454
2009,01,27,0,917.1002
2009,01,27,1,916.31141
2009,01,27,2,916.71939
2009,01,27,3,917.02083
2009,01,27,4,917.09259
2009,01,27,5,916.62025
2009,01,27,6,916.77279
2009,01,27,7,917.18175
2009,01,28,0,915.80646
2009,01,28,1,914.01493
2009,01,28,2,913.94821
2009,01,28,3,913.50065
2009,01,28,4,911.78714
2009,01,28,5,910.99777
2009,01,28,6,910.55601
2009,01,28,7,910.92166
2009,01,29,0,913.23795
2009,01,29,1,914.66298
2009,01,29,2,914.6307
2009,01,29,3,913.21229
2009,01,29,4,910.83146
2009,01,29,5,909.49001
2009,01,29,6,910.26224
2009,01,29,7,911.25408
2009,01,30,0,912.53473
2009,01,30,1,913.9594
2009,01,30,2,916.84577
2009,01,30,3,919.98262
2009,01,30,4,921.02217
2009,01,30,5,920.74618
2009,01,30,6,921.08351
2009,01,30,7,921.3602
2009,01,31,0,919.82786
2009,01,31,1,918.43719
2009,01,31,2,919.03525
2009,01,31,3,919.6325
2009,01,31,4,919.47967
2009,01,31,5,919.57085
2009,01,31,6,920.36087
2009,01,31,7,920.88292
2009,01,1,0,921.72723
2009,01,1,1,922.09634
2009,01,1,2,921.68658
2009,01,1,3,920.842
2009,01,1,4,920.80667
2009,01,1,5,921.03098
2009,01,1,6,922.71538
2009,01,1,7,924.79106
2009,01,2,0,927.16516
2009,01,2,1,929.22223
2009,01,2,2,930.58668
2009,01,2,3,932.05398
2009,01,2,4,933.20545
2009,01,2,5,933.81605
2009,01,2,6,933.74902
2009,01,2,7,933.50436
2009,01,3,0,933.27006
2009,01,3,1,932.06916
2009,01,3,2,931.32042
2009,01,3,3,930.41103
2009,01,3,4,929.02524
2009,01,3,5,927.8187
2009,01,3,6,925.55775
2009,01,3,7,923.90473
2009,01,4,0,923.7457
2009,01,4,1,923.27184
2009,01,4,2,922.65938
2009,01,4,3,922.59799
2009,01,4,4,922.40385
2009,01,4,5,921.94662
2009,01,4,6,920.99345
2009,01,4,7,920.06702
2009,01,5,0,919.62226
2009,01,5,1,918.75906
2009,01,5,2,918.7908
2009,01,5,3,918.20725
2009,01,5,4,916.81205
2009,01,5,5,916.31748
2009,01,5,6,915.93227
2009,01,5,7,914.9191
2009,01,6,0,913.37612
2009,01,6,1,912.22589
2009,01,6,2,912.39759
2009,01,6,3,912.48186
2009,01,6,4,912.86313
2009,01,6,5,913.24873
2009,01,6,6,913.92612
2009,01,6,7,914.57719
2009,01,7,0,915.15751
2009,01,7,1,915.60016
2009,01,7,2,916.10084
2009,01,7,3,916.65734
2009,01,7,4,916.99961
2009,01,7,5,917.34882
2009,01,7,6,917.44853
2009,01,7,7,917.88349
2009,01,8,0,918.69138
2009,01,8,1,919.25977
2009,01,8,2,919.91036
2009,01,8,3,920.01052
2009,01,8,4,919.60047
2009,01,8,5,919.22238
2009,01,8,6,919.63924
2009,01,8,7,919.73088
2009,01,9,0,919.50009
2009,01,9,1,919.21105
2009,01,9,2,919.23312
2009,01,9,3,919.05898
2009,01,9,4,918.68879
2009,01,9,5,918.51355
2009,01,9,6,918.7981
2009,01,9,7,918.69622
2009,01,10,0,918.69855
2009,01,10,1,918.72349
2009,01,10,2,918.64107
2009,01,10,3,918.49122
2009,01,10,4,918.06091
2009,01,10,5,918.18763
2009,01,10,6,918.87638
2009,01,10,7,919.01606
2009,01,11,0,918.98149
2009,01,11,1,918.90887
2009,01,11,2,918.50974
2009,01,11,3,918.21713
2009,01,11,4,918.75393
2009,01,11,5,919.06171
2009,01,11,6,919.79345
2009,01,11,7,920.89489
2009,01,12,0,921.36688
2009,01,12,1,921.41729
2009,01,12,2,922.5328
2009,01,12,3,923.50644
2009,01,12,4,922.95746
2009,01,12,5,922.69586
2009,01,12,6,924.36915
2009,01,12,7,925.61588
2009,01,13,0,924.22167
2009,01,13,1,922.4351
2009,01,13,2,922.50906
2009,01,13,3,922.45835
2009,01,13,4,921.51024
2009,01,13,5,920.26152
2009,01,13,6,920.00036
2009,01,13,7,919.59983
2009,01,14,0,919.131
2009,01,14,1,918.13992
2009,01,14,2,918.141
2009,01,14,3,918.16281
2009,01,14,4,915.93435
2009,01,14,5,913.54037
2009,01,14,6,913.3311
2009,01,14,7,913.3642
2009,01,15,0,912.72932
2009,01,15,1,912.30979
2009,01,15,2,912.16069
2009,01,15,3,912.49545
2009,01,15,4,913.34177
2009,01,15,5,914.34023
2009,01,15,6,914.9797
2009,01,15,7,915.35262
2009,01,16,0,915.48551
2009,01,16,1,915.34688
2009,01,16,2,915.81992
2009,01,16,3,916.36531
2009,01,16,4,916.10039
2009,01,16,5,916.12299
2009,01,16,6,916.88441
2009,01,16,7,917.17788
2009,01,17,0,916.60739
2009,01,17,1,916.17855
2009,01,17,2,916.87149
2009,01,17,3,917.27535
2009,01,17,4,916.88613
2009,01,17,5,917.21388
2009,01,17,6,917.87201
2009,01,17,7,918.22971
2009,01,18,0,917.33688
2009,01,18,1,916.24941
2009,01,18,2,916.95388
2009,01,18,3,918.50131
2009,01,18,4,919.1028
2009,01,18,5,919.42901
2009,01,18,6,920.56831
2009,01,18,7,922.25459
2009,01,19,0,923.11469
2009,01,19,1,923.436
2009,01,19,2,924.94041
2009,01,19,3,925.93148
2009,01,19,4,927.26675
2009,01,19,5,928.61986
2009,01,19,6,929.04501
2009,01,19,7,929.46948
2009,01,20,0,929.25716
2009,01,20,1,928.55564
2009,01,20,2,928.6389
2009,01,20,3,927.99894
2009,01,20,4,926.6937
2009,01,20,5,924.81068
2009,01,20,6,923.45675
2009,01,20,7,922.54121
2009,01,21,0,920.82485
2009,01,21,1,919.22711
2009,01,21,2,918.28718
2009,01,21,3,917.17996
2009,01,21,4,915.3153
2009,01,21,5,913.96443
2009,01,21,6,912.40636
2009,01,21,7,911.49526
2009,01,22,0,912.14542
2009,01,22,1,912.77898
2009,01,22,2,914.45074
2009,01,22,3,916.51869
2009,01,22,4,917.13989
2009,01,22,5,917.82609
2009,01,22,6,920.57266
2009,01,22,7,923.31343
2009,01,23,0,923.97864
2009,01,23,1,923.21329
2009,01,23,2,923.49418
2009,01,23,3,923.19802
2009,01,23,4,922.22596
2009,01,23,5,920.90653
2009,01,23,6,918.95543
2009,01,23,7,916.86101
2009,01,24,0,914.73858
2009,01,24,1,912.20476
2009,01,24,2,910.30497
2009,01,24,3,908.88722
2009,01,24,4,908.68252
2009,01,24,5,907.99484
2009,01,24,6,907.18207
2009,01,24,7,906.85065
2009,01,25,0,906.37956
2009,01,25,1,905.95889
2009,01,25,2,908.38229
2009,01,25,3,911.04053
2009,01,25,4,913.35019
2009,01,25,5,915.1067
2009,01,25,6,915.78174
2009,01,25,7,916.17826
2009,01,26,0,915.94495
