####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/PAR                                   #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,08,1,0,2.07224
2009,08,1,1,2.09525
2009,08,1,2,2.4669899999999996
2009,08,1,3,3.3102199999999997
2009,08,1,4,3.42462
2009,08,1,5,3.77656
2009,08,1,6,4.35799
2009,08,1,7,2.9533899999999997
2009,08,2,0,1.7196
2009,08,2,1,1.47821
2009,08,2,2,1.6971800000000001
2009,08,2,3,1.63259
2009,08,2,4,1.6311600000000002
2009,08,2,5,3.214
2009,08,2,6,4.17826
2009,08,2,7,3.6800900000000003
2009,08,3,0,2.06486
2009,08,3,1,1.4866400000000002
2009,08,3,2,1.4054200000000001
2009,08,3,3,1.60656
2009,08,3,4,1.9345999999999999
2009,08,3,5,3.9459299999999997
2009,08,3,6,5.73555
2009,08,3,7,6.614529999999999
2009,08,4,0,6.6033599999999995
2009,08,4,1,6.87131
2009,08,4,2,6.42896
2009,08,4,3,6.43119
2009,08,4,4,6.34471
2009,08,4,5,6.70525
2009,08,4,6,7.26819
2009,08,4,7,8.35868
2009,08,5,0,8.76389
2009,08,5,1,9.14974
2009,08,5,2,9.62289
2009,08,5,3,10.892299999999999
2009,08,5,4,11.094
2009,08,5,5,11.2012
2009,08,5,6,11.6905
2009,08,5,7,11.623899999999999
2009,08,6,0,9.503120000000001
2009,08,6,1,8.48288
2009,08,6,2,7.64275
2009,08,6,3,5.93159
2009,08,6,4,4.7657799999999995
2009,08,6,5,4.27504
2009,08,6,6,4.44488
2009,08,6,7,3.4650700000000003
2009,08,7,0,2.42192
2009,08,7,1,2.3178400000000003
2009,08,7,2,2.4651799999999997
2009,08,7,3,2.37994
2009,08,7,4,2.2827800000000003
2009,08,7,5,3.4650700000000003
2009,08,7,6,3.9307800000000004
2009,08,7,7,2.94165
2009,08,8,0,1.60307
2009,08,8,1,1.0407
2009,08,8,2,1.28794
2009,08,8,3,1.30416
2009,08,8,4,1.22331
2009,08,8,5,2.3034499999999998
2009,08,8,6,3.36604
2009,08,8,7,2.7034000000000002
2009,08,9,0,1.08384
2009,08,9,1,0.766759
2009,08,9,2,1.00928
2009,08,9,3,1.28156
2009,08,9,4,1.20148
2009,08,9,5,1.92783
2009,08,9,6,2.86402
2009,08,9,7,2.36864
2009,08,10,0,0.9152619999999999
2009,08,10,1,0.5939
