####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holyscratch01/doeleman_lab/freemanmd/am_output/GAM                                   #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,02,1,0,7.24395
2009,02,1,1,6.40869
2009,02,1,2,6.41737
2009,02,1,3,6.709770000000001
2009,02,1,4,6.09661
2009,02,1,5,5.40361
2009,02,1,6,4.69471
2009,02,1,7,4.2790799999999996
2009,02,2,0,4.97797
2009,02,2,1,6.17507
2009,02,2,2,7.39055
2009,02,2,3,8.71118
2009,02,2,4,9.88427
2009,02,2,5,9.46843
2009,02,2,6,9.07787
2009,02,2,7,8.367
2009,02,3,0,7.760689999999999
2009,02,3,1,7.636310000000001
2009,02,3,2,8.08805
2009,02,3,3,7.18259
2009,02,3,4,7.59558
2009,02,3,5,6.95473
2009,02,3,6,6.214810000000001
2009,02,3,7,5.868930000000001
2009,02,4,0,5.27774
2009,02,4,1,5.76436
2009,02,4,2,6.36659
2009,02,4,3,5.94468
2009,02,4,4,6.09478
2009,02,4,5,5.38496
2009,02,4,6,4.2163900000000005
2009,02,4,7,3.4154400000000003
2009,02,5,0,3.86117
2009,02,5,1,5.37622
2009,02,5,2,6.09638
2009,02,5,3,5.91649
2009,02,5,4,5.883430000000001
2009,02,5,5,5.92129
2009,02,5,6,6.4570799999999995
2009,02,5,7,5.21436
2009,02,6,0,5.70291
2009,02,6,1,6.83233
2009,02,6,2,7.65178
2009,02,6,3,8.65043
2009,02,6,4,10.4908
2009,02,6,5,10.968200000000001
2009,02,6,6,11.168899999999999
2009,02,6,7,12.1298
2009,02,7,0,13.804
2009,02,7,1,14.9224
2009,02,7,2,13.898200000000001
2009,02,7,3,12.607899999999999
2009,02,7,4,12.496799999999999
2009,02,7,5,13.2162
2009,02,7,6,13.7017
2009,02,7,7,14.521
2009,02,8,0,16.0352
2009,02,8,1,16.2735
2009,02,8,2,15.4242
2009,02,8,3,15.383899999999999
2009,02,8,4,15.719
2009,02,8,5,15.057
2009,02,8,6,15.1961
2009,02,8,7,15.7015
2009,02,9,0,16.1877
2009,02,9,1,15.9888
2009,02,9,2,15.7
2009,02,9,3,14.8089
2009,02,9,4,14.4239
2009,02,9,5,13.526399999999999
2009,02,9,6,13.0674
2009,02,9,7,12.8412
2009,02,10,0,12.7391
2009,02,10,1,12.235299999999999
2009,02,10,2,11.110700000000001
2009,02,10,3,10.3076
2009,02,10,4,11.286200000000001
2009,02,10,5,10.6095
2009,02,10,6,10.474
2009,02,10,7,9.79838
2009,02,11,0,8.588479999999999
2009,02,11,1,7.52885
2009,02,11,2,6.526689999999999
2009,02,11,3,6.265359999999999
2009,02,11,4,5.9066
2009,02,11,5,5.471430000000001
2009,02,11,6,4.89915
2009,02,11,7,4.61038
2009,02,12,0,5.27843
2009,02,12,1,5.41077
2009,02,12,2,4.72731
2009,02,12,3,5.0950299999999995
2009,02,12,4,5.671270000000001
2009,02,12,5,5.923640000000001
2009,02,12,6,5.612979999999999
2009,02,12,7,6.0828500000000005
2009,02,13,0,6.41099
2009,02,13,1,6.23825
2009,02,13,2,6.36745
2009,02,13,3,6.41419
2009,02,13,4,7.27963
2009,02,13,5,8.03317
2009,02,13,6,7.85054
2009,02,13,7,8.789159999999999
2009,02,14,0,9.330969999999999
2009,02,14,1,9.12847
2009,02,14,2,10.5518
2009,02,14,3,12.1917
2009,02,14,4,13.0829
2009,02,14,5,14.9315
2009,02,14,6,16.7572
2009,02,14,7,15.8285
2009,02,15,0,15.365
2009,02,15,1,14.1454
2009,02,15,2,11.9323
2009,02,15,3,13.1329
2009,02,15,4,14.8751
2009,02,15,5,15.7006
2009,02,15,6,14.942200000000001
2009,02,15,7,13.5365
2009,02,16,0,14.6616
2009,02,16,1,16.6661
2009,02,16,2,17.962
2009,02,16,3,19.506700000000002
2009,02,16,4,22.435
2009,02,16,5,25.3971
2009,02,16,6,28.175900000000002
2009,02,16,7,27.8153
2009,02,17,0,24.1028
